Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Mark Glowinski,IND,RG,74,27,West Virginia,82,12,10,71,91,10,15,6,21,5,15,83,10,76,10,15,74,35,92,15,310,5/3/1992,5,4,11910000,25,6,10,13,15,64,12,67,70,80,86,6,13,10,10,1,15,20,6,16,73,78,7134,85,40,5,18,Right,10,4200000,76,10,6,15,76,66,10,78,2439,53qi0ialvgf9pbjisvvh3ecevg\n
Chester Rogers,IND,WR,74,25,Grambling St.,82,35,78,22,58,80,78,6,30,79,80,93,82,72,10,80,50,25,88,25,184,1/12/1994,73,3,3100000,45,15,86,19,78,80,22,89,26,85,72,10,13,52,10,1,68,12,10,18,20,42,8410,91,73,73,20,Right,22,0,30,18,6,40,19,90,77,25,2151,nb6mbinakfm7grk1a3j3lepbg8\n
Rigoberto Sanchez,IND,P,74,24,Hawaii,58,39,10,16,51,28,18,18,24,12,38,78,19,72,10,14,20,27,91,26,195,9/8/1994,12,2,7250000,21,37,10,24,12,8,21,73,18,59,69,26,18,16,10,1,12,33,32,82,19,22,9282,86,47,14,92,Right,18,5000000,20,13,26,28,18,66,24,17,10583,4d1vqdja8vq5ma0pljqiqsqvbk\n
Quincy Wilson,IND,CB,74,23,Florida,77,35,55,15,68,71,64,6,81,17,66,90,64,74,44,74,35,58,87,70,210,8/16/1996,11,2,3440000,42,6,76,79,27,31,16,88,35,80,83,6,76,66,35,1,36,77,6,22,35,55,8786,93,64,59,19,Right,15,2320000,35,79,6,56,35,87,69,35,14335,8pg4oecq80ta02hur505v91gng\n
Derrick Kindred,IND,SS,73,25,TCU,72,18,30,14,75,58,48,6,80,15,71,88,62,70,30,61,16,74,88,67,210,12/15/1993,11,3,3650000,48,6,67,73,25,36,17,87,35,87,88,6,63,54,26,1,34,87,6,22,35,59,8097,88,71,47,17,Right,10,360000,12,69,6,65,35,83,62,35,20534,01e5r07533rtkhoqlh2kan72bg\n
Tyquan Lewis,IND,RE,72,24,Ohio State,66,20,10,17,83,36,27,6,82,8,33,89,21,75,61,24,45,79,89,38,269,1/30/1995,4,1,3120000,26,6,29,67,15,94,13,83,45,85,88,6,29,28,74,1,13,81,6,13,45,77,8973,81,28,25,17,Right,15,1240000,45,21,6,77,45,77,30,45,12650,k90r3s5ug6sgdgbn1fa8prplos\n
Jacoby Brissett,IND,QB,71,26,N.C. State,74,91,14,21,72,83,20,78,28,17,27,82,66,76,9,20,16,39,90,18,235,12/11/1992,15,3,3340000,58,83,71,21,18,7,46,79,10,71,90,81,12,48,9,1,19,11,77,20,14,31,7911,91,65,71,21,Right,84,60000,17,9,81,21,10,82,73,18,1686,tlkgrfntdit3fk7kq2onbj5ues\n
Parris Campbell,IND,WR,71,23,Ohio State,67,26,76,36,56,83,78,6,46,72,82,93,75,72,10,79,50,38,89,24,205,7/16/1996,75,0,3080000,46,15,83,21,75,15,22,94,28,89,84,10,16,59,10,1,63,23,10,12,28,50,9413,89,73,72,14,Right,18,1700000,43,16,6,41,30,90,79,26,13277,quupo8qooqe3stfespmlkt8afo\n
Jordan Wilkins,IND,HB,71,25,Ole Miss,72,32,50,29,65,76,65,17,30,62,66,91,75,73,12,62,29,28,82,18,217,7/18/1994,59,1,2460000,81,28,86,16,66,20,25,88,27,88,85,25,14,73,11,1,56,26,23,14,39,31,9116,89,85,71,19,Right,20,780000,62,16,19,28,24,90,76,42,2787,gireqnopjiu61vuftip50ff374\n
Mo Alie-Cox,IND,TE,70,25,Virginia Commonwealth,71,25,10,54,70,63,75,6,25,60,78,85,54,77,10,85,58,28,85,13,267,9/19/1993,55,1,1050000,67,15,62,21,65,81,18,81,56,85,86,10,10,64,10,1,62,12,10,14,62,65,9697,83,70,62,19,Right,14,0,61,10,6,19,52,75,54,59,13100,nn27sst5qm3ea98evk97cah1ls\n
Rock Ya-Sin,IND,CB,70,23,Temple,67,27,58,10,68,64,59,6,74,12,68,89,63,72,36,62,35,63,90,67,192,5/23/1996,10,0,3070000,25,6,71,64,22,34,13,89,35,93,87,6,72,29,24,1,17,55,6,18,35,52,9694,88,59,55,20,Right,10,4840000,35,79,6,50,35,86,60,35,12828,pjabl9seh1r8rle5sekfnaavek\n
Ben Banogu,IND,LE,69,23,TCU,64,22,10,12,80,26,16,6,78,4,32,88,26,75,64,17,45,71,89,30,250,1/19/1996,3,0,3340000,26,6,36,69,10,52,12,85,45,88,83,6,21,26,74,1,13,79,6,10,45,79,9378,83,34,15,14,Right,10,2600000,45,21,6,71,45,83,30,45,12586,9u0jp172qgu949f022jmtoo17g\n
Nate Hairston,IND,CB,69,25,Temple,69,27,65,17,68,68,70,6,61,44,70,89,66,72,34,67,35,60,90,67,195,6/30/1994,37,2,2420000,32,6,80,72,54,27,12,88,35,85,78,6,72,42,22,1,52,58,6,15,35,57,8571,87,63,52,21,Right,17,240000,35,68,6,41,35,88,62,35,13308,gm8seubm9mnmvjjoovgngpt454\n
Anthony Walker Jr,IND,ROLB,69,24,Northwestern,63,24,10,19,78,58,63,6,79,14,65,89,32,73,53,58,45,83,93,54,245,8/8/1995,6,2,2420000,39,6,43,65,24,50,12,84,45,75,96,6,53,46,58,1,18,77,6,22,45,79,8764,90,61,29,14,Right,10,240000,45,45,6,69,45,79,44,45,13872,l9t2eth073451nsddqv5gbic0s\n
George Odum,IND,SS,68,25,Central Arkansas,66,25,40,14,69,53,40,6,71,10,60,92,60,73,48,62,35,68,87,71,200,11/3/1993,10,1,1710000,45,6,64,64,10,30,15,91,35,81,80,6,65,54,56,1,20,87,6,12,35,63,9880,86,65,33,15,Right,10,0,35,61,6,61,35,83,48,35,2049,ntiampgaae0ortnusokj0em4f0\n
Zach Pascal,IND,WR,68,24,Old Dominion,75,33,78,30,72,67,77,18,40,71,82,92,72,74,10,78,60,31,86,18,219,12/18/1994,67,2,1050000,67,28,76,15,72,14,22,87,27,86,86,27,19,68,10,1,66,28,24,18,34,50,8683,87,69,73,23,Right,19,0,49,15,20,28,21,86,71,30,2408,75b8e5kr2k1oa8k5dcd270vcas\n
Matthew Adams,IND,ROLB,67,23,Houston,60,23,10,19,79,27,40,6,78,6,53,87,30,72,49,35,45,81,90,57,229,12/12/1995,5,1,2460000,30,6,37,62,10,49,12,85,45,81,83,6,53,31,55,1,20,86,6,14,45,70,9696,86,46,23,18,Right,12,120000,45,49,6,63,45,81,27,45,12567,rie9r7kl6hqp9o8vkre036a0l0\n
Deon Cain,IND,WR,67,23,Clemson,48,47,50,29,57,76,80,21,32,75,76,90,62,74,10,77,54,46,92,13,202,8/9/1996,75,1,2390000,52,29,76,22,77,11,27,91,37,81,91,22,17,60,10,1,76,28,25,13,27,55,8832,90,75,72,17,Right,25,160000,44,10,34,23,35,91,80,25,10826,i80klal7gj7icpf769pgvqumap6lr23h9ltp6qa9t0vu6675dkc0\n
Reece Fountain,IND,WR,67,23,Northern Iowa,57,28,55,35,58,75,79,6,31,74,79,88,71,74,10,84,41,30,90,19,210,12/22/1995,69,1,1050000,64,20,78,17,76,10,18,89,32,95,84,10,15,65,10,1,69,18,15,13,24,55,9775,89,75,70,18,Right,17,0,28,16,10,26,27,84,67,20,13155,b5ccbeln8litl48jdd2lkpl9mo\n
Marcus Johnson,IND,WR,67,25,Texas,73,27,75,22,67,72,73,6,37,68,79,92,73,73,10,78,39,32,86,16,204,8/5/1994,71,3,2030000,38,18,79,22,69,16,22,93,21,88,66,10,10,50,10,1,64,28,10,12,20,42,9212,88,66,73,19,Right,18,0,35,15,6,31,12,81,70,24,1331,gd96i1d2uupdkqig08jm75df5s\n
Billy Brown,IND,TE,66,26,Shepherd Univ.,52,31,55,51,77,65,76,22,42,59,78,87,61,76,10,76,57,42,85,35,255,3/20/1993,53,1,1090000,64,24,70,25,65,48,16,82,53,72,83,19,20,65,10,1,65,15,21,12,47,61,8494,86,70,61,15,Right,15,0,54,25,18,38,50,84,53,43,12645,9ejqvrgbd60ldsb4cva9dp72ho\n
Jalen Collins,IND,CB,66,26,LSU,63,14,35,19,62,65,43,6,77,15,62,88,72,73,44,54,35,58,85,59,203,3/20/1993,10,4,650000,40,6,74,61,25,32,12,90,35,86,69,6,67,42,40,1,20,40,6,12,35,49,7055,87,58,52,14,Right,13,0,35,77,6,59,35,91,62,35,13484,n80cekdclndvgf4qk0sho07dn4\n
Zaire Franklin,IND,ROLB,66,23,Syracuse,55,22,10,19,80,41,48,6,79,6,59,90,36,72,62,43,45,77,91,58,239,7/2/1996,5,1,2460000,37,6,48,57,10,44,12,85,45,90,89,6,51,34,55,1,20,77,6,20,45,80,9777,86,52,21,20,Right,12,80000,45,43,6,66,45,82,30,45,13177,h4dtcmd5t84qhi1k39c343aib0\n
Marvell Tell III,IND,FS,66,23,USC,62,23,37,16,56,63,54,15,71,25,65,92,58,74,51,60,35,61,86,66,195,8/1/1996,18,0,2530000,36,15,68,64,31,39,10,86,35,92,83,15,67,34,46,1,27,70,10,15,35,53,9651,86,54,44,11,Right,11,320000,35,70,10,49,35,94,63,35,17664,pk6g7pvucr7gqh2rnsdo76ah60\n
Al-Quadin Muhammad,IND,RE,66,24,Miami,63,34,12,10,78,37,28,6,73,7,41,87,27,76,62,24,45,75,91,42,250,3/28/1995,3,2,1950000,33,6,39,65,14,97,28,79,45,75,78,6,31,40,70,1,12,75,6,19,45,80,8670,82,37,18,20,Right,10,0,45,17,6,62,45,76,28,45,11525,pu4nqlut3pm96g1052rm9elbmo\n
Bobby Okereke,IND,MLB,66,23,Stanford,68,25,10,13,72,31,25,6,81,5,55,88,39,73,56,31,45,78,90,65,239,7/29/1996,5,0,2800000,37,6,44,67,15,58,12,86,45,81,83,6,57,33,63,1,20,80,6,14,45,73,9588,88,47,19,17,Right,15,840000,45,48,6,68,45,83,30,45,17739,gtikibbuk53v5m0hb5b5198rb4\n
Carroll Phillips,IND,LE,66,26,Illinois,53,20,10,10,75,29,29,6,76,16,38,87,29,75,71,24,45,74,91,37,242,9/2/1992,12,2,1210000,31,6,43,52,23,59,12,84,45,74,86,6,26,33,54,1,16,81,6,23,45,75,8687,81,30,26,27,Right,10,0,45,60,6,59,45,82,36,45,20368,jcaf88i2pdsp7b6rort34rskf0\n
Khari Willis,IND,FS,66,23,Michigan St.,66,22,35,22,70,72,52,6,77,23,64,86,64,71,47,63,35,68,89,68,213,5/7/1996,17,0,2540000,50,6,73,63,32,37,15,86,35,83,90,6,65,45,39,1,25,80,6,13,35,58,9682,88,71,56,19,Right,16,760000,40,64,6,56,35,83,67,35,2537,l587jp8mgk6iplj8dreschb7lo\n
Grover Stewart,IND,DT,65,25,Albany,63,19,10,36,90,25,22,6,77,5,30,82,16,76,57,17,45,76,93,35,333,10/20/1993,3,2,2420000,34,6,20,64,13,90,12,68,45,66,92,6,22,29,71,1,12,75,6,15,45,86,9293,79,26,12,15,Right,10,400000,45,10,6,65,45,61,27,45,18001,dbsm7emtv17d19sjlucrk7i3ek\n
Evan Boehm,IND,LG,64,26,Missouri,75,18,9,80,83,19,14,6,31,5,27,74,14,75,13,14,69,35,89,14,310,8/19/1993,5,3,3100000,28,6,16,19,13,67,12,61,72,71,97,6,12,26,12,1,15,22,6,20,62,79,7898,85,31,9,20,Right,14,0,61,8,6,26,68,67,18,59,20420,sbrbi9i0nse10oa3srj0h8qtr4\n
Gerri Green,IND,LE,64,23,Mississippi St.,56,12,10,23,73,55,39,6,79,27,58,86,47,76,64,45,45,80,89,58,252,9/14/1995,22,0,2540000,40,6,57,54,32,91,12,85,45,84,87,6,49,45,58,1,27,81,6,9,45,76,9478,84,65,10,14,Right,10,140000,45,46,6,60,45,75,15,45,11253,68eobqoupsvsovb6rki56oa5ac\n
Steve Ishmael,IND,WR,64,24,Syracuse,44,29,45,32,59,75,80,15,45,70,78,90,73,74,10,83,47,39,86,30,212,7/18/1995,72,1,1090000,50,35,77,18,72,3,22,86,39,79,87,20,12,53,10,1,72,22,25,12,30,50,9813,90,75,71,17,Right,24,0,40,10,20,40,32,87,72,34,13237,7nfe2ncttc2um8pce6e0n442bc\n
Ahmad Thomas,IND,LOLB,64,24,Oklahoma,60,25,10,21,68,39,41,6,78,19,60,89,33,72,57,46,27,77,86,59,220,12/15/1994,11,1,1050000,33,6,35,62,29,54,12,83,45,87,80,6,51,47,51,1,15,78,6,29,45,70,9934,87,47,17,22,Right,15,0,20,46,6,64,45,83,32,45,20621,c48vtlr0j03r20jm5mkirpdu8aai91npjv0ehtnmcjt8aviae7cg\n
Joe Haeg,IND,RT,63,26,North Dakota St.,76,24,10,61,83,16,25,6,29,5,26,81,11,78,15,15,63,32,92,15,304,3/11/1993,5,3,3670000,27,6,22,20,15,73,12,67,65,75,93,6,13,19,25,1,20,20,6,21,71,74,8032,86,29,8,22,Right,14,240000,69,17,6,32,59,73,15,67,20715,9qksg1vj5m5o5v7a4vttnqbk80\n
Jihad Ward,IND,DT,63,25,Illinois,66,22,9,25,79,23,17,6,75,5,24,79,21,77,60,17,45,82,87,44,290,3/11/1994,5,3,1350000,33,6,22,63,14,51,12,69,44,78,90,6,37,27,70,1,17,83,6,19,45,84,8251,83,30,11,20,Right,14,0,45,22,6,57,45,69,22,44,11882,pv2hdvoaodv0e0skpptvclmmu4\n
Isaiah Johnson,IND,SS,62,27,Georgia Tech,54,25,30,10,71,50,38,6,69,19,41,92,52,73,39,64,35,69,88,64,207,5/16/1992,14,4,720000,35,6,56,56,29,38,10,87,35,84,65,6,61,43,32,1,45,79,6,14,35,55,7723,88,51,29,15,Right,17,0,35,72,6,51,35,86,44,35,12674,tf5o8kpahuge95dkg1f8nccqs8\n
Chris Milton,IND,CB,62,26,Georgia Tech,59,30,71,18,57,61,49,6,76,28,61,90,67,71,42,60,18,61,92,55,196,9/15/1992,21,3,900000,39,6,70,61,38,28,16,92,35,83,81,6,62,39,33,1,41,68,6,21,35,48,8383,90,58,56,25,Right,15,0,21,65,6,56,35,80,66,35,13365,lgs42csscr30uf1gcrurm3o0k0\n
Skai Moore,IND,MLB,62,24,South Carolina,60,25,10,25,72,45,48,6,78,10,66,86,33,74,61,45,45,79,85,61,218,1/8/1995,6,1,1050000,36,6,49,64,20,55,12,81,45,86,87,6,57,35,52,1,25,76,6,12,45,70,8998,88,60,22,19,Right,14,0,45,50,6,67,45,80,25,45,13235,qovccglq2vn70tl800qgb6d5f4f2u4a6mac2dqms2ntu6vg54u6g\n
E.J. Speed,IND,LOLB,61,24,Tarleton State,57,24,60,23,74,60,66,6,74,32,67,89,61,76,60,64,45,72,85,56,230,6/1/1995,27,0,2540000,26,6,70,56,41,45,12,85,45,82,78,6,50,33,53,1,40,79,6,16,45,70,0,87,66,52,18,Right,15,280000,45,37,6,63,45,84,55,45,20508,bcum0vfgl6ohhpem93tcc1ns3k\n
J'Marcus Webb,IND,RT,60,31,W. Texas AM,72,18,10,79,84,10,15,6,31,15,21,78,10,79,10,19,60,35,87,20,331,8/20/1988,15,7,650000,10,6,10,20,15,61,12,59,57,66,85,6,13,10,10,1,15,25,6,11,65,81,4916,79,40,17,12,Right,15,90000,67,10,6,25,65,61,17,68,20490,j60dki75vaismtnfgavrirc490\n
Antonio Garcia,IND,RT,59,25,Troy,56,26,10,79,83,29,32,6,36,27,34,78,20,79,21,25,67,36,85,15,302,12/10/1993,19,2,1090000,30,6,32,15,37,79,12,67,66,76,81,6,12,40,30,1,26,33,6,20,65,80,8559,91,31,18,21,Right,10,0,66,10,6,25,68,58,28,68,14330,6tnrl391gedfuuchcc1ret2lto\n
Rolan Milligan,IND,SS,58,25,Toledo,52,26,45,16,68,59,54,6,72,16,55,88,68,70,53,60,35,58,85,68,200,8/16/1994,11,3,500000,48,6,73,50,26,42,18,86,35,85,72,6,66,57,48,1,20,65,6,17,35,61,9240,88,53,48,21,Right,10,0,35,58,6,58,35,86,63,35,13148,67qc25ndeh2ldqr50iurn7n440\n
Javon Patterson,IND,LG,58,22,Ole Miss,59,25,10,82,83,12,20,6,29,10,26,80,10,75,10,25,63,35,88,13,310,7/8/1997,6,0,2540000,22,6,13,18,20,65,12,68,62,69,80,6,10,10,10,1,25,20,6,12,59,78,9595,82,20,9,14,Right,10,50000,61,10,6,16,65,65,15,63,12416,g9acodeb763ivokqeb8luvtvr8\n
Jonathan Williams,IND,HB,58,25,Arkansas,61,26,62,30,67,74,50,12,28,45,57,89,66,72,12,42,28,31,85,19,223,2/2/1994,37,2,1350000,79,20,81,20,52,33,20,86,18,83,80,14,14,79,11,1,36,21,18,20,37,28,8266,87,73,69,21,Right,11,0,54,16,15,26,15,84,69,32,10597,71me446cijel1rikh67p6r4kkg\n
Josh Andrews,IND,C,57,28,Oregon State,57,30,10,77,83,10,10,6,41,5,25,81,10,74,35,12,70,35,92,15,311,6/21/1991,5,5,720000,10,6,10,21,10,63,12,70,70,71,90,6,12,10,44,1,12,55,6,25,62,76,7400,87,40,6,25,Right,10,0,61,10,6,28,67,69,12,59,11495,dkphv3pprcv7kakc72o3sk30v0\n
Le'Raven Clark,IND,LT,56,26,Texas Tech,65,22,9,75,81,12,15,6,29,5,27,79,12,77,20,15,62,28,90,14,311,4/22/1993,5,3,2400000,20,6,11,19,14,62,12,67,64,78,88,6,11,15,26,1,16,24,6,19,62,77,7948,87,32,7,18,Right,1,750000,61,10,6,28,59,67,14,60,13120,aa3jeumflkqqfj07vh2ce96tgs\n
Phillip Walker,IND,QB,56,23,Temple,60,85,20,10,61,76,20,69,28,17,29,88,67,71,9,20,16,24,89,18,216,2/26/1995,15,1,1090000,39,73,76,20,18,5,72,82,10,73,84,76,12,34,9,1,19,11,66,20,14,19,0,86,55,62,21,Right,69,0,17,9,68,21,11,85,71,18,17756,eiuf0uaqo3gam0mtpbnd6q5q6k\n
