Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Ed Oliver Jr,BUF,DT,79,21,Houston,72,25,10,30,89,31,24,6,84,8,31,87,29,73,71,20,45,84,92,32,287,12/12/1997,4,0,2000000,31,6,39,76,15,91,12,81,45,86,89,6,19,30,77,1,20,81,6,12,45,88,9589,84,32,20,15,Right,14,17580000,45,16,6,78,45,85,23,45,17540,o3t8a26sii8ob4j2m50m2oe8p0\n
Zay Jones,BUF,WR,78,24,East Carolina,85,38,81,29,77,80,85,19,23,78,87,91,70,74,22,90,60,34,94,24,200,3/30/1995,73,2,3610000,69,34,76,17,79,11,22,90,22,87,90,34,15,79,18,1,75,37,29,17,25,49,8611,92,75,76,22,Right,20,3180000,38,20,25,27,12,88,70,23,12830,6f3809nsc75sbkvjhufai533cc\n
Tyler Kroft,BUF,TE,78,26,Rutgers,80,40,10,49,71,73,81,6,35,70,80,86,69,78,30,77,61,35,84,25,250,10/15/1992,65,4,12450000,63,15,74,22,74,81,13,80,60,84,62,10,10,72,20,1,80,25,10,21,56,64,7206,84,76,68,22,Right,16,6300000,57,25,6,42,53,77,65,54,727,csd5rv81d23gufm5a1pu0774j8\n
Shaq Lawson,BUF,LE,78,25,Clemson,72,22,9,18,85,35,17,6,83,7,45,87,27,75,58,17,45,85,84,48,263,6/17/1994,3,3,16900000,32,6,26,76,14,90,12,82,44,80,84,6,42,40,71,1,17,83,6,19,45,78,8107,80,26,19,20,Right,10,5680000,45,22,6,82,45,78,29,45,11783,o8676qf2sc3hrvu39va5b09060\n
Quinton Spain,BUF,LG,78,28,West Virginia,88,30,10,84,86,20,10,6,30,5,30,79,10,76,10,10,78,40,95,10,330,8/7/1991,5,4,1850000,20,6,10,10,10,67,12,69,76,78,90,6,10,40,20,1,20,30,6,20,82,83,7818,76,39,5,20,Right,13,200000,81,10,6,20,80,55,10,79,9793,sksofndcr0bn05hohl9o8l4nsk\n
Dion Dawkins,BUF,LT,77,25,Temple,85,23,10,82,89,17,10,6,24,14,37,79,11,77,10,12,79,31,89,15,320,4/26/1994,10,2,2920000,33,6,22,13,21,73,12,69,76,64,86,6,12,27,10,1,19,40,6,22,78,81,8529,92,28,8,24,Right,14,1280000,78,10,6,27,80,71,18,80,17557,1n3q6tbfjp8a2s0g9fihil6vv4\n
Stephen Hauschka,BUF,K,77,34,N.C. State,62,22,10,15,55,10,10,20,12,10,30,65,10,76,10,12,18,15,90,15,210,6/29/1985,10,11,5850000,10,33,10,31,10,4,15,65,15,35,65,20,15,10,10,1,12,12,25,88,16,15,1438,80,35,5,92,Right,16,3000000,19,10,25,12,20,64,15,15,11432,40psgev6euvkhjj050jr5pat7g\n
Matt Milano,BUF,LOLB,77,25,Boston College,79,25,10,23,77,61,44,6,85,12,60,87,38,72,60,42,45,79,94,69,223,7/28/1994,6,2,2420000,39,6,51,77,22,58,12,83,45,84,86,6,63,54,47,1,14,82,6,20,45,83,8664,89,48,29,20,Right,13,240000,45,45,6,79,45,75,44,45,17709,5knfv0p4kl8kqb0o5vfc4puk7o\n
Trent Murphy,BUF,LE,77,28,Stanford,81,18,10,21,83,45,32,6,82,5,47,87,40,78,68,30,45,79,90,55,259,12/22/1990,5,5,17060000,38,6,35,78,15,93,12,77,45,86,88,6,43,40,80,1,20,83,6,32,45,81,6535,83,60,10,14,Right,18,5550000,45,33,6,73,45,79,18,45,9840,vs8vjcijpobe9gb1joq6qdqq48\n
T.J. Yeldon,BUF,HB,77,25,Alabama,78,35,25,42,73,81,70,10,39,65,68,90,83,73,5,61,47,42,84,15,223,10/2/1993,56,4,2700000,77,30,91,16,71,29,22,88,37,87,86,10,10,77,5,1,61,27,25,14,28,40,7394,87,86,81,15,Right,11,500000,48,10,15,37,35,86,79,23,9804,kifdv2rfc3i5gt0droqdsfe8m0\n
Lee Smith,BUF,TE,75,31,Marshall,77,40,20,64,84,63,74,6,40,46,77,82,49,78,10,75,71,40,84,20,265,11/21/1987,42,8,5000000,76,15,68,20,51,85,19,71,70,67,88,10,15,70,10,1,76,15,10,15,63,77,4482,85,72,39,20,Right,13,4000000,64,15,6,40,68,72,30,62,17741,fddgod4hu2vbd3lgf1u7tc408s\n
Josh Allen,BUF,QB,74,23,Wyoming,69,99,13,17,72,90,20,81,33,15,33,87,62,77,9,17,17,32,87,18,233,5/21/1996,13,1,7700000,59,73,81,15,20,17,85,84,10,83,88,85,12,64,9,1,18,11,77,14,15,26,8800,93,60,75,22,Right,73,13480000,14,9,77,23,10,85,81,10,17539,sovha707apfdddp1rmlngoeanc\n
Tremaine Edmunds,BUF,MLB,74,21,Virginia Tech,70,18,10,17,75,40,36,6,87,5,52,87,43,77,73,48,45,82,93,63,250,5/2/1998,5,1,5380000,28,6,49,72,15,49,12,87,45,83,88,6,55,39,61,1,15,84,6,14,45,73,8875,88,48,29,20,Right,10,7280000,45,37,6,81,45,87,37,45,12563,f9qm4o6u0754qmd7pplsi7p3l0\n
Star Lotulelei,BUF,DT,74,29,Utah,75,29,10,37,96,25,30,6,79,7,37,73,35,74,48,25,45,86,88,24,315,12/20/1989,3,6,35900000,33,6,30,78,15,98,12,58,45,74,93,6,15,45,69,1,15,87,6,27,45,87,5954,84,49,10,28,Right,16,14100000,45,20,6,66,45,67,15,45,9956,1mjgdp99328nckccm9spn94940\n
Harrison Phillips,BUF,DT,74,23,Stanford,65,26,10,32,92,30,22,6,76,7,27,81,19,75,65,18,45,80,88,27,307,1/25/1996,3,1,2460000,38,6,26,68,15,99,12,65,45,78,91,6,19,34,72,1,15,78,6,11,45,81,9022,94,26,24,17,Right,15,870000,45,11,6,79,45,75,24,45,27202,q8pmvar3l2vhrueoq5tqielriqph21q1at66pbb0meg6lgel9c70\n
Levi Wallace,BUF,CB,74,24,Alabama,74,27,50,14,56,66,60,6,72,42,69,93,68,72,40,71,35,50,88,71,181,6/12/1995,37,1,1050000,35,6,74,75,47,39,17,90,35,80,83,6,75,39,37,1,35,48,6,11,35,48,9098,87,65,58,10,Right,10,0,35,82,6,49,35,86,68,35,2003,uq92p8fentpcn8ipt4cb4lp1f8\n
Jason Croom,BUF,TE,73,25,Tennessee,73,25,8,51,72,69,77,6,37,62,79,86,69,77,10,81,57,37,82,22,246,2/28/1994,57,2,1050000,67,15,73,17,66,80,13,83,51,82,83,10,13,63,10,1,68,35,10,19,58,66,9165,85,69,71,15,Right,10,0,59,10,6,41,56,77,71,55,17679,1ghju83iv1k0v5fji5spc3jufg\n
Taron Johnson,BUF,CB,73,23,Weber State,75,25,38,15,63,63,62,6,80,31,68,92,65,71,36,62,40,57,87,68,192,7/27/1996,24,1,2460000,22,6,73,80,38,24,10,89,35,81,73,6,74,31,29,1,28,48,6,11,40,45,8949,88,58,50,10,Right,11,640000,10,74,6,62,35,85,67,35,13117,rii2shp3g7lsc5vogfg2bi3mao\n
Robert Foster,BUF,WR,72,25,Alabama,75,29,45,25,55,79,78,6,30,75,82,91,74,74,11,79,42,28,88,24,196,5/7/1994,77,1,1050000,43,15,81,21,70,16,22,93,34,81,81,10,16,54,11,1,70,15,10,14,21,47,8891,89,72,70,16,Right,22,0,38,16,6,26,27,87,75,19,907,avq94qpq2l34pk3tt7rkkj9h6k\n
E.J. Gaines,BUF,CB,72,27,Missouri,75,30,64,10,59,64,55,6,71,25,67,90,72,70,44,60,35,61,90,74,191,2/23/1992,18,5,1540000,29,6,73,77,35,26,16,88,35,77,70,6,68,25,35,1,30,59,6,20,35,50,6426,93,54,56,20,Right,10,250000,35,79,6,51,35,84,66,35,13116,gln65af8vm61q203a13t1fgbu4\n
Kevin Johnson,BUF,CB,72,27,Wake Forest,75,25,60,13,63,70,45,6,70,10,70,89,60,72,40,60,35,57,74,64,185,8/5/1992,10,4,2320000,31,6,70,76,20,36,14,88,35,92,82,6,70,25,35,1,12,64,6,15,35,53,7192,92,55,54,15,Right,10,400000,35,80,6,46,35,92,64,35,2558,9vhnfkicg95i8rj4mnv20kgnghohi6sahsper2a1uegm61pcat40\n
Devin Singletary,BUF,HB,72,21,FAU,63,24,73,34,70,81,57,17,37,50,63,89,80,67,10,54,31,37,94,15,203,9/3/1997,43,0,2880000,76,21,86,12,56,40,27,86,24,84,91,14,13,74,10,1,51,21,15,10,38,41,9629,93,87,80,14,Right,12,1010000,54,15,12,25,21,90,78,35,11292,nua9th6ntq4j1sp2evksbj93hg\n
Rafael Bush,BUF,SS,71,32,S.C. State,77,24,33,20,61,61,40,6,74,13,62,85,56,71,44,60,35,68,87,69,205,5/12/1987,10,9,2700000,44,6,73,75,15,20,14,86,35,85,72,6,71,52,35,1,25,87,6,21,35,65,4583,84,50,49,22,Right,15,800000,35,66,6,54,35,85,64,35,13104,ar5jretstq7t2oantni8udts0s\n
Eli Harold,BUF,LOLB,71,25,Virginia,72,25,10,17,81,45,24,6,78,5,54,88,25,75,70,20,45,77,92,54,255,1/20/1994,5,4,650000,43,6,35,74,15,59,12,85,45,84,78,6,45,35,57,1,25,84,6,20,45,77,7161,83,55,15,20,Right,12,90000,45,40,6,62,45,83,30,45,27899,8e6io0v32hk6dakb8ekkgl40eg\n
Isaiah McKenzie,BUF,WR,71,24,Georgia,65,37,81,23,53,81,73,6,33,72,81,93,86,68,10,76,34,22,87,24,173,4/9/1995,74,2,1210000,24,15,89,20,74,19,22,92,17,86,67,10,15,35,10,1,73,16,10,20,18,43,8659,88,61,74,21,Right,20,0,34,15,6,22,12,94,77,19,17550,4eeejjbc8vn4mupd37c2q9u8o4\n
Ty Nsekhe,BUF,RT,71,33,Texas State,87,24,10,78,84,15,15,6,21,5,40,80,22,80,15,15,73,38,85,15,330,10/27/1985,5,6,4200000,25,6,20,10,10,77,12,72,74,73,74,6,12,15,15,1,20,15,6,25,75,78,6666,77,25,10,25,Right,15,5800000,74,10,6,15,71,63,20,73,2554,kkb1giupm62qr7993d6qokt2c6ai91npjv0ehtnmcjt8aviae7cg\n
Andre Roberts,BUF,WR,70,31,Citadel,79,38,91,26,57,82,76,6,45,74,80,90,79,71,10,81,43,29,88,20,192,1/9/1988,64,9,2000000,50,15,88,26,74,18,26,88,22,85,75,10,12,30,10,1,71,15,10,15,14,46,2548,89,65,83,22,Right,22,2600000,30,15,6,39,16,90,86,14,1480,49up9sn3b4ugtumeb2946ta1ms\n
Wyatt Teller,BUF,RG,70,24,Virginia Tech,77,40,10,78,88,27,29,22,40,18,34,77,26,76,37,27,71,50,92,10,314,11/21/1994,12,1,2460000,44,27,28,31,22,75,35,64,73,72,90,26,9,19,42,1,18,43,24,12,73,82,9076,87,40,28,18,Right,27,240000,72,10,19,45,69,68,19,68,16524,sbvsjkm8ja3dv4l4440qg4q7d0\n
Eddie Yarbrough,BUF,RE,69,26,Wyoming,67,22,9,10,81,23,17,6,79,7,35,87,21,75,62,17,45,78,81,40,259,4/24/1993,3,3,650000,33,6,22,63,14,54,12,79,44,78,82,6,27,26,69,1,17,76,6,19,45,80,8271,76,42,12,20,Right,15,0,46,22,6,67,45,81,22,45,2811,l4om6l75a90j4bfq1726ta3rfc\n
Cody Ford,BUF,RT,68,22,Oklahoma,73,16,10,82,88,10,15,6,23,5,23,79,10,75,10,15,71,14,85,12,329,12/28/1996,5,0,3690000,10,6,10,24,15,70,12,65,74,71,88,6,16,10,10,1,15,20,6,12,72,80,9459,83,35,8,14,Right,7,3790000,69,10,6,14,68,62,18,68,12573,d77nsj7lv1dehlsla2o0898a0g\n
Dawson Knox,BUF,TE,68,22,Ole Miss,60,41,25,53,69,71,74,21,31,60,76,90,56,76,10,74,56,31,83,16,257,11/14/1996,57,0,2630000,61,28,62,14,62,88,21,86,53,83,85,25,13,60,10,1,64,21,23,12,52,65,9546,84,73,49,14,Right,20,760000,53,13,17,28,60,85,52,54,16563,pjthc1lc2okmnnd6jd9sbpnc54\n
Dean Marlowe,BUF,FS,68,27,J. Madison,64,30,35,15,70,62,45,6,82,10,54,88,60,73,54,62,35,73,92,65,208,7/25/1992,10,4,1210000,55,6,61,68,15,31,16,86,35,82,76,6,61,48,45,1,15,75,6,12,35,60,7542,87,65,30,17,Right,11,0,35,64,6,70,35,85,45,35,28291,pfl1gh2s55nabcf9aop0h67e6k\n
Russell Bodine,BUF,C,67,27,North Carolina,76,15,10,70,90,10,15,6,23,5,30,79,10,75,10,15,68,29,93,19,308,6/30/1992,5,5,3610000,19,6,10,14,15,66,12,65,67,78,85,6,20,10,10,1,15,15,6,22,73,83,6348,83,32,9,21,Right,15,1300000,72,10,6,18,70,53,15,69,12521,sbelp1044lve9vq50hpl58r3j56lr23h9ltp6qa9t0vu6675dkc0\n
Patrick DiMarco,BUF,FB,67,30,South Carolina,80,30,50,76,74,68,55,10,50,44,63,83,73,73,35,49,60,45,92,20,234,4/30/1989,36,8,6200000,73,20,72,20,54,42,12,74,53,73,88,10,15,70,30,1,50,35,15,22,48,60,6772,86,74,50,19,Right,15,2200000,68,20,10,35,48,77,64,43,17960,bdcklo3jaoabmc46h6ffg5vvho\n
Ray-Ray McCloud III,BUF,WR,67,22,Clemson,53,22,81,26,51,82,81,6,61,71,84,91,67,69,19,77,51,48,91,60,190,10/15/1996,69,1,2460000,60,15,88,50,77,14,13,89,39,83,84,10,56,60,13,1,62,31,10,13,20,43,8983,88,66,75,19,Right,15,160000,32,52,6,45,33,87,81,15,10828,tb38ggk58378usuht1rj74fqb4\n
Ryan Lewis,BUF,CB,67,25,Pittsburgh,58,20,57,15,62,54,48,10,70,10,59,89,62,72,39,65,35,55,89,67,185,4/15/1994,10,1,1050000,30,10,71,61,10,38,15,91,35,84,80,10,73,25,35,1,20,49,10,14,35,45,9849,89,67,55,19,Right,12,0,35,74,10,48,35,88,65,35,12933,tln9enjpuap1uqhov53hs11q7o\n
Tommy Sweeney,BUF,TE,67,24,Boston College,60,30,18,54,73,64,75,20,30,57,79,83,59,77,17,73,63,27,89,21,251,7/1/1995,52,0,2540000,67,25,66,20,60,89,11,76,64,78,85,26,14,59,17,1,64,25,20,19,58,66,9644,83,76,58,21,Right,10,80000,57,17,14,26,61,77,50,56,28431,opbars9cp4hvdtij83sh7c32ag\n
Maurice Alexander,BUF,MLB,66,28,Utah State,69,21,35,22,71,39,44,6,78,10,54,90,52,74,57,64,35,75,89,68,220,2/16/1991,10,5,850000,49,6,62,71,20,53,17,90,35,88,74,6,60,29,67,1,25,89,6,22,35,67,6329,91,60,44,19,Right,13,150000,35,68,6,60,35,83,59,35,20146,pmn04cuf8rh3bhvhq50sqtpht4\n
Corey Bojorquez,BUF,P,66,23,New Mexico,48,34,10,14,41,15,10,14,23,12,24,74,10,72,10,12,19,28,87,17,208,9/13/1995,10,1,1710000,17,30,10,13,14,9,16,70,18,44,61,19,12,15,10,1,12,15,25,61,19,18,9325,86,33,10,94,Left,20,0,17,10,20,24,18,63,13,17,2579,pd3cmldmj0mj7gvtnjsl6vofbc\n
Deon Lacey,BUF,ROLB,66,29,West Alabama,57,30,30,17,74,46,55,15,75,14,62,87,35,75,70,51,45,75,84,67,235,7/18/1990,7,3,650000,29,15,43,55,24,44,13,86,45,79,77,15,60,39,61,1,17,76,10,15,45,69,9222,90,58,18,20,Right,14,0,45,52,10,61,45,74,33,45,12540,9rh4o3qugi8uen3dngp0gt7bks\n
Jaquan Johnson,BUF,FS,65,23,Miami,64,30,35,12,62,67,49,6,72,20,65,88,59,70,37,60,35,73,85,67,190,11/6/1995,12,0,2540000,41,6,68,66,31,46,14,84,35,80,88,6,64,22,31,1,17,82,6,15,35,57,9533,84,68,55,15,Right,16,160000,41,62,6,56,35,84,63,35,9839,pcbipv0qmse8nd54e17mjgj60g\n
Jordan Phillips,BUF,DT,65,26,Oklahoma,65,14,10,36,88,38,23,6,77,8,38,78,17,78,56,27,45,79,75,45,341,9/21/1992,4,4,2500000,42,6,26,63,16,97,12,67,45,81,73,6,37,24,72,1,15,83,6,11,45,86,7279,72,47,21,17,Right,11,2000000,45,10,6,57,45,65,36,45,12948,5dhp7sjq4i3fn5nfjhs70f3lpo\n
Matt Barkley,BUF,QB,64,28,USC,71,79,10,20,63,63,23,79,35,14,37,77,59,74,10,28,15,25,87,20,227,9/8/1990,13,6,3700000,32,85,61,15,23,5,62,73,25,72,87,79,15,44,10,1,12,12,79,25,25,30,5677,95,68,38,25,Right,72,1100000,19,10,76,28,20,64,37,15,28824,v4i817pt5cdbe68imj57434dcs\n
Vladimir Ducasse,BUF,LG,64,31,Massachusetts,69,25,10,52,90,10,10,6,25,5,12,78,10,77,10,12,67,32,89,12,325,10/15/1987,5,9,11800000,10,6,10,10,10,62,12,61,65,55,92,6,12,14,10,1,12,32,6,21,71,77,1000,76,25,10,22,Right,16,390000,70,10,6,39,69,60,20,67,17565,cq7co79ed258hd1dntlmp4dqq0\n
Tyree Jackson,BUF,QB,64,21,Buffalo,52,95,17,22,76,80,21,71,31,18,37,89,60,79,10,23,22,40,86,18,249,11/7/1997,16,0,1760000,53,74,68,14,23,6,79,86,22,83,87,77,12,52,10,1,21,38,69,14,18,37,9519,92,62,58,26,Right,76,80000,18,12,74,22,21,85,55,14,2298,n4s2rhddum3mi6g9tdar0q60o4\n
Vosean Joseph,BUF,MLB,64,21,Florida,63,33,10,20,71,15,41,11,79,26,55,90,10,73,58,50,47,78,87,60,226,12/15/1997,18,0,2520000,35,25,15,66,33,50,12,86,47,70,80,22,52,15,46,1,30,82,18,37,45,78,9543,89,62,10,46,Right,17,320000,48,48,13,68,46,81,20,45,11818,ca0egi1rgf0mn34p8gjsm5ohv0\n
Siran Neal,BUF,SS,64,25,Jacksonville State,54,21,25,15,60,67,56,6,74,35,67,88,60,72,48,64,35,72,92,70,206,8/4/1994,28,1,2460000,49,6,65,57,40,33,15,87,35,94,92,6,66,38,41,1,30,80,6,15,35,65,9000,86,63,35,18,Right,14,280000,35,77,6,60,35,83,58,35,10734,n6b4ib2tuunqgs7pgoe343rhmp6lr23h9ltp6qa9t0vu6675dkc0\n
David Sills V,BUF,WR,64,23,West Virginia,56,73,50,24,60,74,77,66,27,68,77,90,68,75,10,81,45,25,84,16,211,5/29/1996,72,0,1760000,46,69,73,23,72,1,66,87,26,89,82,76,10,45,10,1,70,12,64,17,30,44,9628,88,71,70,19,Right,55,0,35,10,58,24,18,85,66,27,2512,hn81nmn25edkg67bscf5up7si0\n
Corey Thompson,BUF,ROLB,64,25,LSU,64,27,10,11,70,45,28,6,78,5,48,85,43,73,60,31,45,76,79,61,222,12/23/1993,5,1,1710000,27,6,50,67,15,52,12,84,45,88,82,6,53,33,49,1,25,73,6,13,45,68,0,88,46,29,20,Right,13,0,45,62,6,63,45,81,46,45,12527,tmil7b0klevrhoib0g7uak76ss\n
Victor Bolden Jr,BUF,WR,63,24,Oregon State,54,37,82,21,44,77,74,26,26,69,78,91,77,68,10,80,38,26,91,25,178,4/4/1995,71,2,1210000,32,38,86,17,68,13,23,90,20,78,73,37,18,42,10,1,53,19,32,24,15,41,8481,91,64,75,22,Right,19,0,32,15,25,24,12,90,81,19,11295,v3isj22sdl87k69v8pmmnl316l6lr23h9ltp6qa9t0vu6675dkc0\n
Darryl Johnson Jr,BUF,LE,63,22,N.C. AT,55,24,10,11,75,39,53,6,79,31,64,86,36,78,65,50,45,75,88,53,253,4/4/1997,26,0,2540000,41,6,42,54,37,92,12,78,45,79,83,6,47,29,68,1,28,77,6,17,45,76,9527,85,54,27,15,Right,10,80000,45,48,6,65,45,83,37,45,12647,f0b1b0numrr1f269ajpe3394p4\n
Spencer Long,BUF,C,63,28,Nebraska,71,31,10,81,88,10,15,6,35,5,35,75,10,77,10,15,65,29,80,19,318,11/8/1990,5,5,10440000,25,6,10,26,15,61,12,67,67,65,75,6,11,10,10,1,15,25,6,12,69,84,6496,85,40,8,16,Right,10,2100000,67,10,6,29,62,56,15,66,17680,cmerj1p0sukb6ph6omctg6td28\n
Mike Love,BUF,RE,63,25,USF,58,32,10,19,78,42,26,6,77,14,39,84,27,75,63,24,45,77,79,44,255,1/22/1994,14,1,1710000,44,6,27,62,14,56,12,78,45,84,84,6,32,39,67,1,22,74,6,13,45,78,9852,82,51,28,17,Right,12,0,45,32,6,69,45,75,37,45,20093,77kotparh7d9gg35akogkhnr3c\n
Julian Stanford,BUF,MLB,63,28,Wagner College,68,35,10,14,78,52,35,6,78,5,60,86,60,73,61,25,45,79,87,54,230,9/2/1990,5,7,2450000,35,6,66,68,15,51,12,85,45,94,69,6,47,40,51,1,25,77,6,14,45,74,6093,78,68,50,15,Right,16,560000,45,55,6,58,45,88,65,45,12354,ldmmjrfh5ku0uefttpa05psbc4\n
LaAdrian Waddle,BUF,LT,63,28,Texas Tech,76,30,10,79,87,10,40,6,24,27,56,77,10,78,10,39,66,38,88,20,315,7/21/1991,19,6,1600000,25,6,10,15,37,74,12,56,70,72,74,6,15,15,10,1,45,20,6,25,65,81,6651,83,62,5,25,Right,14,400000,64,10,6,25,62,56,10,62,12532,6v348einkbg6u0dessevs9qlqs\n
Da'Mari Scott,BUF,WR,62,24,Fresno State,59,31,80,32,56,71,77,18,44,67,79,88,70,72,33,76,39,36,83,36,205,8/8/1995,63,1,1710000,40,22,78,20,69,15,21,90,29,79,79,22,34,47,29,1,62,40,20,12,30,46,9910,85,68,70,18,Right,24,0,35,44,15,30,24,88,71,30,11496,hn2nl1gpu3bv8lse00i66ih614\n
Jon Feliciano,BUF,RG,61,27,Miami,70,23,14,69,81,14,10,6,25,5,35,74,11,76,10,12,66,41,90,12,325,2/10/1992,5,4,3500000,25,6,12,10,10,76,12,62,69,75,88,6,12,38,10,1,12,35,6,17,69,71,7110,79,40,6,22,Right,12,3700000,68,10,6,29,63,64,11,66,2575,9sgtqeur1pqnl5td5q9j6201o8\n
Kyle Peko,BUF,DT,61,26,Oregon State,53,24,9,31,87,28,14,6,73,5,26,79,17,73,70,16,45,76,88,26,305,7/23/1993,3,3,1390000,43,6,23,51,13,94,12,68,46,77,90,6,18,32,62,1,15,73,6,19,44,81,8394,81,28,17,23,Right,10,0,44,13,6,60,45,74,22,45,10686,vgpt87f61jqpgsk278b7r84n8c\n
Cam Phillips,BUF,WR,60,23,Virginia Tech,60,35,70,29,58,74,77,6,35,66,79,88,70,72,10,76,45,27,85,25,199,12/16/1995,62,1,1230000,44,15,77,20,69,87,27,83,36,77,80,10,15,45,10,1,69,12,10,12,20,47,9020,88,70,74,18,Right,20,0,39,15,6,35,33,77,71,22,9924,sent264iei7gcjc8m97d6u3154\n
De'Ondre Wesley,BUF,RG,60,27,BYU,49,35,10,82,81,13,10,6,27,5,25,79,10,78,10,12,71,39,88,26,326,7/28/1992,5,4,1230000,45,6,10,24,10,79,12,63,72,75,87,6,20,21,10,1,12,22,6,28,62,81,7846,84,40,8,18,Right,10,0,61,10,6,30,71,62,16,60,1435,hnl0ljp2cv7t0q2t3f8mb92tog\n
