Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Will Hernandez,NYG,LG,77,23,UTEP,72,22,10,77,95,12,12,6,28,10,17,80,10,74,10,10,80,27,94,10,327,9/2/1995,10,1,3960000,34,6,10,15,10,71,12,65,82,68,93,6,10,15,10,1,12,35,6,12,78,89,8920,88,25,17,17,Right,14,3480000,77,10,6,24,78,63,12,70,12870,9ui3cbkl1lnh9se15kbdanov9o\n
Rhett Ellison,NYG,TE,76,30,USC,80,26,35,62,76,73,74,6,35,66,80,85,66,77,10,77,71,48,80,12,255,10/3/1988,58,7,12920000,60,15,64,13,70,85,17,80,70,81,72,10,12,62,10,1,61,35,10,12,56,74,5155,85,74,57,14,Right,15,5120000,59,25,6,49,63,76,56,54,13898,7tbi1im3evmqqba68i37uhbbn0\n
Dexter Lawrence II,NYG,DT,76,21,Clemson,72,19,40,43,92,26,23,6,81,14,36,81,19,77,60,22,45,83,89,24,338,11/12/1997,12,0,5300000,46,6,23,73,18,97,12,71,45,74,91,6,13,31,73,1,12,82,6,15,45,87,9548,74,42,17,15,Right,10,7640000,45,14,6,77,45,69,23,45,12841,50o6a2dqfq2hb6foik4c3squ8o\n
Nate Solder,NYG,LT,75,31,Colorado,83,16,11,87,90,40,64,6,23,29,63,82,30,80,10,40,80,35,87,12,325,4/12/1988,21,8,45600000,40,6,35,10,39,76,12,72,81,72,82,6,12,55,10,1,46,25,6,23,71,82,4485,90,61,15,21,Right,15,16400000,77,10,6,25,77,73,25,73,12960,8ncn0ipum4d4gnoecqbt74ohn4\n
Wayne Gallman Jr,NYG,HB,74,24,Clemson,79,35,64,45,75,81,63,10,47,57,65,87,81,72,16,60,43,36,89,20,210,10/1/1994,49,2,2420000,86,10,85,20,64,22,24,89,27,75,82,5,10,73,12,1,48,42,10,21,45,43,8558,91,84,77,22,Right,17,400000,63,15,10,35,28,83,80,40,13313,7f0huc59c03nu7u5ppb3rh43gk\n
B.J. Hill,NYG,RE,74,23,N.C. State,77,19,10,20,87,24,20,6,83,7,37,83,26,75,62,15,45,79,91,28,311,4/20/1996,3,1,3020000,41,6,33,79,15,95,12,73,45,67,89,6,22,35,72,1,15,80,6,12,45,85,8923,82,33,23,18,Right,15,1040000,45,12,6,79,45,68,18,45,11151,q13779crmu7r82h87iok1m057g\n
Cody Latimer,NYG,WR,73,26,Indiana,73,32,25,39,73,70,87,6,35,72,79,90,70,74,10,86,43,35,81,24,215,10/10/1992,67,5,1010000,68,15,74,26,69,12,22,90,28,92,87,10,18,65,10,1,79,15,10,19,39,59,6486,88,72,60,19,Right,17,400000,51,25,6,42,22,87,55,35,20638,mvodokal50kp3nre1676k2v7ho\n
Corey Coleman,NYG,WR,72,25,Baylor,60,29,78,29,63,81,79,6,43,76,80,92,83,71,11,85,36,28,87,24,185,7/6/1994,77,3,2030000,39,15,84,21,74,19,24,92,18,92,83,10,29,56,11,1,74,24,10,22,11,49,7950,92,75,73,23,Right,21,0,39,20,6,26,11,91,79,11,12939,iv7tj2clc1vs30pugkufn5adgg\n
B.J. Goodson,NYG,MLB,72,26,Clemson,72,14,10,13,81,50,32,6,82,5,59,88,60,73,49,30,45,85,89,56,242,5/29/1993,5,3,2340000,31,6,57,73,15,93,12,83,45,83,85,6,45,44,59,1,25,83,6,10,45,73,8022,86,53,28,12,Right,17,600000,45,49,6,73,45,81,43,45,14038,jqlom8oqa7fiimi6q5co42ue94\n
Eli Manning,NYG,QB,72,38,Ole Miss,79,84,10,10,54,48,15,81,22,14,25,77,47,77,10,15,18,18,99,21,218,1/3/1981,12,15,68000000,20,87,50,14,15,10,37,65,18,47,98,75,10,34,10,1,15,12,82,18,12,18,6296,95,51,24,15,Right,78,35750000,12,10,79,19,18,58,30,12,13784,o0e5im8hqc8f1153lljp1cc020\n
Russell Shepard,NYG,WR,72,28,LSU,81,63,76,36,45,78,79,40,59,75,81,90,83,73,10,75,39,35,89,26,195,9/17/1990,71,6,800000,60,54,88,25,73,81,30,89,26,90,73,50,18,55,10,1,75,15,54,24,30,56,6713,87,70,70,25,Right,38,700000,45,15,51,43,18,87,74,30,12806,2g83scthj1g1ngr1eha0f3hshc\n
Michael Thomas,NYG,SS,72,29,Stanford,74,40,59,21,63,67,50,6,80,22,67,88,66,71,52,63,35,67,90,73,193,3/17/1990,17,7,3900000,49,6,70,75,32,31,15,86,35,90,83,6,69,44,44,1,40,67,6,25,35,66,6762,86,65,39,25,Right,15,100000,35,63,6,63,35,85,54,35,13133,ocdt42e0epl3ps0jql3a6iiffs\n
DeAndre Baker,NYG,CB,71,22,Georgia,73,22,50,20,60,64,43,6,74,14,66,89,60,71,43,60,34,62,87,69,180,9/4/1996,10,0,4620000,33,6,68,66,24,27,11,88,33,80,82,6,75,33,38,1,21,51,6,17,33,50,9376,89,58,52,18,Right,13,5640000,33,81,6,52,34,85,62,34,20387,csef3o3a73ia80ffq7qhvel430\n
Lorenzo Carter,NYG,LOLB,71,23,Georgia,59,20,10,22,74,38,32,6,82,6,48,90,40,77,72,28,45,80,89,64,250,12/10/1995,3,1,3040000,33,6,48,57,13,59,12,88,45,86,86,6,57,28,63,1,15,79,6,17,45,73,8840,81,43,18,17,Right,16,1040000,45,47,6,64,45,84,29,45,20748,s3if9nijfb3b56t9dt3dkui8kk\n
Bennie Fowler III,NYG,WR,71,28,Michigan St.,80,30,67,35,70,81,76,6,44,75,81,89,74,73,10,84,52,42,82,24,212,6/10/1991,71,5,670000,66,15,78,26,73,18,22,89,30,86,66,10,18,65,10,1,77,15,10,30,20,55,7465,85,69,68,25,Right,21,70000,42,25,6,52,25,85,66,17,20405,5e8tr4j79uie0jdu9pk1jieb5g\n
Markus Golden,NYG,LOLB,71,28,Missouri,85,35,10,20,69,59,10,6,83,5,55,85,45,75,58,15,45,79,90,46,260,3/13/1991,5,4,1050000,51,6,48,82,10,44,12,80,45,78,80,6,37,52,73,1,12,82,6,30,45,80,7135,84,55,16,30,Right,18,2230000,45,49,6,67,45,72,31,45,17601,ptsoln9minnihqo0l2dsaa20r0\n
Kareem Martin,NYG,ROLB,71,27,North Carolina,72,16,10,10,79,25,15,6,76,5,49,89,41,78,65,15,45,77,91,65,272,2/19/1992,5,5,11200000,35,6,21,70,15,96,12,82,45,86,74,6,52,24,76,1,15,72,6,20,45,70,6509,78,48,10,15,Right,10,3810000,45,20,6,66,45,76,15,45,17751,bk3o9av7tui03lbpt4e63igodo\n
Grant Haley,NYG,CB,70,23,Penn State,68,30,60,17,59,68,43,6,75,10,59,91,69,69,35,64,35,55,86,65,190,1/6/1996,5,1,1050000,29,10,80,71,20,34,10,91,35,82,80,6,70,35,28,1,15,56,5,15,35,47,8907,87,60,45,17,Right,14,0,35,71,6,56,35,97,72,35,13902,gib2ib9pdetjstvsf93qqqp9nk\n
Alec Ogletree,NYG,MLB,70,27,Georgia,80,25,10,23,70,51,54,25,80,15,72,88,56,74,72,56,45,81,87,60,235,9/25/1991,15,6,32000000,35,40,40,82,15,52,36,84,45,83,81,39,52,45,64,1,25,88,35,12,45,84,6005,93,60,30,14,Right,28,7000000,45,63,30,65,45,85,45,45,13225,dksd8kp0kk7f0ad788u8k2is12p57hgld1hb0p3cms2t4id7sfi0\n
Riley Dixon,NYG,P,69,26,Syracuse,61,39,10,16,57,50,15,22,62,10,38,83,30,76,10,20,20,34,88,22,221,8/24/1993,10,3,1350000,41,35,51,25,10,9,24,71,16,87,79,29,13,37,10,1,15,58,30,61,10,22,7978,89,50,34,88,Right,13,0,10,10,22,24,16,79,43,10,20573,46ol29abn9h2bcek7vuq296gck\n
Julian Love,NYG,CB,69,21,Notre Dame,71,29,70,17,60,73,58,6,74,30,69,88,68,71,33,64,35,57,90,68,195,3/19/1998,22,0,2540000,32,6,77,68,38,37,14,89,35,86,84,6,72,32,29,1,37,52,6,14,35,48,9558,91,65,60,19,Right,12,760000,35,72,6,53,35,90,73,35,13295,39jqd6jj88d98e815abboji9l8\n
Rod Smith,NYG,HB,69,27,Ohio State,79,30,75,55,80,80,58,17,52,48,65,88,73,75,14,55,60,53,89,20,240,1/10/1992,40,4,650000,81,20,80,20,55,45,23,86,47,86,81,26,15,82,27,1,57,63,24,25,46,53,7815,87,85,73,25,Right,17,0,57,20,19,49,44,83,68,42,20440,ooi2fooomvbdo848jiv0ufu5nk\n
Elijhaa Penny,NYG,FB,68,26,Idaho,62,25,30,73,77,76,64,14,34,52,62,85,66,74,10,60,61,33,83,15,234,8/17/1993,44,3,650000,78,25,69,14,60,39,22,81,45,71,87,22,10,77,14,1,55,37,20,15,42,52,9265,84,81,58,17,Right,11,0,64,10,15,24,44,76,63,37,12626,aef91d6qtpn8t82hj4kv4rimh8\n
Olsen Pierre,NYG,LE,68,28,Miami,72,19,10,19,80,30,15,6,79,8,39,80,30,77,45,15,45,80,90,25,293,8/27/1991,4,4,940000,45,6,25,73,15,72,12,66,45,70,75,6,20,35,67,1,25,81,6,21,45,79,7785,73,45,10,25,Right,10,0,45,10,6,75,45,72,10,45,12737,lfrb0k5923tsavlmpchn1tmidr6ng3de8huccgnrm9bd1su5rsg0\n
Mike Remmers,NYG,RT,68,30,Oregon State,85,30,10,74,85,10,15,6,28,5,45,80,10,77,10,15,71,35,89,15,310,4/11/1989,5,7,1500000,20,6,10,15,15,74,12,66,73,72,75,6,12,30,10,1,15,20,6,25,71,76,6908,84,45,6,25,Right,13,1000000,71,10,6,20,69,59,12,70,20645,e49srajt855go3sauo4gq7sj4k\n
Darius Slayton,NYG,WR,68,22,Auburn,66,24,72,21,56,80,78,6,35,68,79,92,74,74,19,83,42,30,87,26,190,1/12/1997,72,0,2540000,36,15,79,24,70,86,18,93,16,93,83,10,23,53,15,1,64,21,10,13,10,39,9631,90,71,69,17,Left,17,200000,27,10,6,28,12,85,73,10,20218,74gtbp0md7ldat38n9pu10jmbk\n
Oshane Ximines,NYG,ROLB,68,22,Old Dominion,69,22,9,16,78,27,23,6,78,7,50,83,22,76,73,21,26,76,88,45,252,12/7/1996,5,0,2720000,33,6,31,66,14,53,12,80,44,82,89,6,38,27,65,1,17,78,6,19,45,68,9693,85,46,11,20,Right,10,800000,20,22,6,66,45,82,22,44,13783,me6epnl8pjp72rifenhas45g34\n
John Jenkins,NYG,DT,67,30,Georgia,66,25,10,35,92,15,15,6,76,7,30,77,10,75,51,15,45,79,88,15,327,7/11/1989,3,6,740000,45,6,10,68,15,77,12,64,45,65,76,6,10,25,73,1,15,81,6,17,45,85,5895,75,40,10,23,Right,10,0,45,10,6,64,45,59,10,45,12853,ahg9nj8ibr7kv70q6afb1716hg\n
Avery Moss,NYG,ROLB,67,24,Youngstown St.,60,31,10,19,77,40,37,6,78,15,44,88,32,75,75,31,45,78,88,43,271,9/16/1994,11,2,1230000,28,6,40,61,22,91,12,79,45,79,78,6,39,42,65,1,17,76,6,16,45,79,8668,83,38,21,37,Right,10,0,45,24,6,65,45,81,31,45,13623,4fdbhvg3b8ptp2cirildl6kv1k\n
Corey Ballentine,NYG,CB,66,23,Washburn,62,22,85,15,61,63,55,6,78,34,61,90,70,71,42,63,18,58,88,64,196,4/13/1996,27,0,2540000,43,6,74,60,44,25,14,90,33,93,82,6,69,42,38,1,34,68,6,17,33,45,9377,91,52,54,18,Right,13,160000,13,70,6,55,34,89,64,34,13466,g7893vmp3k6256cmib7mtcos42p57hgld1hb0p3cms2t4id7sfi0\n
Sam Beal,NYG,CB,66,23,W. Michigan,62,20,40,20,54,58,44,6,64,14,58,92,60,73,43,60,34,48,86,63,177,8/30/1996,10,1,3040000,33,6,65,59,27,23,11,90,33,88,81,6,67,33,38,1,21,55,6,15,33,45,0,90,59,51,18,Right,13,1040000,33,77,6,47,34,85,55,34,13019,mtcs9dobebfdprc0ujm7mbnlb0\n
Jon Halapio,NYG,C,66,28,Florida,80,30,10,76,85,10,15,6,20,5,40,77,10,75,10,15,67,39,77,15,315,6/23/1991,5,5,570000,25,6,10,15,15,75,12,60,71,70,91,6,12,30,10,1,15,20,6,25,72,76,6440,85,40,5,25,Right,10,0,70,10,6,20,65,52,10,69,12708,1jcbs7hnuo8cj8q9inbdcmasis\n
Tony Lippett,NYG,CB,66,27,Michigan St.,62,35,45,11,67,76,69,6,74,56,80,88,74,75,45,81,34,55,90,71,194,7/2/1992,50,4,720000,64,15,69,65,62,24,12,87,34,86,84,10,68,74,30,1,72,52,10,22,22,51,7212,87,72,52,25,Right,10,0,28,80,6,48,35,87,62,22,20694,e4oeam6enlbarim69hrfa49p7o\n
Paul Perkins,NYG,HB,66,24,UCLA,59,31,62,42,63,69,63,10,38,52,65,89,78,71,12,59,43,33,85,19,213,11/16/1994,44,3,720000,66,30,85,20,59,28,19,89,34,78,80,10,14,72,11,1,58,21,25,20,31,40,8173,86,85,71,21,Right,16,0,47,16,15,26,33,88,74,26,17931,hbmubjopdtqnmd9u6k640fotd8\n
Ryan Connelly,NYG,MLB,65,23,Wisconsin,64,51,10,18,70,45,40,44,79,5,54,88,38,75,57,49,45,81,88,63,237,10/23/1995,5,0,2540000,42,45,54,67,15,57,40,84,45,83,92,44,54,37,51,1,12,82,38,13,45,71,9421,86,48,41,18,Right,36,320000,45,44,41,67,45,81,34,45,13065,eputlfc52dr9j6jjq333svooqs\n
Spencer Pulley,NYG,C,65,26,Vanderbilt,76,24,9,76,86,13,14,6,31,5,32,83,10,76,13,24,66,35,89,14,308,4/4/1993,5,3,5850000,20,6,11,19,13,77,12,69,70,70,84,6,12,15,12,1,15,22,6,20,70,79,8401,81,27,8,20,Right,10,2110000,69,8,6,26,63,71,14,68,17669,sj05erd9puiufnrhg65opj47cc\n
Sean Chandler,NYG,FS,64,23,Temple,62,25,66,19,57,62,60,6,76,17,66,89,64,70,46,63,35,69,88,70,205,4/27/1996,10,1,1710000,29,6,68,60,25,36,10,84,35,83,85,6,63,30,37,1,21,74,6,12,35,54,8842,90,58,32,17,Right,19,0,35,65,6,58,35,77,64,35,20357,83apl6no57m2mps1b4u6lsn4ek\n
Keion Adams,NYG,LOLB,63,24,W. Michigan,51,35,10,16,79,40,33,6,83,9,47,88,23,74,64,28,45,76,92,46,245,6/8/1995,5,2,500000,38,6,30,53,18,39,12,82,45,86,82,6,40,46,46,1,12,74,6,30,45,76,9131,84,42,17,30,Right,10,0,45,31,6,67,45,77,32,45,11573,2n4vl70j3vbv0uk8anfphmtpsg\n
Tae Davis,NYG,MLB,63,23,Tenn-Chat,72,21,30,17,73,49,32,10,78,5,49,81,53,73,51,45,45,79,86,58,224,8/14/1996,5,1,1710000,43,22,60,73,15,58,22,80,45,82,75,15,50,45,57,1,15,76,17,12,45,71,9746,87,53,25,17,Right,14,0,45,45,12,62,45,80,40,45,20417,ngotq0djjssvu4mm9h7453ffvk\n
Daniel Jones,NYG,QB,63,22,Duke,69,87,10,15,67,77,16,77,31,13,38,86,46,77,10,21,15,24,87,18,221,5/27/1997,12,0,7760000,51,81,54,19,14,8,59,83,17,80,94,75,13,36,10,1,11,14,76,49,18,24,9537,90,56,57,60,Right,78,16620000,15,10,77,22,12,83,60,15,13768,abmma5kmavm686kk8g1ms6fkc4\n
RJ McIntosh,NYG,RE,63,23,Miami,61,22,10,27,83,28,20,6,80,7,30,82,24,76,68,17,45,78,91,29,283,6/2/1996,3,1,2460000,27,6,31,63,15,90,12,70,45,70,87,6,21,29,62,1,15,79,6,13,45,79,8988,80,33,23,19,Right,15,320000,45,14,6,66,45,66,21,45,20475,inssjkvvejmfia4la2r7f1gde8\n
Kamrin Moore,NYG,FS,63,22,Boston College,51,25,37,12,63,60,42,6,67,10,58,92,64,71,39,62,35,67,82,63,200,10/1/1996,10,1,2460000,27,6,70,57,20,29,14,87,35,85,79,6,70,32,32,1,12,68,6,15,35,54,8997,88,58,52,15,Right,15,0,35,78,6,60,35,86,63,35,17794,r3g43j159sq1gomqes2r6ofoos\n
Scott Simonson,NYG,TE,63,27,Assumption,65,29,30,44,76,71,74,6,33,52,76,85,71,77,10,75,58,33,88,25,255,4/13/1992,47,4,650000,67,15,73,25,57,82,15,75,57,78,67,10,21,65,10,1,69,30,10,18,52,59,7321,82,69,55,19,Right,10,90000,52,15,6,40,51,70,51,51,12469,sep3cpa69o2pe8p865kh05oke8\n
Nathan Stupar,NYG,MLB,63,31,Penn State,67,37,10,13,75,22,15,6,79,5,57,87,10,74,55,20,45,77,92,54,240,3/14/1988,5,7,510000,44,6,17,66,15,54,12,81,45,81,72,6,46,25,64,1,20,69,6,35,45,73,5501,88,60,10,18,Right,11,230000,45,55,6,72,45,82,15,45,2753,qomceu0tge73ur0phd4cohs5a4\n
Garrett Dickerson,NYG,TE,62,23,Northwestern,67,35,20,53,71,57,72,6,34,49,73,82,56,75,25,74,58,29,86,20,248,12/30/1995,44,1,1050000,62,6,65,15,55,89,13,80,52,74,82,6,15,60,25,1,63,37,6,14,56,62,9750,88,75,53,19,Right,10,0,58,10,6,30,56,77,50,52,20617,qmnca4la50m490ifc1a0n5bn1k\n
Kyle Lauletta,NYG,QB,62,24,Richmond,56,84,10,10,63,67,22,78,31,16,31,86,59,74,10,18,23,25,88,15,222,3/17/1995,13,1,2460000,57,81,72,17,21,17,71,79,14,76,91,78,12,33,10,1,16,16,75,14,15,12,8968,93,68,63,18,Right,77,720000,14,10,78,20,12,83,70,13,17642,n0arj0f34h3qcv7u25l0c1806a8uiiotbpobuj418761ltb1n5b0\n
Alex Wesley,NYG,WR,62,23,N. Colorado,58,26,54,34,59,74,75,6,28,67,78,90,66,71,25,79,51,23,87,19,190,10/27/1995,71,0,1760000,45,15,72,18,70,80,26,91,33,91,84,10,14,44,20,1,63,22,10,15,20,42,9669,88,62,68,21,Right,19,0,35,14,6,30,28,77,71,25,2014,o87o9iafee1lovprnsomd646j8\n
Alonzo Russell,NYG,WR,61,26,Toledo,41,35,65,25,58,75,62,6,37,78,77,88,78,76,11,77,40,31,90,24,206,9/29/1992,75,2,1090000,51,15,80,40,76,84,22,91,22,74,70,10,16,54,11,1,66,15,10,22,21,45,8202,90,63,70,23,Right,19,0,36,16,6,39,13,82,74,19,12689,2du1ijfgq3nt6qbouquaa0lfcs\n
Chris Slayton,NYG,LE,61,23,Syracuse,52,18,10,36,86,10,15,6,74,7,25,79,10,76,57,15,45,77,89,27,307,8/6/1996,3,0,2540000,23,6,10,54,15,99,12,68,45,72,85,6,21,10,67,1,15,76,6,11,45,78,9630,77,27,14,15,Right,10,50000,45,16,6,70,45,68,11,45,20493,71ghrs2q6a76kjv1s2gm1tek6o\n
Jonathan Anderson,NYG,MLB,60,27,TCU,68,30,30,15,78,51,52,15,77,14,56,86,43,73,46,40,45,78,90,53,237,10/27/1991,6,4,720000,48,15,39,69,24,55,12,85,45,84,83,15,47,42,56,1,17,72,10,15,45,75,7648,87,57,12,20,Right,17,0,45,55,10,58,45,73,27,45,20640,d3mi888jssv6cpur80pe0dag8k\n
Mark McLaurin Jr,NYG,SS,60,22,Mississippi St.,55,25,35,20,62,56,46,6,73,10,61,90,57,73,38,62,35,69,87,65,212,4/11/1997,6,0,1760000,31,6,61,58,15,46,15,83,35,86,83,6,60,52,31,1,19,79,6,14,35,62,9566,89,61,40,16,Right,13,0,35,63,6,52,35,80,50,35,2712,57i44s6v1un2p359sgrlomdeig\n
Chad Wheeler,NYG,RT,60,25,USC,68,16,10,67,80,25,20,6,27,8,24,75,10,79,22,25,68,36,80,12,316,1/19/1994,5,2,1680000,28,6,17,22,18,63,12,63,67,62,81,6,12,27,31,1,27,35,6,11,68,69,8773,83,23,10,21,Right,8,0,66,13,6,34,68,58,20,62,12713,drhf5gc47ui5ob0lps6hs2aiks\n
George Asafo-Adjei,NYG,RG,59,22,Kentucky,61,20,10,73,88,10,10,6,35,5,20,79,10,77,10,12,64,35,85,15,315,1/12/1997,5,0,2540000,24,6,10,20,10,78,12,69,65,74,83,6,12,10,10,1,12,20,6,20,62,79,0,78,25,5,20,Right,10,80000,61,10,6,20,62,51,10,59,20683,m7os8r503b40flhqtvtpbvgdmo\n
Antonio Hamilton,NYG,CB,58,26,S.C. State,47,27,80,15,59,72,43,6,78,22,58,91,73,72,33,60,19,53,87,63,190,1/24/1993,15,3,650000,43,6,78,51,32,30,13,90,35,88,79,6,61,44,22,1,31,59,6,19,35,45,8336,92,68,63,23,Right,10,0,13,65,6,44,35,85,73,35,12860,o5b8p9d56bn1gj6k597smn7r8k\n
Kenny Ladler,NYG,SS,58,27,Vanderbilt,50,25,40,10,79,55,66,6,81,10,72,87,60,73,45,65,35,64,93,59,200,6/23/1992,10,4,1210000,49,6,62,52,10,33,15,83,35,87,75,6,64,54,50,1,20,72,6,12,35,55,6483,87,65,33,15,Right,10,0,35,74,6,67,35,80,48,35,20687,9jqn37bgg0v2gupartsfu38rlc\n
Brian Mihalik,NYG,RT,57,27,Boston College,63,25,10,73,82,22,15,6,59,5,45,83,15,81,40,15,64,74,87,20,315,8/21/1992,5,4,1350000,25,6,24,55,15,68,12,75,62,84,85,6,15,45,66,1,10,71,6,20,57,72,7762,74,52,6,20,Right,10,0,59,19,6,66,66,70,14,62,20427,um7n2fo3ublfgr5tdh153j34qk\n
Evan Brown,NYG,LG,55,22,SMU,45,24,9,74,93,13,14,5,31,5,25,78,10,74,13,14,62,35,89,14,302,9/16/1996,5,1,1710000,20,5,11,19,13,67,12,71,64,86,84,5,12,15,12,1,15,22,5,12,57,77,9719,81,29,8,17,Right,14,0,58,8,5,26,61,56,14,58,17910,patn0jigkjfbhj1f3c731t9g6c\n
Henre' Toliver,NYG,CB,54,22,Arkansas,46,30,55,15,44,55,35,6,71,10,56,87,66,72,43,60,35,47,85,58,190,10/21/1996,10,1,500000,35,6,68,53,20,38,10,85,35,79,78,6,64,30,37,1,35,47,6,13,35,45,9084,91,60,47,18,Right,16,0,35,66,6,46,35,82,57,35,2775,f4t6d4mk8le3q6929qq8r177r0\n
Paul Adams,NYG,LT,53,24,Missouri,52,24,10,80,77,10,15,6,26,5,30,78,10,77,20,15,63,41,86,15,317,5/17/1995,5,0,1760000,25,6,10,31,15,79,12,66,61,68,89,6,12,24,24,1,15,31,6,25,59,77,9359,87,26,6,25,Right,12,0,61,10,6,23,64,62,11,62,12804,frra9ctls4frdpogukm21sgjv8\n
Victor Salako,NYG,LT,53,25,Oklahoma St.,57,20,10,73,84,23,15,6,28,5,28,72,10,77,10,29,61,31,86,12,316,11/4/1993,5,2,1090000,29,18,15,10,13,64,12,57,63,60,83,12,12,14,10,1,12,36,13,21,61,75,9908,78,23,10,22,Right,7,0,59,10,6,34,61,47,20,58,11630,fh31lj2vlqj00vsg9b0bhva9uo\n
