Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Nelson Agholor,PHI,WR,83,26,USC,88,41,80,20,65,85,85,19,26,83,88,91,85,72,10,87,53,21,90,22,198,5/24/1993,85,4,9390000,51,38,88,24,86,13,27,91,36,87,78,38,18,62,10,1,78,15,33,31,10,40,6985,93,76,84,41,Right,30,0,24,10,28,25,30,93,86,10,20742,e8pj9udpud6ou58c16ibu2vj58\n
Ronald Darby,PHI,CB,82,25,Florida State,81,26,50,14,70,63,34,6,72,10,78,92,75,71,35,66,35,58,87,79,193,1/2/1994,10,4,1130000,23,6,76,82,20,21,17,93,35,93,59,6,81,24,24,1,15,47,6,18,35,54,7068,92,60,57,19,Right,14,1700000,35,80,6,54,35,89,67,35,13839,tgq7no0oihkvt8d935hn4jvt08\n
Carson Wentz,PHI,QB,82,26,North Dakota St.,82,90,14,16,72,83,20,88,28,17,38,87,47,77,9,20,16,30,86,18,237,12/30/1992,15,3,88500000,66,87,70,21,18,11,87,81,10,69,97,86,12,54,9,1,19,11,87,18,14,26,8258,91,61,72,24,Right,90,70770000,17,9,84,21,10,82,78,18,13763,4n4sb795gpqm10s2q5hbqflang\n
Zach Brown,PHI,MLB,81,29,North Carolina,84,17,10,25,77,42,40,6,88,5,74,87,45,73,64,50,45,87,90,63,251,10/23/1989,5,7,1100000,10,6,66,82,15,51,12,87,45,87,64,6,55,35,59,1,25,86,6,20,45,84,5079,88,60,32,21,Right,13,1400000,45,55,6,84,45,85,47,45,13034,s1iitsd5o3qcqnc736k463716g\n
Dallas Goedert,PHI,TE,80,24,S. Dakota St.,65,27,20,49,76,79,79,5,35,71,84,87,73,76,10,85,72,37,90,17,260,1/3/1995,69,1,3460000,73,15,71,15,70,88,15,83,68,84,84,10,10,79,10,1,73,28,10,15,58,61,8901,86,77,77,19,Right,15,2160000,61,10,5,30,72,83,64,62,13474,t294f35ft1nla7s8qfcj2ikl8h6lr23h9ltp6qa9t0vu6675dkc0\n
Jordan Howard,PHI,HB,80,24,Indiana,84,28,42,34,82,81,63,11,31,54,67,88,75,72,12,59,40,39,87,19,224,11/2/1994,46,3,3650000,87,22,84,20,61,24,22,89,34,86,79,16,14,82,11,1,58,21,18,20,43,32,8060,88,96,81,21,Right,18,180000,70,16,16,26,33,89,76,39,13023,d0nbdvmc3l1c5u4rfk8f8mvga4\n
Malik Jackson,PHI,DT,80,29,Tennessee,86,30,10,38,83,35,10,6,84,3,30,83,25,77,71,15,45,86,91,44,290,1/11/1990,2,7,13500000,55,6,30,83,10,97,12,75,45,74,80,6,28,45,85,1,12,76,6,30,45,88,5261,89,39,15,30,Right,17,11700000,45,35,6,74,45,69,30,45,2624,i1577ko8i0fqp9fd2dvghdljrg\n
Rodney McLeod Jr,PHI,FS,79,29,Virginia,80,21,68,13,60,57,35,6,63,13,64,91,65,70,59,64,35,71,92,83,195,6/23/1990,10,7,1680000,46,6,59,77,15,23,11,86,35,89,77,6,80,44,52,1,25,81,6,19,35,58,5975,90,65,46,17,Right,19,3160000,35,73,6,43,35,93,61,35,2687,cfla0blk791iqrnrsim7lgsto4\n
Andrew Sendejo,PHI,FS,79,31,Rice,81,30,45,19,69,46,30,6,83,10,70,88,45,73,48,60,35,76,87,82,210,9/9/1987,10,9,800000,25,6,47,83,20,42,18,82,35,82,79,6,71,30,38,1,20,83,6,35,35,64,4865,89,65,25,45,Right,16,500000,35,65,6,61,35,84,40,35,17796,8m84ldpoj4dflp53n5b5fgk32k\n
Nigel Bradham,PHI,ROLB,78,29,Florida State,81,25,10,25,75,45,28,6,82,10,62,87,33,74,58,25,45,80,96,75,241,9/4/1989,6,7,29860000,36,6,43,79,20,53,12,86,45,87,87,6,71,35,53,1,25,83,6,20,45,85,5064,94,60,10,20,Right,14,8060000,45,54,6,67,45,82,25,45,12116,pddbc5vnknno3747o0btkb7h1g\n
Tim Jernigan,PHI,DT,78,26,Florida State,82,26,10,38,86,30,30,6,83,7,41,82,25,74,60,30,45,83,90,50,295,9/24/1992,3,5,630000,35,6,21,85,15,93,12,71,45,75,76,6,40,28,80,1,25,72,6,19,45,88,6468,80,49,17,32,Right,17,1000000,45,10,6,80,45,68,32,45,13264,vudcsiqlp9ab4f0e3hd2a2vi9o\n
Avonte Maddox,PHI,CB,78,23,Pittsburgh,77,27,74,15,55,73,65,6,70,27,68,94,66,69,39,66,40,58,84,71,180,3/31/1996,24,1,2460000,25,6,84,79,37,29,12,93,35,88,74,6,75,34,25,1,27,61,6,10,40,45,8977,89,62,48,19,Right,10,640000,35,76,6,45,35,96,69,35,13864,johjg76o4lak3itpbaaipntdlo\n
Derek Barnett,PHI,LE,76,23,Tennessee,80,28,10,11,87,41,42,6,80,17,49,83,28,75,66,46,45,79,87,46,259,6/25/1996,13,2,5370000,38,6,37,79,24,96,12,76,45,76,84,6,33,46,79,1,22,85,6,15,45,81,8475,78,53,16,23,Right,15,7480000,45,26,6,73,45,75,26,45,20349,k1mfgep56jcgmocjuu3muaufeqai91npjv0ehtnmcjt8aviae7cg\n
Sidney Jones IV,PHI,CB,76,23,Washington,73,25,60,17,66,73,50,6,78,13,69,92,63,72,36,60,35,67,77,71,181,5/21/1996,10,2,3530000,31,6,78,77,23,22,17,90,35,81,82,6,76,34,28,1,18,56,6,15,35,47,8615,91,63,57,15,Right,16,2600000,35,81,6,52,35,88,67,35,12826,5l0gi0aen2gsqjp13t97jmll4o\n
Corey Clement,PHI,HB,75,24,Wisconsin,75,37,68,48,75,83,61,23,30,63,69,89,77,70,23,62,37,28,86,25,220,11/2/1994,60,2,1680000,78,33,88,21,66,30,20,87,23,78,80,26,18,81,18,1,68,26,27,14,41,46,8509,86,87,80,18,Right,17,0,58,15,20,27,20,89,78,36,20392,kcabhn9dniea7ag7hoogiqtil4\n
Vinny Curry,PHI,LE,75,31,Marshall,72,28,10,10,81,39,15,6,83,8,29,88,40,75,78,15,45,77,90,29,279,6/30/1988,4,7,500000,35,6,39,70,15,75,12,80,45,86,83,6,22,44,69,1,15,81,6,24,45,80,5129,82,40,10,15,Right,16,1690000,45,18,6,79,45,82,11,45,13055,s56oscmr32j59grrsnlligfvm4\n
Jake Elliott,PHI,K,74,24,Memphis,56,28,10,13,34,18,19,20,39,15,27,84,10,69,10,17,20,27,86,14,167,1/21/1995,12,2,650000,11,33,16,18,20,4,14,79,16,52,57,24,20,12,10,1,16,25,19,81,17,18,8542,82,33,14,97,Right,15,0,20,10,15,26,16,67,24,17,13520,8uihramo16oitcj9qkthnr54i4\n
Jalen Mills,PHI,CB,74,25,LSU,77,28,80,11,62,56,48,15,71,12,71,90,52,72,36,62,12,58,88,75,191,4/6/1994,10,3,3660000,26,15,67,75,22,31,10,90,34,88,77,15,71,39,28,1,22,72,10,19,34,51,8149,88,62,45,20,Right,16,80000,10,79,10,48,33,91,55,22,12999,p9s1j6jtf6aq5av4k2lmhp7itk\n
Richard Rodgers,PHI,TE,74,27,California,70,29,10,46,65,72,80,6,42,66,81,84,73,76,10,84,60,44,88,17,257,1/22/1992,60,5,1320000,66,15,74,16,70,82,12,78,52,79,67,10,15,66,10,1,73,12,10,19,59,61,6573,84,78,62,22,Right,12,610000,60,10,6,44,59,80,58,56,2894,lu51igkgmrrfg3b3c8lqaf6eto\n
Will Tye,PHI,TE,74,27,Stony Brook,73,33,40,36,73,62,79,10,44,72,85,88,67,74,10,76,52,44,88,25,260,11/4/1991,67,4,720000,61,15,66,18,76,85,13,86,51,79,84,10,18,52,10,1,74,15,10,15,55,50,7834,85,73,50,23,Right,16,0,56,15,10,40,48,75,53,51,12351,m9h3b9e59hb8f5d3ja60gvaobo\n
J.J. Arcega-Whiteside,PHI,WR,73,22,Stanford,73,34,35,38,74,79,87,6,36,69,82,90,70,74,11,89,56,36,88,23,221,12/31/1996,68,0,3110000,62,15,72,18,68,19,22,89,35,90,83,10,17,72,11,1,73,21,10,16,29,56,9370,90,77,76,19,Right,19,1820000,46,17,6,34,28,78,70,26,9713,ambqfdjooo4ogoi2vav3adr5ao\n
Kamu Grugier-Hill,PHI,LOLB,73,25,E. Illinois,74,29,35,15,72,69,36,6,80,10,62,91,57,74,58,39,34,79,92,61,230,5/16/1994,6,3,2340000,53,6,66,76,20,54,12,89,45,88,92,6,64,58,52,1,25,81,6,52,45,75,8029,88,66,29,85,Right,10,0,23,65,6,73,45,89,44,45,13841,fqhuki9agqs0s1e8gdb6mm73ah6lr23h9ltp6qa9t0vu6675dkc0\n
Cre'Von LeBlanc,PHI,CB,73,25,FAU,72,22,77,15,69,65,54,6,74,16,68,89,74,71,33,62,18,67,87,76,190,7/25/1994,9,3,1350000,37,6,72,75,26,34,12,87,35,84,77,6,73,42,30,1,38,71,6,15,35,45,8368,88,63,62,18,Right,14,0,21,77,6,54,35,86,72,35,12992,die4ckkio0s61aq58oblp85ih0\n
Josh Adams,PHI,HB,72,22,Notre Dame,72,27,35,28,74,82,53,15,30,52,62,89,73,74,10,50,34,26,87,20,225,10/29/1996,48,1,1050000,82,20,82,16,57,33,26,89,30,82,85,17,15,83,10,1,52,25,15,12,37,32,8794,86,89,80,17,Right,18,0,52,14,10,27,26,88,67,32,12492,9c16vhk84mb05ogk5mklcius04\n
Rasul Douglas,PHI,CB,72,24,West Virginia,78,14,52,19,73,69,68,6,64,19,75,90,66,74,39,67,35,61,90,73,209,8/29/1995,12,2,2470000,42,6,71,77,29,32,13,87,35,82,79,6,69,46,30,1,24,65,6,16,35,59,8535,93,72,53,14,Right,13,710000,35,77,6,45,35,84,63,35,13142,m852r8bnq385220788kv59a1m4\n
Miles Sanders,PHI,HB,72,22,Penn State,71,29,77,34,69,78,58,16,36,55,65,90,79,71,10,55,36,33,89,18,215,5/1/1997,45,0,3200000,73,31,83,19,59,26,23,89,26,86,84,21,12,76,10,1,54,22,27,12,30,38,9619,88,82,77,16,Right,18,2150000,49,15,19,26,25,89,79,27,13917,2of8trrdd34p48g1ab73rlk35o\n
Wendell Smallwood,PHI,HB,72,25,West Virginia,79,23,76,28,70,81,58,17,32,54,63,91,75,70,12,55,31,36,89,19,208,1/20/1994,49,3,2340000,79,29,77,20,58,28,18,91,20,81,86,21,14,78,11,1,58,34,24,20,29,26,8217,91,85,72,21,Right,11,240000,46,16,20,26,16,89,72,24,13228,e20c9kobe5rg1ohsg6ep6b9pkd6lr23h9ltp6qa9t0vu6675dkc0\n
Mack Hollins,PHI,WR,71,25,North Carolina,78,27,50,42,63,76,77,10,68,71,84,90,66,76,10,81,57,51,89,22,221,9/16/1993,75,2,2420000,61,25,73,20,74,16,22,90,39,85,77,23,11,74,10,1,69,59,20,12,20,62,8590,87,75,71,17,Right,22,600000,55,10,15,49,32,85,67,19,12857,dgnqa8dn3bophhbps6tm4ovp8o\n
Joshua Perkins,PHI,TE,71,26,Washington,63,30,10,39,62,68,73,24,30,58,77,86,55,75,30,82,78,50,86,20,227,8/5/1993,54,3,1210000,57,37,64,25,63,83,14,84,71,83,75,28,15,63,40,1,64,44,32,18,58,54,8395,87,68,61,29,Right,10,0,60,15,29,40,77,82,59,50,20403,7h43o1fre2eu8vj2m4br1gpsno\n
Andre Dillard,PHI,LT,70,23,Wash. St.,72,30,10,79,86,10,25,6,29,5,22,85,10,77,15,15,67,36,89,15,306,10/3/1995,5,0,2000000,23,6,10,20,15,77,12,74,65,72,86,6,13,19,25,1,40,33,6,21,74,80,9438,91,38,7,22,Right,10,10370000,76,10,6,35,68,72,15,77,13338,i8biiakpf60a2jh3u49i00rlu8\n
Shelton Gibson,PHI,WR,70,25,West Virginia,69,24,82,22,45,78,78,6,37,69,82,89,79,71,19,84,37,26,87,28,191,3/20/1994,73,2,2420000,34,15,86,21,70,18,26,93,19,78,72,10,20,45,11,1,66,24,10,16,11,42,8564,93,73,75,20,Right,19,240000,38,20,6,22,11,89,80,10,20373,04oqfbv1j94l6odp9qf0um1kmo\n
Braxton Miller,PHI,WR,70,26,Ohio State,63,74,72,21,63,82,78,70,47,71,82,92,89,73,11,82,46,39,85,24,205,11/30/1992,68,3,650000,46,70,89,21,73,89,72,91,28,85,79,79,16,43,11,1,75,15,63,22,11,41,8147,91,69,76,23,Right,58,0,44,16,60,22,21,94,85,11,12592,io2g7a1ng68vhk5uksgg8eqhrk\n
Isaac Seumalo,PHI,LG,70,25,Oregon State,82,24,10,80,84,10,10,6,31,5,20,83,10,76,30,12,70,33,87,20,303,10/29/1993,5,3,10690000,20,6,10,30,10,73,12,66,71,72,81,6,15,10,40,1,12,48,6,21,73,80,8208,86,29,8,22,Right,10,6010000,70,10,6,35,68,73,15,68,2826,tn1sg810dj7oiglmud9qmt9spk\n
Josh Sweat,PHI,RE,70,22,Florida State,59,20,10,18,78,35,28,6,81,8,43,88,26,77,72,25,45,79,86,38,251,3/29/1997,4,1,2460000,27,6,35,57,15,94,12,85,45,93,81,6,26,30,66,1,16,77,6,12,45,86,9073,80,39,25,19,Right,18,600000,45,26,6,70,45,83,32,45,20569,pu3lrmuvvnk5mnnkhakqrjaojk\n
Paul Worrilow,PHI,LOLB,70,29,Delaware,72,27,12,20,77,32,15,6,79,5,61,88,35,72,54,20,45,81,91,53,230,5/1/1990,5,6,650000,40,6,36,74,15,50,12,83,45,82,78,6,43,45,57,1,15,78,6,19,45,80,6770,97,55,20,29,Right,12,0,45,50,6,69,45,82,35,45,13001,qt85t105eikp4mejf7bv72dlng\n
Charles Johnson,PHI,WR,69,30,Grand Valley St.,61,33,58,25,64,65,78,6,35,70,83,90,74,74,10,83,51,36,90,52,217,2/27/1989,66,6,740000,54,15,76,15,72,3,22,89,33,93,72,10,45,79,10,1,77,25,10,25,23,45,6704,83,70,69,25,Right,19,30000,21,35,6,49,28,83,65,30,12912,4au0unm9scb9fjvoatpqo66jkc\n
Cameron Johnston,PHI,P,69,27,Ohio State,50,22,10,23,48,21,10,10,18,10,30,80,10,71,10,12,20,35,91,29,194,2/24/1992,10,1,1050000,15,15,10,10,10,1,19,75,23,55,83,18,21,15,10,1,12,12,15,66,24,23,8608,87,25,20,96,Right,14,20000,20,10,15,26,23,63,20,24,13293,4ph73ae7nn536eednld4sj22ho\n
Treyvon Hester,PHI,DT,68,26,Toledo,71,29,15,15,85,17,17,6,79,7,33,80,12,74,65,12,45,76,90,26,304,9/21/1992,3,2,1210000,34,6,16,73,14,90,12,69,45,59,87,6,17,27,75,1,12,75,6,21,45,85,8582,74,27,10,26,Right,10,0,45,10,6,69,45,64,11,45,13756,v712dlu7f9m7ts996fhl5p56gs\n
Donnel Pumphrey Jr,PHI,HB,68,24,San Diego St.,52,39,76,41,52,74,67,24,38,61,67,93,78,69,10,64,28,26,86,20,176,12/6/1994,53,2,1090000,59,37,88,24,67,35,19,91,16,81,81,36,10,64,10,1,46,29,32,11,29,39,8691,95,78,71,14,Right,11,0,45,10,27,24,16,93,77,24,20752,lsb0onnmvks1unc5t0vlcth4ds\n
Boston Scott,PHI,HB,68,24,LA. Tech,54,20,82,26,68,71,64,15,30,53,65,90,83,66,10,60,28,26,87,18,203,4/27/1995,49,1,1710000,52,22,86,15,57,49,25,92,22,91,81,18,11,56,10,1,48,18,17,11,37,26,9350,84,83,74,14,Right,16,0,54,10,12,26,26,91,76,32,13439,l59ntiu769bd6obb4naoscip68\n
Blake Countess,PHI,SS,67,26,Auburn,69,17,74,10,70,77,38,6,65,10,70,94,63,70,36,61,16,61,88,66,191,8/8/1993,10,3,2170000,17,6,73,67,20,39,21,88,35,86,70,6,63,40,30,1,23,75,6,24,35,46,7962,89,64,51,21,Right,12,180000,25,75,6,45,35,89,66,35,2365,uv5g8qo7vitu66220dnilv6ecc\n
Nathan Gerry,PHI,LOLB,67,24,Nebraska,69,30,45,19,70,49,70,6,79,13,76,88,42,74,56,65,45,75,87,65,230,2/23/1995,7,2,2420000,38,6,56,67,23,47,12,86,45,81,78,6,56,36,46,1,20,83,6,15,45,79,8563,89,70,33,19,Right,14,0,45,62,6,65,45,82,48,45,13820,ko8bsdg6c5qgj2et6mgn2qiv00\n
Daeshon Hall,PHI,RE,67,24,Texas AM,58,15,10,10,74,49,41,6,80,16,50,86,42,77,71,34,45,76,90,44,266,6/14/1995,12,2,1950000,37,6,52,56,23,74,12,80,45,86,82,6,32,45,61,1,17,83,6,11,45,80,8572,83,53,33,15,Right,10,0,45,28,6,73,45,79,44,45,20335,a3mld3klmcuhvemqg7titlktlk\n
L.J. Fort,PHI,MLB,66,29,Northern Iowa,70,13,10,17,74,29,40,6,79,10,64,88,35,72,48,40,45,84,92,66,232,1/3/1990,6,6,4000000,25,6,55,68,20,58,12,81,45,88,75,6,61,29,59,1,15,77,6,11,45,67,6245,83,65,10,20,Right,16,1490000,45,56,6,59,45,76,15,45,17450,9ldpnpdmimu4kt2qlbbs2t8pu4\n
Josh Hawkins,PHI,CB,66,26,East Carolina,61,22,60,15,59,76,64,15,78,56,61,93,84,70,32,62,18,43,85,63,189,1/23/1993,50,3,1350000,48,35,85,59,66,48,37,93,15,94,75,15,68,61,21,1,73,34,30,10,23,45,8041,89,69,69,11,Right,17,0,26,65,20,56,15,85,79,23,12382,ajshkr2b62nevfs76mhpmsad8s\n
Shareef Miller,PHI,RE,66,22,Penn State,64,19,10,16,73,28,26,6,80,7,40,87,28,77,67,27,45,73,90,47,260,3/14/1997,5,0,2520000,26,6,32,67,14,76,15,82,45,73,81,6,40,28,60,1,14,78,6,11,45,78,9574,81,29,18,16,Right,10,480000,45,23,6,66,45,79,31,45,13581,vo7eet33cmmu697qpff2plrhl4\n
Hassan Ridgeway,PHI,DT,66,24,Texas,63,23,9,18,87,22,14,6,77,6,35,83,17,75,61,16,44,82,82,26,305,11/2/1994,3,3,2340000,34,6,22,58,13,64,12,72,46,77,70,6,18,28,74,1,15,84,6,17,44,78,8194,77,36,10,17,Right,10,0,44,13,6,59,45,55,19,45,20386,h0jtgud0o5b62a7aup4b2f595g\n
Halapoulivaati Vaitai,PHI,RT,66,26,TCU,69,26,10,81,86,25,15,6,27,5,23,80,21,78,40,20,71,37,91,12,320,6/16/1993,5,3,3660000,29,6,28,30,10,72,12,64,74,72,88,6,10,31,50,1,12,65,6,13,70,80,8243,86,21,8,18,Right,13,240000,68,10,6,40,69,67,18,63,1393,t6e7b162e5ureq3pj97hml5nn8\n
Stefen Wisniewski,PHI,LG,66,30,Penn State,71,33,10,86,85,10,20,6,29,10,22,77,10,75,10,25,69,35,94,13,305,3/22/1989,6,8,1250000,10,6,10,18,20,61,12,59,71,71,94,6,7,10,10,1,25,20,6,36,68,82,5613,84,40,8,33,Right,14,250000,67,10,6,16,66,64,15,65,20631,ksdh63n0jb6d7fui6g1f19qcng\n
Tre Sullivan,PHI,FS,63,25,Shepherd Univ.,65,27,42,14,64,52,45,15,67,10,60,91,55,72,27,60,14,57,83,68,200,12/21/1993,10,1,1050000,53,15,62,66,20,37,15,85,33,79,81,15,63,42,31,1,23,84,10,12,34,54,9929,88,62,45,16,Right,12,0,25,64,10,50,33,86,53,33,20555,kocbtdjuq8dp08m3d9tolaf0bk\n
Jeremiah McKinnon,PHI,CB,62,26,FIU,48,22,50,11,58,69,51,6,69,30,67,93,67,71,29,72,16,51,88,60,192,6/29/1993,23,1,1090000,18,6,74,54,35,38,16,89,35,90,81,6,67,32,26,1,15,62,6,15,35,49,9863,91,67,63,17,Right,18,0,10,73,6,47,35,85,70,35,20689,n1fubfighq2meh6vd4f0b8or64\n
Joe Ostman,PHI,LE,62,24,Central Michigan,48,22,11,12,85,35,30,6,73,8,45,83,27,75,65,35,45,78,83,31,255,7/22/1995,4,1,1090000,40,6,34,50,15,95,12,79,45,87,89,6,25,31,58,1,27,87,6,13,45,83,9883,87,44,31,17,Right,16,0,45,14,6,60,45,81,26,45,13550,9k94h7ffdptiejnp1uunm5a5tt6lr23h9ltp6qa9t0vu6675dkc0\n
Deiondre' Hall,PHI,SS,61,25,Northern Iowa,49,27,78,10,61,70,41,6,74,27,72,88,66,74,42,64,8,55,88,71,206,5/31/1994,22,3,1350000,26,6,74,55,37,36,27,88,33,89,77,6,69,29,33,1,27,76,6,17,33,46,8033,89,63,57,18,Right,10,0,25,73,6,63,34,88,72,34,20432,kks7d1ggts5b5816kurtggsv00\n
Bruce Hector,PHI,DT,61,24,USF,51,23,9,26,85,16,13,6,75,5,29,82,20,74,68,13,45,83,81,18,296,10/7/1994,5,1,1710000,34,6,23,52,14,98,12,73,45,81,83,6,15,27,60,1,15,80,6,14,45,80,9797,78,37,17,17,Right,10,0,45,14,6,60,45,55,17,45,20743,u5ki2mitcp8lochcm3b7njtatc\n
Cody Kessler,PHI,QB,61,26,USC,67,83,11,10,62,47,20,77,28,17,26,81,34,73,9,20,16,24,89,18,215,5/11/1993,15,3,720000,27,79,41,21,18,2,64,77,10,61,85,74,12,28,9,1,19,13,75,20,14,17,8095,91,62,32,21,Right,79,0,17,9,75,21,11,68,32,18,17791,7a82c5428p73scojc4b6ug4ung\n
Godwin Igwebuike,PHI,SS,60,24,Northwestern,47,22,35,22,66,65,45,6,80,10,60,88,62,71,47,63,35,66,91,60,213,9/10/1994,10,1,570000,48,6,72,50,15,33,15,88,35,85,90,6,65,42,39,1,25,83,6,13,35,64,8932,88,66,49,19,Right,16,0,35,66,6,58,35,92,65,35,20449,al02aar2d6anogkolhv6uap5c0\n
Matt Pryor,PHI,RG,59,24,TCU,54,19,10,78,86,12,15,6,25,5,23,70,15,79,17,15,69,27,83,12,338,12/16/1994,5,1,2460000,24,6,17,14,10,69,12,52,71,63,85,6,10,21,21,1,12,30,6,13,61,80,9897,78,21,18,17,Right,13,120000,60,10,6,22,66,59,8,60,17964,qsdg6vdijfe8k3ejpm2n4aqbok\n
Carlton Agudosi,PHI,WR,58,25,Rutgers,50,34,45,36,56,64,77,6,34,53,76,89,66,78,10,76,49,35,87,24,220,2/1/1994,53,2,1230000,59,15,72,26,53,14,22,85,30,94,78,10,18,63,10,1,67,15,10,15,29,56,9133,88,65,65,19,Right,19,0,40,25,6,36,26,86,63,27,12706,omf3idm3d54oukku7v96ta7go8\n
Tyreek Burwell,PHI,LT,58,27,Cincinnati,53,11,10,71,82,15,15,5,30,5,27,84,10,78,10,15,68,33,88,13,310,3/11/1992,5,4,1540000,24,5,10,28,15,66,12,72,69,74,79,5,12,10,10,1,15,20,5,12,65,70,7665,78,40,6,15,Right,10,0,63,10,5,25,62,67,11,63,17705,u9dplusqjuvog7s9hahgf82dtg\n
Jordan Mailata,PHI,LT,58,22,No College,54,39,10,77,84,62,55,6,57,25,57,74,37,80,15,48,60,49,93,17,346,3/31/1997,20,1,2460000,74,6,51,16,30,68,12,68,64,75,93,6,12,57,15,1,20,57,6,13,68,82,9342,89,64,44,18,Right,15,80000,66,10,6,36,59,69,39,60,13527,2dn64h6voj6l2vv6qg1e9v0en4\n
