Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Ja'Wuan James,DEN,RT,78,27,Tennessee,84,15,10,78,84,10,10,6,30,5,25,78,10,78,10,12,75,30,88,11,312,6/3/1992,5,5,26000000,12,6,10,23,10,70,12,60,73,75,66,6,16,10,10,1,12,35,6,21,85,85,6463,86,40,5,20,Right,16,26800000,83,10,6,20,75,69,11,81,12662,qpqd8kka6ebi4o0jdnind6kb7c\n
Garett Bolles,DEN,LT,77,27,Utah,73,25,10,88,90,28,30,6,36,16,36,83,15,77,27,25,84,36,87,15,297,5/27/1992,8,2,4880000,37,6,19,26,26,72,12,74,80,70,88,6,12,26,33,1,22,42,6,20,72,87,8482,93,29,17,22,Right,14,6160000,76,10,6,34,83,74,27,79,12419,24ged0v7jhhf6hl8n5jnepmc2k\n
Todd Davis,DEN,MLB,76,27,Sacramento State,78,25,10,19,78,19,20,6,85,5,55,85,33,73,54,33,45,85,94,57,230,5/17/1992,5,5,12000000,50,6,34,82,15,51,12,77,45,85,87,6,49,35,63,1,20,78,6,18,45,79,7076,84,65,17,22,Right,14,3000000,45,51,6,82,45,84,32,45,12771,5mm3rjgre53oghdtvmhr81fi6c\n
Brandon McManus,DEN,K,76,28,Temple,60,35,10,16,40,22,15,15,35,15,35,85,24,75,10,15,15,24,95,20,201,7/25/1991,15,6,9000000,10,33,25,24,15,8,15,77,16,67,75,15,11,10,10,1,15,29,15,81,17,16,7240,75,40,15,97,Right,16,5000000,17,10,15,29,16,75,25,17,17604,lpje3hk33rb73ibcjgamtpphd8\n
Courtland Sutton,DEN,WR,76,23,SMU,73,59,33,20,73,82,86,34,36,76,79,92,72,75,10,89,61,33,91,30,218,10/10/1995,71,1,3780000,72,57,81,22,78,14,46,89,35,89,86,37,23,81,10,1,78,22,52,15,25,50,9072,96,76,78,19,Right,35,3040000,38,15,49,31,31,92,73,20,10649,kb4me7iuamouajsbsehvmon1e4\n
Jake Butt,DEN,TE,75,24,Michigan,65,28,38,55,75,75,79,12,37,63,83,85,61,78,17,78,68,32,82,20,250,7/11/1995,58,2,2340000,71,23,73,22,67,80,12,81,62,80,84,24,15,72,28,1,64,35,17,21,60,70,8499,86,76,65,32,Right,10,280000,61,25,14,31,67,73,64,57,10654,msokkdfbnaeiueata10jo70kng\n
Royce Freeman,DEN,HB,75,23,Oregon,79,33,25,38,78,82,53,18,36,53,65,89,68,72,10,59,36,33,87,12,229,2/24/1996,47,1,2940000,86,32,82,19,58,28,27,88,33,82,87,26,12,84,10,1,49,30,26,13,33,41,8895,90,87,81,19,Right,22,1000000,63,15,20,30,28,83,73,27,2507,g61nr6eudpb17r89nronj7ek00\n
Will Parks,DEN,SS,75,25,Arizona,77,27,35,19,73,54,38,6,78,13,71,87,64,73,30,60,18,74,89,74,194,7/29/1994,10,3,3670000,54,6,68,79,15,34,14,85,35,80,82,6,67,48,28,1,12,83,6,24,35,64,8170,89,68,49,22,Right,15,120000,25,71,6,53,35,83,64,35,12552,p2nd05tbmud738trg98g7eic1t6lr23h9ltp6qa9t0vu6675dkc0\n
Noah Fant,DEN,TE,74,21,Iowa,73,28,10,47,72,72,72,10,38,64,78,91,64,76,19,76,57,41,89,22,249,11/20/1997,62,0,2000000,61,20,68,28,67,87,18,89,54,93,82,10,16,62,16,1,67,26,15,12,51,60,9452,82,76,56,17,Right,14,10590000,54,19,10,38,57,89,62,52,13258,7t7l5ivccemo7fja1gbk6g54r8\n
Joe Flacco,DEN,QB,74,34,Delaware,77,92,10,20,72,65,10,83,30,10,31,80,25,78,10,12,15,30,94,20,245,1/16/1985,10,11,85000000,40,86,52,15,10,5,35,72,20,54,94,73,15,60,10,1,12,12,80,25,25,30,1115,96,61,46,25,Right,83,49850000,15,10,78,25,20,67,52,15,17651,u5rsf7tjtv7etmdjm7i6gqeq9s\n
Adam Gotsis,DEN,RE,74,26,Georgia Tech,78,23,9,14,82,23,14,6,81,6,39,81,17,76,65,16,44,81,87,26,287,9/23/1992,3,3,2870000,41,6,20,80,13,99,12,76,46,79,81,6,18,30,71,1,15,81,6,17,44,84,8023,79,43,22,17,Right,17,1080000,44,13,6,81,45,67,22,45,12389,mvbcnhf2oen5u9vj9592laccnk\n
Shelby Harris,DEN,DT,74,28,Illinois St.,76,24,10,15,84,25,10,6,83,3,42,85,10,75,58,12,45,82,90,25,300,8/11/1991,2,5,3100000,32,6,10,78,10,96,12,75,45,80,75,6,20,35,71,1,12,75,6,21,45,85,7164,78,45,10,19,Right,12,0,45,10,6,73,45,69,11,45,13093,fe7fd2kadbe0n7bb2gnnag76f0\n
Jeff Heuerman,DEN,TE,74,26,Ohio State,75,40,10,58,75,73,77,6,39,59,78,87,65,77,30,73,68,35,84,25,255,11/24/1992,54,4,5690000,69,15,66,22,64,82,13,79,60,84,83,10,11,78,20,1,68,25,10,21,59,73,7171,89,74,53,22,Right,10,2000000,61,25,6,45,67,74,49,57,20550,bm8jgk6s2mnc1kns52a7nii80089anmo0rh5n6vi7tcg4c0s4op0\n
DaeSean Hamilton,DEN,WR,73,24,Penn State,74,25,60,21,64,82,82,15,33,79,82,90,79,73,10,83,48,28,92,20,203,3/10/1995,75,1,2460000,49,20,84,16,78,17,22,88,30,83,87,15,15,74,10,1,75,16,15,20,24,38,8908,92,75,73,20,Right,20,680000,22,16,10,28,26,88,75,20,2580,dhg1pbj22j51ekbofc4458k2ak\n
Devontae Booker,DEN,HB,72,27,Utah,73,27,78,24,70,77,62,10,38,55,71,90,74,71,12,60,36,35,90,19,219,5/27/1992,47,3,2340000,77,24,83,20,62,23,23,88,22,82,85,10,14,62,11,1,57,21,22,20,45,21,7901,93,82,79,21,Right,17,400000,44,16,18,26,18,89,82,40,11912,g07l0v9rvau739r0odmtub44ok\n
Andre Holmes,DEN,WR,72,31,Hillsdale,75,35,25,29,67,71,83,10,60,77,82,88,71,76,10,87,55,27,82,16,210,6/16/1988,73,8,2400000,56,30,76,19,75,19,22,86,28,87,80,20,11,48,15,1,81,12,25,12,26,49,5241,84,75,75,17,Right,23,50000,34,10,20,57,20,85,75,23,11265,ksnnjloa618snkdu3edi6bgpks\n
Andy Janovich,DEN,FB,72,26,Nebraska,82,28,33,86,80,73,52,5,58,48,65,87,65,73,21,50,66,57,87,20,238,5/23/1993,39,3,2340000,79,15,67,20,57,32,12,79,58,82,82,5,13,76,21,1,40,58,10,21,40,61,8071,84,78,40,20,Right,16,160000,54,18,5,41,54,74,54,36,2402,dkgfie0b8ccgottjrphb6l1oak\n
Josey Jewell,DEN,MLB,71,24,Iowa,72,25,10,24,69,54,40,6,81,5,61,88,36,73,64,35,45,84,91,67,234,12/25/1994,5,1,2460000,45,6,47,74,15,47,12,78,45,84,72,6,62,34,58,1,12,85,6,13,45,73,8946,85,60,36,18,Right,16,720000,45,45,6,74,45,85,43,45,17553,4unisnq00cf7sdff54c5941dim8uiiotbpobuj418761ltb1n5b0\n
Connor McGovern,DEN,RG,71,26,Missouri,75,21,8,79,87,18,14,6,30,5,29,83,16,76,12,15,79,30,90,15,306,4/27/1993,5,3,3670000,29,6,20,19,15,60,12,69,75,76,94,6,12,31,14,1,14,25,6,21,64,79,8141,85,33,10,20,Right,12,260000,67,8,6,27,82,67,20,68,13197,bu8onsvm15b7as0kmm0j4bqca0\n
Su'a Cravens,DEN,SS,70,24,USC,65,23,10,25,76,60,50,6,78,10,75,89,60,73,66,61,16,78,83,69,224,7/7/1995,10,3,2550000,44,6,72,67,15,21,19,85,34,78,94,6,66,51,63,1,22,83,6,18,34,72,7964,88,79,49,21,Right,14,0,25,64,6,66,34,85,64,34,18000,2b55cak85i6gag6ublc1v3skop6lr23h9ltp6qa9t0vu6675dkc0\n
Troy Fumagalli,DEN,TE,70,24,Wisconsin,59,27,10,58,68,66,78,6,30,68,77,83,60,77,10,80,56,20,80,17,247,2/17/1995,61,1,2390000,69,15,67,22,72,84,16,78,53,81,86,10,12,67,10,1,61,25,10,13,51,67,8896,84,77,66,18,Right,15,280000,53,10,6,29,57,75,55,54,12613,psor6a577htjevdjeg8p8j5lgs\n
Dalton Risner,DEN,C,69,24,Kansas State,74,26,10,77,87,20,18,6,42,6,31,76,17,77,24,16,74,44,85,12,312,7/13/1995,5,0,3920000,27,6,19,29,15,66,12,62,76,71,90,6,12,23,31,1,15,41,6,12,74,81,9612,82,34,10,18,Right,10,3200000,72,10,6,36,71,61,16,71,11673,c9b7e8mtud313m875gn37l7i8o\n
Dekoda Watson,DEN,ROLB,69,31,Florida State,66,25,10,17,70,37,20,6,79,5,57,89,10,74,72,35,45,73,84,54,245,3/3/1988,5,9,3750000,25,6,65,64,15,56,12,84,45,88,64,6,52,66,61,1,30,65,6,22,45,67,3121,89,35,30,22,Right,14,0,45,55,6,61,45,85,45,45,13334,4mfhfucpbhrqihkhfaegksr8gd6lr23h9ltp6qa9t0vu6675dkc0\n
Zach Kerr,DEN,LE,68,29,Delaware,65,10,10,15,87,25,16,6,78,3,32,82,15,74,77,15,45,80,82,25,334,8/29/1990,2,5,4400000,35,6,11,68,10,92,12,69,45,76,76,6,20,40,60,1,12,76,6,10,45,85,6480,68,44,10,11,Right,15,600000,45,10,6,75,45,57,10,45,10836,2bqvq787uck2u7t03p8vtv8d4c\n
Shamarko Thomas,DEN,SS,68,28,Syracuse,63,30,50,16,73,66,45,15,81,22,55,90,60,69,58,61,35,70,84,67,205,2/23/1991,17,6,650000,48,15,64,61,32,38,17,89,35,93,84,15,59,38,72,1,20,76,10,17,35,61,6278,90,65,47,19,Right,10,0,35,74,10,65,35,87,62,35,9954,433vaofa5s7mpqtsvklhmm2er0\n
DeMarcus Walker,DEN,RE,68,24,Florida State,69,10,10,22,78,40,34,6,81,8,46,83,26,76,73,38,45,77,92,48,280,9/30/1994,6,2,3260000,37,6,35,66,18,57,12,76,45,77,92,6,42,41,60,1,27,80,6,20,45,82,8766,88,41,12,21,Right,15,1830000,45,32,6,69,45,73,27,45,2098,a3t7d2qb0jm4t9t59pnb38qb3c\n
Isaac Yiadom,DEN,CB,68,23,Boston College,64,22,40,19,54,56,55,6,77,26,63,92,64,73,40,61,35,58,86,72,190,2/20/1996,20,1,9210000,32,6,70,63,31,26,15,90,35,83,76,6,65,37,28,1,38,73,6,12,35,59,9128,92,61,51,19,Right,13,850000,35,80,6,54,35,87,61,35,17738,2kahs0iapfp1gibl1ho5eml88k\n
Dre'Mont Jones,DEN,RE,67,22,Ohio State,65,24,10,17,77,45,39,6,81,21,48,84,34,75,70,37,45,81,89,41,281,1/5/1997,17,0,3040000,34,6,37,68,24,93,12,73,45,77,82,6,21,42,63,1,26,78,6,10,45,84,9538,80,50,35,18,Right,12,1040000,45,19,6,69,45,76,38,45,27996,k0mcug918afish3114ra2ha0rg\n
Drew Lock,DEN,QB,67,22,Missouri,62,88,20,14,68,67,28,80,26,23,42,86,31,76,10,37,24,22,94,16,228,11/10/1996,17,0,3890000,46,77,45,15,29,3,70,83,18,77,93,76,14,33,10,1,12,19,79,12,14,23,9553,94,58,56,18,Right,81,3080000,13,10,80,20,14,80,43,13,13097,a7tt1k28sh5auf29gv2nj86kes\n
Tim Patrick,DEN,WR,67,25,Utah,74,36,48,38,69,69,78,6,31,66,79,91,72,77,10,76,50,35,77,26,210,11/23/1993,65,2,570000,58,20,78,22,68,81,22,90,34,89,83,15,20,65,10,1,73,27,15,15,20,58,9263,85,68,69,19,Right,19,0,43,17,15,28,30,85,67,17,13119,ga0b978mep0uj9ajr747ijmmah6lr23h9ltp6qa9t0vu6675dkc0\n
River Cracraft,DEN,WR,66,24,Wash. St.,62,34,75,24,52,73,79,6,34,71,78,89,73,72,10,84,44,25,79,25,198,11/1/1994,65,2,1050000,33,15,79,24,77,11,26,86,20,85,72,10,18,40,10,1,60,15,10,14,20,44,9740,88,70,71,18,Right,17,0,32,10,6,25,11,90,75,19,13361,aj00temngsv4hrvpegbh23lro4\n
Justin Hollins,DEN,LOLB,66,23,Oregon,67,24,10,11,71,41,46,6,78,24,56,87,42,77,68,50,45,73,86,54,248,1/15/1996,18,0,2540000,50,6,55,64,30,52,12,86,45,87,83,6,49,29,60,1,28,77,6,17,45,74,9505,85,58,34,15,Right,10,290000,45,36,6,65,45,81,40,45,12582,1icacp6u5qv1lqj97ufdba6j38\n
Elijah Wilkinson,DEN,RG,66,24,Massachusetts,71,32,10,76,87,24,15,6,38,5,26,78,25,76,20,20,68,37,88,12,329,2/10/1995,5,2,650000,33,6,30,24,10,68,12,66,67,71,83,6,10,36,30,1,12,35,6,22,67,75,9312,82,20,10,25,Right,12,0,70,10,6,33,69,66,20,75,12809,tf70pducc1plfq14tj0fbsqvo8\n
Aaron Wallace,DEN,ROLB,65,26,UCLA,51,25,10,11,80,32,15,6,78,5,45,88,28,74,70,20,45,75,88,56,242,7/8/1993,5,3,1950000,24,6,36,48,15,50,12,86,45,84,82,6,49,29,74,1,30,78,6,12,45,71,8250,84,40,18,14,Right,10,0,45,20,6,64,45,77,33,45,17759,4tcf7g7kbmm2pe0tkh8q7piafo\n
Juwann Winfree,DEN,WR,65,22,Colorado,57,25,50,18,65,78,80,6,41,73,79,87,73,73,10,82,39,31,85,26,210,9/4/1996,70,0,2540000,58,15,74,25,74,15,18,88,22,80,77,10,18,56,10,1,68,32,10,13,20,41,0,87,73,70,18,Right,17,160000,27,17,6,33,16,85,74,17,20511,5fjee1voghk234dmbcfg7nmvv0\n
Brendan Langley,DEN,WR,64,24,Lamar Univ.,54,37,81,23,73,78,79,10,67,66,77,90,66,72,42,78,41,61,91,59,199,10/16/1994,70,2,1210000,52,25,74,58,67,12,17,91,21,85,76,10,57,48,34,1,68,66,20,13,16,52,8631,94,72,63,18,Right,15,0,31,77,15,48,18,85,73,19,12435,uq5io9g27n0nnl0qu3s4pr5q1t6lr23h9ltp6qa9t0vu6675dkc0\n
Dymonte Thomas,DEN,FS,64,25,Michigan,67,23,37,16,54,56,54,15,68,16,65,90,58,74,51,60,35,57,87,68,199,11/30/1993,11,2,650000,36,15,64,63,26,35,10,89,35,79,83,15,63,34,46,1,20,68,10,15,35,61,9298,86,54,44,11,Right,11,0,35,58,10,52,35,87,59,35,20567,93lbl0m52plvt8j30saj3tqcds\n
Colby Wadman,DEN,P,64,24,California-Davis,48,38,10,15,47,15,10,15,35,10,26,72,10,73,10,12,25,24,87,25,213,4/19/1995,10,1,1710000,10,15,10,15,10,6,17,74,15,74,65,18,10,10,10,1,12,12,15,60,15,15,0,85,40,10,90,Right,13,0,20,10,15,10,15,60,20,15,915,fkd2pn3q201i248ifms7v33d2c\n
DeShawn Williams,DEN,DT,64,26,Clemson,53,23,9,33,85,24,14,6,74,5,31,82,17,73,66,16,44,78,88,26,292,12/29/1992,3,4,570000,51,6,26,56,13,97,12,69,46,78,86,6,18,31,56,1,15,76,6,17,44,83,8456,82,33,18,17,Right,10,0,44,13,6,71,45,63,23,45,28329,epdvjpid2t4ma2acmvatm904q0\n
Aaron Burbridge,DEN,WR,63,25,Michigan St.,63,27,35,25,68,73,71,6,34,74,76,89,70,73,11,82,47,29,90,24,208,12/23/1993,73,3,570000,68,15,71,21,73,13,22,89,29,86,81,10,16,54,11,1,61,15,10,22,21,45,7922,88,69,66,23,Right,17,0,42,16,6,27,23,80,62,19,12602,fjma7f30tkr2ofbgmscpv9sk3s\n
Bug Howard,DEN,WR,63,24,North Carolina,47,36,35,29,64,70,80,6,40,63,84,89,61,76,10,85,49,32,91,30,220,11/28/1994,59,2,500000,61,20,71,21,62,85,22,86,30,89,83,15,23,71,10,1,64,26,15,15,29,49,8593,89,73,67,19,Right,19,0,44,15,15,45,26,84,63,27,12820,rtma12skfqv2optifminpi2o90\n
Khalfani Muhammad,DEN,HB,63,24,California,53,36,80,36,61,70,59,17,35,54,63,91,78,67,10,54,28,34,83,30,174,9/26/1994,46,2,1090000,68,28,80,17,61,33,24,93,25,91,73,26,20,44,10,1,57,12,24,22,25,34,9247,86,78,73,20,Right,11,0,32,20,20,24,22,89,71,21,17700,ta18fjgvfmacdpdafgkrb72hqk\n
A.J. Johnson,DEN,MLB,62,27,Tennessee,55,25,12,20,78,37,35,6,79,5,53,85,26,74,50,40,45,82,86,55,245,12/24/1991,5,1,1230000,31,6,36,56,15,45,12,79,45,83,83,6,48,33,56,1,15,85,6,12,45,80,0,85,42,11,16,Right,16,0,45,37,6,69,45,78,26,45,11288,uv4a61t3iv0o65nh9m144dl8ao\n
Joseph Jones,DEN,MLB,62,25,Northwestern,60,36,10,17,71,45,43,6,80,11,62,85,40,72,53,39,45,76,89,63,240,2/21/1994,6,2,650000,36,6,48,62,21,43,12,87,45,84,81,6,54,32,62,1,16,75,6,16,45,67,9825,86,57,27,10,Right,10,0,45,47,6,66,45,89,42,45,2520,4tgogqefjh9cdosukv7adh5gto\n
Trey Marshall,DEN,SS,62,23,Florida State,53,25,43,12,61,55,58,6,75,13,61,91,69,72,51,61,35,71,88,69,207,2/13/1996,10,1,1050000,32,6,74,56,23,36,16,88,35,87,83,6,64,31,40,1,14,82,6,20,35,49,9856,89,66,54,20,Right,13,0,35,63,6,56,35,81,59,35,17740,6qf5leeff7m5hdlp2ulans3uvs\n
Jamal Carter,DEN,FS,61,25,Miami,54,26,30,19,74,49,58,6,69,16,61,89,42,73,37,60,35,72,91,69,215,4/12/1994,13,2,1600000,56,6,55,51,18,20,16,85,35,86,84,6,60,46,28,1,15,85,6,25,35,64,8504,89,56,32,25,Right,10,0,35,62,6,57,35,81,47,35,17546,473p1r7j0ct6r6chuaqpvodtn8\n
Jeff Holland,DEN,LOLB,61,23,Auburn,54,12,10,23,71,28,15,6,82,8,36,83,34,74,67,20,45,79,88,43,249,9/27/1995,4,1,1050000,37,6,46,56,15,46,12,79,45,77,85,6,37,48,58,1,25,84,6,12,45,75,8926,84,22,26,14,Right,14,0,45,20,6,62,45,74,36,45,2099,r8qqedvqfni2dqivfj2o020d3s\n
De'Vante Bausby,DEN,CB,60,26,Pittsburg St.,55,27,64,18,63,65,57,6,70,42,64,91,66,74,41,62,34,52,87,65,190,1/15/1993,35,4,650000,37,6,73,55,52,41,12,87,35,88,80,6,61,50,38,1,41,58,6,15,35,48,8293,90,53,58,11,Right,15,10000,22,67,6,45,35,83,68,35,20496,2h1q2are75ijdep4bk4tslabr8\n
Alijah Holder,DEN,CB,59,23,Stanford,56,30,53,11,55,61,54,6,72,13,63,90,60,73,42,60,35,51,83,62,181,1/26/1996,6,0,1760000,27,6,68,54,23,49,16,86,35,86,77,6,58,33,33,1,16,55,6,11,35,48,9504,89,60,53,15,Right,14,0,35,71,6,48,35,90,60,35,2479,meipq3hfb3pu2mv7r0qq1is280\n
Keishawn Bierria,DEN,MLB,58,24,Washington,59,17,10,26,72,27,31,6,79,5,53,85,27,72,51,29,45,78,94,53,230,7/26/1995,5,1,2460000,19,6,29,60,15,40,12,79,45,75,93,6,46,31,58,1,12,80,6,13,45,70,8821,88,49,31,17,Right,12,120000,45,41,6,65,45,75,28,45,13160,cjvbgnqi14g5uavtg7e7pqnjeo\n
Horace Richardson,DEN,CB,58,25,SMU,54,22,58,11,60,68,56,6,71,18,69,91,66,71,29,61,16,54,85,59,199,9/28/1993,11,1,1080000,18,6,71,54,27,27,16,90,35,84,81,6,57,32,26,1,15,58,6,14,35,51,9904,91,67,66,18,Right,18,0,10,68,6,48,35,86,76,35,12539,p183snde6esgs63v24e8p69i48\n
Austin Schlottmann,DEN,LG,57,23,TCU,58,17,10,73,85,15,20,6,31,10,40,84,10,78,10,20,64,35,87,12,300,9/18/1995,8,1,1090000,15,6,10,10,16,71,12,72,63,74,85,6,12,10,10,1,32,15,6,21,59,74,9909,80,29,5,20,Right,10,0,61,10,6,25,65,67,10,63,2195,735p6qq1pkeahkvgq0qujl5v0eai91npjv0ehtnmcjt8aviae7cg\n
Linden Stephens,DEN,CB,57,23,Cincinnati,51,27,60,15,66,53,50,6,69,11,63,86,61,72,46,60,35,53,88,58,193,3/21/1995,10,1,1080000,32,6,65,52,21,37,15,91,35,82,78,6,61,35,40,1,40,60,6,15,35,47,0,88,66,55,21,Right,15,0,35,67,6,43,35,82,65,35,11550,udppsnkja6c75qvafcimcmtq5o\n
Don Barclay,DEN,LG,56,30,West Virginia,76,17,10,50,81,15,25,6,31,20,45,80,10,76,10,25,62,44,89,12,305,4/18/1989,12,7,650000,15,6,10,10,30,67,12,69,62,75,87,6,12,10,10,1,40,15,6,21,59,75,5674,83,29,5,20,Right,15,0,62,10,6,25,64,64,10,63,9812,f0iok6d72s8p087e8jh00pom7k\n
Brett Rypien,DEN,QB,56,22,Boise State,66,82,13,11,52,59,29,74,32,18,46,84,33,74,10,29,16,31,88,15,202,7/9/1996,16,0,1760000,29,73,55,15,25,4,61,76,12,80,84,78,11,41,10,1,20,16,70,18,14,16,9615,89,55,37,21,Right,74,0,17,10,72,22,10,80,44,18,20488,796lrrb2mml3jujnkhc2ppeo6c\n
Jake Brendel,DEN,C,55,26,UCLA,68,22,10,71,80,10,15,6,32,5,40,83,10,76,15,15,61,41,90,20,299,9/10/1992,5,3,720000,15,6,10,30,15,64,12,72,61,70,89,6,20,10,19,1,15,15,6,22,62,74,7908,90,44,5,18,Right,10,0,63,10,6,30,62,71,10,65,20549,ep1v5h39cut9srhnoc15h2j2go\n
Kevin Hogan,DEN,QB,55,26,Stanford,59,79,19,20,68,75,20,76,28,17,42,84,48,75,9,20,27,39,91,18,218,10/20/1992,15,3,990000,63,78,66,21,18,9,75,80,10,74,95,74,12,56,9,1,19,11,64,20,14,30,8054,93,69,48,24,Right,72,300000,21,9,66,21,10,77,52,18,2060,dlhb2k0gu9nf49ihd68no5a3qg\n
Chaz Green,DEN,RT,54,27,Florida,75,30,10,80,78,10,21,6,35,10,42,79,10,77,35,25,59,51,76,20,318,1/1/1992,6,4,650000,28,6,10,25,20,79,12,66,56,79,85,6,15,15,50,1,35,39,6,21,60,79,7147,84,50,5,21,Right,13,0,57,10,6,40,64,62,10,57,12555,co4sc280eaknf0tlke1lsvkg4c\n
Sam Jones,DEN,C,54,23,Arizona St.,52,19,10,77,82,10,10,6,22,5,26,74,10,77,15,12,66,26,86,14,305,2/21/1996,5,1,2460000,20,6,10,15,10,77,12,62,64,68,83,6,15,10,29,1,12,25,6,11,62,78,8955,81,22,8,17,Right,10,160000,64,10,6,21,67,58,15,66,14126,9rqpjboj6c4vhm77soos4n6t3k\n
Jake Rodgers,DEN,RT,53,27,Eastern Wash.,51,25,10,77,79,10,10,6,22,5,35,79,10,78,10,12,62,35,79,15,320,9/10/1991,5,4,500000,17,6,10,15,10,69,12,63,63,80,82,6,12,10,15,1,12,34,6,20,62,76,7801,76,44,5,20,Right,10,0,63,10,6,15,61,54,10,65,1014,b23bprttnrneneo5s2fd8l3dh8\n
