Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Damien Williams,KC,HB,80,27,Oklahoma,83,28,75,47,67,82,74,15,46,61,70,91,82,71,10,73,53,35,89,14,224,4/3/1992,53,5,4490000,74,35,88,25,68,26,25,90,40,85,74,15,14,74,10,1,68,12,30,11,33,45,6641,86,84,84,17,Right,17,1800000,60,10,20,22,41,88,82,27,20337,ph7423954li1ckq4vdig8nr8bg\n
Harrison Butker,KC,K,79,24,Georgia Tech,69,22,10,15,44,28,10,20,12,10,30,82,15,75,10,12,18,15,87,15,205,7/14/1995,10,2,650000,17,33,28,17,10,7,14,75,15,58,63,20,15,16,10,1,12,12,25,84,16,15,8498,82,26,14,93,Right,24,0,19,10,25,12,20,57,24,15,10634,573mor0vv8u1bsv1akchenpqek\n
Laurent Duvernay-Tardif,KC,RG,78,28,McGill Univ.,81,17,10,78,92,10,30,6,31,20,40,76,10,77,10,25,78,45,93,12,321,2/11/1991,12,5,32350000,15,6,10,10,30,76,12,72,80,77,86,6,12,10,10,1,40,15,6,21,80,84,7096,85,65,5,20,Right,13,10280000,79,10,6,25,75,69,10,78,13405,bjuo58auao2h5saus1r426sn8o\n
Anthony Hitchens,KC,ROLB,77,27,Iowa,79,25,15,21,77,39,45,6,83,5,61,87,42,72,51,47,45,84,94,59,235,6/10/1992,5,5,30190000,44,6,40,80,15,53,12,82,45,86,91,6,51,40,62,1,15,86,6,20,45,81,6450,88,65,15,20,Right,10,14810000,45,55,6,77,45,80,30,45,13315,t1kg0cvf4j5npo5h9098o8fdpk\n
Anthony Sherman,KC,FB,77,30,Connecticut,83,35,10,88,83,72,73,10,70,55,67,85,63,70,10,68,69,69,95,15,242,12/11/1988,44,8,500000,75,20,67,25,62,42,12,78,62,79,90,10,12,74,10,1,75,25,15,20,38,74,4474,87,72,39,20,Right,17,240000,55,25,10,55,57,73,54,34,13267,h1t9jb5pn1lcofpnvk73tvhfi8\n
Carlos Hyde,KC,HB,76,28,Ohio State,75,35,70,57,80,80,63,15,39,47,67,90,85,72,10,54,64,25,86,20,229,9/20/1990,39,5,1240000,85,35,87,20,54,34,22,87,46,83,90,15,15,85,10,1,66,12,30,25,32,55,6456,87,83,82,25,Right,15,1500000,45,10,20,25,40,90,79,27,20376,kesd6f2v7lr64mjdb7k29fem3s\n
Derrick Nnadi,KC,DT,76,23,Florida State,76,24,10,31,87,24,15,6,81,7,25,79,18,73,60,15,45,80,89,28,317,5/9/1996,3,1,2640000,46,6,25,79,15,91,12,63,45,68,93,6,19,37,72,1,15,79,6,12,45,88,9005,87,27,16,17,Right,16,1110000,45,15,6,83,45,60,19,45,20470,6f3i1srqe9jr9kaqjd5obmukl8\n
Emmanuel Ogbah,KC,LE,76,25,Oklahoma St.,80,22,9,12,79,33,17,6,82,7,38,88,26,76,65,17,45,81,90,51,275,11/6/1993,3,3,3810000,28,6,31,79,14,90,12,85,44,86,90,6,39,31,76,1,17,83,6,19,45,82,8168,82,33,16,20,Right,14,2250000,45,22,6,71,45,79,26,45,12303,lpmp0e4mv7nah8hs4u936mc0es\n
Alex Okafor,KC,LE,76,28,Texas,79,14,10,13,79,25,25,6,83,13,49,83,25,76,66,25,45,84,87,49,261,2/8/1991,9,6,11400000,40,6,15,77,20,97,30,74,45,80,90,6,39,35,81,1,20,83,6,11,45,76,6007,88,55,20,16,Right,18,6500000,45,41,6,76,45,73,30,45,20653,fl088cpigflc3vmm6u2l3oajv4\n
Bashaud Breeland,KC,CB,74,27,Clemson,76,20,77,19,57,65,44,6,68,10,73,90,66,71,45,61,35,60,89,78,195,1/30/1992,10,5,850000,30,6,70,74,10,21,10,87,35,85,69,6,72,35,40,1,20,68,6,17,35,49,6358,93,59,44,22,Right,10,1150000,35,79,6,48,35,86,54,35,12823,63ml0517ql72nhir1vb2hes5ao\n
Eric Fisher,KC,LT,74,28,Central Michigan,83,29,10,83,88,35,30,6,35,10,40,82,25,79,39,25,77,43,91,12,315,1/5/1991,6,6,40370000,39,6,28,30,20,72,12,69,72,76,86,6,12,44,35,1,30,35,6,11,73,81,5796,94,45,15,21,Right,14,17430000,74,10,6,40,78,74,25,76,11027,ts45qracmkqocrjv8j35p157ck\n
Demarcus Robinson,KC,WR,74,24,Florida,79,24,71,26,60,77,78,14,34,74,80,91,72,73,11,83,50,23,89,24,203,9/21/1994,79,3,3650000,38,21,84,21,75,11,22,88,28,85,76,18,16,48,11,1,77,15,18,22,21,46,8198,90,75,73,23,Right,19,550000,38,16,16,22,22,92,71,19,12678,co73qlrkkkm8qckivh8g40o3c8\n
Darron Lee,KC,MLB,73,24,Ohio State,81,62,10,18,72,47,44,39,83,5,58,88,32,73,64,50,45,82,90,65,232,10/18/1994,5,3,4580000,41,51,47,78,15,50,42,87,44,86,88,48,56,39,53,1,23,85,48,19,44,78,8108,89,51,24,19,Right,34,4230000,45,50,40,66,44,87,39,43,13601,efucvr285v0rlqdqfcbgiean8c\n
Reggie Ragland,KC,MLB,73,25,Alabama,76,25,10,21,79,38,27,5,84,5,56,87,28,74,55,30,45,78,87,58,252,9/24/1993,5,3,2850000,26,5,36,80,15,59,12,82,44,83,92,5,48,32,59,1,18,88,5,19,44,81,8184,88,36,16,19,Right,10,100000,45,53,5,83,44,81,31,43,13143,uqjvu302de1pv81a2pban6hvgs\n
Breeland Speaks,KC,RE,72,23,Ole Miss,66,20,10,13,83,36,28,6,83,8,38,87,35,75,76,25,45,79,90,53,285,12/18/1995,5,1,3440000,42,6,45,69,10,57,12,79,45,79,84,6,43,33,69,1,13,80,6,12,45,81,9065,81,34,31,19,Right,14,2660000,45,21,6,77,45,77,23,45,20494,uuufglvthpcquub9pva8bta558\n
Xavier Williams,KC,DT,71,27,Northern Iowa,77,29,15,29,86,10,10,6,79,3,30,77,10,74,55,12,45,78,87,23,309,1/18/1992,2,4,3220000,34,6,10,78,10,98,12,62,45,55,88,6,12,27,77,1,12,75,6,21,45,79,7853,81,40,10,26,Right,16,1830000,45,10,6,74,45,54,11,45,12598,6bs4uck47oopoja187td8j8ab4\n
Jeremiah Attaochu,KC,ROLB,70,26,Georgia Tech,67,27,10,17,73,35,35,6,80,8,47,87,45,75,74,40,45,78,87,50,252,1/17/1993,4,5,650000,45,6,40,66,15,51,12,85,45,88,80,6,46,40,71,1,35,75,6,35,45,77,6336,82,55,15,39,Right,16,90000,45,45,6,67,45,78,25,45,11283,0jfjuq80av127bg4rikps02si4\n
Mecole Hardman,KC,WR,70,21,Georgia,68,60,82,20,60,84,76,36,51,73,80,92,78,70,11,80,38,45,85,41,187,3/12/1998,74,0,3130000,57,45,83,38,72,17,34,95,18,86,73,44,46,57,11,1,62,31,40,33,10,37,9489,91,72,73,44,Right,29,1870000,23,41,41,41,11,91,81,10,13910,up9qhgvmof16dp76hoa86ori2k\n
Khalen Saunders,KC,DT,70,23,W. Illinois,71,25,10,41,84,40,39,6,80,23,46,83,22,72,73,39,45,77,90,27,324,8/9/1996,20,0,2760000,38,6,34,70,28,99,12,73,45,74,87,6,18,39,67,1,28,77,6,12,45,84,9620,75,49,21,18,Right,12,910000,45,11,6,73,45,71,27,45,13837,ku5n893eauo6qak1vdtcjftkc8\n
Daniel Sorensen,KC,SS,70,29,BYU,76,30,45,18,65,56,44,10,63,20,62,88,55,74,54,64,35,64,88,72,208,3/5/1990,15,5,11780000,40,10,51,78,30,49,15,84,35,80,85,10,68,37,45,1,30,76,10,25,35,63,6593,88,60,29,25,Right,17,4660000,35,69,10,36,35,94,44,35,20616,41ud96pik6vfi630don75398pc\n
Damien Wilson,KC,LOLB,70,26,Minnesota,72,30,10,19,74,35,15,6,82,5,60,87,40,72,51,25,45,79,88,52,243,5/28/1993,5,4,3280000,42,6,35,74,15,54,12,81,45,87,85,6,45,42,58,1,15,83,6,20,45,79,7389,83,55,16,20,Right,15,2480000,45,55,6,72,45,77,31,45,12412,p4v3mntd2t0moi2svkctpd1mk0\n
Jordan Lucas,KC,FS,69,26,Penn State,62,22,50,15,69,55,38,6,76,10,66,93,74,72,30,60,12,68,87,72,190,8/2/1993,10,3,2030000,51,6,69,60,20,24,12,91,35,89,77,6,66,51,30,1,15,71,6,21,35,45,8120,87,62,52,21,Right,10,0,10,71,6,48,35,90,62,35,20605,85a43d5km7j3uq4hca3n864ee8\n
Dorian O'Daniel,KC,LOLB,69,24,Clemson,67,23,10,22,73,50,51,6,80,5,63,87,44,73,56,49,45,81,90,67,223,9/4/1994,5,1,2510000,35,6,52,65,15,44,12,85,45,78,83,6,62,34,50,1,13,85,6,12,45,82,9009,86,61,35,18,Right,10,840000,45,46,6,60,45,91,43,45,11493,semsaolnh7rvgk585sondtr560\n
Juan Thornhill,KC,FS,69,23,Virginia,67,52,45,20,66,65,60,18,74,10,73,88,58,72,49,63,35,70,88,72,205,10/19/1995,10,0,3060000,50,44,75,64,20,22,20,89,35,95,81,35,68,50,38,1,15,73,40,17,35,58,9655,89,65,58,20,Right,27,1570000,35,72,30,55,35,85,63,35,2124,pn3mdtiev72grb3himtlv2ajis\n
Tanoh Kpassagnon,KC,RE,68,25,Villanova,65,15,15,19,82,37,42,6,77,10,47,85,28,79,61,44,45,77,88,50,289,6/14/1994,6,2,2970000,32,6,43,64,20,92,12,79,45,74,81,6,42,36,70,1,23,84,6,29,45,79,8625,82,44,23,15,Right,10,1370000,45,38,6,57,45,77,37,45,20602,jeb4s6m2mfhr40d9hhfvbta4eo\n
Cameron Erving,KC,LG,67,27,Florida State,78,30,10,81,84,10,15,6,54,5,45,75,10,77,25,15,68,56,93,15,313,8/23/1992,5,4,5610000,25,6,10,25,15,75,12,67,66,75,73,6,12,30,55,1,15,44,6,25,72,82,7103,85,45,6,25,Right,10,4390000,70,10,6,47,69,69,12,67,17851,ejkg3ipr9j34e4d1omnl12ires\n
Charvarius Ward,KC,CB,67,23,Mid Tenn St.,71,21,42,16,59,66,55,21,70,28,57,86,72,73,47,60,35,46,88,66,200,5/16/1996,21,1,1710000,63,16,79,69,31,35,33,91,35,89,79,22,70,54,41,1,39,48,11,12,35,56,9951,91,61,63,15,Right,14,0,23,74,7,46,35,79,73,35,12845,u0kuksa33292psoiiqtf36noms\n
David Wells,KC,TE,67,24,San Diego St.,51,53,18,59,76,68,69,33,40,52,75,88,43,78,17,71,70,31,89,20,260,5/2/1995,48,1,500000,64,48,58,18,57,88,40,81,63,80,83,36,13,67,15,1,59,37,44,13,59,71,9108,87,75,54,17,Right,36,0,64,17,40,37,70,69,41,65,9940,6qspsn5ugt8ae0uk8728i4oo9c\n
Byron Pringle,KC,WR,66,25,Kansas State,60,35,76,24,61,78,76,6,29,71,79,91,70,74,10,82,43,39,85,21,205,11/17/1993,70,1,1090000,50,15,76,27,75,13,22,90,34,81,80,10,13,60,10,1,67,12,10,16,20,44,9026,87,71,77,21,Right,19,0,35,10,6,24,32,87,73,18,12944,d35te93ibrdl7nlpjbe72vb86k\n
Andrew Wylie,KC,RG,66,25,Eastern Michigan,70,25,10,77,82,25,30,5,33,15,35,82,20,78,30,30,67,35,84,11,309,8/19/1994,7,2,1050000,35,5,20,18,25,77,12,68,68,82,80,5,11,20,40,1,20,40,5,15,73,80,9963,79,27,20,19,Right,10,0,72,10,5,32,65,69,30,72,20393,q2kvoqqeag20rh81nibialo9g4\n
Gehrig Dieter,KC,WR,65,26,Alabama,70,31,55,25,66,70,78,24,37,65,82,90,67,74,11,83,50,27,82,24,208,2/24/1993,62,2,1050000,50,26,75,21,68,12,22,86,30,82,82,22,16,58,11,1,71,15,22,11,21,49,9751,88,68,74,12,Right,19,0,44,16,15,39,25,81,66,19,20603,ib1daoee5kqb5pppmk4leudons\n
Jack Fox,KC,P,65,23,Rice,45,38,10,16,50,10,15,15,32,15,23,86,10,74,10,15,16,29,90,20,224,9/1/1996,15,0,1760000,10,33,10,24,15,6,15,81,16,69,65,15,11,10,10,1,15,12,15,70,17,16,9460,83,39,5,92,Right,20,0,17,10,15,29,16,67,15,17,13176,g5i1mq4ng0a9v8fgpo58orb0hs\n
Keith Reaser,KC,CB,65,28,FAU,67,35,45,15,67,64,45,6,69,15,53,90,65,72,36,62,35,49,80,62,190,7/31/1991,10,5,770000,29,6,66,65,25,20,12,89,35,88,68,6,67,32,32,1,33,45,6,20,35,45,6558,86,64,62,20,Right,15,50000,35,65,6,36,35,86,72,35,13271,fsfbf4ds42kvv5v4g4111l2o8c\n
Tremon Smith,KC,CB,65,23,Central Arkansas,59,47,86,17,58,70,71,20,66,14,79,94,60,72,29,83,35,49,90,65,190,7/20/1996,10,1,2490000,19,29,76,62,20,39,26,93,35,82,79,32,62,47,22,1,17,48,25,13,35,50,9353,88,68,50,17,Right,21,160000,35,73,19,42,35,86,81,35,13107,je01u85idvb99h6gt7r1j4qks4\n
Darwin Thompson,KC,HB,65,22,Utah State,59,23,60,26,71,75,60,10,24,55,67,91,72,68,10,60,28,27,90,21,200,2/12/1997,47,0,2540000,60,20,79,14,58,25,23,88,14,88,80,14,14,70,10,1,50,23,15,20,20,34,0,86,86,73,24,Right,12,120000,47,15,10,23,17,85,75,25,11851,eonh1rsbsuldbje656c3p5vnv8\n
Blake Bell,KC,TE,64,28,Oklahoma,65,66,10,46,72,78,71,54,40,49,74,82,68,78,10,74,60,35,84,25,252,8/7/1991,45,4,740000,82,63,63,15,53,81,50,78,52,82,78,55,15,75,10,1,67,12,57,18,59,61,7014,83,81,56,17,Right,50,0,60,10,53,41,59,82,55,56,2541,nbo5oki58bgv2p2l3kdse6m5q8\n
Deon Yelder,KC,TE,64,24,W. Kentucky,62,27,51,48,72,64,73,22,42,58,74,88,57,76,10,72,59,36,85,35,255,3/6/1995,53,1,1050000,60,24,67,25,63,82,16,80,54,80,82,19,20,65,10,1,62,15,21,12,48,64,9964,83,70,55,15,Right,15,0,55,25,18,38,51,73,49,43,13462,s2n329hp3tm8eqtfmvm3u9vppo\n
Jamal Custis,KC,WR,63,23,Syracuse,52,23,40,23,68,75,78,6,28,64,80,89,69,77,10,83,52,34,86,25,213,11/6/1995,66,0,1760000,54,15,74,25,66,84,22,89,22,83,85,10,15,65,10,1,72,22,10,19,20,45,9427,85,65,73,15,Right,19,0,45,17,6,35,16,80,68,20,2595,8ldnghoc6si2qa9v4pbecs91e4\n
Justin Hamilton,KC,DT,63,26,UL Lafayette,67,29,15,32,86,10,10,6,74,3,30,77,10,74,50,12,45,73,87,20,315,7/27/1993,2,4,650000,28,6,10,66,10,74,12,68,45,76,72,6,12,32,64,1,12,74,6,21,45,82,7705,69,40,10,26,Right,10,0,45,10,6,66,45,62,11,45,20500,qeds6atuft5039cvbi8o0tj0ao\n
Joey Ivie,KC,DT,63,24,Florida,57,21,10,32,80,23,15,6,78,7,33,82,14,75,68,15,45,76,88,29,295,1/22/1995,3,2,500000,34,6,19,58,15,90,12,68,45,73,87,6,20,18,56,1,15,82,6,13,45,82,9207,78,27,11,10,Right,10,0,45,14,6,72,45,64,16,45,20361,lg98ffhlb8i8i9b4ahi10m58ks\n
Harold Jones-Quartey,KC,SS,63,25,Findlay,58,25,45,18,70,67,45,6,75,10,55,90,61,71,45,39,35,66,91,67,210,8/6/1993,10,2,650000,33,6,65,63,20,39,23,86,35,89,85,6,58,36,40,1,12,75,6,15,35,63,7726,89,53,53,15,Right,14,0,35,64,6,57,35,88,68,35,12557,jmovh5m3vjuqeaanm0vsk5hfmk\n
Armani Watts,KC,SS,63,23,Texas AM,57,25,35,23,52,59,55,6,73,27,67,87,59,71,35,60,35,69,81,74,205,3/19/1996,19,1,2460000,25,6,77,59,35,25,10,85,35,84,80,6,70,30,22,1,25,68,6,14,35,57,9104,88,64,46,19,Right,15,670000,35,68,6,49,35,81,56,35,13759,s468lnhnsgrmtecv2d5609gbps\n
Darrel Williams,KC,HB,63,24,LSU,61,25,50,53,75,77,65,16,41,53,66,88,72,73,11,61,47,36,89,20,229,4/15/1995,44,1,1710000,80,20,79,18,60,31,26,83,38,78,83,23,10,80,16,1,49,38,15,12,39,48,9118,81,89,75,17,Right,17,30000,57,12,10,34,35,78,72,36,2854,1pke6baek6cvt2jbs177okfsm0\n
Boobie Williams,KC,HB,63,23,Wash. St.,59,24,71,26,63,73,72,10,33,59,73,89,74,70,12,70,27,32,89,26,205,5/17/1996,51,0,1770000,54,20,79,19,69,30,24,86,15,85,85,16,19,64,10,1,66,30,15,10,20,35,9676,89,88,71,16,Right,11,0,41,22,10,27,19,85,73,17,12668,onmpr3qe8o1rlaragi3aet97rk\n
Rashad Fenton,KC,CB,62,22,South Carolina,63,22,80,15,58,63,44,6,69,21,63,89,69,71,42,62,18,52,88,65,188,2/17/1997,16,0,2540000,43,6,73,59,27,27,14,88,33,82,82,6,62,42,38,1,20,57,6,17,33,45,9453,91,52,54,18,Right,13,130000,13,71,6,52,34,84,64,34,2136,pgoot9vgok7e3qomjf8hs8vpeg\n
Marcus Kemp,KC,WR,62,24,Hawaii,65,23,45,34,63,73,77,6,38,65,79,89,72,76,10,76,46,36,83,20,210,8/14/1995,64,2,570000,39,15,77,25,65,19,22,88,28,85,77,10,15,48,10,1,62,24,10,19,30,54,9220,88,67,71,15,Right,19,0,47,25,6,34,22,84,74,27,13127,3bqgkfv9u99seenbc0senef4gk\n
Pace Murphy,KC,LT,60,25,Northwestern State,44,25,10,79,85,25,30,5,45,15,35,77,20,78,30,30,71,35,84,11,308,3/2/1994,7,3,570000,35,5,20,18,25,70,12,67,63,73,80,5,11,20,40,1,20,40,5,15,62,78,8385,79,27,20,27,Right,10,0,64,10,5,32,73,69,30,67,20592,9ikq758012h0ops5p32no9bqqk\n
Ben Niemann,KC,MLB,60,24,Iowa,62,26,10,16,67,33,25,6,79,9,47,84,23,75,57,23,45,80,88,57,233,7/27/1995,5,1,1710000,38,6,30,63,18,56,12,81,45,81,82,6,48,46,51,1,12,75,6,12,45,74,9874,84,42,22,16,Right,10,0,45,31,6,64,45,82,29,45,20620,cra0u85s4lhaodkf2386bked8o\n
Mark Fields,KC,CB,59,22,Clemson,48,20,67,15,62,49,35,10,73,10,57,91,62,70,35,60,35,53,85,57,192,10/10/1996,10,0,1760000,25,10,72,54,10,26,12,93,35,89,73,10,60,25,30,1,20,47,10,17,35,51,9456,88,64,52,22,Right,10,0,35,70,10,55,35,88,62,35,20456,kjllagdrt3pkqdvi451p19qfb8\n
Nick Allegretti,KC,C,58,23,Illinois,66,23,14,74,83,14,10,6,35,5,35,78,11,76,17,12,65,41,88,12,310,4/21/1996,5,0,2540000,25,6,12,27,10,73,12,62,63,73,86,6,12,38,22,1,12,35,6,17,68,77,0,81,40,6,22,Right,12,100000,67,10,6,31,67,66,11,64,2757,h4o39sip4rikcldan22ob4l5e0\n
Chad Henne,KC,QB,58,34,Michigan,73,79,10,20,64,30,10,73,30,10,30,74,25,75,10,12,15,30,90,20,222,7/2/1985,10,11,3520000,21,79,40,15,10,4,57,65,30,55,84,65,15,30,10,1,12,12,74,25,25,30,1473,92,69,24,25,Right,74,3190000,15,10,72,25,20,61,20,15,20444,i1nka79hvbi1th246hdhsla0rg\n
Austin Reiter,KC,C,58,27,USF,67,15,10,75,77,10,15,6,45,5,25,83,10,75,10,15,67,38,91,11,300,11/27/1991,5,4,4090000,25,6,10,31,15,62,12,66,65,82,75,6,9,10,10,1,15,25,6,14,61,77,7791,84,40,5,15,Right,10,1090000,62,10,6,27,69,68,10,64,2478,msrgro72dll6hj6t605pdlpflc\n
Gary Johnson,KC,MLB,57,23,Texas,57,25,10,28,64,45,53,6,78,36,63,86,42,72,57,57,45,76,87,57,230,8/2/1996,29,0,1760000,38,6,54,59,40,48,12,88,45,81,83,6,50,34,50,1,31,79,6,20,45,72,9531,82,47,36,20,Right,10,0,45,31,6,64,45,79,45,45,9887,d0bjuvgfbdcb349lih7qi1665k\n
Justin Senior,KC,LT,57,25,Mississippi St.,56,35,15,76,82,21,23,6,33,9,27,74,12,77,12,18,69,34,89,12,329,7/8/1994,6,2,500000,33,6,17,10,19,65,12,57,65,60,85,6,12,31,18,1,15,38,6,21,65,75,8720,81,22,9,25,Right,10,0,63,10,6,37,71,53,19,62,20394,ssmiu049mg416sv5a4oa5lln8g\n
Ryan Hunter,KC,RG,55,24,Bowling Green St.,53,25,10,76,83,10,15,6,30,5,26,80,10,77,10,15,61,39,88,15,322,4/1/1995,5,1,500000,25,6,10,15,15,60,12,63,62,69,83,6,12,30,10,1,15,24,6,14,62,79,9812,79,30,5,17,Right,10,0,61,10,6,20,61,68,10,57,13194,3muoc6gbbumkm2o50b28kn06o8\n
D'Montre Wade,KC,CB,55,24,Murray State,44,24,74,11,56,72,49,6,68,24,68,88,67,72,37,60,35,44,84,66,200,12/22/1994,16,1,500000,21,6,72,46,32,40,15,87,35,87,84,6,63,25,31,1,42,49,6,11,35,47,9095,89,63,55,10,Right,10,0,35,71,6,48,35,80,67,35,1055,4hmlb08iiemguqrro90f1m3m2p6lr23h9ltp6qa9t0vu6675dkc0\n
Zack Golditch,KC,RT,54,24,Colorado St.,61,30,10,74,81,10,25,6,29,5,40,71,10,77,15,15,59,35,82,15,295,2/2/1995,5,1,570000,20,6,10,20,15,78,12,65,62,78,80,6,13,19,25,1,40,20,6,13,64,75,9781,76,46,8,18,Right,16,0,63,10,6,39,58,57,15,62,13165,0um6bn35q2uslninqdrcha0lps\n
Jimmy Murray,KC,C,54,24,Holy Cross,59,30,10,76,82,10,25,6,29,5,29,70,10,77,15,15,65,37,85,15,304,5/5/1995,5,1,1050000,20,6,10,20,15,67,12,67,64,65,81,6,13,19,25,1,40,20,6,13,61,78,9871,79,31,8,18,Right,16,0,62,10,6,35,66,60,15,63,20413,8rf68nqf0m5cdqjg65vgt1k5g8\n
Kyle Shurmur,KC,QB,52,22,Vanderbilt,59,83,10,17,56,43,15,75,24,14,20,83,27,76,10,12,22,26,90,17,225,11/6/1996,13,0,1760000,21,77,35,18,15,9,53,75,21,73,89,70,11,26,10,1,12,12,68,15,18,20,9627,88,58,22,18,Right,72,0,19,10,67,22,18,70,28,17,2322,neciddu8v3nlqefi2gn1unelh0\n
Kahlil McKenzie,KC,LG,51,22,Tennessee,47,32,10,58,83,18,10,6,62,7,18,80,20,75,50,12,62,77,90,25,320,1/3/1997,3,1,2460000,35,6,24,56,15,66,12,67,63,73,88,6,18,25,67,1,15,73,6,13,58,80,8989,73,22,15,19,Right,15,190000,58,10,6,60,61,53,20,58,17916,eaimqgjg4oi4hkuae751td5rs0\n
Chase Litton,KC,QB,45,23,Marshall,43,78,10,11,65,42,10,72,21,10,25,80,30,77,10,12,20,30,85,16,233,10/5/1995,10,1,500000,34,73,32,18,10,8,57,74,11,73,83,64,10,45,10,1,12,15,68,12,14,21,8974,90,60,24,15,Right,70,0,20,10,64,23,11,72,20,19,20692,vcr5oll9cq9m7821e24iebfh1o\n
