Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Cody Whitehair,CHI,C,81,27,Kansas State,84,21,8,85,87,14,13,6,28,5,24,82,9,76,16,14,87,31,90,14,310,7/11/1992,5,3,2950000,28,6,12,16,14,65,12,72,83,64,89,6,12,18,18,1,15,48,6,20,81,86,8262,88,33,7,20,Right,13,1280000,80,9,6,32,89,73,12,79,2315,v9ticnescakq210b0rt6vhlios\n
Ha Ha Clinton-Dix,CHI,SS,80,26,Alabama,83,35,62,20,57,71,64,15,81,10,79,89,65,73,54,65,35,74,95,83,208,12/21/1992,10,5,2750000,55,15,69,75,20,21,14,87,35,83,78,15,75,55,47,1,25,83,10,19,35,65,6379,93,65,49,20,Right,22,500000,35,81,10,63,35,85,64,35,20547,sjmoq67hu4q0i21p2c6e2lr998\n
Danny Trevathan,CHI,MLB,80,29,Kentucky,90,20,10,22,68,28,15,6,85,5,73,86,24,73,52,20,45,91,85,77,239,3/24/1990,5,7,22600000,28,6,40,85,15,59,12,80,45,82,87,6,66,40,64,1,35,82,6,30,45,83,5525,92,45,10,37,Right,14,5400000,45,40,6,68,45,80,15,45,11303,t9sq4qpkp26jrtbmvmjj6gno58\n
Kyle Long,CHI,RG,79,30,Oregon,82,38,15,86,84,25,10,6,53,5,40,83,25,78,45,12,81,55,86,20,320,12/5/1988,5,6,12000000,35,6,22,39,10,75,12,72,82,70,97,6,15,39,61,1,15,62,6,14,82,84,5952,90,45,5,14,Left,15,3200000,80,10,6,61,77,69,10,80,11598,7eahpdeked8avm6nmo9tfc7lc4\n
James Daniels,CHI,LG,77,21,Iowa,83,26,10,82,84,15,15,6,28,5,20,78,10,76,10,12,79,28,86,12,295,9/13/1997,5,1,3820000,21,6,10,10,10,68,12,63,75,75,82,6,12,10,10,1,12,29,6,14,77,84,8859,86,28,8,15,Right,10,3120000,80,10,6,26,81,76,10,80,2539,okkct5dep417gq61nct4c6gp00\n
Mike Davis,CHI,HB,77,26,South Carolina,83,25,40,42,69,82,62,10,30,44,69,91,86,69,10,50,45,29,77,15,217,2/19/1993,36,4,3500000,81,30,83,11,51,25,18,89,34,84,80,10,10,77,9,1,56,17,25,20,33,40,7074,86,87,77,21,Right,14,2500000,53,15,15,10,37,86,74,29,13112,ok957a528hih5c94tlpk095u6k\n
Leonard Floyd,CHI,ROLB,77,26,Georgia,75,22,12,16,75,41,27,6,84,5,49,88,33,76,79,26,45,83,86,55,251,9/8/1992,5,3,23370000,27,6,41,73,15,94,12,86,44,92,83,6,52,28,72,1,18,77,6,19,43,76,8005,86,41,21,21,Right,14,9680000,45,44,6,77,44,85,36,44,11454,v27fegbp6emt0setgk22jttc5k\n
Buster Skrine,CHI,CB,77,30,Tenn-Chat,77,10,74,19,60,70,45,6,87,12,61,89,74,69,36,61,35,64,89,70,185,4/26/1989,10,8,8170000,10,6,80,80,22,24,17,90,35,86,69,6,74,25,29,1,20,41,6,16,35,49,4478,91,58,67,15,Right,11,8340000,35,74,6,63,35,95,77,35,323,6ahif8t1icoon7pc0fej3me56k\n
Nick Kwiatkoski,CHI,MLB,76,26,West Virginia,75,25,12,20,78,37,24,6,86,5,58,87,26,74,56,20,45,85,90,71,242,5/26/1993,5,3,3670000,31,6,36,76,15,44,12,81,45,83,84,6,64,33,64,1,15,79,6,29,45,82,8101,85,42,11,22,Right,16,560000,45,37,6,78,45,83,26,45,17825,qer7vo1s54cbuec53ei2s248nc\n
Aaron Lynch,CHI,LOLB,76,26,USF,80,10,10,14,76,34,21,6,85,8,55,88,34,78,66,50,45,78,88,57,270,3/8/1993,4,5,500000,40,6,33,78,15,99,12,82,45,76,69,6,45,38,81,1,12,74,6,21,45,74,6501,79,45,22,25,Right,14,950000,45,46,6,84,45,74,18,45,2377,jfpkgl9t3543hjum07gkrlgv20\n
Bobby Massie,CHI,RT,75,30,Ole Miss,85,10,10,79,83,25,10,6,21,5,40,77,10,78,10,12,69,30,90,12,320,8/1/1989,5,7,24000000,42,6,10,24,10,70,12,64,71,76,91,6,16,10,10,1,12,22,6,7,81,81,5340,82,40,11,8,Right,15,16000000,80,10,6,17,68,61,21,78,10839,q2lk1uc9nsjkns1f0f5j9lgqqk\n
Anthony Miller,CHI,WR,75,24,Memphis,73,42,77,22,68,86,81,15,37,81,82,90,75,71,10,85,51,33,87,21,190,10/9/1994,76,1,3380000,47,31,84,19,82,17,33,89,32,92,81,33,15,76,10,1,76,20,26,13,24,45,8992,93,74,78,19,Right,32,1960000,29,20,20,29,28,93,83,20,17704,f0i8pns9rr4h2p62qhomb8lrl0\n
Cordarrelle Patterson,CHI,WR,75,28,Tennessee,72,60,97,27,65,93,77,24,49,74,83,92,90,74,10,85,54,48,94,25,228,3/17/1991,78,6,5250000,58,53,94,25,76,84,44,91,17,88,77,55,20,52,10,1,72,32,47,20,28,47,6017,90,72,85,20,Right,36,4730000,47,15,37,39,12,97,91,27,13083,plvguiof2cpk6sqvml762umako\n
Mitchell Trubisky,CHI,QB,75,25,North Carolina,76,88,10,21,71,88,33,77,43,28,44,87,70,75,10,29,21,35,93,17,220,8/20/1994,18,2,9770000,54,85,79,18,38,10,88,84,19,69,88,86,15,58,10,1,31,32,79,23,21,31,8756,98,65,73,31,Right,82,19240000,18,13,80,24,19,87,73,21,12863,q5b9kqi3i96elqk7120rqcrj196lr23h9ltp6qa9t0vu6675dkc0\n
Bilal Nichols,CHI,LE,74,22,Delaware,77,23,10,31,87,46,29,6,83,32,39,83,31,76,55,24,45,81,88,28,290,9/14/1996,25,1,2460000,54,6,37,78,36,98,12,74,45,75,87,6,20,47,74,1,30,76,6,10,45,79,9003,80,42,22,17,Right,14,280000,45,11,6,79,45,62,31,45,2318,5s2h6g2nq6hmac45p8g7ondfvk\n
Adam Shaheen,CHI,TE,74,24,Ashland,72,25,10,55,77,77,78,6,37,65,82,84,63,78,10,78,59,32,88,24,270,10/24/1994,61,2,3470000,75,15,75,14,68,87,13,81,56,79,81,10,14,76,10,1,60,37,10,19,57,70,8721,86,74,72,29,Right,10,2440000,58,25,6,31,58,81,69,54,17784,uffq9noouhutft0silp2aolasu8uiiotbpobuj418761ltb1n5b0\n
Pat O'Donnell,CHI,P,72,28,Miami,60,49,10,14,59,35,15,20,60,10,34,85,40,76,10,20,20,24,85,22,217,2/22/1991,10,5,2250000,15,36,54,25,10,16,26,81,16,78,65,24,13,25,10,1,15,55,32,72,10,20,6542,87,44,19,91,Right,13,1250000,10,10,27,24,16,75,29,10,12565,sbj394p6gnci841c9sb39kr7is\n
David Montgomery,CHI,HB,71,22,Iowa State,73,38,45,40,72,79,62,22,25,52,71,87,80,70,10,61,37,30,87,13,222,6/7/1997,39,0,3010000,79,37,84,16,60,32,29,84,31,71,91,31,12,72,10,1,59,27,32,12,38,41,9577,91,90,80,17,Right,21,1040000,55,15,24,24,26,85,73,35,11519,6g8cg52fg9d0q5evkilch62ncg\n
Kevin Pierre-Louis,CHI,MLB,69,27,Boston College,78,25,10,13,80,52,40,6,77,5,63,88,50,72,58,45,45,82,85,58,230,10/7/1991,5,5,720000,54,6,61,79,15,57,12,86,45,88,65,6,45,35,64,1,25,73,6,20,45,73,6550,93,60,29,20,Right,10,0,45,40,6,59,45,87,44,45,28388,s57spbn3v6gevhnp9emnhhqp0p91hmsvi80inachsugg33j45p60\n
Sherrick McManis,CHI,CB,69,31,Northwestern,74,21,74,16,61,62,57,6,72,10,59,88,55,73,35,60,35,59,76,70,192,12/19/1987,10,9,2900000,25,6,75,78,10,27,15,87,35,93,75,6,64,26,45,1,30,67,6,19,35,46,2087,94,65,55,22,Right,13,600000,35,70,6,55,35,86,65,35,2450,7im0nimm15m25r16i3qugucqrs\n
Riley Ridley,CHI,WR,69,23,Georgia,69,25,25,27,64,78,81,6,43,76,83,90,66,73,11,85,51,34,89,27,200,7/21/1996,74,0,2540000,67,15,73,23,77,88,17,86,32,77,87,10,21,68,11,1,72,26,10,11,24,52,9611,89,76,72,16,Right,18,660000,39,19,6,38,26,79,64,18,2158,reudih3l2vprllr1dnlve7vg5k\n
Ben Braunecker,CHI,TE,68,25,Harvard,74,30,18,55,77,60,64,5,43,52,74,89,57,76,17,67,61,42,87,21,252,2/7/1994,47,3,2140000,71,15,57,28,57,82,15,83,60,88,88,10,14,66,17,1,59,27,10,19,68,70,7906,86,68,42,21,Right,10,550000,69,17,5,46,58,87,45,66,26761,n23tdr25ok71fveo966fot7ogc\n
Jonathan Bullard,CHI,RE,68,25,Florida,68,22,9,14,80,28,17,6,76,6,36,86,25,75,58,20,44,78,89,29,296,10/22/1993,3,3,2590000,38,6,29,66,13,90,12,75,44,80,87,6,22,31,71,1,17,80,6,19,45,84,7921,82,26,12,21,Right,16,820000,44,23,6,76,45,73,22,44,17585,blphc0di1g4sjmapj2rb3m1acg\n
Marvin Hall,CHI,WR,68,26,Washington,65,47,78,27,59,74,76,24,37,69,79,93,76,70,11,75,39,26,86,24,190,4/10/1993,74,3,650000,37,41,82,21,73,13,22,92,22,92,74,31,16,45,11,1,67,22,36,22,21,47,9194,88,70,74,23,Right,22,0,38,16,30,28,12,88,78,19,2069,9plf25oj8i84qvkpa14u6qikm4\n
Roy Robertson-Harris,CHI,RE,68,26,UTEP,70,34,10,10,80,25,10,6,75,3,40,81,25,79,72,15,45,80,87,45,294,7/23/1993,2,3,650000,46,6,25,70,10,95,12,78,45,83,85,6,30,55,66,1,12,76,6,30,45,67,8196,82,21,16,30,Right,12,0,45,28,6,67,45,73,26,45,12583,a6h11lef170uqi3gb801qjela4\n
Eddy Pineiro,CHI,K,68,23,Florida,52,25,10,16,42,10,15,15,29,15,18,80,10,72,10,15,16,26,85,17,185,9/13/1995,15,1,1640000,10,32,10,17,15,15,15,78,16,47,70,15,11,10,10,1,15,13,15,72,17,16,9024,79,20,5,92,Right,16,0,17,10,12,24,16,62,15,17,13299,omb1ihn1p2iros8crbpia87lfg\n
Javon Wims,CHI,WR,68,24,Georgia,62,22,60,26,66,77,80,6,34,74,83,89,74,76,10,84,55,28,90,18,215,9/11/1994,72,1,2460000,49,20,79,17,73,83,24,88,34,82,83,15,13,50,10,1,71,16,15,15,28,54,9122,89,75,74,19,Right,20,80000,33,15,15,28,29,84,74,22,28887,4t4f88pisddagrdvmcqdlk269g\n
Emanuel Hall,CHI,WR,67,22,Missouri,54,28,55,24,63,79,76,6,33,71,79,94,73,75,10,81,39,24,84,28,195,5/21/1997,73,0,1760000,39,15,77,18,74,6,22,93,18,95,78,10,22,51,10,1,69,21,10,13,22,43,9483,88,74,71,18,Right,19,0,33,23,6,25,11,86,75,17,13241,vkdgk8vsdgijko08cvpo71l4tt6lr23h9ltp6qa9t0vu6675dkc0\n
Bradley Sowell,CHI,TE,66,30,Ole Miss,56,16,10,77,83,50,59,6,35,45,68,73,44,79,30,63,61,40,91,12,309,6/6/1989,41,7,2300000,51,6,49,24,51,85,12,62,64,78,75,6,12,56,40,1,50,35,6,11,64,76,6087,83,70,40,21,Right,13,700000,62,10,6,40,59,67,32,62,17670,1r592op26gesuh5lt1qql2efp4\n
Kylie Fitts,CHI,LOLB,65,24,Utah,53,14,10,13,83,32,25,6,78,5,47,88,25,76,70,25,45,78,84,45,260,10/11/1994,5,1,2460000,30,6,42,50,15,49,12,83,45,79,90,6,41,35,57,1,15,77,6,11,45,75,8886,86,50,20,16,Right,18,160000,45,27,6,72,45,83,30,45,17644,fpouj7kantqpciraq6mq9b2670\n
Kevin Toliver II,CHI,CB,65,23,LSU,60,35,44,15,62,68,54,6,74,21,61,90,62,74,31,72,32,57,81,64,192,11/24/1995,16,1,1710000,34,15,74,57,26,22,10,89,32,87,79,10,67,41,23,1,24,56,10,14,25,53,9085,89,65,49,20,Right,10,0,30,79,6,54,27,88,59,24,12965,u830c4l2ie6eq8emd69oo5h9ds\n
Isaiah Irving,CHI,ROLB,65,25,San Jose St.,55,22,9,16,73,28,17,6,76,7,44,84,31,75,72,17,45,79,87,66,254,6/9/1994,5,2,650000,29,6,38,53,14,47,12,77,44,86,82,6,55,27,51,1,17,76,6,19,45,66,9206,81,31,16,20,Right,10,0,45,41,6,63,45,82,31,44,11813,eofcjh7pghuif5jf05sijlir44\n
Joel Iyiegbuniwe,CHI,MLB,65,23,W. Kentucky,59,24,10,24,67,59,36,6,83,24,47,88,45,73,63,29,45,81,81,67,230,10/12/1995,16,1,2460000,42,6,56,60,33,45,12,85,45,84,87,6,60,35,55,1,25,84,6,12,45,71,8933,88,64,37,14,Right,10,510000,45,45,6,73,45,80,48,45,20548,gtf7mv8ptpmfpgs9rl5tibmiic\n
Nick Williams,CHI,RE,65,29,Samford,62,19,10,11,82,10,10,6,76,10,23,86,10,76,53,12,45,77,93,40,310,2/21/1990,10,6,650000,24,6,10,60,10,97,12,72,45,81,76,6,23,10,67,1,12,76,6,11,45,81,7384,73,40,10,15,Right,15,90000,45,10,6,72,45,73,10,45,12594,ble1urv0q7f973athifngen3d96lr23h9ltp6qa9t0vu6675dkc0\n
Deon Bush,CHI,SS,63,26,Miami,63,27,42,14,71,62,32,15,70,10,64,91,59,72,27,60,14,66,89,62,200,8/14/1993,10,3,2340000,53,15,62,66,20,26,15,87,33,86,83,15,59,42,31,1,23,85,10,18,34,59,7926,88,62,45,21,Right,12,520000,25,62,10,46,33,85,60,33,2736,5f0949im4ghnj526r6sl74revg\n
Chase Daniel,CHI,QB,63,32,Missouri,71,81,10,15,52,73,10,70,22,10,41,82,61,72,10,12,11,22,90,26,225,10/7/1986,10,10,8000000,26,84,65,25,10,4,66,75,15,65,89,78,13,35,10,1,12,12,77,12,16,25,710,95,67,46,12,Right,74,2000000,14,10,76,21,12,73,50,14,980,c818sauj01abkq7jbhhepvn1t0\n
Dax Raymond,CHI,TE,63,24,Utah State,56,24,15,53,71,66,72,15,26,55,75,88,60,77,10,71,54,30,86,20,246,11/30/1994,51,0,1760000,61,19,64,18,61,46,15,82,51,80,88,16,15,61,10,1,61,15,10,13,54,66,9607,83,69,56,19,Left,15,0,55,15,7,28,53,77,49,52,19983,vsj7lvg1ja3v1kuaqd7s1tpg7s\n
Kerrith Whyte,CHI,HB,63,22,FAU,60,23,82,27,68,76,56,15,34,51,63,89,71,70,10,55,29,29,87,28,197,10/31/1996,44,0,2540000,58,20,78,22,58,38,20,92,23,90,78,16,20,60,10,1,49,22,15,13,30,32,0,85,85,73,17,Right,13,80000,50,23,10,23,18,79,70,29,12349,dsrpjntcggeigpc200bkbgn9ds\n
DeAndre Houston-Carson,CHI,FS,62,26,William  Mary,59,26,31,10,64,53,44,6,64,12,69,91,60,73,49,61,14,77,89,62,203,4/13/1993,10,3,740000,48,6,67,56,22,36,10,88,34,82,86,6,56,39,45,1,22,74,6,19,34,55,8059,90,61,43,20,Right,12,30000,4,62,6,58,33,82,58,33,14201,7pj4m301mae80dlvpheeh9osqo\n
Duke Shelley,CHI,CB,62,22,Kansas State,60,35,47,17,53,72,53,6,72,12,67,91,60,69,35,65,35,58,84,64,180,10/8/1996,10,0,2540000,19,6,68,62,22,33,10,89,35,82,82,6,62,33,32,1,30,61,6,13,35,50,0,91,60,60,14,Right,15,120000,35,68,6,53,35,84,72,35,10142,9m6rpg8pkrl2q45annuohbli3g\n
Abdullah Anderson,CHI,LE,61,23,Bucknell,44,20,10,14,91,20,15,6,73,10,50,82,10,76,59,15,45,79,87,19,295,1/24/1996,5,1,1090000,35,6,10,46,15,76,12,68,45,74,83,6,11,35,66,1,15,81,6,14,45,80,9700,74,35,10,17,Right,10,0,45,10,6,65,45,70,10,45,10707,6fmeqb31hhi0qco1g2rn8l06a4\n
T.J. Clemmings,CHI,RG,61,27,Pittsburgh,68,30,10,80,83,10,21,6,56,15,45,77,10,77,35,25,66,55,92,20,309,11/18/1991,7,4,650000,25,6,10,29,25,79,12,68,64,82,84,6,15,15,65,1,45,60,6,25,63,82,7049,85,55,5,25,Right,12,0,62,10,6,62,68,68,10,57,2776,fier2f2658c36rmhscrtigfd80\n
Jordan Williams-Lambert,CHI,WR,61,25,Ball State,46,30,40,33,72,75,79,6,24,62,79,88,65,75,10,81,45,40,87,19,228,5/9/1994,58,1,1080000,67,15,72,18,63,81,19,84,29,82,85,12,17,66,10,1,69,15,10,16,29,46,0,91,74,75,22,Right,16,0,40,15,6,21,26,82,61,27,11943,arjhso81r6ddu2n7ro29nj28qd6lr23h9ltp6qa9t0vu6675dkc0\n
James Vaughters,CHI,LOLB,61,26,Stanford,58,24,10,18,65,10,22,6,80,5,46,85,30,74,56,25,45,77,86,51,245,6/27/1993,5,1,1080000,25,6,25,60,10,46,12,76,45,79,82,6,43,25,64,1,15,78,6,15,45,79,0,81,48,20,16,Right,16,0,45,45,6,67,45,77,35,45,2437,6qsq20n0af4n3dofok5qvt3cok\n
Stephen Denmark,CHI,CB,60,23,Valdosta St.,47,35,55,18,69,74,66,6,72,57,73,94,62,75,35,70,35,63,85,57,220,4/20/1996,53,0,2540000,52,6,69,49,61,35,10,91,35,97,83,6,60,47,26,1,65,69,6,20,35,58,0,90,58,66,20,Right,13,80000,35,70,6,56,35,83,71,35,13110,0gl6hqq8qnd2ife677j5r8johc\n
Rashard Fant,CHI,CB,59,24,Indiana,51,25,52,18,49,61,53,6,72,11,58,89,63,70,38,60,35,49,86,60,180,1/8/1995,5,1,1150000,24,10,77,51,26,28,18,91,35,85,91,6,63,26,28,1,24,49,6,12,35,47,8883,88,60,50,19,Right,13,0,35,67,6,44,35,88,60,35,12959,3qjenqascgskdgjnemnq1fvuv0\n
John Franklin III,CHI,CB,59,24,FAU,47,72,61,15,68,60,47,48,66,23,54,90,62,73,40,60,34,58,84,63,186,9/21/1994,16,1,1090000,43,53,65,51,33,37,58,92,33,89,74,55,59,44,55,1,35,59,47,17,33,45,9776,88,57,54,18,Right,56,0,33,68,42,47,34,86,64,34,13113,pjvdo7lf987ol0o0lg7gkjr5ek\n
Tanner Gentry,CHI,WR,59,24,Wyoming,58,31,67,26,66,71,73,21,41,67,79,86,69,74,10,78,44,27,84,28,209,12/18/1994,60,2,1230000,47,27,74,23,63,19,22,87,26,90,82,24,20,50,10,1,64,22,24,16,30,46,9187,86,69,71,22,Right,19,0,51,17,20,32,20,79,70,28,17689,ddapqsv5qqmpb10hu7nd39dau4\n
Taquan Mizzell Sr,CHI,WR,59,25,Virginia,59,35,75,40,55,70,71,15,34,60,77,93,82,70,10,70,38,28,88,12,185,10/21/1993,58,2,1200000,55,35,88,20,64,11,25,87,25,82,75,15,12,58,10,1,54,23,30,26,26,38,9242,90,68,77,25,Right,11,0,40,15,20,26,27,86,81,22,10492,bf1o07dhscstbat8ijde3e8hbo\n
Michael Joseph,CHI,CB,58,24,Dubuque,50,29,79,18,57,70,36,6,75,14,70,92,70,73,34,74,35,50,89,62,187,3/19/1995,8,1,1090000,30,6,81,53,21,30,10,88,35,82,81,6,56,35,24,1,25,53,6,10,35,48,8956,89,58,49,15,Right,10,0,25,70,6,47,35,86,71,35,20051,s9oq3ucifupghiqsrtbj4b7ga4\n
Ted Larsen,CHI,LG,58,32,N.C. State,69,30,10,76,80,10,10,6,29,5,25,76,10,75,15,12,64,37,92,15,323,6/13/1987,5,9,740000,20,6,10,20,10,62,12,62,66,54,85,6,13,10,20,1,12,20,6,21,60,77,1842,83,30,8,22,Right,12,0,60,10,6,40,62,65,15,61,11911,l1uos2ij9h1o2mqebl99ijtcqo\n
Jonathon Mincy,CHI,CB,58,25,Auburn,50,25,55,15,60,68,52,6,74,15,65,89,63,70,38,61,35,61,89,63,196,9/5/1992,10,1,1080000,26,6,69,51,25,31,11,87,35,85,82,6,60,47,27,1,25,70,6,12,35,46,0,88,61,55,18,Right,12,0,35,67,6,54,35,85,63,35,11919,fvvkdo76991jd5q6vk6ophdrp8\n
Ryan Nall,CHI,HB,58,23,Oregon State,55,15,40,59,65,80,64,10,38,52,67,88,70,74,10,61,52,35,84,15,234,12/27/1995,48,1,1090000,80,26,74,14,57,35,21,86,45,80,86,10,10,78,14,1,53,39,15,12,34,57,8999,94,80,77,17,Right,14,0,50,10,10,24,44,84,62,29,12618,np2muvboa20ukti8fjbff4ctbk\n
Alex Bars,CHI,LG,57,23,Notre Dame,57,11,10,66,85,10,15,6,27,5,24,73,10,78,10,15,64,30,85,13,312,9/8/1995,5,0,1760000,14,6,10,21,15,64,12,64,65,70,84,6,12,10,10,1,15,20,6,12,64,77,9380,83,31,6,15,Right,10,0,64,10,6,25,62,61,11,63,2514,3jrrspni82p2khgiroskp2st9c\n
Cornelius Lucas,CHI,RT,56,28,Kansas State,71,33,10,77,75,10,15,6,21,5,27,71,10,81,10,15,62,26,92,12,330,7/18/1991,5,5,650000,25,6,10,10,15,73,12,61,64,65,60,6,12,10,10,1,15,20,6,11,63,76,6498,76,40,5,21,Right,10,10000,61,10,6,25,61,66,10,60,1507,p5mjl81g8m712d07bto5dlbnt0\n
Josh Woods,CHI,MLB,56,23,Maryland,57,15,10,28,64,35,51,6,76,5,60,86,36,73,49,47,45,77,87,61,205,7/1/1996,5,1,1080000,26,6,47,54,15,55,12,85,45,77,83,6,54,31,47,1,25,79,6,12,45,68,0,84,60,24,14,Right,14,0,45,59,6,63,45,80,36,45,2313,6sp67vukfomglem6182qhsgl4k\n
Rashaad Coward,CHI,RT,55,24,Old Dominion,52,36,10,74,86,52,46,6,67,36,48,79,33,78,56,49,59,75,89,33,320,11/6/1994,30,2,650000,64,6,42,56,42,69,12,67,63,66,86,6,26,62,70,1,33,76,6,20,63,74,9162,81,62,23,20,Right,10,0,61,20,6,68,59,62,33,58,28384,25f4tn3likh81n4ejgj4n5o79c\n
Tyler Bray,CHI,QB,46,27,Tennessee,58,86,10,10,54,46,15,58,19,14,35,79,40,78,10,15,11,20,87,12,215,12/27/1991,12,6,670000,32,70,44,31,15,9,47,70,11,68,69,65,13,31,10,1,15,12,58,12,14,11,5707,90,54,25,15,Right,63,0,14,10,69,21,11,74,20,14,2567,0igd8jrgi2e0j1gnks5950erf4\n
