Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Colin Jones,CAR,SS,69,31,TCU,66,25,43,19,66,52,49,6,74,10,59,92,65,72,55,60,35,68,88,71,205,10/27/1987,10,8,2200000,35,6,75,64,10,42,13,89,35,88,65,6,66,25,49,1,15,70,6,20,35,64,5283,85,55,49,20,Right,14,400000,35,60,6,55,35,89,64,35,2522,r3slbn130ffdrpk76mjbrp9f5o\n
Kyle Love,CAR,RE,68,32,Mississippi St.,80,30,10,28,85,25,10,6,77,3,30,74,25,73,60,15,45,80,84,36,310,11/18/1986,2,8,1150000,30,6,35,79,10,93,12,57,45,55,75,6,25,35,75,1,12,77,6,20,45,78,4754,76,30,24,20,Right,16,200000,45,15,6,61,45,57,39,45,11579,eod4f6dsq4uoqg4tffkt710l80\n
Alex Armah,CAR,FB,67,25,West Georgia,60,28,40,70,84,71,65,10,74,50,65,89,62,74,61,62,58,70,95,40,253,5/17/1994,42,2,2420000,81,20,73,54,60,40,12,82,49,83,88,10,30,79,73,1,64,75,15,25,44,53,9137,92,77,47,25,Right,13,0,63,27,10,69,44,81,59,41,17567,3fh97d0p8g08naffq6982mgcg0\n
Cameron Artis-Payne,CAR,HB,67,29,Auburn,60,28,60,40,69,83,49,10,33,35,54,88,79,70,5,47,42,23,90,15,215,6/23/1990,27,4,650000,79,30,83,15,42,34,22,88,35,86,84,15,10,62,5,1,42,15,25,24,42,38,7004,85,86,76,27,Right,11,90000,51,20,15,14,30,83,69,32,17688,ulkjvbv7etc5q2g2h8vvdfnpfg\n
Rashaan Gaulden,CAR,FS,67,24,Tennessee,63,24,40,19,54,51,43,6,76,15,59,89,53,72,50,60,35,71,88,75,200,1/23/1995,10,1,2520000,27,6,58,65,20,28,15,86,35,74,78,6,71,27,37,1,14,80,6,12,35,61,8899,89,56,31,19,Right,13,930000,35,73,6,54,35,81,46,35,17592,ena7qijr1du1qqc7o6cce416rp6lr23h9ltp6qa9t0vu6675dkc0\n
Javien Elliott,CAR,CB,66,26,Florida State,62,22,69,15,65,67,60,6,76,31,66,91,70,71,48,63,18,61,87,69,176,7/18/1993,24,3,720000,38,6,73,65,41,35,12,89,33,83,77,6,65,44,39,1,33,57,6,17,33,45,8314,89,57,52,18,Right,12,0,13,77,6,59,34,80,62,34,13082,99qc4dc81l025eq5atg01l7kb4\n
Will Grier,CAR,QB,66,24,West Virginia,68,86,10,10,60,72,15,77,26,14,29,85,62,74,10,18,17,21,89,16,217,4/3/1995,12,0,3040000,31,83,64,18,15,3,73,78,18,82,91,81,13,30,10,1,12,13,77,45,12,17,9481,92,59,52,56,Right,76,810000,13,10,78,19,15,81,48,12,13124,1kkrobcr69hsppfmgn3kc9h6uc\n
Marquis Haynes,CAR,RE,66,25,Ole Miss,51,26,10,18,76,28,26,6,79,8,41,86,26,74,71,23,45,76,91,37,235,12/16/1993,5,1,2460000,34,6,32,52,10,98,12,82,45,78,88,6,29,34,57,1,12,85,6,13,45,87,8915,86,43,20,17,Right,15,440000,45,38,6,64,45,79,27,45,1466,c2kpe4o4duhk5ifge0ffa2n0b0\n
Corn Elder,CAR,CB,65,24,Miami,55,35,82,10,67,73,63,6,75,13,63,90,68,70,42,64,35,63,90,64,183,10/9/1994,10,2,2340000,34,6,78,58,23,29,16,90,35,84,79,6,68,33,31,1,20,66,6,25,35,50,8540,95,56,56,25,Right,16,280000,35,77,6,52,35,89,66,35,2335,7jkcm45m5fse43c94l19lt7r98\n
Terry Godwin II,CAR,WR,65,21,Georgia,58,43,75,17,61,81,77,20,37,71,80,91,76,71,10,80,44,29,89,28,185,10/23/1996,72,0,2540000,34,34,81,22,73,17,20,89,15,86,81,31,20,60,10,1,59,19,25,12,10,39,9474,90,70,68,17,Right,22,80000,28,20,29,25,13,88,78,10,27992,hg41e3rv8jfv631kcgr4ql89gg\n
Greg Little,CAR,LT,65,21,Ole Miss,71,21,8,80,83,14,26,6,33,13,32,78,14,77,26,22,69,29,89,17,310,11/4/1997,7,0,4060000,27,6,18,26,23,74,12,61,68,72,88,6,11,26,33,1,18,42,6,28,69,77,9552,85,27,8,19,Right,13,3560000,71,12,6,38,71,60,16,73,17694,95uatf9rpot1o444onhabr55d0\n
Kai Nacua,CAR,FS,65,24,BYU,59,24,61,19,70,62,59,6,68,23,62,91,74,72,51,60,25,67,88,68,205,3/3/1995,18,2,570000,60,6,75,62,33,36,27,88,35,92,86,6,66,64,41,1,28,81,6,11,35,64,9250,90,56,57,10,Right,11,0,25,59,6,48,35,89,72,35,12529,efe88r25imh6881laouke3f6is\n
Jermaine Carter Jr,CAR,MLB,64,24,Maryland,57,30,10,19,75,33,30,6,82,6,50,85,30,72,55,26,45,79,90,66,229,1/14/1995,5,1,2460000,38,6,36,58,10,56,12,83,45,83,86,6,61,36,58,1,20,87,6,11,45,72,9330,85,53,15,16,Right,12,280000,45,54,6,71,45,77,30,45,10745,e416299q375ddcancg6fne1af0\n
Lorenzo Doss,CAR,CB,64,25,Tulane,64,30,55,15,63,76,63,15,64,10,79,92,75,71,26,77,35,36,92,63,187,4/22/1994,10,4,1520000,25,15,81,63,20,31,15,89,35,81,78,15,66,23,24,1,15,36,10,15,35,45,7090,87,62,65,20,Right,13,0,35,66,10,40,35,82,75,35,14142,qnin93n6pj7vkuvedcop8cna44\n
Jason Vander Laan,CAR,TE,64,26,Ferris State,54,71,50,54,74,67,73,53,39,50,73,88,63,76,25,65,63,36,88,21,244,9/22/1992,45,2,1130000,74,61,71,26,55,84,28,80,62,75,87,75,14,64,20,1,63,35,56,19,53,69,9306,88,67,64,21,Right,24,0,54,17,51,37,55,86,61,50,1121,selpoe5q4vt49rquro5ejsb994\n
Tyler Larsen,CAR,C,64,28,Utah State,74,33,10,74,88,10,20,5,29,10,29,77,10,76,10,25,71,35,96,13,325,7/8/1991,6,4,3430000,19,5,10,18,20,69,12,65,72,64,79,5,11,10,10,1,25,25,5,36,67,76,6485,80,35,5,33,Right,10,1510000,65,10,5,16,68,54,10,63,12587,ajsjce61292flkiku32v4anih0\n
Christian Miller,CAR,ROLB,64,23,Alabama,65,21,10,18,71,31,22,6,79,5,34,86,18,76,68,21,45,76,86,56,244,6/22/1996,5,0,2540000,24,6,23,67,12,50,12,77,45,88,78,6,46,26,58,1,12,78,6,11,45,79,9572,80,38,19,17,Right,11,720000,45,30,6,68,45,71,14,45,12549,q14lgq4epvfjrrv435nke055fs\n
Efe Obada,CAR,ROLB,64,27,No College,59,10,10,14,75,21,35,6,77,8,47,88,29,78,71,39,45,76,87,30,265,4/13/1992,4,1,570000,28,6,36,56,10,94,12,85,45,80,89,6,24,31,63,1,12,77,6,12,45,78,9878,84,32,13,17,Right,14,0,45,21,6,64,45,78,19,45,10665,8rm2bnmg766csmnul3vsj591cg\n
Rashad Ross,CAR,WR,64,29,Arizona St.,67,35,86,23,53,80,69,10,29,67,79,89,79,72,35,79,35,35,88,35,180,2/2/1990,70,6,650000,34,15,83,17,67,19,22,91,17,86,78,11,25,36,25,1,62,15,15,30,23,43,7303,87,69,73,30,Right,21,10000,40,15,10,35,12,84,78,25,10843,8atmurf4lbj0k1rjjokcfuf5qs\n
Jordan Scarlett,CAR,HB,64,23,Florida,64,26,60,35,76,73,49,13,33,47,58,90,72,71,10,45,32,27,91,16,210,2/10/1996,41,0,2540000,75,21,77,21,51,20,22,90,27,74,88,16,12,69,10,1,41,29,15,11,33,41,9622,88,90,75,17,Right,11,290000,50,15,10,23,22,81,70,25,13079,b9jm23mkfempb48ivgeolu4dgk\n
Destiny Vaeao,CAR,DT,64,25,Wash. St.,71,23,9,31,84,18,14,6,73,5,31,79,17,76,59,16,44,79,86,26,299,4/1/1994,3,3,720000,29,6,16,70,13,75,12,66,46,70,80,6,18,25,69,1,15,73,6,17,44,81,8442,75,41,10,17,Right,10,10000,44,13,6,58,45,61,15,45,10612,8mumtebpv91ns8rhikg0skvuq4\n
Bryan Cox Jr,CAR,LOLB,63,25,Florida,63,20,10,12,79,42,32,6,79,9,38,82,21,75,68,28,45,80,85,42,270,6/25/1994,5,2,650000,34,6,38,61,16,91,12,76,45,67,78,6,35,45,59,1,13,86,6,15,45,82,8518,81,31,19,25,Right,10,0,45,24,6,55,45,72,29,45,10844,ggtvq1pkmp90vok5fhq6lucqog\n
Woodrow Hamilton,CAR,DT,63,26,Ole Miss,55,29,12,32,87,22,10,5,70,3,30,78,20,75,53,12,45,79,88,31,315,12/20/1992,2,3,570000,55,5,23,56,10,77,12,63,45,68,82,5,28,35,63,1,12,83,5,21,45,82,8337,82,30,19,26,Right,10,0,45,15,5,69,45,59,24,45,10619,m78cm9dks0dp3p9uv84os2khns\n
Temarrick Hemingway,CAR,TE,63,26,S.C. State,48,26,18,44,73,72,68,10,36,54,72,86,58,77,17,78,59,32,89,21,251,7/30/1993,49,3,650000,70,15,68,22,58,46,11,82,52,80,87,10,14,61,17,1,63,27,10,19,56,59,8044,85,72,63,21,Right,10,0,57,17,9,29,58,83,61,54,10439,ivudu4ontif5imat56kja02p0c\n
Elijah Holyfield,CAR,HB,63,21,Georgia,65,31,72,37,76,77,51,15,29,44,61,87,72,71,10,48,32,29,88,13,215,11/30/1997,30,0,1760000,79,20,78,15,50,33,29,84,28,76,86,15,12,79,10,1,40,26,15,12,36,42,9506,88,87,75,16,Right,11,0,58,15,10,25,24,80,67,34,10718,qdiekg1as6ff53vsjsarnrfa6g\n
Greg Van Roten,CAR,LG,63,29,Penn,77,17,10,54,84,15,25,6,33,20,40,77,10,75,10,30,68,45,91,12,303,2/26/1990,12,6,1520000,15,6,10,10,30,73,12,65,69,68,75,6,12,10,10,1,40,15,6,20,66,79,6134,85,29,5,20,Right,10,160000,67,10,6,25,65,62,10,68,10851,ghr4jd60uob04c2o78otqj1hus\n
DeAndrew White,CAR,WR,63,27,Alabama,60,34,75,24,55,81,67,6,34,70,79,92,86,72,10,65,38,25,68,25,192,10/16/1991,65,4,650000,33,15,87,24,74,18,26,90,20,86,72,10,18,40,10,1,49,15,10,20,20,44,7375,88,68,74,21,Right,17,0,32,10,6,25,11,86,78,19,12834,41siml3c5tj52rcls7ioptcnds\n
Elijah Qualls,CAR,LE,62,24,Washington,50,23,10,36,89,30,24,6,79,5,31,82,19,73,55,20,45,79,89,28,321,2/11/1995,3,2,570000,47,6,26,52,13,76,12,68,45,77,96,6,20,36,66,1,12,76,6,20,45,86,8692,81,25,17,20,Right,10,0,45,20,6,62,45,63,32,45,13084,dq0t6c760k8b5niakkg4o9rueo\n
Andre Smith,CAR,MLB,62,22,North Carolina,56,30,10,19,72,45,40,6,80,6,59,89,29,72,55,35,45,82,86,58,240,4/20/1997,5,1,2460000,46,6,34,59,10,57,12,84,45,79,81,6,45,37,56,1,20,84,6,12,45,77,9059,89,51,31,16,Right,12,80000,45,46,6,69,45,73,30,45,2444,dos67cuqs7nr3fg2je9mrgesdc\n
Jared Norris,CAR,MLB,61,26,Utah,58,18,10,17,75,22,15,6,74,5,52,88,10,73,63,43,45,78,90,67,240,7/19/1993,5,3,1540000,50,6,55,55,15,52,12,82,45,76,81,6,61,28,60,1,20,72,6,29,45,77,8388,89,35,20,22,Right,10,0,45,56,6,58,45,83,35,45,27907,s1jlmj5130j7amhu5oq1k233tk\n
Brandon Chubb,CAR,MLB,60,25,Wake Forest,44,25,10,17,78,35,15,6,80,5,52,89,25,73,58,15,45,81,88,58,245,10/21/1993,5,3,500000,45,6,30,46,15,41,12,83,45,81,80,6,47,52,67,1,12,82,6,20,45,77,7945,84,65,10,20,Right,10,0,45,46,6,69,45,80,20,45,13128,76rpu63afps3hnqp3duh18aes0\n
Dorian Johnson,CAR,RG,60,24,Pittsburgh,62,12,13,84,81,20,24,6,34,10,32,80,16,76,29,27,70,36,96,14,305,10/21/1994,6,2,500000,37,6,26,15,20,64,12,63,71,74,94,6,12,32,37,1,17,40,6,20,58,81,8603,84,28,14,11,Right,10,0,62,18,6,32,67,47,24,63,27420,hsh4c9pikpd2sgf2nsehvg0u34\n
Kofi Amichia,CAR,LG,59,25,USF,56,23,10,76,89,16,16,6,29,7,20,82,14,75,10,15,61,30,91,15,304,7/29/1994,5,2,500000,24,6,19,15,17,79,12,73,61,81,79,6,12,28,10,1,14,35,6,25,67,78,9135,83,22,6,25,Right,12,0,66,10,6,20,63,65,12,62,12829,aq9cktnpopts57ioa0g9q9lf516lr23h9ltp6qa9t0vu6675dkc0\n
Cole Luke,CAR,CB,59,24,Notre Dame,51,28,59,12,52,55,55,6,72,37,66,91,66,71,43,60,25,59,87,63,196,6/30/1995,30,2,500000,44,6,68,53,47,32,16,86,35,85,79,6,60,37,36,1,35,52,6,19,35,52,9228,92,50,56,23,Right,13,0,25,68,6,38,35,88,66,35,2563,7r46hrkaqfil37irppu9dvs6c4\n
Dennis Daley,CAR,RT,58,22,South Carolina,65,33,10,79,82,10,15,6,31,5,27,77,10,78,24,15,65,41,86,12,323,8/7/1996,5,0,2540000,25,6,10,32,15,65,12,65,66,67,83,6,12,10,23,1,15,26,6,11,64,77,9428,80,40,5,21,Right,0,120000,62,10,6,33,63,59,10,60,12981,sm53s3m3rfukjdm0b1s51g4dpo\n
Dillon Gordon,CAR,LT,58,25,LSU,50,21,8,78,82,18,13,6,30,5,59,79,9,76,15,14,65,38,79,14,322,9/2/1993,5,3,570000,36,6,12,16,14,66,12,74,69,72,77,6,12,16,17,1,15,29,6,20,64,77,8331,80,64,6,20,Right,10,0,65,9,6,28,63,75,14,66,17580,vh9m7f2tv8t5obhsh5vt6sj3p0\n
Quin Blanding,CAR,FS,57,23,Virginia,50,35,10,23,58,64,44,10,72,13,60,91,67,74,42,61,35,62,89,66,207,5/1/1996,10,1,500000,31,10,70,48,15,37,10,85,35,77,80,10,59,35,35,1,12,61,10,12,35,57,8822,91,60,47,17,Right,23,0,35,63,10,52,35,85,62,35,11522,qll0uek5guui6c1r5pdsdfco34\n
Elijah Hood,CAR,HB,55,23,North Carolina,57,29,65,40,78,71,60,15,34,50,61,90,75,71,10,55,38,34,88,25,230,4/22/1996,42,2,500000,82,35,78,17,57,30,18,87,30,77,81,15,15,80,10,1,51,39,30,11,26,38,8591,88,77,58,15,Right,11,0,40,20,20,26,24,79,58,22,13169,2rj2r03atu0f9uqbtn881s9l60\n
Taylor Heinicke,CAR,QB,54,26,Old Dominion,70,80,5,10,53,64,15,64,34,10,41,84,64,73,5,17,14,25,89,7,210,3/15/1993,10,4,810000,34,74,66,23,10,6,53,83,19,85,71,72,7,38,5,1,12,7,74,18,21,14,7169,88,60,47,23,Right,71,0,21,5,61,25,19,78,50,21,11437,nc5kmo3onolscc0c3uddp41ga4\n
Ian Silberman,CAR,RT,54,26,Boston College,60,25,10,71,81,10,10,6,23,5,30,78,10,77,10,12,62,25,87,15,306,10/10/1992,5,4,720000,20,6,10,10,10,68,12,67,63,69,85,6,12,25,10,1,12,20,6,22,63,70,7806,79,40,7,24,Right,10,0,60,10,6,15,61,54,12,59,2403,pimdnvb54fj0gdj0psru1vohf4\n
