Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Adrian Colbert,SF,FS,73,25,Miami,76,27,62,19,61,67,64,6,77,22,66,94,62,74,34,62,35,66,89,70,205,10/6/1993,17,2,2420000,38,6,70,73,32,27,14,93,33,81,79,6,67,50,26,1,22,85,6,17,33,64,9158,88,57,49,18,Right,19,80000,35,61,6,54,34,83,64,34,13233,4rdbgv2ibs6h352enff6q0sfv96lr23h9ltp6qa9t0vu6675dkc0\n
Malcolm Smith,SF,LOLB,73,30,USC,75,27,11,23,73,39,33,6,82,7,72,85,65,72,59,35,45,83,85,50,225,7/5/1989,2,8,1340000,40,6,59,77,15,51,12,85,45,84,75,6,44,35,46,1,15,77,6,20,45,83,5606,82,40,49,20,Right,11,1400000,45,55,6,77,45,79,64,45,13586,2v8ascecks64qao7h8lpknhjk16lr23h9ltp6qa9t0vu6675dkc0\n
K'Waun Williams,SF,CB,73,28,Pittsburgh,74,36,45,15,48,65,55,6,78,22,67,91,70,69,37,70,35,56,91,77,183,7/12/1991,15,4,6390000,25,6,72,78,32,24,12,88,35,88,74,6,73,30,30,1,39,43,6,26,35,45,7379,92,61,62,26,Right,10,3230000,35,67,6,54,35,90,72,35,2828,87l4ch7jn0knfickqlukt2pkls\n
Deebo Samuel,SF,WR,71,23,South Carolina,68,39,85,25,70,84,82,23,48,75,83,90,79,71,11,85,45,46,90,29,214,1/15/1996,74,0,4070000,65,32,78,34,76,19,30,91,26,92,81,34,21,74,11,1,70,39,27,12,21,46,9618,87,73,77,15,Right,25,3600000,38,16,21,43,21,87,74,16,12819,q9vc17hv18g48j746j0uboa5u0\n
Levine Toilolo,SF,TE,71,28,Stanford,81,30,10,57,74,62,72,6,41,59,79,83,63,80,10,77,56,52,79,20,265,7/30/1991,56,6,720000,72,15,59,16,64,87,12,75,50,84,75,10,15,72,10,1,75,15,10,19,70,72,6128,86,76,41,22,Right,16,0,71,10,6,44,55,75,34,67,13044,a95kfeor6mojkm1n3t1o5p0j3g\n
Ahkello Witherspoon,SF,CB,71,24,Colorado,72,35,55,13,56,61,53,6,81,17,64,92,66,74,33,63,35,49,88,68,195,3/21/1995,10,2,2920000,25,6,73,69,27,23,10,91,35,94,68,6,70,31,26,1,24,44,6,20,35,43,8788,91,59,44,20,Right,11,960000,35,73,6,58,35,88,53,35,20398,ivipn7ilkonjegvqf30n78gvho\n
Sheldon Day,SF,DT,70,25,Notre Dame,76,23,9,32,80,24,26,6,77,5,34,84,17,73,63,28,45,82,89,45,294,7/1/1994,3,3,1890000,32,6,21,72,13,96,12,70,46,77,88,6,29,35,78,1,15,81,6,17,44,82,7971,82,37,13,17,Right,10,0,44,13,6,59,45,73,18,45,13389,12ncbd4c07dr96ntuai89bqfik\n
Weston Richburg,SF,C,70,28,Colorado St.,84,30,10,81,89,10,15,6,30,5,30,76,10,76,10,15,72,35,92,15,290,7/9/1991,5,5,37700000,20,6,10,15,15,58,12,68,68,75,87,6,12,30,10,1,15,12,6,21,73,87,6568,88,22,7,25,Right,12,9800000,72,10,6,20,73,66,12,70,2236,g2e6b5ra67mlepaoiua1l5n2vs\n
Richie James Jr,SF,WR,69,23,Mid Tenn St.,64,46,85,21,44,83,75,29,31,75,78,91,82,69,10,83,43,27,86,23,185,9/5/1995,74,1,2460000,39,39,88,18,79,13,38,90,24,84,76,38,16,45,10,1,67,17,34,11,26,41,8944,89,70,74,16,Right,25,80000,34,13,26,23,29,89,81,30,13390,rtuof65ka1nih94nl41v2iogcc\n
Antone Exum Jr,SF,FS,68,28,Virginia Tech,69,21,50,12,65,65,33,6,68,10,66,89,70,72,45,60,35,63,81,65,219,2/27/1991,10,5,650000,25,6,74,70,20,38,10,88,35,83,76,6,70,25,39,1,12,80,6,21,35,57,6409,88,55,55,29,Right,15,50000,35,73,6,47,35,88,70,35,12600,k322q0t2i5knav0j8blucisgud6lr23h9ltp6qa9t0vu6675dkc0\n
Jalen Hurd,SF,WR,68,23,Baylor,67,36,60,25,76,85,78,16,38,72,78,90,78,76,10,79,40,35,84,32,227,1/23/1996,69,0,3150000,49,28,82,22,74,17,31,89,25,90,75,28,19,61,10,1,66,29,24,15,25,44,9512,88,78,78,19,Right,21,1120000,40,18,20,32,19,91,75,22,12414,noa6bgt0tvcr2u5nvs9c0h3170\n
David Mayo,SF,MLB,68,26,Texas State,73,25,10,14,75,39,24,6,80,5,62,87,33,74,61,20,45,85,78,52,245,8/18/1993,5,4,1750000,45,6,35,75,15,59,12,81,45,84,82,6,47,50,63,1,15,73,6,29,45,74,7231,84,55,17,22,Right,10,750000,45,39,6,67,45,78,32,45,2513,lqu82mgos010h3cnuqbqkabjek\n
Nick Mullens,SF,QB,68,24,Southern Miss,74,84,10,28,57,58,25,79,19,16,34,85,60,73,26,32,28,26,85,20,210,3/21/1995,10,2,1050000,42,85,69,15,21,4,52,76,20,76,98,81,15,51,10,1,24,28,79,13,25,38,9870,93,59,49,18,Right,79,0,16,10,78,29,20,74,56,15,12418,d3pq2nidv5t6vv0rlpoo1gjpgg\n
Mitch Wishnowsky,SF,P,68,27,Utah,49,34,10,10,56,20,14,20,46,15,30,87,10,74,10,18,7,36,84,27,220,3/3/1992,15,0,2540000,24,30,10,28,15,6,17,84,10,79,83,20,10,10,10,1,15,40,30,78,10,24,9689,87,50,29,90,Right,14,760000,9,10,25,23,10,71,20,10,28328,qb5ng5k722bds3n1o407qi6i7g\n
D.J. Jones,SF,DT,67,24,Ole Miss,70,24,9,36,87,29,24,6,78,9,38,81,17,72,54,20,45,77,92,27,321,1/19/1995,5,2,2420000,43,6,25,71,17,93,12,71,46,71,89,6,20,32,67,1,14,78,6,19,44,86,8610,82,31,19,23,Right,10,120000,45,18,6,64,45,77,24,45,13193,7e494p0mcq45ehsbomdl7375nc\n
Greg Mabin,SF,CB,67,25,Iowa,61,27,63,18,71,60,62,6,70,37,63,90,57,73,47,62,25,69,77,66,200,6/25/1994,30,2,650000,61,6,66,63,47,30,14,88,33,80,82,6,70,44,42,1,43,68,6,17,33,48,9229,84,61,54,18,Right,14,0,25,79,6,61,34,84,64,34,13921,5gd53fvp3jog66esjsu7t96d4s\n
Jonathan Brown,SF,K,66,26,Louisville,49,16,8,15,55,25,10,12,27,10,42,85,19,70,10,12,15,36,86,20,194,12/7/1992,10,1,1080000,18,32,16,18,10,2,16,82,16,71,69,10,15,17,10,1,12,27,10,64,16,15,9720,87,39,16,95,Right,12,0,10,10,12,31,16,70,26,14,12850,7gd94i3ugtrkt2toldh9ri81cg\n
Marcell Harris,SF,SS,66,25,Florida,63,35,45,22,61,61,54,6,73,10,61,88,62,72,44,60,35,72,82,72,208,6/9/1994,10,1,2460000,38,6,62,61,15,36,15,86,35,81,80,6,67,47,34,1,25,85,6,14,35,63,8912,87,60,40,17,Right,16,160000,35,70,6,53,35,81,50,35,20541,6nd5e84bakggb30mf36dns9oao\n
D.J. Reed Jr,SF,FS,66,22,Kansas State,56,22,82,13,52,71,65,6,75,15,70,91,70,69,37,60,35,60,88,75,188,11/11/1996,11,1,2460000,29,15,76,58,21,32,17,90,35,87,75,6,71,42,29,1,14,51,10,10,35,47,9034,85,57,61,14,Right,12,320000,35,73,5,55,35,89,75,35,13411,8nuklghq8kjr34klq6d5vdf884\n
Elijah Lee,SF,ROLB,66,23,Kansas State,60,26,10,16,68,38,57,6,76,13,61,89,30,74,63,52,45,81,93,62,229,2/8/1996,6,2,650000,29,6,37,62,23,47,12,82,45,90,86,6,63,42,44,1,16,86,6,28,45,66,9223,87,56,20,28,Right,10,0,45,48,6,67,45,82,35,45,13126,1nj1qk7b931vp5n964rbg42u44\n
Mark Nzeocha,SF,LOLB,66,29,Wyoming,66,25,10,16,76,39,35,6,72,7,63,88,25,75,63,40,45,80,75,65,239,1/19/1990,2,4,4000000,44,6,35,65,15,53,12,84,45,82,74,6,53,37,52,1,12,69,6,20,45,76,7564,85,58,20,20,Right,15,750000,45,40,6,57,45,84,35,45,2181,5r8at0ebrgn44et15osup7av00\n
LaRoy Reynolds,SF,ROLB,66,28,Virginia,61,30,10,17,82,27,15,6,78,5,60,89,30,73,51,25,45,78,88,62,240,11/3/1990,5,6,650000,44,6,40,63,15,48,12,84,45,87,76,6,59,40,62,1,15,86,6,20,45,77,6798,85,60,20,20,Right,10,0,45,54,6,60,45,76,35,45,9830,bq3g29pp0r9719865a1fcoqbss\n
Jullian Taylor,SF,LE,66,24,Temple,59,23,10,32,89,50,31,6,75,33,40,88,38,77,56,33,45,79,78,29,280,1/30/1995,26,1,2460000,52,6,43,55,37,77,12,74,45,77,85,6,24,51,66,1,42,76,6,12,45,80,9933,83,47,31,16,Right,10,80000,45,18,6,68,45,72,27,45,13572,5aljg7rlg0b8pgvrdv85umb12c\n
Ben Garland,SF,LG,65,31,Air Force,70,34,15,73,82,25,10,6,65,5,40,78,25,77,49,12,75,65,92,20,308,4/6/1988,5,6,650000,34,6,22,70,10,63,12,65,67,84,89,6,15,25,66,1,15,60,6,14,65,75,7127,81,45,5,14,Right,11,0,66,10,6,63,76,62,10,67,12763,k3ehco1acfc8u449hc6vaa05n4\n
Jeff Wilson Jr,SF,HB,65,23,North Texas,70,30,82,27,72,77,58,15,35,48,66,89,76,72,10,52,32,35,81,12,194,11/16/1995,42,1,1050000,84,26,78,28,58,41,25,87,20,84,83,18,12,69,10,1,53,16,21,12,38,33,9121,88,79,76,18,Right,14,0,55,15,16,30,20,84,70,33,13479,c2c05738ir66adfb5n8df771j4\n
Kapron Lewis-Moore,SF,LE,65,29,Notre Dame,58,12,10,18,85,15,10,6,71,3,29,79,10,76,47,12,45,83,73,29,315,1/24/1990,2,6,1230000,29,6,15,56,10,90,12,66,45,62,89,6,20,10,74,1,12,75,6,19,45,78,5943,70,35,15,19,Right,10,0,45,10,6,72,45,63,20,45,13213,hbsu3eto1b83un7q2g59cmd6l4\n
Tarvarius Moore,SF,FS,65,23,Southern Miss,59,23,55,17,53,59,62,15,71,16,67,93,57,74,36,63,35,59,89,65,200,8/16/1996,11,1,2560000,28,15,67,61,20,33,10,94,35,91,81,15,68,26,29,1,18,82,10,15,35,58,9345,89,63,42,11,Right,11,800000,35,73,10,44,35,86,63,35,13048,iapboatp01mp132172ddbettl4\n
Kaden Smith,SF,TE,65,22,Stanford,59,25,10,49,71,65,74,5,32,61,78,84,59,77,10,76,56,27,85,15,252,4/24/1997,53,0,2540000,67,15,65,15,60,89,16,77,54,81,83,10,12,63,10,1,59,25,10,10,52,66,9635,86,69,58,12,Right,15,180000,55,10,5,28,52,81,54,54,13883,cjfac083uh2etiu5c6ghop4mnd6lr23h9ltp6qa9t0vu6675dkc0\n
Kentavius Street,SF,LE,65,23,N.C. State,56,26,12,33,89,41,37,6,77,31,46,86,32,74,67,40,45,75,88,30,287,5/8/1996,27,1,2460000,42,6,41,54,35,95,12,77,45,79,86,6,25,42,62,1,40,84,6,15,45,82,9069,84,49,26,16,Right,11,600000,45,21,6,61,45,77,33,45,12740,kf8dpnak8mht6i8to0iuqsihc0\n
Cedric Thornton,SF,DT,65,31,Southern Arkansas,69,12,10,36,86,10,15,6,72,7,34,76,10,76,58,15,45,79,89,34,290,6/21/1988,3,7,630000,10,6,10,65,15,61,12,61,45,67,74,6,23,10,73,1,15,80,6,15,45,86,4994,74,40,10,10,Right,10,0,45,12,6,62,45,65,12,45,13307,6dnuj0kul874qlv692s89girv0\n
Joshua Garnett,SF,RG,63,25,Stanford,70,21,8,82,84,18,13,6,28,5,33,77,9,77,15,14,65,38,90,14,305,2/21/1994,5,3,4040000,31,6,12,16,14,65,12,62,64,72,81,6,12,16,17,1,15,25,6,20,65,83,8015,91,43,8,20,Right,16,5260000,66,9,6,28,66,66,14,68,17826,83br2olgvuoupd3gf6p31ing44\n
Dre Greenlaw,SF,MLB,63,22,Arkansas,63,20,10,27,72,43,35,6,77,25,58,86,35,72,60,39,45,84,85,65,227,5/25/1997,20,0,2520000,40,6,40,60,33,57,12,83,45,80,86,6,59,30,53,1,28,78,6,12,45,73,9480,82,55,22,18,Right,15,320000,45,44,6,65,45,80,39,45,2284,on1o19f7f6p4a8ic2q94c85cvg\n
Tim Harris,SF,CB,63,24,Virginia,60,35,60,19,57,66,53,6,72,33,65,91,58,73,36,60,35,57,80,61,205,7/31/1995,25,0,2540000,25,6,67,58,39,35,10,88,35,90,83,6,64,25,45,1,34,53,6,20,35,55,0,90,60,45,20,Right,12,160000,35,70,6,51,35,85,51,35,2022,e1akgs96p25o79q0htb380vmdc\n
Tyree Robinson,SF,SS,61,25,Oregon,54,26,45,10,56,60,47,15,72,12,64,88,60,74,45,64,34,64,86,67,215,4/14/1994,10,1,570000,40,15,73,56,22,49,15,88,34,89,82,15,69,39,34,1,22,81,10,12,34,53,9906,87,62,38,18,Right,10,0,34,66,10,50,33,80,53,33,20438,fpcb9p7vn71llab9vgob3j46a8\n
Shon Coleman,SF,LT,60,27,Auburn,73,25,10,76,84,20,10,6,23,5,30,74,19,77,20,12,63,30,81,15,310,11/25/1991,5,3,1420000,31,6,21,10,10,78,12,66,62,74,87,6,12,26,32,1,12,44,6,22,68,78,7951,83,33,8,24,Right,7,20000,66,10,6,15,65,67,18,59,2656,vs9c414cl737tjbu8ju0pa8m50\n
C.J. Beathard,SF,QB,59,25,Iowa,62,82,5,10,64,70,17,78,36,13,30,81,52,74,10,19,14,28,86,14,219,11/16/1993,11,2,2840000,48,83,66,26,14,3,39,78,19,83,90,76,10,50,8,1,13,24,72,15,21,14,8477,92,60,59,20,Right,72,680000,21,9,76,28,19,77,56,21,13866,e55p4cvouatlvo5s04d2eqhbgg\n
Justin Skule,SF,LT,57,22,Vanderbilt,62,18,10,79,83,14,26,6,33,13,28,77,10,79,17,24,64,32,87,12,320,11/23/1996,7,0,2540000,24,6,13,21,23,67,12,64,61,65,85,6,12,10,22,1,47,38,6,22,60,78,0,80,22,8,20,Right,10,160000,62,10,6,30,65,66,18,63,13920,eo3tsdfhrltik86fkv9bc7i2do\n
Willie Beavers,SF,RT,55,25,W. Michigan,54,11,10,75,80,16,15,6,30,5,24,79,10,77,10,15,63,37,89,13,322,10/2/1993,5,3,1230000,21,6,13,28,15,71,12,63,64,56,92,6,12,10,10,1,15,38,6,12,64,74,7890,88,30,11,15,Right,10,0,63,10,6,25,62,62,21,62,13043,qi66k3847v6vl2kq70nip5pgbg\n
Erik Magnuson,SF,C,55,25,Michigan,67,27,10,74,81,22,28,5,30,11,33,79,17,76,20,24,61,31,79,11,305,1/5/1994,7,2,1680000,36,5,23,18,21,62,12,60,60,64,86,5,11,26,30,1,18,40,5,15,64,73,9230,83,24,14,27,Right,10,0,65,10,5,27,63,63,24,65,13885,dd2v6jh0vqj4k979k8dr9pfbno\n
Christian DiLauro,SF,RT,54,24,Iowa,48,22,10,72,83,10,15,6,20,5,22,74,10,78,10,15,59,30,86,15,300,11/11/1994,5,1,1090000,25,6,10,15,15,64,12,71,58,78,87,6,12,18,25,1,15,25,6,11,60,74,9752,81,20,6,12,Right,10,0,62,10,6,20,65,66,11,64,13437,pfb5qehuoljjg0ffg0gvkqdjlc\n
