Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
David Njoku,CLE,TE,82,23,Miami,77,13,40,50,72,78,82,6,37,75,77,90,73,76,10,84,63,36,88,23,246,7/10/1996,72,2,4460000,75,15,76,13,77,85,12,85,55,93,78,10,26,79,10,1,72,15,10,19,54,65,8674,92,78,79,15,Right,10,5080000,55,10,6,42,62,84,74,50,11149,po369fv8estgtdl8jmrv71crdo\n
Olivier Vernon,CLE,LE,82,28,Miami,87,28,10,21,85,25,27,6,84,8,38,87,40,74,69,39,45,84,83,55,262,10/7/1990,4,7,31000000,33,6,31,82,15,54,12,81,45,86,90,6,47,38,85,1,15,71,6,24,45,91,5539,92,40,10,15,Right,13,0,45,18,6,79,45,74,12,45,10875,vdmbuj73hin3kugsttj13g606c\n
Duke Johnson Jr,CLE,HB,80,25,Miami,77,40,76,32,70,80,75,10,25,70,74,90,83,69,5,78,29,36,88,15,210,9/23/1993,64,4,14210000,61,30,92,21,79,29,20,89,25,85,71,10,10,84,5,1,63,20,25,25,43,30,7191,86,82,82,22,Right,12,3490000,63,15,15,32,24,93,85,39,28614,jdabvk1qc3hoh3khcaoamqdeks\n
Joe Schobert,CLE,MLB,79,25,Wisconsin,87,23,10,19,76,46,33,6,86,7,62,87,26,73,52,45,45,80,91,73,245,11/6/1993,5,3,3660000,33,6,35,90,17,53,12,83,44,85,92,6,65,36,54,1,22,79,6,18,44,79,8206,86,42,20,21,Right,10,640000,45,52,6,77,44,80,35,44,26391,006jc13mgt0et63kfoo725436k\n
J.C. Tretter,CLE,C,79,28,Cornell,84,41,10,79,89,39,64,12,21,22,60,80,45,76,23,62,79,32,85,12,307,2/12/1991,14,6,13000000,44,34,35,10,32,64,17,68,79,78,85,12,12,52,24,1,55,12,28,18,79,81,6130,88,65,15,19,Right,15,4500000,81,10,23,22,81,69,25,84,27284,7sukelebhmnqq0cqgir56h95fuai91npjv0ehtnmcjt8aviae7cg\n
Britton Colquitt,CLE,P,77,34,Tennessee,68,42,11,10,35,10,14,25,10,11,22,64,10,75,10,12,16,25,91,23,210,3/20/1985,11,10,11200000,12,28,10,22,11,4,15,66,10,40,55,20,10,10,10,1,12,12,27,83,10,10,4607,88,47,5,89,Right,13,0,15,11,25,10,10,60,15,10,12405,4mk2g6or6nbgpu91nn1b84mvbc\n
Demetrius Harris,CLE,TE,77,28,UW-Milwaukee,83,35,25,53,63,72,74,6,40,64,77,87,75,79,10,82,70,40,90,20,230,7/29/1991,57,6,3000000,68,15,79,20,65,88,23,85,69,88,70,10,15,65,10,1,70,12,10,30,66,69,6745,82,69,67,30,Right,16,2990000,67,18,6,49,68,88,65,62,12781,0mbdpmcm8s7djh7qr0pr12928g\n
Larry Ogunjobi,CLE,DT,77,25,Charlotte,78,23,14,35,88,26,30,6,82,6,35,83,23,75,66,28,45,78,90,31,305,6/3/1994,3,2,2930000,33,6,31,75,14,65,12,75,46,78,89,6,23,28,83,1,15,79,6,17,44,85,8680,91,31,18,17,Right,10,1000000,45,17,6,80,45,77,24,45,12363,iimmipiuuint67tsk84lc8ipe8\n
Genard Avery,CLE,LOLB,76,24,Memphis,71,22,10,29,82,48,32,6,80,6,45,89,41,72,80,30,45,79,86,50,250,4/26/1995,5,1,2460000,39,6,47,70,10,55,12,86,45,86,85,6,51,37,74,1,15,81,6,10,45,76,8809,81,54,24,12,Right,15,280000,45,29,6,65,45,85,39,45,2772,r5qoev6hdf78e2r1ba6ji75fc4\n
Seth DeValve,CLE,TE,76,26,Princeton,69,29,10,47,75,70,76,6,42,70,80,90,68,75,20,83,60,39,88,14,245,1/29/1993,65,3,2340000,70,15,70,15,74,87,13,83,52,92,80,10,12,74,20,1,68,15,10,21,57,62,7975,86,72,53,21,Right,14,400000,57,10,6,33,59,86,51,53,12387,rl4ls6i4aq2sih6d3gpuiknuso\n
Terrance Mitchell,CLE,CB,76,27,Oregon,82,26,50,15,48,82,54,6,76,10,71,91,77,71,34,60,35,53,86,66,190,5/27/1992,10,5,7500000,23,6,86,80,10,39,15,89,35,82,74,6,73,40,32,1,25,46,6,10,35,45,6526,92,73,70,11,Right,10,2310000,35,83,6,43,35,94,78,35,12604,b7g9pt8njsfpdvbkvg7ivsb9uk\n
Antonio Callaway,CLE,WR,75,22,Florida,76,29,83,17,50,80,77,13,30,78,79,93,79,71,10,83,54,26,88,14,197,1/9/1997,83,1,2460000,29,27,85,16,76,11,23,92,19,82,77,24,17,56,10,1,70,18,20,12,15,28,8833,84,68,77,17,Right,17,720000,26,15,15,22,15,87,83,10,2759,872ds141dnlhcvgeioad2itt88\n
Christian Kirksey,CLE,ROLB,75,27,Iowa,82,30,10,19,68,35,61,6,84,5,70,88,30,74,48,42,45,83,92,57,235,8/31/1992,5,5,33800000,50,6,28,85,10,58,12,85,45,86,69,6,49,37,55,1,20,76,6,20,45,79,6481,88,57,15,20,Right,13,6170000,45,61,6,73,45,81,30,45,17896,0en6bmnjj0pki82oc386ljqbt8\n
Morgan Burnett,CLE,SS,74,30,Georgia Tech,68,30,50,21,74,52,67,15,79,20,72,88,62,73,43,72,35,78,85,75,209,1/13/1989,15,9,4000000,20,15,65,71,30,42,15,86,35,91,84,15,70,25,55,1,20,85,10,15,35,66,621,92,65,40,20,Right,13,3430000,35,75,10,62,35,84,55,35,10701,528l4gj0oh5v0grjr0tqotl630\n
T.J. Carrie,CLE,CB,74,29,Ohio,72,24,83,11,68,80,49,6,66,32,64,89,71,72,37,64,35,63,79,77,204,7/28/1990,25,5,27100000,21,6,80,76,42,38,15,89,35,94,87,6,73,25,31,1,58,55,6,11,35,51,6376,89,67,55,10,Right,10,3900000,35,81,6,49,35,86,65,35,11947,dfituukev70nplghk967n2t384\n
Rashard Higgins,CLE,WR,73,24,Colorado St.,80,29,65,29,66,77,81,6,37,79,83,89,78,73,11,82,44,31,90,24,198,10/7/1994,79,3,2030000,42,15,77,21,79,81,22,86,23,84,87,10,16,51,11,1,72,15,10,22,21,49,8051,88,71,71,23,Right,22,0,39,16,6,36,16,82,67,19,2667,c26k6ai8qokhg01kgm6h4mf3h4\n
Greedy Williams,CLE,CB,73,21,LSU,69,35,62,11,54,63,52,6,72,15,67,92,65,74,42,59,34,53,89,71,185,12/3/1997,12,0,3460000,23,15,72,62,25,26,12,93,34,86,84,10,76,35,30,1,22,52,10,17,22,45,9675,87,63,52,20,Right,10,3000000,28,78,6,48,35,87,64,22,17562,lm6bvsfm6vf9u013dc4r8n95lo\n
Anthony Zettel,CLE,RE,73,27,Penn State,71,23,9,18,83,42,14,6,83,6,49,86,20,76,76,16,45,83,92,50,275,8/9/1992,3,3,1350000,29,6,27,71,13,97,12,79,45,82,89,6,43,35,66,1,15,76,6,17,44,79,8274,88,53,18,17,Right,15,0,45,13,6,74,45,74,28,45,10610,v9mdea2pevgu99e0vi12kkh4a0\n
Chris Hubbard,CLE,RT,72,28,UAB,83,30,10,71,83,10,15,6,25,5,40,82,10,76,10,15,69,34,91,15,295,4/23/1991,5,6,32100000,20,6,10,15,15,74,12,70,71,70,72,6,12,30,10,1,15,20,6,25,78,82,6896,86,45,6,25,Right,8,4400000,77,10,6,20,67,67,12,75,10785,4inun2ouv70s654c7tvfn4hh90\n
Jaelen Strong,CLE,WR,71,25,Arizona St.,62,35,70,41,72,73,81,15,35,68,84,90,75,74,10,85,58,32,86,25,220,1/25/1994,66,4,720000,72,30,72,26,66,10,22,91,36,93,73,25,15,70,10,1,81,15,25,20,32,60,7341,88,68,65,22,Right,19,0,45,10,15,35,33,78,59,30,10618,1qiuinsrrpe32nc0l2hjlc5tb4\n
Austin Corbett,CLE,RG,70,23,Nevada,70,23,10,84,82,15,15,6,23,5,18,81,10,76,10,12,78,29,88,12,306,9/5/1995,5,1,3970000,23,6,10,16,10,63,12,67,72,70,87,6,12,10,20,1,12,27,6,13,74,84,8853,86,32,7,17,Right,10,3560000,72,10,6,15,79,59,10,69,26669,c1gupi6n81i8ic7be1jgo7enkg\n
Eric Murray,CLE,FS,70,25,Minnesota,76,27,60,15,63,66,58,6,63,16,62,92,65,71,44,67,15,70,91,63,199,1/7/1994,11,3,3640000,26,6,68,75,26,22,10,89,33,89,84,6,60,29,38,1,27,70,6,17,33,60,8157,90,58,45,18,Right,14,470000,10,78,6,44,34,85,60,34,11916,12ureqvfprmcpioev9spm0uc9c\n
Greg Robinson,CLE,LT,70,26,Auburn,82,25,11,80,92,15,15,6,25,5,35,84,15,77,10,12,62,40,94,12,334,10/21/1992,5,5,5900000,21,6,20,10,10,78,12,75,61,76,94,6,12,19,10,1,12,25,6,15,69,78,6571,85,40,5,28,Right,11,1100000,74,10,6,39,66,71,10,75,492,d7kt9t6llrtt1evltaulf4729o\n
Sione Takitaki,CLE,LOLB,70,23,BYU,64,19,10,43,76,50,48,6,79,17,60,89,35,73,63,54,50,79,87,58,238,6/8/1996,12,0,2780000,47,6,47,67,32,44,12,85,49,88,86,6,51,42,70,1,35,84,6,15,45,79,9647,88,62,45,17,Right,13,960000,45,42,6,75,48,80,35,45,12846,9o4mlu1640ukbb7o4cnp5oqb34\n
Phillip Gaines,CLE,CB,69,28,Rice,66,27,60,17,55,54,46,6,72,10,64,92,68,72,36,62,35,46,87,64,193,4/4/1991,10,5,740000,25,6,65,69,20,28,10,92,35,87,68,6,68,32,32,1,15,40,6,11,35,47,6427,92,62,50,10,Right,16,0,35,72,6,52,35,93,60,35,9869,0o3bctgujipho7pll2dd2ps64s\n
Greg Joseph,CLE,K,69,25,FAU,55,29,10,10,41,22,10,10,19,10,34,71,35,72,10,12,24,33,85,12,208,8/4/1994,10,1,1050000,25,37,30,12,10,17,25,73,10,49,65,8,12,10,10,1,12,12,33,74,10,10,9828,88,40,20,92,Right,13,0,16,10,27,15,10,64,35,10,2404,7b8rcn716v49sfhhou8hegrp8g\n
Damion Ratley,CLE,WR,69,24,Texas AM,62,29,39,23,59,76,79,6,20,72,81,92,71,74,10,82,45,21,90,13,200,4/16/1995,74,1,2460000,48,15,79,17,74,18,16,93,32,90,82,10,16,51,10,1,65,12,10,11,24,44,9900,89,77,72,11,Right,17,200000,35,10,6,18,29,86,79,22,17827,8tiobno7td8pshsah3j64nntbk\n
Pharaoh Brown,CLE,TE,68,25,Oregon,50,25,15,56,75,70,75,6,33,56,73,84,66,78,28,73,69,35,80,17,258,5/5/1994,51,2,1050000,62,15,74,18,61,86,15,78,65,82,71,10,12,69,20,1,62,39,10,19,61,70,8493,83,74,66,24,Right,10,0,62,15,6,26,68,77,66,57,9919,1vh5no2ogmmnedqq0u8rjbot94\n
Trevon Coley,CLE,DT,68,25,FAU,69,33,10,36,85,20,25,6,78,9,32,83,25,73,61,19,54,80,88,32,310,7/13/1994,5,3,650000,22,6,20,70,17,93,12,73,45,73,83,6,22,28,70,1,22,77,6,20,45,86,9161,85,27,10,20,Right,10,0,60,25,6,65,45,81,15,45,10984,da2qd23p55uenn4855anrf9000\n
Carl Davis,CLE,DT,68,27,Iowa,73,25,10,18,88,10,15,6,76,8,34,82,10,77,48,15,45,78,84,25,320,3/2/1992,4,4,1600000,25,6,10,75,15,94,12,69,45,82,75,6,15,10,64,1,17,77,6,15,45,78,7071,71,45,10,19,Right,15,400000,45,22,6,64,45,59,11,45,11281,sq5q9gam80arr8764lon73bt8c\n
Orson Charles,CLE,TE,67,28,Georgia,72,33,10,59,79,72,75,6,40,52,73,84,74,75,10,74,52,40,89,13,254,1/27/1991,46,7,810000,71,15,70,15,56,82,17,79,51,81,76,10,15,65,10,1,75,25,10,16,62,73,5101,87,72,60,18,Right,10,0,63,25,6,47,50,77,59,56,17653,cm03e0euvhtlm6g9k6ef97gavs\n
Kendall Lamm,CLE,RT,67,27,Appalach. St.,76,13,10,75,80,15,25,6,32,5,49,73,10,77,10,15,72,42,93,13,310,6/5/1992,5,4,3890000,35,6,10,28,15,70,12,63,69,66,81,6,12,20,10,1,15,38,6,11,67,74,7736,84,36,7,16,Right,10,600000,72,10,6,35,73,71,15,76,2366,vugk82ugeibghju7p4fd72qk0c\n
Chris Smith,CLE,LE,67,27,Arkansas,64,24,10,18,82,49,45,6,76,3,48,89,65,73,55,35,45,79,93,49,266,2/11/1992,2,5,8200000,55,6,46,66,10,50,12,82,45,88,68,6,44,44,66,1,12,74,6,17,45,77,6588,82,59,25,15,Right,10,3810000,45,24,6,59,45,71,35,45,13263,vi046drmqld77ro12l9gqa19fo\n
Adarius Taylor,CLE,MLB,67,28,FAU,77,25,15,17,81,42,45,6,77,5,58,85,45,72,57,35,45,79,89,60,230,9/21/1990,5,5,3990000,49,6,54,75,15,57,12,86,45,81,76,6,49,42,64,1,15,75,6,21,45,67,7133,82,55,17,22,Right,17,1000000,45,49,6,65,45,79,32,45,13200,cqshi22duosqnq8m0ue6o2khf0\n
Lenzy Pipkins,CLE,CB,66,25,Oklahoma St.,63,25,55,11,63,66,51,15,79,11,65,93,70,72,48,62,25,59,80,64,196,11/7/1993,10,2,1390000,32,15,74,65,15,41,13,90,35,82,78,15,68,44,40,1,20,63,10,20,35,51,9268,84,59,63,20,Right,12,0,25,66,10,58,35,78,73,35,12530,uccqqlubovahcb6ghlhso5q5ok\n
Sheldrick Redwine,CLE,FS,66,22,Miami,64,35,35,17,56,65,46,6,68,20,66,92,63,72,51,60,35,69,88,63,196,11/6/1996,15,0,2520000,49,6,68,62,30,33,10,90,35,88,84,6,66,49,41,1,25,81,6,15,35,51,9609,87,62,43,22,Right,17,720000,35,71,6,58,35,86,60,35,17654,9f2dl0b8jpnnumjudp8u2b9rgo\n
Austin Seibert,CLE,K,66,22,Oklahoma,51,45,10,15,37,20,10,20,33,10,35,77,15,69,10,12,15,25,86,20,213,11/15/1996,10,0,2540000,15,33,15,15,10,2,15,68,16,70,50,20,15,15,10,1,12,32,25,70,16,15,9625,85,50,15,91,Right,13,240000,10,10,20,35,16,58,25,14,10677,5ndj5r62q3anmpuquu6upaglt0\n
Chad Thomas,CLE,RE,66,23,Miami,58,23,10,19,84,33,23,6,81,8,28,85,22,77,67,20,45,75,90,48,275,10/12/1995,5,1,3040000,27,6,31,59,13,92,12,81,45,79,87,6,36,27,59,1,15,77,6,14,45,81,9077,77,29,26,17,Right,16,1040000,45,31,6,74,45,73,31,45,2122,d4vd1eutknlnoq02omcv2o56ls\n
Jermaine Whitehead,CLE,SS,66,26,Auburn,70,29,41,12,61,69,52,6,68,33,60,88,68,71,44,62,30,53,89,70,195,3/12/1993,28,4,650000,37,6,71,73,43,35,10,88,35,87,78,6,65,52,39,1,51,60,6,15,35,57,8451,88,53,54,15,Right,12,0,20,71,6,48,35,87,70,35,11569,3lbapci6aein4g4ghajspr82r0\n
Ray-Ray Armstrong,CLE,ROLB,65,28,Miami,67,34,10,13,68,39,15,6,77,6,66,86,50,75,63,25,45,81,88,54,220,3/5/1991,5,6,1150000,51,6,45,66,10,52,12,81,45,82,74,6,46,49,53,1,12,81,6,28,45,73,6860,84,62,20,28,Right,14,400000,45,63,6,66,45,78,35,45,11945,qr37r42ifsf732b96qocg7dftg\n
Dontrell Hilliard,CLE,HB,65,24,Tulane,61,34,78,33,67,69,53,15,38,46,63,89,80,71,20,51,34,39,88,19,202,2/26/1995,38,1,1050000,72,28,79,22,52,25,22,92,39,83,84,10,14,84,10,1,47,32,23,14,27,35,9800,90,83,74,17,Right,11,0,49,10,18,34,37,88,70,23,2499,t115vv2sf4r1649ckabj0hefu8\n
Drew Forbes,CLE,LG,64,22,SE Missouri St.,65,18,10,83,87,24,26,6,51,17,36,82,17,77,29,18,68,46,86,15,308,1/18/1997,12,0,2540000,42,6,19,37,25,79,12,74,67,75,88,6,12,30,43,1,19,48,6,28,63,81,0,83,35,30,32,Right,13,160000,65,10,6,46,69,68,12,66,12581,j32gm2j7ien13gs5gf77i72dpo\n
Derrick Willies,CLE,WR,64,24,Texas Tech,62,36,48,38,63,71,76,6,31,71,80,85,69,76,10,81,55,35,77,26,207,10/17/1994,69,1,1710000,48,20,77,22,67,84,22,86,35,94,83,15,20,55,10,1,62,27,15,15,20,53,9958,85,66,70,19,Right,19,0,43,17,15,28,30,91,72,17,2382,guivpfskl9ie3c7h7mjou8dprk\n
Mack Wilson,CLE,MLB,64,21,Alabama,65,39,10,26,75,52,58,6,78,11,65,87,39,73,53,63,45,74,86,66,240,2/14/1998,6,0,2540000,36,6,54,63,21,51,12,84,45,80,88,6,61,42,63,1,17,83,6,14,45,82,9685,85,57,33,15,Right,10,290000,45,46,6,73,45,81,48,45,17665,9ve83j1gv7h2a1i1980977q4o8\n
Bryan Witzmann,CLE,LG,63,29,S. Dakota St.,76,22,10,78,83,10,30,6,21,25,41,80,10,79,10,30,66,28,94,15,320,6/16/1990,17,5,740000,15,6,10,20,35,71,12,66,66,74,74,6,11,10,10,1,21,20,6,19,68,78,8275,78,42,5,19,Right,15,180000,68,10,6,26,67,55,10,66,17832,jqa2pgiem0dvm3jtm3bs1dcil4\n
Daniel Ekuale,CLE,DT,62,25,Wash. St.,55,10,10,12,81,10,15,6,77,3,36,80,25,75,57,15,45,76,86,25,300,1/13/1994,2,1,1090000,25,6,35,57,10,96,12,64,45,77,83,6,15,10,66,1,26,80,6,20,45,80,9765,80,39,15,21,Right,10,0,45,25,6,69,45,67,15,45,9786,3r0lr21d7utp9hlsbaporfir94\n
Charley Hughlett,CLE,TE,62,29,UCF,65,38,10,57,74,25,52,6,44,33,57,82,25,76,10,48,69,56,90,24,248,5/16/1990,28,5,6390000,34,6,30,40,38,47,10,70,62,78,75,6,25,45,10,1,12,58,6,13,60,73,7716,74,65,17,13,Right,10,0,67,15,6,42,68,79,28,66,17579,vskm29785k0amnaqvu8n51mnlk\n
Eric Kush,CLE,RG,62,29,California,65,22,10,76,80,10,15,6,58,5,40,81,10,76,35,15,66,55,87,30,313,9/9/1989,5,6,3060000,15,6,10,40,15,72,12,68,68,76,85,6,25,10,45,1,15,55,6,22,68,78,6740,82,40,6,18,Right,12,700000,66,10,6,60,63,71,11,65,11681,29721s76gd9rkpsnpbqqju9kic\n
Wyatt Ray,CLE,LE,62,22,Boston College,57,11,10,13,79,10,10,6,76,3,24,85,25,75,65,12,45,73,88,29,255,10/24/1996,2,0,1760000,30,6,10,55,10,61,12,78,45,68,85,6,20,10,61,1,12,73,6,18,45,76,9608,77,40,19,15,Right,17,0,45,10,6,64,45,76,29,45,2028,sgtn14cmbbqbpchq4oa3dvirb8\n
Juston Burris,CLE,CB,61,26,N.C. State,64,27,56,15,72,62,41,6,63,16,61,90,58,72,28,60,17,59,90,58,212,8/4/1993,11,3,650000,26,6,69,62,26,31,10,88,33,87,88,6,56,27,24,1,27,53,6,17,33,45,7925,90,63,47,18,Right,13,0,10,76,6,43,34,81,57,34,10651,gogi3ui9k0tb0n6517upipj658\n
Donnie Lewis Jr,CLE,CB,61,23,Tulane,60,36,60,15,54,65,50,6,62,38,66,89,62,72,62,60,35,45,88,62,195,7/21/1996,33,0,2540000,32,6,72,57,47,37,15,87,35,87,78,6,64,35,40,1,40,60,6,15,35,45,0,88,66,55,21,Right,15,80000,35,68,6,42,35,88,65,35,2529,vub4q83fn89pqndkpjbcpga81s\n
Brian Price,CLE,DT,61,25,UTSA,68,29,12,31,75,10,10,5,81,3,22,75,10,75,64,12,45,79,86,22,318,6/24/1994,2,3,1240000,10,5,10,66,10,91,12,67,45,67,85,5,12,29,70,1,12,76,5,21,45,81,8400,75,40,16,26,Right,10,0,45,10,5,59,45,57,21,45,1088,63iuuasuj8nft9g0tieidt897d6lr23h9ltp6qa9t0vu6675dkc0\n
Drew Stanton,CLE,QB,60,35,Michigan St.,65,82,10,10,62,70,10,67,35,10,35,80,63,75,10,12,19,28,86,12,226,5/7/1984,10,12,4300000,20,77,67,24,10,5,78,76,19,67,80,72,12,38,10,1,12,12,75,21,15,19,2845,92,67,35,27,Right,76,2200000,26,10,72,20,19,73,30,15,13342,ppus918o6gegih6lnbq9774rteeo23ovuc5ng029aagi3rfmr79g\n
Robert Jackson,CLE,CB,59,21,UNLV,52,25,30,15,59,57,40,6,65,19,60,90,60,73,35,53,35,51,85,58,202,10/9/1996,12,1,1080000,31,6,63,50,29,34,10,91,35,91,83,6,61,38,32,1,45,44,6,14,35,45,0,88,57,41,15,Right,12,0,35,67,6,48,35,83,54,35,2221,0qp3r8huikn3qlfoggh7fukai0\n
Blake Jackson,CLE,WR,58,25,Mary Hardin-Baylor,57,61,72,20,58,73,74,42,37,64,77,87,76,70,11,76,40,31,85,24,200,3/7/1994,61,1,1080000,50,59,80,21,68,12,42,83,20,86,80,47,16,53,11,1,67,15,52,22,21,40,0,89,67,72,23,Right,44,0,35,16,48,39,11,83,75,19,10874,s0i3j491porjslsmr10l6s9h4o\n
Devaroe Lawrence,CLE,DT,58,26,Auburn,48,23,9,28,87,18,14,6,72,5,31,64,17,74,63,16,45,77,86,20,294,10/13/1992,5,2,1230000,29,6,16,51,13,99,12,68,45,72,80,6,18,25,69,1,15,78,6,17,45,78,9845,75,41,10,17,Right,10,0,45,13,6,63,45,61,15,45,20552,dsjk5d0aj2925l0718bbchg4fg\n
Tigie Sankoh,CLE,SS,58,20,N/A,50,22,35,22,64,62,45,6,72,10,62,87,61,71,43,58,35,70,87,64,214,11/4/1997,10,1,1080000,48,6,71,52,15,40,15,85,35,85,88,6,62,42,39,1,25,83,6,13,35,64,0,88,61,49,19,Right,16,0,35,61,6,58,35,82,63,35,26622,50qkkter0kh78dmtsbo85592f4\n
Tavierre Thomas,CLE,CB,58,23,Ferris State,44,25,45,12,55,59,37,6,68,13,59,91,63,70,43,60,35,50,89,61,205,3/11/1996,10,1,1710000,32,6,71,50,23,20,16,93,35,81,79,6,63,31,35,1,14,46,6,14,35,47,9938,89,58,56,18,Right,13,0,35,67,6,50,35,80,60,35,12537,6fg9o5dvvf5nftj4vv21d3dhp0\n
Kyle Kalis,CLE,RG,56,25,Michigan,59,27,10,77,88,18,20,6,30,7,27,74,10,76,10,15,62,36,87,17,308,12/21/1993,5,2,1210000,23,6,14,20,17,68,12,55,61,63,86,6,11,25,10,1,22,24,6,22,61,76,9217,80,31,9,24,Right,10,0,60,15,6,29,63,59,16,59,13092,mghnb2lf1hpu23rpn8fqdancjg\n
Brad Seaton,CLE,RT,55,25,Villanova,54,22,10,75,81,24,22,6,24,15,26,76,13,81,10,20,64,28,87,15,330,11/23/1993,7,2,1090000,32,6,22,18,25,60,12,60,65,66,75,6,11,28,10,1,19,30,6,19,62,77,9286,81,21,9,19,Right,12,0,63,10,6,26,63,57,16,65,12315,kc1vh4qmdaab9lji5bt4ird9q0\n
