Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Ameer Abdullah,MIN,HB,74,26,Nebraska,65,35,83,24,68,75,64,10,17,48,66,94,85,69,5,61,37,42,84,19,203,6/13/1993,40,4,760000,59,30,92,23,55,31,26,89,19,90,85,10,10,67,5,1,51,21,25,21,48,22,6981,86,81,74,23,Right,17,50000,62,25,15,30,18,90,79,44,20465,gpi77cbajbnp9sitl9he6ibq38\n
Mackensie Alexander,MIN,CB,74,25,Clemson,76,27,70,15,59,64,44,6,79,16,54,91,69,70,28,60,16,45,89,70,192,11/12/1993,11,3,2980000,28,6,71,79,26,20,15,90,33,88,73,6,75,29,24,1,27,60,6,17,33,45,7874,90,57,55,18,Right,12,1320000,10,80,6,52,34,88,65,34,20524,54sdqth1fhqq80vb7sip2hv9k8\n
Pat Elflein,MIN,LG,74,25,Ohio State,83,22,10,79,88,25,10,6,33,5,33,76,18,75,25,12,75,32,92,15,303,7/6/1994,5,2,2820000,30,6,24,20,10,65,12,62,77,61,90,6,13,31,32,1,12,42,6,24,76,81,8541,88,29,12,20,Right,15,920000,74,10,6,37,75,60,22,72,2566,rn9adqrp2i5edk71ei7306cekk\n
Ben Gedeon,MIN,ROLB,74,24,Michigan,74,18,10,16,77,26,38,6,84,10,60,86,24,74,53,34,45,80,96,59,244,10/16/1994,6,2,2420000,30,6,35,77,20,42,12,81,45,83,92,6,53,36,60,1,15,84,6,29,45,76,8561,89,53,12,22,Right,17,600000,45,41,6,76,45,82,27,45,12885,c9asnf21p9i3ob1tgr1p6tlf4k\n
Dan Bailey,MIN,K,73,31,Oklahoma St.,60,45,10,15,39,20,10,20,20,10,40,64,15,72,10,12,15,20,81,20,195,1/26/1988,10,8,750000,15,33,15,15,10,5,15,67,16,50,75,20,15,15,10,1,12,12,25,77,16,15,4943,84,45,15,92,Right,23,250000,10,10,20,15,16,64,25,14,10687,lu8vf1gqmh7thpaqhmp20d5f14\n
Garrett Bradbury,MIN,C,73,24,N.C. State,77,30,10,84,89,28,42,6,41,21,54,84,19,75,34,39,77,44,86,15,306,6/20/1995,14,0,2000000,34,6,22,30,29,56,12,75,74,76,89,6,12,32,43,1,41,42,6,20,73,81,9393,88,46,30,21,Right,12,10880000,74,10,6,42,79,73,22,76,2555,hfg1e71dk1bp1rnh6h00hqousc\n
Anthony Harris,MIN,FS,73,27,Virginia,78,21,30,11,59,62,59,6,81,31,65,89,57,73,40,68,25,60,86,74,202,6/4/1992,26,4,3100000,37,6,69,76,41,41,11,87,35,87,72,6,67,36,29,1,30,80,6,15,35,56,7489,87,52,48,22,Right,18,0,25,68,6,58,35,88,61,35,13845,h96ldl3ks8djvj2ckvp8ml0kso\n
Matt Wile,MIN,P,73,27,Michigan,60,41,10,8,38,26,15,20,24,15,39,67,13,74,10,15,11,29,81,27,225,6/20/1992,15,2,650000,18,27,19,26,15,6,20,62,10,49,41,23,10,17,10,1,15,12,22,73,10,10,8454,83,38,14,92,Right,13,0,10,10,17,23,10,69,24,10,13847,3duu5kno03ma7mg0fnsjudic0s\n
Josh Kline,MIN,RG,72,29,Kent State,79,30,10,83,83,15,25,6,29,10,40,80,10,75,10,35,66,39,90,15,300,12/29/1989,6,6,8450000,20,6,14,15,20,64,12,69,65,76,74,6,12,30,10,1,15,20,6,20,77,82,6832,82,39,9,21,Right,12,7040000,77,10,6,20,67,65,15,76,12838,5splu291l1smab6s3neh41rk1s\n
Laquon Treadwell,MIN,WR,72,24,Ole Miss,77,38,25,21,73,80,80,20,40,74,81,88,69,74,11,87,44,39,88,24,215,6/14/1995,70,3,4500000,59,21,82,21,76,11,22,87,30,92,83,23,16,81,11,1,71,15,19,22,11,41,8238,92,74,72,23,Right,22,5440000,43,16,18,37,24,85,67,15,20389,usf5rih7u5999s2str2fu1uupk\n
C.J. Ham,MIN,FB,71,26,Augustana,77,32,51,73,77,75,62,17,47,43,68,87,68,71,20,54,56,36,90,18,235,7/22/1993,37,3,650000,79,27,70,26,53,30,12,83,53,88,88,24,12,74,28,1,45,40,23,12,51,51,9195,83,79,63,18,Right,10,0,72,26,18,38,47,82,64,46,14048,cercfhgt08dvq09e53qdkmsp28\n
Holton Hill,MIN,CB,71,22,Texas,70,12,72,19,59,68,40,6,67,10,56,90,62,74,43,60,35,66,85,69,196,3/28/1997,6,1,1710000,51,6,72,72,15,24,14,89,35,76,81,6,74,50,35,1,10,66,6,10,35,48,8924,90,54,50,12,Right,12,0,35,75,6,48,35,89,62,35,12969,emj1ni702qbdbj56jplve99ut0\n
David Morgan II,MIN,TE,71,26,UTSA,74,27,18,52,81,68,79,6,37,59,79,79,53,76,17,72,60,34,82,21,265,5/19/1993,54,3,2340000,68,15,61,22,62,89,18,72,58,83,70,10,14,63,17,1,60,27,10,19,63,67,8154,85,73,62,21,Right,10,120000,64,17,6,33,53,81,60,59,14251,3fg5728g0ahpdkel05e0fsu6s8\n
Mike Hughes,MIN,CB,70,22,UCF,65,23,82,15,67,73,70,6,70,30,75,91,73,70,31,75,35,52,93,68,189,2/11/1997,26,1,4620000,34,6,81,66,35,21,17,89,35,85,84,6,71,34,23,1,24,66,6,24,35,57,8929,94,72,63,22,Right,18,5240000,35,82,6,48,35,94,71,35,12989,uedcl9eg5khfnpfqteok81l894\n
Brian O'Neill,MIN,RT,70,23,Pittsburgh,77,18,11,84,82,26,18,6,28,14,37,84,24,79,10,15,73,29,93,13,297,9/15/1995,10,1,3120000,36,6,31,10,18,75,12,79,71,73,93,6,12,32,10,1,16,28,6,13,69,82,9010,89,51,18,19,Right,16,1280000,73,10,6,27,74,78,20,75,17845,khpmrii8lo4eg0viihj9u8k2d0\n
Stephen Weatherly,MIN,LE,70,25,Vanderbilt,70,20,10,18,78,47,20,6,77,8,32,86,33,77,71,25,44,77,88,44,265,3/19/1994,4,3,2340000,35,6,41,71,15,91,12,82,45,80,83,6,37,42,59,1,29,79,6,20,45,78,8256,86,42,32,20,Right,10,0,44,40,6,58,45,78,42,45,17928,lqftph6jomdv0astino2ckp0ah6lr23h9ltp6qa9t0vu6675dkc0\n
Shamar Stephen,MIN,DT,69,28,Connecticut,77,21,10,31,85,15,15,6,80,7,30,79,10,77,49,15,45,81,90,25,310,2/25/1991,3,5,7950000,31,6,10,79,15,93,12,64,45,78,86,6,15,19,71,1,15,70,6,12,45,81,6597,80,39,10,11,Right,16,4490000,45,12,6,67,45,63,10,45,17781,ceehck8v6qrg51u9hb6q1pd6m16lr23h9ltp6qa9t0vu6675dkc0\n
Tyler Conklin,MIN,TE,68,24,Central Michigan,51,30,10,50,65,71,75,10,26,62,78,84,62,75,18,80,54,28,84,17,254,7/30/1995,64,1,2460000,70,20,66,12,64,83,18,79,50,90,81,10,15,61,20,1,61,27,15,17,57,64,8852,85,76,70,19,Right,14,280000,61,10,10,24,54,79,61,59,13185,tco7jbn817p4ncguo56i54id2s\n
Brett Jones,MIN,C,68,28,Regina,70,24,9,78,84,23,14,6,31,5,29,74,20,74,13,14,68,41,86,14,312,7/29/1991,5,5,720000,30,6,21,19,13,61,12,68,67,74,78,6,12,25,12,1,15,47,6,20,75,77,8357,83,36,14,20,Right,12,90000,76,8,6,26,70,58,24,77,17813,relltvao0qvoqmq3l78or61vko\n
Alexander Mattison,MIN,HB,68,21,Boise State,71,25,74,41,70,77,58,13,35,50,68,90,79,71,10,57,36,35,88,21,221,6/19/1998,39,0,2650000,78,21,80,17,59,25,24,86,30,87,87,19,16,76,10,1,53,31,15,13,37,40,9562,90,91,78,15,Right,12,820000,55,17,12,28,25,80,71,31,13196,7lsi1f2blaosp215kdbu15f7s4\n
Jordan Taylor,MIN,WR,68,27,Rice,67,55,76,33,56,63,78,42,38,74,82,90,60,77,28,84,44,39,86,30,195,2/18/1992,75,4,720000,48,51,67,25,73,18,22,88,26,87,89,45,20,58,28,1,70,47,43,19,20,53,8434,88,64,60,15,Right,20,0,49,21,39,31,20,86,55,20,2431,ngjeakidt2c24sqjcsq7j9d9a8\n
Mike Boone,MIN,HB,67,24,Cincinnati,60,35,78,42,69,76,64,10,38,53,67,89,76,70,12,60,43,33,79,19,205,7/30/1995,47,1,1710000,64,30,82,20,59,23,19,90,34,93,82,10,14,78,11,1,55,21,25,12,31,40,9326,86,86,73,19,Right,16,0,39,16,15,26,33,86,76,26,12670,npcmgnqrprh2uedd4n036ggk64\n
Cole Hikutini,MIN,TE,67,25,Louisville,53,23,8,47,72,75,76,6,34,60,81,84,55,76,10,78,58,31,91,17,240,6/11/1994,55,2,1230000,47,15,64,17,63,87,17,77,50,83,82,10,14,67,10,1,62,27,10,22,58,62,8583,85,74,63,18,Right,10,0,59,24,6,28,57,76,61,55,13216,43vfvlerm3u4np1bjon2sdpag8\n
Jaleel Johnson,MIN,DT,67,25,Iowa,68,23,10,27,82,31,26,6,79,7,37,79,21,75,64,22,45,80,93,28,316,7/12/1994,3,2,2420000,44,6,32,71,15,94,12,66,45,70,88,6,20,36,69,1,23,76,6,13,45,77,8605,80,32,18,19,Right,10,680000,45,15,6,68,45,71,23,45,20478,ia320uq6jcape19j7aii1afecmai91npjv0ehtnmcjt8aviae7cg\n
Riley Reiff,MIN,LT,67,30,Iowa,86,30,10,84,85,10,15,6,24,15,35,80,10,78,10,15,69,32,92,15,305,12/1/1988,15,7,47250000,25,6,10,15,15,71,12,64,71,73,95,6,12,30,10,1,15,24,6,25,67,83,5438,94,40,8,25,Right,16,11500000,71,10,6,20,65,63,15,72,12785,694bqvi0e8t5qqc57e3da7lmrg\n
Dru Samia,MIN,RG,67,22,Oklahoma,71,21,8,85,88,18,13,6,28,5,33,77,9,77,15,14,70,38,90,14,305,8/22/1997,5,0,2540000,31,6,12,16,14,73,12,63,68,69,84,6,12,16,17,1,15,25,6,20,66,84,9616,91,43,8,20,Right,16,720000,67,9,6,28,71,62,14,68,20596,bhac5vehm4bqo61kr27kdk4o70\n
Armon Watts,MIN,DT,66,23,Arkansas,68,22,9,25,84,23,17,6,78,5,24,79,21,77,67,17,45,78,87,29,300,7/22/1996,5,0,2540000,33,6,22,64,14,96,12,65,44,75,84,6,22,27,72,1,17,79,6,19,45,84,9664,83,30,11,20,Right,14,160000,45,22,6,71,45,69,22,44,2824,7c6mbqjuudv83ebb6o587p4h98\n
Eric Wilson,MIN,LOLB,66,24,Cincinnati,60,24,35,16,75,55,55,6,79,13,59,90,55,73,62,48,45,81,87,58,230,9/26/1994,7,2,1680000,41,6,65,63,23,50,12,86,45,92,82,6,51,38,51,1,15,72,6,19,45,66,9318,90,50,37,26,Right,10,0,45,49,6,61,45,85,52,45,2466,3g6g88l8s1f8g0qn6jubl7nmc4\n
Kentrell Brothers,MIN,MLB,65,26,Missouri,57,27,11,14,75,39,42,6,77,25,60,85,40,73,53,31,45,85,92,65,242,1/13/1993,17,3,2340000,36,6,46,59,35,40,12,78,45,77,90,6,56,35,55,1,39,81,6,20,45,74,7913,87,52,22,20,Right,10,240000,45,55,6,74,45,84,37,45,20402,3dj7jq6u2m4veigksvcgj8k42c\n
Jalyn Holmes,MIN,DT,65,23,Ohio State,56,23,10,34,87,54,33,6,80,41,56,85,36,77,61,36,45,78,90,29,283,1/25/1996,36,1,2460000,58,6,41,57,45,92,12,78,45,78,89,6,24,46,67,1,50,82,6,10,45,84,8927,82,59,27,10,Right,14,720000,45,21,6,67,45,63,38,45,12840,1u3gd94dks0m22144ad6vba8h0\n
Chad Beebe,MIN,WR,64,25,N. Illinois,66,32,76,20,48,70,77,6,41,66,80,89,69,70,10,75,34,34,80,34,183,6/1/1994,63,1,1710000,29,15,81,25,72,12,22,86,13,79,88,10,22,43,10,1,57,15,10,11,10,36,9705,89,64,66,12,Right,20,0,25,25,6,25,10,87,71,11,13836,9slpbue8hfa7ktfvn56djo6ctk\n
Tashawn Bower,MIN,LE,64,24,LSU,59,24,28,18,77,44,33,6,75,11,36,82,29,77,60,30,45,76,88,32,250,2/18/1995,7,2,1680000,31,6,36,57,18,90,12,79,46,77,81,6,31,46,71,1,14,81,6,14,44,77,8485,77,29,30,18,Right,10,0,45,26,6,66,45,75,40,45,20574,d608p5t6eouukep4p4rmo9pvhg\n
Aviante Collins,MIN,LT,64,26,TCU,52,23,6,80,86,20,21,6,27,7,29,83,10,76,10,16,73,36,87,15,292,4/21/1993,5,2,1680000,28,6,10,15,17,76,12,78,75,62,79,6,12,30,10,1,15,35,6,20,68,79,8513,83,24,9,20,Right,0,0,67,10,6,26,67,63,18,63,20366,d9eubgjmm41iqfcpn9g1a2sahc\n
Olabisi Johnson,MIN,WR,64,22,Colorado St.,60,24,78,22,62,78,79,6,44,70,80,88,71,72,24,79,46,45,90,34,203,3/17/1997,67,0,2540000,52,15,78,32,71,81,22,89,27,89,81,10,25,64,17,1,66,36,10,12,20,42,9536,87,71,69,18,Right,16,50000,29,28,6,42,20,87,74,16,12709,p8gnjdaaamu07cvc3g5mkcjch0\n
Jayron Kearse,MIN,SS,64,25,Clemson,60,27,42,14,71,76,48,15,78,10,69,88,57,76,45,61,17,69,91,69,215,2/11/1994,10,3,2340000,45,15,76,63,20,27,27,85,33,79,86,15,62,53,40,1,23,76,10,18,34,59,8093,88,72,57,21,Right,10,80000,25,63,10,56,33,82,72,33,13154,07fpgivafeovck7pvf5fhhepno\n
Dillon Mitchell,MIN,WR,64,22,Oregon,59,38,76,15,58,82,76,18,30,69,79,91,74,73,10,77,40,25,89,20,198,5/16/1997,68,0,2540000,39,25,81,15,70,17,24,90,17,87,82,29,14,62,10,1,59,16,21,11,12,37,9576,89,69,72,11,Right,21,80000,26,14,22,22,15,86,77,14,12470,evppp5krj9ae7pbhpsi92vpirs\n
Cameron Smith,MIN,MLB,64,22,USC,61,25,10,17,73,50,34,6,78,5,51,86,40,74,47,35,45,83,81,60,238,3/26/1997,5,0,2540000,49,6,42,64,15,59,12,83,45,87,82,6,54,45,55,1,15,79,6,20,45,76,9632,88,60,17,20,Right,12,280000,45,50,6,70,45,80,32,45,13252,fvihdovbkdbellsu3frliu3brk\n
Roc Thomas,MIN,HB,64,23,Jacksonville State,58,30,75,37,62,75,63,15,31,57,66,88,78,71,12,60,30,26,86,18,198,9/2/1995,53,1,1230000,53,25,82,12,61,32,24,88,19,85,83,15,12,68,10,1,60,20,20,10,35,36,9082,89,83,70,16,Right,20,0,54,17,15,24,23,82,76,30,2502,132gjo9oo2pt22ukc8qs495t18\n
Ade Aruna,MIN,RE,63,25,Tulane,52,18,10,21,72,19,28,6,74,5,34,88,28,77,67,26,45,75,86,42,263,4/27/1994,5,1,2390000,31,6,33,53,15,68,12,84,45,91,90,6,34,29,62,1,12,79,6,19,45,75,8805,81,34,14,18,Right,18,110000,45,19,6,66,45,74,18,45,2007,l2die68poi6nk6a03lbts73v6o\n
Duke Thomas,MIN,CB,63,25,Texas,56,17,60,15,61,65,51,6,70,35,64,91,67,71,41,62,30,47,90,60,185,5/21/1994,27,3,500000,10,6,75,57,41,34,10,92,35,83,85,6,65,10,32,1,22,48,6,12,35,46,9935,89,40,55,17,Right,10,0,30,70,6,45,35,90,63,35,20716,od74p9ueppuui4dp57497g2fj8\n
Brandon Zylstra,MIN,WR,63,26,Concordia,59,29,45,36,66,73,78,10,41,71,79,87,72,74,10,81,49,39,86,25,215,3/25/1993,68,1,1710000,52,15,78,18,69,15,22,85,31,82,82,12,12,64,10,1,70,22,10,13,39,47,9357,84,69,71,14,Right,19,0,27,10,6,40,25,78,66,37,13729,jqb9q336ndjn8luicktab6uf94\n
Reshard Cliett,MIN,ROLB,62,27,USF,50,25,10,12,73,48,25,6,83,5,62,87,45,74,64,32,45,78,86,50,222,1/1/1992,5,4,1090000,47,6,39,53,15,43,12,85,45,87,74,6,46,49,47,1,15,74,6,20,45,72,7671,81,64,20,20,Right,10,0,45,40,6,55,45,76,35,45,2306,log6glsbqp0t6c61q4arh6au34\n
Devante Downs,MIN,MLB,62,23,California,56,25,10,21,76,43,53,5,81,7,62,84,29,74,52,49,45,82,84,61,252,10/18/1995,5,1,2460000,26,5,38,59,15,57,12,78,45,80,81,5,52,38,60,1,18,76,5,14,45,68,9755,90,56,26,19,Right,10,80000,45,52,5,65,45,80,36,45,20338,m0vn47m7succc70ntr6kj9oge0\n
Marcus Epps,MIN,FS,62,23,Wyoming,57,27,60,18,63,63,52,6,68,30,64,88,62,72,43,57,35,71,88,66,191,1/27/1996,26,0,2540000,30,14,70,55,38,39,11,87,33,91,83,6,61,48,32,1,28,76,12,17,33,52,0,89,57,53,18,Right,10,160000,35,63,10,54,34,90,62,34,20352,5lfcng86jfq7krho6kifvqlpo0\n
Rashod Hill,MIN,RT,62,27,Southern Miss,75,22,9,82,80,14,15,5,32,14,24,76,12,78,23,15,67,36,87,14,309,1/12/1992,14,3,2030000,31,5,17,19,14,69,12,62,68,76,84,5,11,24,29,1,16,41,5,19,69,81,8345,84,29,8,18,Right,10,0,67,10,5,31,66,55,18,66,20738,colg9f86pvq1g7d7764ob4g514\n
Danny Isidora,MIN,RG,62,25,Miami,66,25,10,80,85,15,15,6,27,5,26,83,10,75,10,15,63,32,86,12,306,6/5/1994,5,2,2420000,29,6,10,10,15,63,12,72,65,72,80,6,12,10,10,1,15,38,6,11,66,81,8598,83,23,6,11,Right,10,200000,65,10,6,33,60,57,11,63,13004,vquq01ku6s7pg4pio2dgqjue2c\n
Ifeadi Odenigbo,MIN,DT,62,25,Northwestern,60,28,10,12,80,28,18,6,75,9,32,86,54,75,65,15,45,74,88,41,258,4/8/1994,5,2,1230000,32,6,50,58,16,95,12,82,45,77,82,6,32,44,70,1,15,82,6,24,45,82,9256,87,26,10,15,Right,10,0,45,37,6,58,45,73,18,45,2202,kucjc57lm5gj6siuhqdofnlbcuai91npjv0ehtnmcjt8aviae7cg\n
Kris Boyd,MIN,CB,61,22,Texas,54,20,57,15,65,77,48,10,73,29,60,89,64,71,39,62,35,61,88,63,201,9/12/1996,22,0,2540000,46,10,74,56,38,38,15,91,35,87,80,10,61,49,35,1,20,55,10,14,35,45,9391,89,73,68,19,Right,12,90000,40,68,10,53,35,87,75,35,20663,qpac5a0q7shnrfvuercns65n64\n
Craig James,MIN,CB,61,23,S. Illinois,54,25,84,16,56,67,48,6,73,10,60,89,62,70,48,55,18,55,83,61,195,4/29/1996,10,1,1710000,25,6,71,55,20,36,10,89,35,80,82,6,66,31,44,1,12,53,6,11,35,46,9816,89,58,43,10,Right,11,0,10,72,6,58,35,87,64,35,13694,8mbk2f3n3hnoel8157nhpkdg9p6lr23h9ltp6qa9t0vu6675dkc0\n
Derron Smith,MIN,FS,61,27,Fresno State,66,50,74,17,70,71,66,25,72,25,76,89,70,70,48,72,35,54,81,63,200,2/4/1992,20,4,720000,54,45,75,63,35,37,31,85,35,83,75,39,59,56,42,1,42,75,44,20,35,62,7327,89,64,56,20,Right,37,10000,35,66,35,54,35,84,71,35,13870,ck0gijj54ggrslnvm1aom95qb16lr23h9ltp6qa9t0vu6675dkc0\n
Dakota Dozier,MIN,LG,60,28,Furman,75,25,10,59,83,15,15,6,35,5,45,79,10,76,10,15,67,38,90,12,313,4/30/1991,5,5,690000,25,6,10,10,15,78,12,57,63,75,86,6,12,10,10,1,15,25,6,11,60,84,6396,82,45,9,11,Right,11,50000,62,10,6,33,71,53,15,64,20731,p9v14d0rkmmlb3h1jne4opgbuo\n
Hercules Mata'afa,MIN,DT,60,23,Wash. St.,54,12,10,23,81,31,15,6,78,8,35,87,24,74,62,20,45,75,91,37,275,9/18/1995,4,1,1710000,29,6,37,50,15,51,12,80,45,77,85,6,27,30,56,1,12,78,6,12,45,78,8981,88,31,27,14,Right,14,0,45,20,6,63,45,77,25,45,13239,5asof9lhod7rue7rfav6foogio\n
Olisaemeka Udoh,MIN,RT,60,22,Elon University,61,18,10,79,86,10,15,6,36,5,21,80,10,78,22,15,65,34,89,20,327,2/14/1997,5,0,2540000,10,6,10,34,15,74,12,69,66,71,81,6,13,10,32,1,15,29,6,11,65,81,9660,84,25,9,12,Right,13,160000,64,10,6,35,62,66,17,63,17843,ke5o72qlnv70l42bga3pleo73c\n
Curtis Cothran,MIN,DT,57,24,Penn State,43,25,10,17,83,22,31,6,77,5,35,84,35,77,58,32,45,80,88,22,283,2/24/1995,5,1,1090000,35,6,21,44,15,66,12,78,45,71,84,6,15,49,65,1,17,76,6,14,45,78,9737,78,43,17,19,Right,10,0,45,15,6,60,45,60,32,45,1159,hercvge4st7338hdnanlbrjdj8\n
Greer Martini,MIN,MLB,57,24,Notre Dame,50,25,10,13,73,31,22,6,76,5,50,85,39,75,63,20,45,82,87,57,232,6/6/1995,5,1,500000,37,6,44,52,15,45,12,79,45,80,76,6,48,33,57,1,20,78,6,14,45,70,9857,85,47,19,17,Right,15,0,45,35,6,61,45,84,30,45,12424,dib1k52jpf42ecg5j5kut3tid8\n
Storm Norton,MIN,RT,55,25,Toledo,55,30,10,77,83,14,22,6,29,15,27,81,10,79,15,15,61,29,84,15,317,5/16/1994,15,2,1090000,33,6,10,20,15,72,12,68,59,71,86,6,13,27,25,1,21,20,6,21,59,76,9254,84,22,8,22,Right,10,0,59,10,6,39,63,71,15,64,13316,re80do0if162n3bnhqc406j720\n
