Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Jimmy Smith,BAL,CB,84,31,Colorado,87,14,45,17,76,70,41,6,64,12,76,90,65,74,55,66,35,70,87,81,210,7/26/1988,10,8,19280000,55,6,65,83,22,22,15,88,35,88,92,6,84,55,60,1,20,70,6,16,35,57,4481,91,69,55,14,Right,16,19380000,35,92,6,43,35,89,65,35,10036,dbblhf88vsidtqo0pslatn6434\n
Brandon Carr,BAL,CB,81,33,Grand Valley St.,82,35,65,14,56,76,53,6,76,30,69,91,74,72,35,62,35,68,99,78,210,5/19/1986,23,11,20000000,35,6,79,83,40,24,10,87,35,87,72,6,82,35,24,1,40,50,6,25,35,54,674,94,60,40,25,Right,10,4000000,35,91,6,55,35,85,50,35,9799,osngn9ldrt89oickqmlrr6f7jg\n
Matthew Judon,BAL,LOLB,81,27,Grand Valley St.,83,22,9,10,86,28,17,6,79,5,46,87,25,75,71,19,45,82,84,70,263,8/15/1992,5,3,3670000,29,6,29,78,13,99,12,81,44,79,80,6,64,31,83,1,17,80,6,19,45,70,8088,85,43,11,21,Right,13,240000,45,22,6,61,45,79,24,44,13129,e58ngicm3levv7aobkud1ria6c\n
Mark Andrews,BAL,TE,79,23,Oklahoma,74,25,10,49,80,82,79,5,32,77,81,90,67,77,10,78,61,27,88,15,253,9/6/1995,74,1,2620000,71,15,79,15,75,89,16,86,58,78,76,10,12,78,10,1,62,25,10,10,49,67,8802,86,74,61,12,Right,15,820000,53,10,5,28,61,75,72,53,12786,55ea1pe7q2u985vfkq75v68vn4\n
Orlando Brown Jr,BAL,RT,79,23,Oklahoma,77,25,10,73,91,15,12,6,18,12,23,69,10,80,10,12,81,33,93,15,345,5/2/1996,12,1,2630000,39,6,11,15,12,78,12,50,82,53,87,6,12,27,10,1,12,36,6,13,87,86,8826,84,28,14,19,Right,15,860000,85,10,6,32,78,60,10,80,12523,km5nvj852hepgeu26ht0debkk0\n
Pernell McPhee,BAL,ROLB,79,30,Mississippi St.,76,12,10,25,92,10,15,6,81,6,42,81,14,75,69,15,45,83,85,68,265,12/17/1988,5,8,930000,28,6,15,75,15,90,12,77,45,67,85,6,58,10,82,1,30,84,6,18,45,85,4430,91,40,16,10,Right,12,100000,45,20,6,73,45,76,31,45,11555,v60ktoef30kpd06gvvt0q0g3us\n
Patrick Ricard,BAL,FB,79,25,Maine,71,23,9,95,90,64,52,6,67,43,60,82,59,75,66,45,71,79,79,58,311,5/27/1994,35,2,1680000,68,6,62,59,53,42,12,71,62,81,90,6,53,69,73,1,42,77,6,17,46,78,9274,86,68,56,17,Right,17,0,68,36,6,72,58,75,61,41,9968,mo2a23597d2o1r4roftehbbb7o\n
Hayden Hurst,BAL,TE,78,26,South Carolina,65,73,35,52,69,72,76,6,39,71,85,88,70,76,33,85,57,44,90,19,265,8/24/1993,67,1,4920000,83,15,81,18,75,81,12,83,54,77,87,10,12,81,22,1,73,40,10,16,51,65,8930,86,81,73,23,Right,15,6120000,55,13,6,35,58,83,75,55,2546,v3oi0akf0ck4ftd0f17129rsg0\n
Willie Snead IV,BAL,WR,78,26,Ball State,87,56,74,25,64,84,83,29,39,82,84,94,76,71,10,79,55,30,90,13,205,10/17/1992,77,5,5000000,37,44,83,26,81,83,22,89,39,86,71,37,18,49,10,1,76,15,39,14,18,45,7606,91,77,78,15,Right,27,2000000,35,15,36,30,32,86,76,14,27154,p8u00av4cof18kse923pgb2qgk\n
Nick Boyle,BAL,TE,77,26,Delaware,83,19,10,57,72,74,76,6,45,64,82,86,60,76,10,77,72,35,92,25,270,2/17/1993,58,4,8330000,74,15,48,15,69,86,19,72,71,88,87,10,15,73,10,1,65,12,10,18,62,72,7025,86,74,39,17,Right,14,9660000,63,10,6,46,66,79,36,58,9836,57hmf5fqi2c76lnm2k17dokvks\n
Marquise Brown,BAL,WR,77,22,Oklahoma,72,22,78,19,44,85,77,6,22,79,81,95,80,69,10,82,41,18,86,27,170,6/4/1997,81,0,4920000,25,15,87,16,79,15,17,97,13,85,86,15,17,38,10,1,68,12,10,16,10,29,9402,88,74,72,19,Right,14,6560000,23,12,5,19,14,96,84,10,17645,k58k9pt1k1pt677e5pptldthks\n
Seth Roberts,BAL,WR,77,28,West Alabama,83,30,70,25,56,76,82,6,29,81,82,92,75,74,10,85,55,32,90,30,195,2/22/1991,77,5,1000000,43,15,80,20,82,11,22,90,39,83,78,10,15,47,10,1,71,12,10,20,20,45,7590,86,75,72,20,Right,23,1000000,37,10,6,35,32,91,73,15,12544,38pja5s0pqkqlddlu65kisur3o\n
Tavon Young,BAL,CB,77,25,Temple,78,17,72,15,63,70,51,6,80,10,70,92,62,69,41,63,12,59,91,75,185,3/14/1994,10,3,17850000,16,6,80,80,20,25,10,90,35,83,84,6,77,10,38,1,15,73,6,24,35,55,8273,90,66,59,21,Right,11,10150000,10,81,6,58,35,90,69,35,12611,tu444mf4dmvf3fqtamj5h3phmc\n
Kenneth Dixon,BAL,HB,76,25,LA. Tech,82,29,48,28,74,84,56,14,37,51,68,90,76,70,12,62,31,36,82,19,228,1/21/1994,43,3,2340000,84,24,84,20,58,30,20,87,20,89,88,16,14,77,11,1,37,29,22,20,26,26,7977,89,82,81,21,Right,14,380000,43,16,17,29,16,88,81,21,9755,osdkja8u9v300h5sphvkioea78\n
Lamar Jackson,BAL,QB,76,22,Louisville,69,89,10,21,61,94,17,82,38,15,26,95,79,74,10,15,14,35,92,12,212,1/7/1997,13,1,4500000,39,83,87,10,20,8,89,94,14,91,93,85,12,57,12,1,17,27,78,19,13,29,8940,91,62,81,12,Right,86,4960000,13,10,78,16,14,95,85,13,28349,28ol0nqc2c3v1rtkcdm10qp3qg\n
Anthony Levine Sr,BAL,SS,76,32,Tennessee St.,77,22,37,17,71,50,40,6,68,10,51,89,60,71,60,62,35,66,88,84,207,3/27/1987,10,9,3800000,34,6,64,75,20,41,17,85,35,86,72,6,76,45,50,1,25,67,6,21,35,62,5311,85,59,34,26,Right,18,390000,35,76,6,52,35,88,49,35,12337,aqhmq5umt99ob0avhn4dnmnuu96lr23h9ltp6qa9t0vu6675dkc0\n
Gus Edwards,BAL,HB,75,24,Rutgers,82,24,50,34,78,84,58,15,41,42,59,87,77,73,10,54,28,37,88,20,240,4/13/1995,34,1,570000,84,20,79,18,49,35,23,88,25,83,82,15,15,78,10,1,37,31,15,13,30,32,9764,88,92,80,18,Right,11,0,57,20,10,31,22,82,74,26,1599,51aiceftejbs01jtv7iiamprdk\n
Willie Henry,BAL,RE,75,25,Michigan,76,23,9,19,86,24,14,6,78,6,30,82,17,75,59,16,44,82,87,26,291,3/20/1994,3,3,2340000,36,6,18,78,13,69,12,72,46,78,77,6,18,30,80,1,15,78,6,17,44,79,8048,84,39,10,17,Right,15,400000,44,13,6,73,45,70,15,45,27443,00020t8ciksidnhm2cp5mq4bss\n
Patrick Onwuasor,BAL,MLB,74,27,Portland St.,77,25,44,12,74,55,53,6,84,5,62,85,54,72,62,57,45,83,89,66,227,8/22/1992,5,3,3100000,52,6,57,80,15,48,12,85,45,85,87,6,56,51,54,1,15,84,6,17,45,72,8391,88,48,29,20,Right,10,0,44,55,6,75,45,83,44,45,28829,2g0eo5oplm0b0piq68d5ev021s\n
Tim Williams,BAL,ROLB,74,25,Alabama,71,29,13,15,77,42,37,6,80,16,49,87,26,75,78,34,45,76,88,58,252,11/12/1993,7,2,2550000,31,6,41,68,26,56,12,83,45,81,77,6,50,34,65,1,19,77,6,17,45,75,8782,83,42,22,25,Right,14,840000,45,34,6,58,45,86,37,45,11229,jdb2rqdl4sleupl5r30nv9u2n0\n
Alex Lewis,BAL,LG,73,27,Nebraska,87,28,10,82,85,15,15,6,28,5,26,78,10,78,10,15,74,30,89,15,305,4/21/1992,5,3,3670000,24,6,10,15,15,72,12,65,74,74,88,6,12,27,10,1,15,33,6,25,75,79,8111,86,29,6,25,Right,14,480000,73,10,6,20,70,61,12,69,2293,ci39bqkl8glaau5pk7f9s1088k\n
Shane Ray,BAL,LOLB,73,26,Missouri,75,24,10,22,75,45,30,6,82,6,53,86,45,75,77,35,45,76,88,51,245,5/18/1993,5,4,1000000,55,6,51,73,10,91,12,83,45,83,74,6,44,41,65,1,40,83,6,17,45,82,7291,83,60,20,15,Right,17,200000,45,10,6,59,45,80,35,45,9827,sl6era90u704ffs1u38uutbol8\n
Tyus Bowser,BAL,LOLB,72,24,Houston,69,23,10,14,75,42,49,6,78,13,59,89,32,75,76,46,45,79,88,52,240,5/23/1995,7,2,3390000,33,6,43,68,23,54,12,84,45,89,81,6,44,47,68,1,21,78,6,12,45,74,8486,89,52,26,14,Right,14,2170000,45,33,6,60,45,82,41,45,17271,86odf65kl7qoj4538k66n8a6h4\n
Chris Moore,BAL,WR,72,26,Cincinnati,79,26,77,26,58,77,79,6,29,77,81,90,74,73,11,82,56,26,89,24,200,6/16/1993,74,3,2340000,32,18,77,21,75,10,22,90,27,88,77,10,16,48,11,1,67,15,15,22,21,46,8153,87,73,72,23,Right,19,600000,40,16,12,24,20,91,68,19,10642,bg8g8luqnn9s5i9l1ilmdegq94\n
Miles Boykin,BAL,WR,71,22,Notre Dame,63,37,42,30,65,79,83,10,34,72,84,90,69,76,10,86,54,28,87,21,220,10/12/1996,70,0,2660000,45,31,78,17,73,80,19,92,36,96,77,25,15,57,10,1,72,20,23,11,21,54,9392,88,73,71,16,Right,20,760000,34,14,19,29,29,89,69,20,1112,a2th3j7i7e7mrajonj2d4fn4ms\n
Maurice Canady,BAL,CB,71,25,Virginia,69,26,56,18,68,64,43,6,75,16,67,89,61,73,35,61,14,69,88,67,193,5/26/1994,11,3,2340000,28,6,72,67,26,26,15,89,33,88,80,6,71,29,28,1,27,73,6,17,33,48,7937,88,62,55,18,Right,18,120000,10,69,6,55,34,89,65,34,17544,p9qvvv5nb99iriqhbp9auaa01c\n
Chris Wormley,BAL,RE,71,25,Michigan,64,21,10,14,83,27,22,6,80,6,31,88,15,77,62,18,45,77,90,29,300,10/25/1993,3,2,2670000,39,6,27,62,13,93,12,77,45,77,81,6,21,33,75,1,16,80,6,13,45,84,8790,82,27,14,10,Right,13,880000,45,15,6,57,45,78,24,45,17545,jk6be7aidorra999imi6v3o85c\n
Kenny Young,BAL,MLB,71,23,UCLA,71,27,10,23,75,28,33,6,84,5,53,88,27,73,63,30,45,84,89,70,234,11/15/1995,5,1,2460000,39,6,35,69,15,40,12,84,45,86,84,6,63,33,56,1,15,77,6,10,45,78,9129,87,53,31,18,Right,13,640000,45,57,6,72,45,75,26,45,9858,9hl8f962ho9jdk0fi7brraelhbcm4ctc7bh1s8b1eif6ef38pv3g\n
Jaylon Ferguson,BAL,ROLB,70,23,LA. Tech,70,11,10,13,81,29,25,6,79,3,33,84,33,77,68,22,45,80,88,49,271,12/14/1995,2,0,2760000,35,6,34,67,10,45,12,78,45,78,79,6,41,34,76,1,12,81,6,22,45,80,0,83,49,10,14,Right,14,890000,45,23,6,72,45,76,20,45,12386,gegh0ueudncpiqq6nllo35lvls\n
Michael Floyd,BAL,WR,70,29,Notre Dame,61,29,40,46,75,80,79,6,45,76,81,89,69,75,10,83,50,40,87,30,220,11/27/1989,70,7,650000,73,15,76,18,75,13,22,88,39,87,82,10,12,70,10,1,80,22,10,15,36,66,5167,89,76,68,19,Right,18,0,55,10,6,54,32,83,65,34,12548,lhb07kmb8mpkgcse7c7jm6irh7fmcijnajnpvdnf529cva1em93g\n
Justice Hill,BAL,HB,70,21,Oklahoma St.,69,24,63,32,67,74,60,10,28,54,66,91,81,70,10,59,30,25,86,15,200,11/14/1997,42,0,2540000,64,20,83,16,61,43,22,90,14,93,79,15,12,77,10,1,54,15,17,10,32,39,9501,88,88,70,14,Right,13,720000,53,12,13,21,17,88,72,28,2133,dtpkjcst6sn9lplr65cfch1i3g\n
Matt Skura,BAL,C,70,26,Duke,83,21,8,77,86,17,13,6,29,6,23,79,10,75,16,15,69,33,90,14,313,2/17/1993,5,3,650000,28,6,14,16,16,68,12,63,72,67,90,6,12,18,18,1,15,42,6,20,72,79,9288,85,28,9,20,Right,11,0,73,10,6,36,67,65,15,74,2798,qoa699sj2app5cuplkm8r8k2cg\n
Jaleel Scott,BAL,WR,68,24,New Mex. St.,59,25,45,20,68,76,80,10,29,73,80,91,64,77,10,86,40,27,89,20,210,2/23/1995,69,1,2390000,53,20,71,17,76,12,18,87,27,85,75,12,11,73,10,1,73,20,15,17,25,39,9051,88,76,74,14,Right,17,570000,29,15,10,27,23,80,60,20,11298,3ijp2fb66vrr6krl30seribl0s\n
Anthony Averett,BAL,CB,67,24,Alabama,56,45,45,14,56,62,45,30,73,10,61,94,62,71,38,64,35,47,92,65,178,11/30/1994,5,1,2460000,27,39,71,59,15,34,45,94,35,77,77,35,71,32,31,1,15,45,36,11,35,48,8808,87,62,53,10,Right,27,680000,35,71,31,42,35,85,66,35,10655,ksmod25ovsenrhv558s4jv4dvs\n
Justin Bethel,BAL,CB,67,29,Presbyterian,65,36,40,18,69,55,35,6,74,22,60,89,68,72,47,62,35,61,93,63,200,6/17/1990,15,7,3000000,36,6,70,68,31,28,15,87,35,92,70,6,69,59,44,1,40,65,6,26,35,58,5048,92,68,54,26,Right,10,1000000,35,77,6,48,35,87,65,35,9833,16h3b1mt86mmtpnnnp1thf8hqk\n
James Hurst,BAL,LG,67,27,North Carolina,80,30,10,79,78,10,25,6,29,5,42,73,10,77,15,15,69,41,87,15,312,12/17/1991,5,5,12500000,20,6,10,20,15,74,12,52,70,60,75,6,13,19,25,1,40,20,6,21,75,80,6971,76,64,8,22,Right,10,5000000,73,10,6,39,67,66,15,70,12589,glvl5frj3s0ni2v0aqenqtek04\n
Cyrus Jones,BAL,SS,67,25,Alabama,65,27,83,14,63,81,45,6,78,19,69,91,69,70,29,63,13,54,88,71,200,11/29/1993,12,3,1810615,28,6,74,60,29,27,13,90,33,80,79,6,72,48,26,1,27,57,6,17,33,44,8083,89,68,64,18,Right,18,0,10,74,6,47,34,90,73,34,17315,hjp28nn444b2t0hdmfc036rp80\n
Iman Lewis-Marshall,BAL,CB,67,22,USC,65,14,35,19,65,65,43,6,74,43,66,89,67,73,44,54,35,66,85,65,210,2/27/1997,37,0,2540000,40,6,70,67,47,37,12,88,35,79,82,6,69,42,40,1,37,73,6,12,35,55,9561,87,58,52,14,Right,13,650000,35,76,6,58,35,84,62,35,10861,6o9gop86ccufuaphc4v57in7qo\n
Daylon Mack,BAL,DT,67,22,Texas AM,64,23,10,36,86,30,24,6,77,5,31,82,19,73,60,19,45,77,89,28,340,2/23/1997,3,0,2540000,45,6,27,65,13,94,12,69,45,68,85,6,20,36,69,1,12,75,6,20,45,82,9560,78,25,17,20,Right,10,280000,45,20,6,71,45,60,32,45,10660,kifghh2pb1h1eo86e95jdjjn4o\n
Robert Griffin III,BAL,QB,66,29,Baylor,76,87,25,39,55,82,62,80,27,40,67,82,77,74,10,43,44,35,78,31,213,2/12/1990,30,7,2500000,41,79,78,22,50,3,78,85,37,85,88,80,27,54,10,1,61,22,65,22,20,32,5198,95,56,72,19,Right,80,2000000,28,15,70,17,36,84,76,16,9922,rbedrsmjhn66oofng5fhqd8jjc\n
Jordan Lasley,BAL,WR,66,22,UCLA,54,22,77,21,44,68,78,10,25,75,75,90,70,73,10,80,41,25,91,13,213,11/13/1996,77,1,2460000,47,15,83,18,77,17,13,89,30,86,90,10,16,63,10,1,65,19,10,12,27,40,8967,87,74,69,18,Right,12,280000,35,15,6,23,31,86,80,25,12536,9qn7c35tmc2u0dark5tab0f1no\n
Chuck Clark,BAL,FS,65,24,Virginia Tech,63,30,35,20,67,55,57,15,70,10,64,91,48,72,49,61,35,70,93,65,210,4/19/1995,10,2,2420000,52,15,61,64,20,36,10,88,35,82,79,15,60,46,38,1,15,83,10,25,35,65,8507,89,61,44,25,Right,11,160000,35,61,10,53,35,87,59,35,17674,9g49m9l2bu6bgr20bprvrggblc\n
DeShon Elliott,BAL,FS,65,22,Texas,58,24,35,22,57,63,58,6,83,10,74,89,56,73,52,60,35,70,88,74,210,4/21/1997,10,1,2460000,42,6,70,55,20,32,15,86,35,86,85,6,69,56,44,1,25,82,6,17,35,62,8877,90,66,41,18,Right,15,160000,35,72,6,57,35,79,52,35,9879,6314pceqil44vsca8t45cml6as\n
Tyler Ervin,BAL,HB,64,25,San Jose St.,56,26,85,24,62,79,52,15,36,46,58,91,71,70,12,51,28,29,86,19,185,10/7/1993,39,3,720000,56,26,81,20,53,39,22,92,17,91,77,15,14,61,11,1,59,21,20,20,30,21,7997,86,78,69,21,Right,11,0,46,16,18,26,16,86,74,24,11072,pf3h9kl12b8qjjmiun8ot4uhng\n
Ben Powers,BAL,LG,64,22,Oklahoma,66,25,10,77,83,15,15,6,35,5,37,80,10,76,10,15,66,38,90,12,307,10/29/1996,5,0,2540000,25,6,10,10,15,70,12,68,68,72,87,6,12,10,10,1,15,25,6,11,71,83,9602,82,40,9,11,Right,11,680000,70,10,6,33,65,66,15,68,12558,povoi98v93ttlhtkaog8lrpimc\n
Zach Sieler,BAL,LE,64,23,Ferris State,51,22,10,18,88,25,20,6,76,8,26,81,27,78,72,15,45,78,88,29,288,9/7/1995,4,1,2460000,39,6,33,48,15,95,12,78,45,72,86,6,18,38,63,1,15,80,6,12,45,83,9351,81,29,23,15,Right,16,80000,45,20,6,66,45,71,26,45,12339,gq4phi7qf705r2fcdps8440oq8\n
De'Lance Turner,BAL,HB,64,24,Alcorn St.,65,34,75,38,80,76,53,22,16,46,61,90,73,71,19,56,36,31,86,10,214,8/23/1995,39,1,570000,75,28,79,27,54,47,31,91,31,88,83,29,12,71,18,1,49,27,26,12,31,40,9946,91,82,70,16,Right,35,0,47,15,21,25,34,78,73,34,9909,atl8gpuo1719mdcsou90570v4o\n
Stanley Jean-Baptiste,BAL,CB,63,29,Nebraska,53,38,40,19,63,69,64,6,65,35,72,89,64,75,44,65,35,45,83,64,215,4/12/1990,28,4,650000,45,6,69,56,45,38,10,86,35,95,65,6,68,45,35,1,62,61,6,33,35,49,6465,88,64,50,36,Right,11,0,35,80,6,48,35,84,60,35,13130,2hgj7qb1c3c0v2qaiuif3n7idk\n
Bradley Bozeman,BAL,C,63,24,Alabama,72,17,10,74,84,10,15,6,19,5,12,73,10,77,10,10,69,20,88,11,314,11/24/1994,5,1,2460000,10,6,10,10,10,77,12,57,73,62,89,6,10,10,10,1,10,12,6,16,70,74,9327,82,20,14,19,Right,12,120000,69,10,6,15,65,50,8,66,10601,5m73k9j2q2u21r5mlk8tese918\n
Kaare Vedvik,BAL,P,63,25,Marshall,44,40,10,19,45,10,10,20,27,10,25,82,10,75,10,12,19,25,85,12,210,3/16/1994,10,1,1710000,16,30,10,10,10,6,18,74,19,82,65,20,12,10,10,1,12,12,30,62,17,19,9948,85,40,11,91,Right,14,0,17,10,25,33,19,65,21,17,13125,em9mbinhbanb08k7a3tjn7dqic\n
Quincy Adeboyejo,BAL,WR,62,24,Ole Miss,50,34,62,22,56,72,73,15,35,68,75,92,67,75,11,75,39,24,88,24,200,5/26/1995,71,2,500000,37,30,74,15,66,18,22,92,21,83,72,25,16,44,11,1,60,20,25,22,21,42,8466,90,72,72,23,Right,19,0,35,16,15,22,12,89,69,19,20305,obivcusqn27fnl1vep4r6m9blc\n
Bennett Jackson,BAL,FS,61,27,Notre Dame,58,23,40,55,59,75,62,6,77,18,71,89,68,72,45,64,35,65,82,61,192,9/16/1991,13,4,500000,35,6,74,56,26,33,65,89,35,88,75,6,57,44,39,1,25,60,6,16,35,37,6460,88,69,65,19,Right,51,0,35,73,6,52,35,87,65,35,10436,rst2d7ae9kbvn30c7cg4qrps2s\n
Jaylen Smith,BAL,WR,61,22,Louisville,52,27,45,25,64,80,74,10,34,65,78,91,72,74,10,80,46,28,84,22,219,8/1/1997,64,0,1760000,52,15,79,17,69,16,22,90,29,83,80,10,11,59,10,1,70,15,10,12,20,46,9634,87,70,70,17,Right,12,0,38,10,5,30,22,83,74,19,17734,boau0mb3s1r08j6sqd8paua8nc\n
Chris Board,BAL,MLB,59,24,North Dakota St.,56,20,42,24,69,48,40,6,79,10,55,89,54,74,50,46,42,80,88,51,229,7/23/1995,10,1,1710000,53,6,63,59,15,49,15,86,35,83,87,6,47,50,46,1,25,76,6,16,35,75,9709,89,55,40,18,Right,11,0,30,43,6,56,35,88,55,35,12531,kr8nomc8fki4fa0oarnkeo0m5c\n
Matthew Thomas,BAL,MLB,59,24,Florida State,57,19,10,29,73,40,20,6,78,5,43,87,35,75,58,28,45,78,82,55,232,7/21/1995,5,1,570000,40,6,44,59,15,59,12,86,45,95,88,6,46,35,52,1,35,73,6,15,45,73,9081,85,56,20,17,Right,13,0,45,39,6,62,45,85,35,45,13167,6a4nq6d27s3gd5bvoet75s82os\n
Jermaine Eluemunor,BAL,RG,58,24,Texas AM,59,24,10,55,92,18,20,6,26,7,27,77,15,76,10,17,63,33,92,12,335,12/13/1994,5,2,650000,36,6,25,10,17,71,12,67,64,71,87,6,12,28,10,1,12,37,6,25,66,80,8544,91,22,12,25,Right,10,0,65,10,6,15,61,62,22,61,1042,2fhoa4uouc6mq6u2astbqnbrlc\n
Greg Senat,BAL,LT,58,24,Wagner College,58,21,10,80,77,21,31,6,18,15,36,78,10,78,10,28,62,22,90,15,302,9/8/1994,15,1,2460000,30,6,16,15,18,64,12,60,61,66,88,6,12,29,10,1,22,24,6,12,63,79,9054,86,30,27,18,Right,16,120000,68,10,6,17,64,70,18,70,12833,llq3qm4cur51kqrc1d8hl93950\n
Darrell Williams,BAL,LT,58,26,W. Kentucky,51,26,10,80,85,15,15,6,31,5,28,80,10,77,10,15,65,33,87,15,315,3/24/1993,5,2,570000,29,6,12,15,15,76,12,64,63,72,82,6,12,27,10,1,15,36,6,16,59,82,9315,81,24,7,20,Right,0,0,62,10,6,24,67,58,13,69,11063,ha6arta9u8bgjku42kbcmf0frg\n
R.J. Prince,BAL,RG,57,24,North Carolina,57,22,10,63,83,10,21,6,24,12,30,74,10,78,10,25,66,38,86,20,311,4/19/1995,10,1,500000,25,6,10,15,16,61,12,56,68,65,83,6,15,15,10,1,14,20,6,12,65,78,9894,83,40,5,17,Right,14,0,64,10,6,25,63,55,10,62,10767,2mi4ibqjpafsh90h6no8j0vcgo\n
Alvin Jones,BAL,MLB,55,24,UTEP,47,14,10,13,66,35,21,6,79,5,45,84,31,70,57,22,45,84,85,56,231,12/2/1994,5,1,500000,35,6,35,48,15,58,12,81,45,82,82,6,50,31,52,1,16,80,6,10,45,69,9823,89,36,21,12,Right,10,0,45,41,6,62,45,74,35,45,752,fvv4rimnvljrafnn710hfob9ug\n
