Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Cooper Kupp,LAR,WR,84,26,Eastern Wash.,90,48,84,34,65,87,84,37,31,87,89,91,78,74,10,86,51,31,89,26,208,6/15/1993,82,2,2880000,55,42,85,22,86,18,22,88,32,76,85,42,15,78,10,1,78,26,36,20,39,54,8626,94,80,83,22,Right,29,950000,46,10,30,28,28,94,82,34,17720,ant3p60sfc4jrr0ijmiuo45mc0\n
Jared Goff,LAR,QB,83,24,California,85,89,11,11,64,64,20,87,28,17,24,86,44,76,9,20,16,27,90,18,223,10/14/1994,15,3,32200000,35,93,53,21,18,16,77,78,10,67,89,84,12,34,9,1,19,17,88,20,14,21,8021,93,56,53,21,Right,81,18520000,17,9,85,21,10,72,57,18,12534,ub7qhfnaj57r0bjfmgip2ojimg\n
Rob Havenstein,LAR,RT,82,27,Wisconsin,88,11,10,83,84,10,15,6,30,5,27,76,10,80,10,15,91,35,90,13,328,5/13/1992,5,4,29480000,21,6,10,28,15,79,12,57,86,71,83,6,12,10,10,1,15,20,6,12,79,84,7166,78,40,5,15,Right,15,4290000,81,10,6,25,93,55,11,83,12408,uscqntk78lfbq2bvdfc7for3hs\n
Marcus Peters,LAR,CB,82,26,Washington,86,29,45,18,71,75,73,6,78,14,81,90,66,72,43,74,35,57,93,76,197,1/9/1993,11,4,10810931,25,6,77,83,24,22,16,90,35,89,82,6,83,30,46,1,25,63,6,14,35,58,7277,87,68,66,15,Right,10,0,35,79,6,54,35,91,76,35,11907,npsah2i03j1nb9qq7rln8ail616lr23h9ltp6qa9t0vu6675dkc0\n
Austin Blythe,LAR,RG,81,27,Iowa,88,24,9,81,87,16,14,6,31,5,27,80,13,75,13,14,83,32,93,14,300,6/16/1992,5,3,3220000,26,6,17,19,13,66,12,61,85,77,91,6,12,21,12,1,15,28,6,20,81,83,7897,93,24,7,20,Right,13,0,80,8,6,26,83,70,17,79,2694,03kgfdu8csa5e11aihjhm06i88\n
Eric Weddle,LAR,FS,81,34,Utah,91,30,67,23,68,76,30,6,66,10,73,90,65,71,62,60,35,75,97,80,195,1/4/1985,10,12,4750000,25,6,77,83,20,32,10,85,35,81,80,6,72,30,41,1,20,79,6,35,35,68,3132,99,70,35,49,Right,26,5750000,35,68,6,43,35,87,50,35,12384,dr5mn09atmkoba1cr934s5n6ms\n
Samson Ebukam,LAR,LOLB,80,24,Eastern Wash.,79,25,10,21,83,46,42,6,82,13,52,90,48,75,81,43,45,81,92,61,240,5/9/1995,7,2,2420000,52,6,57,76,23,50,12,87,45,92,87,6,48,35,61,1,17,84,6,20,45,81,9177,84,41,26,20,Right,15,600000,45,36,6,74,45,82,41,45,17691,3rg8mg9m2okfr76akb0ltt5v9o\n
Greg Zuerlein,LAR,K,80,31,Missouri W State,68,26,10,12,38,10,10,20,15,10,35,81,10,72,10,12,12,23,95,12,191,12/27/1987,10,7,6810000,10,35,10,10,10,4,16,74,12,62,55,20,12,10,10,1,12,12,30,89,17,12,6182,85,39,9,95,Right,19,2150000,17,10,25,13,12,66,19,17,12629,th98tri64od2qpga4hlb7jgicg\n
Gerald Everett,LAR,TE,79,25,South Alabama,73,25,40,53,69,79,80,6,37,65,84,88,62,75,10,81,67,36,88,12,245,6/25/1994,62,2,3510000,77,15,81,23,69,81,13,85,60,89,83,10,12,76,10,1,65,28,10,11,57,68,8549,85,75,77,15,Right,10,2520000,58,25,6,30,66,82,76,53,12572,h23jdj2c2qu3kr6a9eaov08gvp6lr23h9ltp6qa9t0vu6675dkc0\n
Tyler Higbee,LAR,TE,79,26,W. Kentucky,84,26,18,50,79,76,79,10,33,64,83,84,58,78,17,84,73,34,88,21,257,1/1/1993,60,3,3660000,74,22,65,22,67,89,12,80,65,83,89,21,14,63,17,1,63,27,18,19,61,65,8050,87,78,63,21,Right,16,600000,62,17,16,32,72,85,60,58,20412,k0r2h7q44p5ms7jt0f0gogechg\n
Clay Matthews,LAR,ROLB,78,33,USC,81,13,10,24,84,10,25,6,83,15,67,88,10,75,64,35,45,81,88,54,255,5/14/1986,7,10,4250000,28,6,10,80,25,52,12,82,45,80,91,6,44,10,78,1,15,90,6,10,45,84,2003,97,52,13,17,Right,16,5000000,45,45,6,81,45,84,28,45,2457,a5lne0olrigi3p5kdcnoiftsqg\n
Dante Fowler Jr,LAR,ROLB,77,25,Florida,78,25,10,12,73,50,49,6,81,8,52,88,52,75,82,44,45,82,85,45,255,8/3/1994,4,4,500000,55,6,45,74,15,56,12,85,45,82,77,6,41,45,73,1,28,86,6,22,45,82,7120,82,55,35,21,Right,16,11500000,45,42,6,61,45,84,45,45,17868,0evss6ooqpdooq1k4ea35i8k68\n
Cory Littleton,LAR,MLB,75,25,Washington,85,18,10,16,73,22,21,6,81,15,59,87,10,75,65,41,45,83,86,70,225,11/18/1993,15,3,3100000,38,6,46,82,15,58,12,83,45,80,77,6,63,28,60,1,20,74,6,29,45,69,8373,88,44,31,22,Right,10,0,45,49,6,70,45,81,35,45,13322,efsehhlfm1bt4jeoo4ftrii5l8\n
Josh Reynolds,LAR,WR,75,24,Texas AM,79,30,45,29,62,76,83,20,32,80,85,88,72,75,10,87,49,35,87,26,192,2/16/1995,80,2,2420000,50,25,76,17,78,83,22,88,27,88,77,27,18,70,10,1,73,28,20,14,25,49,8700,92,76,74,20,Right,20,640000,44,20,15,24,20,86,72,23,11896,s1rc66lo7bakedhvabgkunqmr0\n
Malcolm Brown,LAR,HB,72,26,Texas,80,25,63,47,74,79,51,10,35,37,59,92,77,71,5,62,65,39,87,15,222,5/15/1993,29,4,2030000,83,30,78,16,44,34,18,89,42,84,82,10,10,77,5,1,45,17,25,15,40,45,7030,83,89,78,19,Right,11,0,61,10,15,27,36,85,65,35,1518,t4evnu2d971ntdsif664efg47k\n
Darrell Henderson Jr,LAR,HB,72,22,Memphis,66,33,75,36,68,76,61,16,35,57,68,95,78,68,10,61,35,36,89,15,208,8/19/1997,49,0,3070000,67,31,85,26,62,27,25,89,25,81,87,21,12,75,10,1,59,19,26,13,34,38,9498,89,86,74,16,Right,19,1080000,51,16,20,25,27,88,78,33,17723,dqnqcsgfooutkg1k0r5avkdq34\n
Morgan Fox,LAR,LE,71,24,Colorado St.,73,23,13,12,84,37,31,6,78,12,35,82,17,75,52,28,45,81,91,29,275,9/12/1994,8,3,650000,33,6,28,69,19,97,12,76,45,84,90,6,24,34,73,1,16,77,6,14,44,82,8325,85,44,18,18,Right,15,0,45,13,6,60,45,77,28,45,13217,tchs538ne5i2h536uo2fanfksc\n
Troy Hill,LAR,CB,71,28,Oregon,74,25,61,15,65,61,50,6,68,19,67,91,66,71,27,65,21,49,89,75,184,8/29/1991,12,4,4220000,25,6,71,76,29,20,10,87,25,86,77,6,71,25,21,1,15,45,6,11,25,45,7502,91,67,49,15,Right,10,1030000,21,70,6,43,25,92,59,25,20481,kga6fgb8gmhoarsci3e6l951sc\n
Blake Bortles,LAR,QB,69,27,UCF,70,86,10,10,69,79,35,80,24,24,62,82,67,77,10,40,23,21,96,20,236,4/28/1992,14,5,500000,57,83,71,25,34,5,86,79,16,80,95,80,15,40,10,1,26,12,78,32,15,15,6351,93,60,68,48,Right,80,500000,22,10,77,19,17,79,74,16,20406,1eng98r3do1mhpogqgcusiemu8\n
David Long,LAR,CB,69,21,Michigan,66,22,45,15,61,73,56,6,71,28,66,90,71,71,32,62,35,52,89,65,198,2/6/1998,22,0,2930000,25,6,76,61,35,41,15,91,35,92,81,6,70,26,25,1,21,50,6,25,35,53,9555,90,65,67,25,Right,11,960000,35,76,6,48,35,93,73,35,20421,847a5lva618l1m1ah43dlmc73c\n
Ogbonnia Okoronkwo,LAR,ROLB,68,24,Oklahoma,53,19,10,25,83,36,25,5,80,15,41,87,35,74,75,15,45,79,90,48,253,4/24/1995,15,1,2460000,25,5,39,51,15,45,13,82,45,90,85,5,42,10,67,1,15,75,5,10,45,80,9012,84,40,39,15,Right,16,280000,45,24,5,64,45,81,39,45,13245,2c1qp2r39a765ureednic2ld5s\n
Taylor Rapp,LAR,SS,68,21,Washington,64,36,57,10,63,58,60,6,79,22,67,88,61,72,49,65,35,74,91,69,208,12/22/1997,17,0,3250000,33,25,67,67,29,24,22,84,35,84,84,30,65,44,41,1,22,82,18,14,35,49,9606,89,61,46,18,Right,14,1400000,35,63,12,59,35,88,62,35,13473,o55lbvhhhg0ttiikb88vn8tnmo\n
Justin Davis,LAR,HB,67,23,USC,57,28,68,33,65,73,46,18,32,34,61,91,82,73,12,44,29,27,88,20,198,11/11/1995,26,2,1680000,61,26,86,20,41,33,24,88,20,74,77,20,13,61,11,1,47,22,24,17,26,31,8525,87,73,74,21,Right,11,0,36,17,21,26,15,91,80,21,2643,6gndevtrkgesc2pt0iaef1cv60\n
John Franklin-Myers,LAR,LE,67,22,Stephen F. Austin,62,20,10,18,88,33,18,9,76,8,28,84,21,76,73,15,45,73,90,33,292,9/26/1996,4,1,2460000,32,9,31,65,15,94,12,79,45,80,85,9,25,34,67,1,15,83,9,12,45,86,8892,77,26,24,16,Right,17,440000,45,25,9,67,45,74,21,45,12943,csb6n92uas041ei0dginel39m4\n
Greg Gaines,LAR,DT,67,23,Washington,68,31,10,39,87,31,32,6,78,20,39,79,19,73,51,40,45,76,88,26,312,5/6/1996,18,0,2540000,49,6,24,71,24,91,12,67,45,75,90,6,15,38,71,1,19,84,6,12,45,87,9464,79,45,20,19,Right,10,600000,45,17,6,67,45,61,13,45,20623,ioe9nb0f49obiddoebqklei74k89anmo0rh5n6vi7tcg4c0s4op0\n
Bryce Hager,LAR,MLB,66,27,Baylor,64,25,15,13,78,49,25,6,76,10,54,87,40,73,56,24,45,82,83,74,237,5/4/1992,10,4,650000,46,6,42,63,10,54,12,84,45,84,74,6,59,45,63,1,13,63,6,19,45,73,7484,91,55,20,15,Right,10,0,45,33,6,61,45,77,35,45,20513,71eevdfmhf2p4umr1moinadlkk\n
John Kelly,LAR,HB,66,22,Tennessee,62,35,45,36,75,76,66,19,32,62,66,90,75,70,10,63,34,33,88,17,205,10/4/1996,56,1,2460000,87,35,84,18,65,42,30,85,35,84,82,25,10,82,10,1,61,33,30,14,36,37,8959,87,81,81,20,Right,23,200000,42,14,25,30,29,83,74,29,12847,hs2bfcseiig89eafg82ucocp10\n
Micah Kiser,LAR,MLB,66,24,Virginia,59,25,10,24,76,23,19,6,77,5,50,88,30,72,68,15,45,80,91,68,244,1/25/1995,5,1,2460000,37,6,34,57,15,59,12,84,45,85,88,6,63,30,62,1,12,83,6,16,45,76,8964,85,50,30,17,Right,16,280000,45,40,6,79,45,81,28,45,2412,sr5it79rema6qfeij1htlrmlao\n
KhaDarel Hodge,LAR,WR,65,24,P. View AM,60,57,67,21,58,74,77,40,33,67,82,89,75,74,10,83,42,29,88,25,205,1/3/1995,71,1,570000,40,45,81,18,69,11,44,87,19,88,85,51,13,47,10,1,63,28,41,16,10,44,0,89,69,73,20,Right,37,0,35,18,37,27,10,85,71,17,13248,a5odhs4ikup6ulvfj8jvqvmtg0\n
Justin Lawler,LAR,LOLB,65,24,SMU,61,30,10,22,78,33,38,6,80,23,47,80,21,76,65,36,45,79,92,46,266,12/23/1994,15,1,2460000,36,6,31,64,28,53,12,73,45,75,90,6,41,27,73,1,21,73,6,12,45,77,9844,87,38,31,17,Right,14,80000,45,20,6,76,45,70,25,45,13458,hd6jru8hjta2kv1qhbj1kpe000\n
Johnny Mundt,LAR,TE,65,24,Oregon,56,25,10,45,74,64,72,6,33,56,73,87,57,76,16,68,61,33,86,24,232,11/23/1994,51,2,1050000,70,6,61,24,61,82,18,81,55,74,84,6,14,71,22,1,60,30,6,20,58,60,9248,85,68,62,22,Right,10,0,59,10,6,26,59,80,58,52,11616,4ovi8ca2t02cnlmkfd87hoobis\n
Joseph Noteboom,LAR,LG,65,24,TCU,55,17,11,75,85,13,15,6,31,8,20,84,12,77,10,14,70,31,90,12,322,6/19/1995,5,1,2640000,20,6,15,10,10,70,12,74,66,62,89,6,12,18,10,1,15,33,6,12,66,77,9007,87,25,11,15,Right,14,800000,71,10,6,30,72,61,10,74,20462,f492963l46lm92odk3l0qvtbqeai91npjv0ehtnmcjt8aviae7cg\n
Austin Proehl,LAR,WR,65,23,North Carolina,51,36,71,20,48,76,75,24,36,73,77,92,77,70,10,72,46,25,85,25,175,10/11/1995,70,1,1090000,35,29,81,24,78,87,22,90,34,81,73,23,18,41,10,1,72,15,19,13,20,42,9896,90,70,70,17,Right,19,0,30,10,14,24,32,90,76,19,10816,v9j3jjhe1rjuri5h00s736ugqk\n
Josh Carraway,LAR,ROLB,64,25,TCU,56,22,10,15,77,47,48,6,77,13,53,85,29,75,71,42,45,74,89,47,242,4/13/1994,7,2,570000,33,6,44,55,23,42,12,82,45,73,84,6,43,37,59,1,20,77,6,20,45,65,8501,85,48,27,16,Right,10,0,45,36,6,68,45,83,42,45,11244,uk19l79an34ab7dpb850fvhp8o\n
Marqui Christian,LAR,FS,64,24,Midwestern St.,61,26,35,16,67,66,42,6,76,13,63,92,60,71,29,60,14,70,88,64,207,10/27/1994,10,3,2340000,46,6,69,59,15,26,10,88,35,85,84,6,59,54,26,1,15,77,6,19,35,61,7944,88,63,45,23,Right,14,0,10,64,6,52,35,87,60,35,13300,kao4pvu3q8nhh9gte0ai7g8f4g\n
Bobby Evans Jr,LAR,LT,64,22,Oklahoma,68,26,10,79,85,30,40,6,15,31,50,76,17,76,10,42,69,33,86,12,312,3/24/1997,25,0,2630000,38,6,25,10,35,71,12,66,71,69,85,6,12,32,10,1,38,25,6,12,70,77,9451,82,47,22,18,Right,10,760000,68,10,6,10,67,57,24,67,13380,3b6kne3kvf5ncahpv071drsark\n
Tanzel Smart,LAR,RE,64,24,Tulane,68,14,10,11,82,24,24,6,76,9,32,79,14,73,75,18,45,74,88,27,290,11/6/1994,5,2,2420000,35,6,23,68,16,92,12,67,45,68,78,6,18,34,62,1,15,80,6,11,45,81,8728,76,26,12,17,Right,16,160000,45,10,6,62,45,63,22,45,13189,kh6fb96utbaibf4kbqrb3faojg\n
Trevon Young,LAR,LOLB,64,24,Louisville,51,20,10,17,80,30,25,6,77,8,40,87,34,76,75,20,45,73,66,45,259,4/1/1995,4,1,1710000,28,6,38,50,15,49,12,80,45,80,74,6,42,32,65,1,14,77,6,11,45,78,9130,83,38,29,17,Right,16,0,45,33,6,64,45,79,33,45,13851,2s1b9iae1qcil29mm4p5r3gr8k\n
Sebastian Joseph-Day,LAR,DT,63,24,Rutgers,55,10,10,23,81,20,20,6,78,7,21,85,17,76,45,19,45,77,90,26,310,3/21/1995,3,1,2460000,20,6,24,53,15,69,12,73,45,77,88,6,20,26,64,1,15,76,6,6,45,82,9827,76,24,16,8,Right,14,160000,45,10,6,70,45,70,21,45,1133,rf00qpl87h3fmi9h5adifdci0c\n
Donte Deayon,LAR,CB,63,25,Boise State,68,26,73,10,54,69,62,15,78,10,69,88,78,69,30,64,25,56,88,65,161,1/28/1994,10,2,650000,36,15,82,67,20,27,15,87,35,88,78,15,59,40,22,1,18,52,10,15,35,38,9175,90,63,65,20,Right,11,0,25,58,10,54,35,90,75,35,13859,buavbr7ao1f9h49vrbfngqqo04\n
Brian Allen,LAR,C,62,23,Michigan St.,58,12,10,79,83,10,15,6,25,5,30,76,10,74,13,15,72,31,89,14,305,10/11/1995,5,1,2460000,20,6,10,15,15,55,12,62,74,67,91,6,12,10,15,1,15,20,6,15,70,77,8799,82,27,27,11,Right,16,680000,67,10,6,19,68,58,23,64,2269,gcaok38fq3oksstfhkmse1qffg\n
Kendall Blanton,LAR,TE,62,23,Missouri,59,19,10,47,78,65,72,6,24,51,76,84,55,78,10,70,58,23,86,18,262,11/10/1995,47,0,1760000,65,15,64,15,56,86,19,76,54,76,81,10,12,62,10,1,61,12,10,14,55,66,9389,84,66,59,17,Right,10,0,57,10,6,25,52,72,52,54,11282,tae3lbq95qd2vv9atn52fl6tn4\n
Matt Colburn II,LAR,HB,62,21,Wake Forest,64,26,65,33,70,73,58,15,28,52,63,88,73,70,10,61,30,26,89,18,200,7/27/1997,48,0,1760000,63,20,78,16,57,37,19,90,34,76,84,15,12,62,10,1,49,22,15,15,27,36,0,87,74,68,20,Right,11,0,50,19,10,27,33,90,72,23,20423,1c4h4jjklvc45hmkfsgbldand4\n
Mike Thomas,LAR,WR,62,25,Southern Miss,63,23,79,26,63,77,76,6,31,67,77,89,77,73,10,85,54,13,90,26,189,8/16/1994,68,3,2340000,31,15,80,20,66,88,22,88,36,86,86,10,18,36,10,1,53,15,10,19,13,46,8435,88,67,70,19,Right,19,120000,35,15,6,23,31,85,68,13,9944,3dqe2numt7pu2hk2c7j2efg6pg\n
Dakota Allen,LAR,MLB,61,23,Texas Tech,55,25,15,15,73,58,46,6,80,8,47,86,51,73,54,42,45,80,88,55,235,11/2/1995,5,0,2540000,49,6,57,57,17,51,12,80,45,83,86,6,49,46,63,1,16,81,6,20,45,77,9364,92,44,37,20,Right,10,50000,45,47,6,69,45,85,52,45,17848,i5hote7bue2ol66jt13phi2m4g\n
Kevin Peterson,LAR,CB,61,25,Oklahoma St.,60,17,55,15,61,65,25,6,76,10,52,92,75,71,48,60,15,44,86,63,185,3/22/1994,10,3,570000,10,6,70,62,20,25,10,86,35,84,70,6,66,10,32,1,15,48,6,24,35,45,8175,89,40,49,21,Right,10,0,15,65,6,52,35,85,59,35,20571,idc0e8i3ot5qmhtvd7mastqet8\n
Nick Scott,LAR,SS,60,24,Penn State,56,28,40,17,64,73,49,6,70,26,64,92,67,71,50,63,35,68,87,60,200,5/17/1995,20,0,2540000,50,6,73,54,37,46,17,90,35,92,84,6,58,50,28,1,21,79,6,14,35,58,0,90,69,60,18,Right,17,60000,45,64,6,54,35,83,71,35,12947,t1krlnen5da5v78sosgimh2kms\n
David Edwards,LAR,RT,59,22,Wisconsin,67,40,10,80,81,49,30,25,35,17,46,79,27,78,27,34,66,39,84,12,308,3/20/1997,14,0,2540000,43,40,34,30,26,73,30,63,64,65,90,31,12,44,31,1,33,35,34,11,61,76,9447,88,45,36,21,Right,27,240000,63,10,27,37,68,64,34,64,10849,skpof3agcqgfk428b4aiss0sn4\n
JoJo Natson,LAR,WR,59,25,Akron,63,24,86,21,50,61,74,17,26,56,75,92,84,67,10,72,37,20,87,22,160,2/1/1994,58,2,650000,40,20,88,23,57,19,27,90,19,80,75,23,19,38,10,1,55,15,15,14,13,38,9251,92,63,75,20,Right,19,0,34,15,10,24,11,87,87,13,12431,kqunb44dcc840ev8nf6k7f6n18\n
Steven Parker,LAR,FS,59,23,Oklahoma,49,30,45,17,51,51,39,6,70,11,56,90,52,73,41,60,35,72,91,66,210,12/14/1995,10,1,1090000,43,6,69,49,21,38,17,86,35,87,85,6,63,43,33,1,17,78,6,12,35,55,9884,88,62,41,17,Right,12,0,35,63,6,57,35,87,43,35,12913,h2il4ntvqf3cmrtn6ab4a4oba8\n
Darious Williams,LAR,CB,59,26,UAB,43,35,47,17,54,72,45,6,72,12,73,93,60,69,35,63,35,57,88,61,184,3/15/1993,10,1,1710000,19,6,64,46,22,31,10,91,35,92,82,6,63,33,32,1,30,60,6,13,35,50,9955,91,60,60,14,Right,15,0,35,65,6,53,35,87,72,35,13227,v2fuh6kq06728p5gims3dvo1m4\n
Jamil Demby,LAR,RG,58,23,Maine,55,17,10,60,85,12,10,6,18,5,13,76,10,77,10,12,66,22,92,11,321,6/20/1996,5,1,1710000,15,6,10,15,10,64,12,53,67,61,90,6,10,10,10,1,12,12,6,12,67,81,8868,74,20,19,15,Right,15,0,65,10,6,16,62,56,7,62,11866,0ok20tubh8boggqk3hvphna7qo\n
Travin Howard,LAR,MLB,58,23,TCU,59,15,10,28,67,35,51,6,77,5,62,89,36,73,54,47,45,78,88,60,219,5/10/1996,5,1,1090000,26,6,47,55,15,48,12,87,45,85,80,6,55,31,51,1,25,79,6,12,45,75,9805,86,60,24,14,Right,14,0,45,56,6,63,45,82,36,45,2309,rr3an25pf0fepqcnpcegtv2bm8\n
Ramon Richards,LAR,CB,58,22,Oklahoma St.,54,51,50,17,55,66,52,25,74,16,63,88,65,71,26,60,16,56,86,60,188,11/29/1995,11,1,1080000,28,49,71,57,26,47,41,85,33,80,83,36,62,29,24,1,27,64,43,17,33,47,0,90,60,52,18,Right,32,0,10,67,39,53,34,84,65,34,2505,185tcav8j2ken6onl17fg0ahgc\n
Dominique Hatfield,LAR,CB,57,24,Utah,53,26,45,17,48,53,54,15,74,10,52,85,57,70,42,60,25,53,89,60,178,12/13/1994,10,2,650000,34,15,60,57,20,36,10,85,35,82,74,15,67,35,36,1,18,58,10,15,35,57,9198,90,56,59,20,Right,15,0,25,56,10,52,35,85,69,35,12848,ep818ng3v7m4t8v34nod33bn8c\n
Ketner Kupp,LAR,MLB,57,22,Eastern Wash.,55,30,65,15,69,62,40,15,76,24,55,84,54,72,50,46,45,78,85,57,225,11/15/1996,19,0,1760000,58,15,62,57,32,55,24,82,45,73,83,15,52,56,54,1,15,81,10,15,45,74,0,88,61,48,20,Right,25,0,45,48,10,63,45,81,46,45,13747,o34elovqhp960lvreocop2kfog\n
Jeremiah Kolone,LAR,LG,56,24,San Jose St.,53,20,10,72,84,10,10,6,27,5,20,77,10,77,10,12,63,30,82,15,316,10/23/1994,5,1,500000,24,6,10,20,10,61,12,62,65,71,80,6,12,10,10,1,12,20,6,20,64,76,0,76,25,5,20,Right,10,0,62,10,6,20,62,60,10,60,12693,vithqh3ur53k40vip0skefrtos\n
Aaron Neary,LAR,LG,56,26,Eastern Wash.,62,26,10,60,81,10,10,6,30,5,26,80,10,76,10,12,64,29,90,12,301,11/15/1992,5,3,570000,25,6,10,12,10,72,12,67,62,71,77,6,12,10,10,1,12,12,6,22,65,74,9253,84,22,8,22,Right,10,0,63,10,6,10,65,69,18,60,13272,6vhcj1jf6r82q0egf5m644jvtg\n
Vitas Hrynkiewicz,LAR,C,52,23,Youngstown St.,54,15,10,80,83,10,15,6,30,5,25,75,10,76,10,15,63,27,88,11,300,10/27/1995,5,0,1760000,25,6,10,24,15,63,12,57,61,78,83,6,9,10,10,1,15,25,6,14,60,82,0,84,40,5,15,Right,10,0,61,10,6,24,64,62,10,62,13356,kg3f864m4utaf0iqg215e84kq4\n
Brandon Allen,LAR,QB,46,26,Arkansas,55,81,13,11,56,52,20,76,28,17,26,82,28,74,9,20,16,24,85,18,209,9/5/1992,15,3,650000,29,71,53,21,18,8,60,78,10,60,75,68,12,31,9,1,19,11,62,20,14,21,7876,88,59,30,21,Right,62,0,17,9,64,21,10,61,33,18,20408,iadi2vtonn36dilecdio7hcui4\n
