Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Ezekiel Ansah,SEA,RE,80,30,BYU,82,33,10,17,84,42,25,6,83,8,37,88,62,77,70,30,45,82,85,43,275,5/29/1989,4,6,1880000,45,6,35,76,15,98,12,84,45,85,74,6,31,45,79,1,20,88,6,40,45,87,5659,90,51,30,44,Right,17,6000000,45,45,6,72,45,81,38,45,11497,vc5u769mvvncbcg4j9sdk05sds\n
Shaquill Griffin,SEA,CB,80,24,UCF,77,14,45,18,68,71,68,6,80,14,70,93,73,72,37,71,35,65,92,80,194,7/20/1995,11,2,2510000,36,6,80,79,24,26,13,94,35,91,80,6,77,48,28,1,19,67,6,12,35,58,8570,89,67,53,14,Right,10,760000,35,81,6,55,35,88,63,35,20584,nlmm4hnidus3mdepb9e56qi9ts\n
Tre Flowers,SEA,CB,79,24,Oklahoma St.,80,26,35,19,66,59,51,6,72,12,62,92,59,75,40,60,35,68,90,82,203,6/2/1995,10,1,2460000,45,6,65,83,22,37,27,90,35,83,84,6,76,44,33,1,22,74,6,10,35,57,8890,89,60,44,19,Right,10,280000,35,74,6,56,35,83,53,35,13829,haenrnod7mj45tne96v3ib72kg\n
Bradley McDougald,SEA,FS,79,28,Kansas,84,27,65,16,67,74,65,6,72,39,77,86,72,73,50,74,35,75,89,80,215,11/15/1990,34,6,9500000,39,6,77,80,49,30,15,87,35,83,75,6,74,45,45,1,15,69,6,24,35,61,6722,90,67,50,28,Right,17,3990000,35,72,6,48,35,84,65,35,13846,7hj97b57gqjbbrcq8tu5fihvlk\n
Rashaad Penny,SEA,HB,78,23,San Diego St.,74,38,82,33,71,82,56,12,38,49,65,90,73,71,10,50,31,34,92,15,220,2/2/1996,42,1,4860000,70,26,90,12,55,20,23,90,28,79,89,24,13,80,10,1,53,31,21,13,36,31,9017,91,90,78,17,Left,17,5920000,56,18,18,31,22,91,83,29,13868,gtps8u5of8hhobmflahs94f4sc\n
Jason Myers,SEA,K,77,28,Marist,61,45,10,15,43,19,10,20,28,10,30,71,23,70,10,12,20,20,85,25,190,5/12/1991,10,4,8950000,15,35,14,15,10,2,13,69,15,40,50,20,10,16,10,1,12,12,30,87,15,15,7773,80,34,12,96,Right,13,6500000,20,10,25,10,15,47,22,15,13282,ttn3q8m268t4c2b493hl82li1h6lr23h9ltp6qa9t0vu6675dkc0\n
Al Woods,SEA,DT,77,32,LSU,78,20,10,34,93,10,15,6,80,7,20,80,10,76,49,15,45,84,88,29,330,3/25/1987,3,9,1810000,15,6,10,81,15,79,12,69,45,45,75,6,12,10,76,1,15,52,6,22,45,84,3268,77,25,10,19,Right,14,400000,45,12,6,78,45,67,10,45,17795,ti8hn36e5d3bj9qedhfeocp5vs\n
Justin Britt,SEA,C,76,28,Missouri,87,11,10,80,87,10,15,6,30,5,35,80,10,78,10,15,73,35,85,13,315,5/29/1991,5,5,17890000,14,6,10,28,15,68,12,69,68,73,84,6,12,10,10,1,15,20,6,12,79,82,6360,83,40,6,15,Right,10,10220000,78,10,6,25,75,65,11,77,12849,a8bksgh5pfesu9p0rinisha3e48h4tqkded6qv5dogtjsem1vdcg\n
Ed Dickson,SEA,TE,76,32,Oregon,83,25,12,47,68,76,77,6,35,67,80,86,66,76,10,79,53,40,88,19,250,7/25/1987,62,9,8100000,58,15,73,22,70,84,14,82,52,82,88,10,11,72,10,1,73,25,10,15,58,62,948,85,72,73,12,Right,12,2610000,58,25,6,49,48,74,73,51,13459,38f4ificlbm8hab6octj1kssq8\n
D.K. Metcalf,SEA,WR,76,21,Ole Miss,62,34,40,27,77,81,86,10,34,70,80,93,70,75,10,88,53,33,81,29,228,12/14/1997,71,0,3030000,68,18,80,19,73,14,29,95,34,94,96,10,15,80,10,1,82,30,13,13,23,48,9569,88,78,81,18,Right,19,1550000,42,15,10,38,30,81,77,18,13357,q6686dqm7v9djjqh1sb1robhrs\n
David Moore,SEA,WR,76,24,East Central Univ.,83,35,60,33,77,76,84,15,35,77,85,89,62,72,10,88,56,32,91,25,215,1/15/1995,77,2,650000,57,29,76,25,76,83,22,91,27,87,84,22,18,72,10,1,78,28,25,25,30,55,9243,88,72,76,33,Right,19,0,56,33,15,33,20,83,71,29,12590,ni059gr8r0s4gnpd3rjvkog80c\n
Nick Vannett,SEA,TE,75,26,Ohio State,77,29,18,56,73,73,78,6,43,66,82,83,58,78,17,75,62,30,86,21,261,3/6/1993,63,3,2400000,68,15,62,22,69,81,16,76,56,80,78,10,14,65,17,1,66,35,10,19,56,71,8246,84,75,60,21,Right,10,640000,57,17,6,46,61,82,60,53,12585,id9gp11u95kd6vbf8jqph8mh5d6lr23h9ltp6qa9t0vu6675dkc0\n
Mike Iupati,SEA,LG,74,32,Idaho,85,14,10,85,90,22,15,6,42,10,32,74,20,77,10,15,79,31,88,12,331,5/12/1987,6,9,500000,25,6,10,17,20,70,12,60,80,60,97,6,12,35,35,1,15,33,6,22,66,86,1593,80,40,8,35,Right,15,2060000,68,10,6,40,78,65,18,69,13540,0t8irfei08i7qcsdbbmek9gm6o\n
J.D. McKissic,SEA,HB,74,26,Arkansas St.,74,27,82,32,69,77,71,10,45,71,74,89,81,70,10,74,40,27,88,16,195,8/15/1993,63,3,640000,57,15,85,47,78,21,20,88,28,87,78,10,11,64,10,1,63,15,10,25,26,30,8143,90,85,78,25,Right,17,0,36,15,10,45,25,91,76,21,20441,96egap2v90louifqlee1jcv3kk\n
Barkevious Mingo,SEA,LOLB,74,28,LSU,73,25,10,20,69,48,35,6,82,5,53,87,70,77,74,47,45,83,90,66,235,10/4/1990,5,6,4600000,55,6,45,72,15,51,12,85,45,88,72,6,60,49,66,1,25,82,6,14,45,80,5985,95,55,45,19,Right,12,2350000,45,56,6,60,45,84,60,45,20712,mg79qcqk78mp4cr246a6hakgec\n
Tedric Thompson,SEA,FS,74,24,Colorado,77,25,50,12,68,68,75,15,76,12,78,88,62,72,37,72,35,71,86,76,204,1/20/1995,10,2,2420000,38,15,71,75,22,33,17,86,35,85,75,15,69,37,26,1,19,83,10,30,35,57,8751,92,74,47,15,Right,10,640000,35,64,10,60,35,82,62,35,13312,0td9rbos96grm69ghch0hfe70c\n
Jaron Brown,SEA,WR,73,29,Clemson,68,32,60,42,67,78,84,6,35,77,85,89,72,75,10,87,58,39,89,22,204,1/8/1990,73,6,3550000,58,15,78,17,76,18,22,89,38,90,73,10,10,63,10,1,76,25,10,15,30,62,6727,85,69,73,16,Right,22,1960000,55,25,6,45,32,87,69,29,2858,r1vvvm7c5d49cd8pdlb55aab0c\n
Will Dissly,SEA,TE,73,23,Washington,65,25,25,59,77,69,73,12,51,62,77,84,65,76,43,71,66,45,89,19,267,7/8/1996,58,1,2460000,74,27,70,32,67,88,18,77,68,76,85,10,14,57,39,1,62,43,18,14,68,72,8871,87,74,73,15,Right,10,640000,66,10,12,45,65,79,54,63,20812,nnh5ujq1dpeq0ik0sonu9pmbtk\n
Cassius Marsh,SEA,LE,72,27,UCLA,81,25,10,12,71,45,32,6,79,3,46,85,40,76,69,31,45,72,92,38,245,7/7/1992,2,5,1250000,60,6,46,74,10,91,12,82,45,83,85,6,31,52,79,1,15,82,6,21,45,82,6508,86,55,15,20,Right,12,600000,45,25,6,64,45,80,25,45,13209,u7aj6og2l60inrshjr3dkfgndp6lr23h9ltp6qa9t0vu6675dkc0\n
Poona Ford,SEA,DT,71,23,Texas,72,26,10,37,85,15,15,6,81,7,37,79,10,71,72,15,45,85,90,30,310,11/19/1995,3,1,1710000,20,6,10,74,15,97,12,68,45,73,88,6,25,35,63,1,15,78,6,12,45,81,9333,75,31,10,17,Right,18,0,45,15,6,71,45,64,12,45,12720,4prajbco1pmb2cit4ruj96n1k4\n
Jacob Hollister,SEA,TE,71,25,Wyoming,66,13,33,55,67,64,79,6,38,53,78,88,68,76,22,76,62,39,84,26,245,11/18/1993,48,2,1680000,73,15,70,18,58,48,13,84,60,87,85,10,19,70,14,1,69,35,10,19,61,70,9204,88,66,69,15,Right,10,0,62,12,6,40,62,80,67,58,12421,3695963u2km9jriu4mmknh169c\n
Germain Ifedi,SEA,RT,71,25,Texas AM,84,21,8,79,84,19,13,6,28,5,24,80,9,77,15,14,72,35,87,14,325,6/2/1994,5,3,4060000,28,6,12,16,14,65,12,63,73,78,83,6,12,16,17,1,15,25,6,20,76,81,8063,87,31,7,20,Right,17,4200000,75,9,6,27,70,68,13,74,13497,s8g8t54m05rcr9i2n84fj1neb56lr23h9ltp6qa9t0vu6675dkc0\n
Jamar Taylor,SEA,CB,70,28,Boise State,67,35,50,15,67,65,44,6,81,25,57,91,70,71,62,64,35,58,85,66,192,9/29/1990,18,6,710000,25,6,75,69,35,8,15,91,35,84,90,6,70,44,43,1,30,74,6,25,35,55,6276,95,57,65,22,Right,13,30000,35,79,6,58,35,88,75,35,13617,41qsd8a0s6ht5q0pboj0tp51os\n
Ben Burr-Kirven,SEA,MLB,69,21,Washington,66,30,65,15,71,62,40,15,84,24,62,88,54,72,50,46,45,87,87,64,230,9/8/1997,19,0,2540000,58,15,62,66,32,55,24,85,45,83,83,15,55,56,57,1,15,82,10,15,45,76,9407,93,64,48,20,Right,25,320000,45,48,10,65,45,86,46,45,2503,a78g0ar8uatc1e46e9p2me1do4\n
L.J. Collier,SEA,RE,69,23,TCU,69,23,10,18,83,26,24,6,81,7,40,82,14,76,64,23,45,74,89,26,283,9/12/1995,3,0,2000000,32,6,19,72,12,95,12,75,45,75,86,6,17,30,74,1,13,82,6,10,45,83,9418,81,38,20,16,Right,10,8840000,45,21,6,73,45,66,14,45,11870,63dp2vgl4pqkdfocp1e6bd77bo\n
Shaquem Griffin,SEA,ROLB,69,24,UCF,50,17,10,23,73,51,34,6,83,20,54,91,42,72,74,30,45,76,91,57,227,7/20/1995,15,1,2460000,38,6,49,52,25,49,18,91,45,85,95,6,48,29,56,1,20,80,6,16,45,81,8905,86,60,34,20,Right,17,320000,45,53,6,65,45,84,40,45,13231,mfj347ajr4j8dugtm20prda7bk\n
Gary Jennings,SEA,WR,69,22,West Virginia,64,62,75,23,68,80,80,34,51,72,81,91,71,73,31,84,49,47,90,39,216,3/7/1997,73,0,2520000,54,53,76,35,71,11,29,92,30,88,78,54,36,58,19,1,69,52,49,14,17,47,9525,87,69,71,19,Right,37,700000,32,31,45,46,25,88,67,17,13562,i55l1ibkiqismkrn1jqaj2c4ok\n
Nazair Jones,SEA,DT,69,24,North Carolina,70,19,10,37,87,38,49,6,77,8,50,79,18,77,67,46,45,78,86,44,292,12/13/1994,4,2,2480000,36,6,26,69,16,92,12,69,45,63,78,6,32,42,77,1,13,83,6,15,45,87,8614,81,45,16,15,Right,14,680000,45,23,6,62,45,67,31,45,20367,tm9ibsav3gp6t285a2b13ufijg\n
Cody Barton,SEA,LOLB,68,22,Utah,65,22,10,21,79,43,50,6,76,24,58,88,47,74,52,46,45,81,84,60,237,11/13/1996,18,0,2800000,39,6,55,64,29,57,12,84,45,79,88,6,54,50,59,1,31,78,6,20,45,79,9381,89,49,38,16,Right,15,880000,45,50,6,69,45,85,32,45,13719,gck8o7vondo762vjeahkphhn8o\n
George Fant,SEA,RT,68,27,W. Kentucky,74,13,10,77,85,52,66,6,52,46,70,81,54,77,51,68,70,55,86,13,322,7/19/1992,34,3,3100000,64,6,59,28,53,74,12,78,68,86,83,6,12,62,60,1,53,63,6,11,68,76,8319,87,61,38,15,Right,12,0,70,10,6,55,75,76,48,71,1732,s5ipgcktjth9p4dmme9h4cl8hc\n
Rasheem Green,SEA,RE,68,22,USC,63,22,10,15,80,38,10,6,76,3,30,86,24,76,61,15,45,75,88,28,279,5/15/1997,2,1,2660000,28,6,32,62,10,94,12,81,45,79,86,6,21,32,74,1,12,76,6,13,45,78,8904,81,33,23,18,Right,17,920000,45,21,6,64,45,76,31,45,13180,1quoqcsu8mb70hvs6r67b6tp6k\n
Quinton Jefferson,SEA,LE,68,26,Maryland,62,10,10,32,79,10,15,6,77,3,36,83,25,76,80,15,45,77,86,25,291,3/31/1993,2,3,2030000,25,6,28,65,10,99,12,74,45,77,83,6,15,10,60,1,28,76,6,20,45,82,8072,82,39,10,21,Right,10,0,44,25,6,64,45,67,15,45,20747,942vrld6siqihss84f0734b47k\n
Jacob Martin,SEA,LE,68,23,Temple,63,23,10,17,77,34,30,6,76,5,48,85,27,74,68,28,45,76,90,43,242,12/11/1995,5,1,2460000,34,6,37,62,15,59,12,86,45,83,84,6,38,34,51,1,25,78,6,11,45,66,9343,81,50,22,17,Right,10,160000,45,31,6,60,45,83,29,45,13554,93ggld9o8nnbj3lb4trikrfj24\n
Ugochukwu Amadi,SEA,FS,67,22,Oregon,63,30,81,17,62,69,56,20,76,25,68,89,63,70,48,62,35,70,89,71,201,5/16/1997,20,0,2520000,44,25,72,65,35,28,19,88,35,82,92,21,68,48,42,1,25,74,20,20,35,56,9368,87,64,51,20,Right,23,640000,35,65,17,54,35,84,66,35,2346,ulhj90mbbsjnagtc93pr6b0e8c\n
Marquise Blair,SEA,SS,67,22,Utah,66,27,56,10,60,67,55,6,74,34,67,91,65,73,29,66,35,66,85,66,195,7/18/1997,29,0,3410000,28,6,70,70,42,27,20,90,33,84,86,6,63,34,26,1,36,87,6,17,33,68,9388,88,62,52,18,Right,10,2820000,30,64,6,56,34,87,66,34,13875,5l34rdukl9s9io5ogtph6fg6eo\n
Austin Calitro,SEA,MLB,67,25,Villanova,67,36,10,17,74,45,43,6,80,11,52,87,40,72,53,51,45,81,86,58,240,1/10/1994,6,2,570000,36,6,48,68,21,58,12,83,45,82,81,6,48,32,62,1,16,84,6,16,45,78,9328,86,57,27,10,Right,10,0,45,47,6,74,45,82,42,45,13205,fon8rnp9laka9bo4s19gh1k33g\n
Delano Hill,SEA,FS,67,23,Michigan,68,30,45,16,72,63,60,15,69,10,69,90,62,73,42,60,35,76,91,65,216,11/26/1995,10,2,2490000,48,15,67,66,20,42,17,89,35,81,83,15,58,43,33,1,15,82,10,15,35,61,8585,87,66,46,20,Right,10,720000,35,63,10,52,35,84,61,35,27939,ue3fuu37b32bpn0acdda5k2eqc\n
Jamie Meder,SEA,DT,66,28,Ashland,70,28,10,33,87,14,15,6,79,7,29,74,10,75,46,15,45,73,91,43,308,4/12/1991,3,5,720000,44,6,10,72,15,66,12,65,49,60,92,6,25,19,65,1,15,74,6,16,45,83,7760,87,40,10,17,Right,16,0,45,12,6,68,49,73,12,45,12752,gvl30f4efljj6lmfhrm6u5mv68\n
C.J. Prosise,SEA,HB,66,25,Notre Dame,66,21,52,34,69,81,71,18,38,67,71,90,77,73,12,68,40,31,75,19,225,5/20/1994,58,3,2430000,80,29,82,20,74,22,19,90,16,85,86,28,14,75,11,1,64,21,20,20,40,32,8183,89,75,76,19,Right,11,680000,57,16,18,26,15,81,76,35,20479,et8el6klp4qrbeo2o7lt7j7tju44eojlg2deh0p09k3anurlieog\n
Tyrone Swoopes,SEA,TE,66,24,Texas,56,72,55,50,71,63,74,60,42,59,75,87,60,76,10,73,62,42,85,35,254,11/14/1994,52,2,570000,64,60,69,25,65,46,70,81,57,84,83,71,20,59,10,1,61,15,55,12,52,63,9931,86,72,52,15,Right,69,0,57,25,50,38,56,86,56,49,13734,eusk82g251nrv07aoe1ota9isc\n
Demarcus Christmas,SEA,DT,65,24,Florida State,62,20,10,34,83,20,19,6,79,7,29,80,12,76,52,17,45,81,92,25,302,7/4/1995,4,0,2540000,27,6,22,65,13,67,12,68,45,66,91,6,14,27,66,1,14,76,6,14,45,84,9417,75,32,15,19,Right,10,120000,45,13,6,68,45,59,14,45,2666,vpu9npkg3m9rbgi2bhh52vj1uc\n
Phil Haynes,SEA,LG,65,23,Wake Forest,64,25,10,75,91,15,15,6,35,5,45,80,10,76,16,15,67,41,89,12,322,10/19/1995,5,0,2540000,25,6,10,35,15,60,12,66,68,76,85,6,12,10,22,1,15,25,6,11,69,82,9496,80,45,9,11,Right,11,680000,68,10,6,33,66,61,15,65,10038,m9ka8sn8d9o7b634jqipa5ng1h6lr23h9ltp6qa9t0vu6675dkc0\n
John Ursua,SEA,WR,65,25,Hawaii,64,42,70,19,59,77,76,28,34,70,77,90,77,69,10,78,45,24,88,22,182,1/17/1994,69,0,2540000,44,38,79,16,72,15,28,87,29,88,84,35,14,51,10,1,61,15,33,10,18,40,0,91,74,73,16,Right,27,80000,30,14,30,23,24,89,77,14,2862,4g4hth8ttt81osn56t0tmua4d8\n
Branden Jackson,SEA,RE,64,26,Texas Tech,63,18,10,11,76,24,34,6,75,5,33,84,28,76,50,31,45,74,87,29,295,11/11/1992,3,3,650000,28,13,33,63,12,93,12,77,45,80,78,6,26,30,68,1,13,75,10,13,45,81,8351,82,43,21,16,Right,12,0,45,13,6,65,45,80,31,45,12432,grlc3pbu95vj8al9jlt759i650\n
Neiko Thorpe,SEA,CB,64,29,Auburn,60,20,35,17,50,55,22,6,75,15,54,88,70,74,42,60,35,55,92,64,210,2/1/1990,10,6,900000,15,6,65,62,25,23,10,89,35,90,74,6,69,10,28,1,25,35,6,13,35,47,6127,89,64,35,15,Left,14,100000,35,69,6,44,35,83,45,35,12677,bglfj9trblg91mu8f5pn9akp2g\n
Marwin Evans,SEA,SS,63,26,Utah State,64,22,50,10,75,51,42,6,66,10,67,90,67,71,51,60,35,64,92,63,211,4/10/1993,10,3,650000,45,6,64,60,20,41,15,90,35,96,75,6,59,55,54,1,15,70,6,21,35,55,7998,88,64,29,21,Right,12,0,35,70,6,44,35,83,44,35,20713,u7u3nh42fmtglufet09k6a3h98\n
Travis Homer,SEA,HB,63,21,Miami,69,25,55,37,62,72,61,13,39,52,65,90,68,70,10,59,34,37,92,20,202,8/7/1998,45,0,2540000,70,21,75,20,60,25,23,90,25,90,85,15,15,62,10,1,53,32,15,14,41,47,9507,87,81,74,19,Right,11,120000,56,17,12,38,24,83,71,36,13629,vugt2m40v57c2ritcel3k6s27o\n
Akeem King,SEA,CB,62,27,San Jose St.,67,25,45,13,70,49,45,15,71,20,52,89,50,73,45,60,35,52,90,57,215,8/29/1992,15,4,1000000,45,15,54,65,29,36,10,91,35,87,72,15,56,40,54,1,12,65,10,25,35,47,7731,87,65,35,25,Right,13,400000,35,75,10,57,35,81,50,35,12503,63cg710rc2748vg3b6rdbr1qq8\n
Shalom Luani,SEA,SS,62,25,Wash. St.,65,36,70,14,67,66,67,6,67,21,74,90,62,72,44,62,35,64,89,62,205,8/5/1994,16,2,650000,44,6,74,62,31,24,13,87,35,76,83,6,55,42,35,1,24,83,6,26,35,59,8645,91,69,48,26,Right,15,0,35,62,6,52,35,88,63,35,20744,aq87l0s7n18v0htb83l0chsng8\n
Bo Scarbrough,SEA,HB,62,22,Alabama,49,28,55,40,78,70,51,10,30,44,60,90,67,73,12,46,51,28,85,17,232,9/29/1996,36,1,980000,88,20,74,17,49,40,31,88,40,92,81,18,12,83,15,1,43,36,14,15,41,49,9049,85,85,75,18,Right,13,0,46,16,10,29,36,80,66,36,12854,nfriq8l0uhomn30bl4ab42ucoc\n
Jamarco Jones,SEA,LT,61,23,Ohio State,63,17,11,77,80,12,16,6,27,8,20,72,10,76,10,14,66,31,89,12,293,6/4/1996,5,1,2390000,30,6,15,10,10,73,12,56,65,62,94,6,12,20,10,1,12,27,6,12,63,75,8952,82,26,11,15,Right,14,240000,69,10,6,26,69,52,10,74,12652,tgqhhp7hrr4l539oj2kdsfmt6o\n
Ethan Pocic,SEA,LG,61,24,LSU,76,24,10,81,83,15,14,6,27,13,34,78,15,78,10,17,64,36,89,12,320,8/5/1995,7,2,3080000,34,6,20,32,23,77,12,67,62,68,87,6,12,27,10,1,16,40,6,12,63,83,8689,88,28,7,12,Right,11,1320000,62,10,6,33,66,59,17,59,13290,v6dvsiq1c57ip29h0ehajvn3nc\n
Kalan Reed,SEA,CB,61,25,Southern Miss,51,22,50,11,59,68,51,6,69,45,68,90,67,71,29,70,16,53,90,68,199,12/29/1993,38,3,570000,18,6,74,54,55,39,16,89,35,91,81,6,65,32,26,1,15,58,6,17,35,51,8192,91,67,66,27,Right,18,0,10,68,6,48,35,85,76,35,13850,h3vcfhij3jg7b0nf7gk0kqc3f8\n
Simeon Thomas,SEA,CB,61,25,UL Lafayette,47,30,32,18,68,61,46,6,65,12,60,90,65,74,45,60,35,55,90,60,197,9/22/1993,5,1,500000,36,6,72,52,17,34,15,90,35,92,85,6,67,42,32,1,10,58,6,13,35,55,9937,92,60,63,18,Right,17,0,35,75,6,48,35,85,62,35,13025,p4nkm174f860lu4hnska9h7q98\n
Emmanuel Ellerbee,SEA,ROLB,60,22,Rice,57,24,11,18,69,35,32,6,75,10,47,87,26,73,56,30,45,75,87,52,235,11/20/1996,5,1,570000,29,6,33,59,15,52,12,84,45,91,87,6,46,31,53,1,15,81,6,12,45,73,9766,83,48,20,17,Right,10,0,45,30,6,62,45,75,27,45,13826,nd0cqboebelga2lk39d36e3nb0\n
Joey Hunt,SEA,C,59,25,TCU,65,24,9,77,88,13,14,6,31,5,26,74,10,74,13,14,64,33,89,14,299,2/22/1994,5,3,650000,20,6,11,19,13,53,12,63,66,61,84,6,12,15,12,1,15,37,6,20,65,78,8062,84,31,8,20,Right,12,0,63,8,6,26,61,68,14,62,20661,u0k2lpu73bbk6a3uoscqcrfdpk\n
Justin Currie,SEA,MLB,58,25,W. Michigan,56,20,61,24,69,48,60,6,76,10,58,91,55,74,50,62,42,69,88,66,230,9/9/1993,10,3,570000,53,6,63,55,15,47,15,84,35,89,88,6,57,50,46,1,25,73,6,16,35,69,9169,89,55,40,18,Right,11,0,30,57,6,55,35,86,55,35,13712,34f63c0lmrucmb2rfs3bmtu7fc\n
Geno Smith,SEA,QB,58,28,West Virginia,68,85,15,25,56,80,46,66,30,20,59,82,68,75,10,49,20,38,83,25,221,10/10/1990,10,6,1000000,35,81,68,18,30,7,46,84,15,81,88,79,18,56,10,1,30,12,69,15,20,35,6078,94,59,65,20,Right,72,0,24,15,67,25,15,82,59,20,20627,s5dv6p360au9co570rmpcq7e5o\n
Paxton Lynch,SEA,QB,57,25,Memphis,61,86,17,20,74,80,20,75,28,16,36,84,43,79,9,20,28,24,85,18,244,2/12/1994,14,3,650000,68,76,56,21,18,12,73,79,10,80,94,75,12,44,9,1,19,34,65,20,14,28,8122,92,64,61,21,Right,69,0,17,9,66,21,10,80,61,18,2610,ngbajsu3p5m2qvq1gogk5ma45g\n
Jordan Roos,SEA,RG,57,26,Purdue,51,22,10,80,94,16,14,6,28,5,24,78,12,75,10,12,62,37,86,12,302,7/6/1993,5,2,570000,25,6,16,10,12,72,12,65,61,71,86,6,12,27,10,1,10,40,6,20,58,79,9278,79,21,7,20,Right,10,0,58,10,6,26,64,68,13,57,13899,7ek2p34rihuvvf32stqsrh19s4\n
