Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Romeo Okwara,DET,RE,71,24,Notre Dame,73,10,10,11,79,10,15,6,79,3,33,82,25,76,70,15,45,79,88,38,274,7/1/1995,2,3,4620000,25,6,35,71,10,95,12,77,45,79,85,6,15,10,76,1,29,79,6,20,45,81,8389,85,40,10,21,Right,10,3170000,45,25,6,65,45,75,15,45,12553,o98u5irli4a2jrd1pi52oqbuac\n
Miles Killebrew,DET,SS,70,26,Southern Utah,71,27,42,19,76,55,44,6,72,10,70,89,57,74,46,63,19,74,88,64,222,5/10/1993,10,3,2340000,53,6,69,73,20,35,18,87,33,88,87,6,54,48,51,1,23,89,6,18,34,64,8096,88,76,48,21,Right,12,560000,25,67,6,59,33,86,63,33,28236,bck28n5ggev66b0mb9ii233kvc\n
Zach Zenner,DET,HB,70,26,S. Dakota St.,80,31,61,49,79,78,64,15,42,50,64,87,70,71,20,58,48,39,88,19,221,9/13/1992,42,4,720000,82,25,81,22,57,34,18,87,39,90,73,10,14,80,10,1,56,20,20,14,49,47,7395,87,88,74,25,Right,16,0,59,10,15,40,37,83,66,45,12542,ne0nr701d2mp3so3scivkul05s\n
Andrew Adams,DET,FS,69,26,Connecticut,73,22,60,14,72,49,48,6,69,10,65,92,67,72,56,66,35,68,88,68,198,10/28/1992,10,3,800000,51,6,69,72,20,24,10,88,35,83,82,6,61,47,53,1,15,78,6,21,35,59,8280,88,59,43,21,Right,16,100000,35,61,6,43,35,84,58,35,1321,p762oheadk78h9tkl5086m2fp4\n
Jahlani Tavai,DET,MLB,69,22,Hawaii,67,25,13,18,78,46,45,6,83,24,60,86,40,74,51,49,45,82,84,63,250,9/28/1996,17,0,3560000,51,6,46,69,34,51,12,83,45,81,82,6,53,51,64,1,27,84,6,19,45,80,9649,88,54,51,15,Right,10,3330000,45,46,6,72,45,80,46,45,20344,735834v2h9kl663t2av2vabcf0\n
Amani Oruwariye,DET,CB,68,23,Penn State,69,27,56,15,65,65,61,6,73,16,73,87,66,74,41,69,34,58,87,73,205,2/9/1996,11,0,2520000,41,6,72,65,26,46,15,89,33,87,89,6,69,35,35,1,27,53,6,17,33,45,9594,90,62,58,18,Right,13,320000,33,76,6,50,34,87,65,34,494,iffgnqgopbk6acr4p99oljgkmg\n
Teez Tabor,DET,CB,68,22,Florida,69,35,60,11,61,73,64,6,77,23,78,90,73,72,45,68,35,60,90,61,201,12/31/1996,16,2,3190000,28,6,78,72,34,31,10,87,35,76,76,6,68,33,29,1,30,67,6,17,35,51,8740,96,67,58,20,Right,15,1640000,35,77,6,49,35,85,68,35,10933,urnj2ov04vubfarj3on9dohoto\n
Logan Thomas,DET,TE,68,28,Virginia Tech,68,86,25,52,74,73,67,55,35,60,74,88,78,78,10,71,60,39,88,25,250,7/1/1991,56,5,710000,71,68,77,15,63,82,52,84,52,85,94,77,19,69,10,1,57,12,62,20,53,75,6610,87,64,69,25,Right,49,30000,53,10,59,26,59,82,66,49,17725,08rnulgrrp99vkfi9h6mss6u8k\n
Nick Bawden,DET,FB,67,23,San Diego St.,64,54,30,82,80,65,54,26,52,44,64,88,53,74,15,50,67,37,90,16,245,6/22/1996,36,1,2390000,74,45,57,25,52,46,32,82,60,76,89,44,11,68,15,1,46,36,40,13,47,66,8817,83,73,32,18,Right,34,80000,64,10,35,43,56,78,37,42,2140,j93uhrf1pas8cgn9rujo905b24\n
Marcus Cooper Sr,DET,CB,67,29,Rutgers,70,20,59,12,68,60,44,10,67,10,74,88,60,74,58,60,35,58,93,67,197,2/1/1990,10,6,740000,34,10,65,69,10,21,10,89,35,90,75,10,64,22,44,1,20,74,10,17,35,52,6742,88,55,42,22,Right,10,0,35,78,10,51,35,83,52,35,20372,ssnrcm4p8uapi0gjhhl0scaqc4\n
Will Harris,DET,FS,67,23,Boston College,63,23,45,15,66,64,52,15,73,32,67,91,64,73,33,63,35,68,90,70,207,12/19/1995,28,0,2690000,35,15,72,63,37,43,14,90,35,87,82,15,68,35,27,1,39,78,10,11,35,56,9492,89,68,56,15,Right,14,920000,35,61,10,53,35,86,66,35,10837,1t7hrldhtposua8o6evslka2ek\n
Isaac Nauta,DET,TE,67,22,Georgia,61,23,60,53,71,77,74,6,41,59,78,85,65,75,27,71,61,40,91,25,244,5/21/1997,56,0,2540000,62,15,70,42,61,89,22,78,61,70,84,10,15,55,32,1,62,15,10,19,60,65,9585,87,67,65,15,Right,19,80000,59,17,6,35,60,74,62,58,625,gbto5osb53rkdrilh14ln6st7o\n
Austin Bryant,DET,LE,66,22,Clemson,68,21,10,13,78,25,27,6,76,4,35,85,31,76,61,51,45,79,85,32,280,11/12/1996,3,0,2540000,27,6,34,64,10,94,12,78,45,79,79,6,22,29,68,1,12,77,6,11,45,77,9403,79,31,18,17,Right,11,720000,45,10,6,69,45,72,16,45,2545,chlt2m3abgondn13hvsjifqsb4\n
Tyrell Crosby,DET,LT,66,23,Oregon,61,15,10,80,87,10,10,6,34,5,25,76,10,76,43,12,73,54,87,11,309,9/5/1995,5,1,2460000,10,6,10,35,10,65,12,65,74,74,89,6,16,10,50,1,12,42,6,12,72,78,8857,82,40,11,17,Right,14,280000,70,10,6,37,66,58,21,64,11601,viams9mg2ef5q5589asa9huhsg\n
Travis Fulgham,DET,WR,66,23,Old Dominion,62,27,30,26,67,79,79,6,31,66,78,89,65,74,10,84,47,27,91,21,215,9/13/1995,63,0,2540000,61,15,74,16,68,84,25,87,24,87,82,10,14,68,10,1,71,28,10,15,21,47,9462,88,74,70,19,Right,19,160000,37,19,6,24,18,87,68,19,11776,41hsec5kdimdvbf8sstdabka9s\n
Ty Johnson,DET,HB,66,21,Maryland,62,23,81,29,64,75,57,13,34,47,64,91,71,71,10,56,31,31,88,15,210,9/17/1997,39,0,2540000,55,20,75,15,54,38,20,92,17,83,79,15,12,70,10,1,42,28,15,16,25,31,0,87,89,72,13,Right,11,160000,42,15,10,24,23,84,74,28,2012,nkebns80n52sd8si71pp9sf21c\n
Mitchell Loewen,DET,DT,66,26,Arkansas,58,23,10,32,87,51,40,6,73,11,44,81,51,77,65,38,60,82,88,46,275,2/14/1993,7,2,570000,66,6,55,59,19,70,12,74,45,80,89,6,40,62,70,1,20,78,6,23,45,82,9227,85,41,30,16,Right,10,0,55,24,6,68,45,78,45,45,12861,f3d6n519m1gvhrup422jlijvtg\n
Jalen Reeves-Maybin,DET,ROLB,66,24,Tennessee,70,13,10,14,70,36,43,6,77,10,58,87,34,72,64,40,45,77,86,61,230,1/31/1995,6,2,2420000,24,6,47,68,20,44,12,83,45,85,77,6,68,34,54,1,16,82,6,11,45,64,8698,88,54,17,20,Right,16,600000,45,49,6,61,45,77,32,45,1285,ob58l7j96fofa706fe30befhb4\n
Jamal Agnew,DET,CB,65,24,San Diego,53,25,93,19,60,78,68,6,78,41,74,91,76,70,32,63,35,63,87,62,190,4/3/1995,34,2,2420000,33,6,83,57,51,39,11,93,35,86,74,6,64,38,24,1,24,70,6,17,35,49,9132,91,69,61,19,Right,11,240000,35,71,6,56,35,90,71,35,13287,bffompa2uuhfokuhvq250vmf7g\n
Jerome Cunningham,DET,TE,65,28,S. Connecticut St.,56,35,35,43,78,64,68,6,45,61,70,86,68,75,10,73,65,44,86,20,250,5/25/1991,55,5,1210000,48,15,63,20,66,86,17,81,57,82,77,10,15,62,10,1,67,12,10,30,47,58,7674,89,65,57,30,Left,10,0,51,18,6,37,64,75,53,50,2671,ho28ssadpvg23asq9v4d5l496aai91npjv0ehtnmcjt8aviae7cg\n
Eric Lee,DET,LE,65,25,USF,63,26,15,17,78,49,42,6,78,11,51,88,37,75,65,38,45,76,86,53,255,8/6/1994,7,3,1210000,43,6,47,61,21,55,12,81,45,67,86,6,45,34,55,1,17,75,6,20,45,67,9224,84,47,32,24,Right,13,0,45,24,6,56,45,71,47,45,12893,n0k2imkf567aisgmtvtuvffnf8\n
Tommylee Lewis,DET,WR,65,26,N. Illinois,72,35,72,22,54,78,75,22,37,66,78,91,76,67,11,73,46,27,84,24,168,10/24/1992,67,3,870000,33,33,83,21,65,14,22,91,28,83,78,26,16,43,11,1,57,15,29,22,21,42,8371,91,67,75,23,Right,16,50000,29,16,18,28,21,89,78,19,13392,39t7f3tbsdcbcnc7rm0vlescc0\n
Oday Aboushi,DET,RG,63,28,Virginia,77,17,10,83,79,19,15,6,21,5,25,73,10,77,10,15,67,35,95,9,315,6/5/1991,5,6,1000000,29,6,10,18,15,76,12,55,64,64,86,6,11,35,20,1,15,25,6,28,69,82,5648,85,45,6,15,Right,10,250000,68,10,6,25,69,59,11,67,2532,s27352ndmulc2367arlvi17fug\n
Malik Carney,DET,RE,63,23,North Carolina,58,26,15,17,79,45,42,6,78,11,44,86,33,75,63,38,45,76,86,45,250,9/21/1995,7,0,1760000,43,6,44,57,21,53,12,80,45,80,84,6,34,34,65,1,17,75,6,20,45,77,9414,82,47,30,24,Right,13,0,45,24,6,69,45,74,40,45,17867,3aj43vgcg5onpv1motkjglnv0c\n
Andy Jones,DET,WR,63,25,Jacksonville Univ.,57,32,80,27,61,74,75,6,45,65,76,93,73,74,11,74,61,50,89,55,215,6/28/1994,66,3,1210000,45,15,84,40,64,17,23,88,27,94,85,10,47,52,11,1,69,47,10,22,21,47,8080,90,62,74,23,Right,19,0,45,40,6,36,20,85,78,19,12569,bhj6ia5edvd5d4s25il2j728q0\n
Steve Longa,DET,LOLB,63,24,Rutgers,57,28,10,12,75,52,41,6,74,15,58,89,37,72,56,37,45,84,88,55,241,9/29/1994,7,3,570000,53,6,50,60,25,54,12,82,45,77,85,6,43,61,55,1,25,76,6,17,45,72,8116,91,53,20,14,Right,10,0,45,48,6,59,45,79,35,45,20551,6dmhkip7g2qfv8r4227g5cu0mg\n
Brandon Powell,DET,WR,63,23,Florida,55,35,72,25,49,74,77,6,37,72,78,89,72,68,11,78,42,31,87,24,181,9/12/1995,69,1,1710000,36,15,81,21,75,10,22,86,23,78,78,10,16,44,11,1,60,15,10,12,21,45,9893,88,70,68,17,Right,19,0,36,16,6,39,13,86,66,19,17852,5eibeokhufdae6a3q347j8q8tk\n
Charles Washington,DET,FS,63,26,Fresno State,68,21,55,12,62,55,57,6,70,23,58,90,68,70,53,60,25,65,88,59,192,3/10/1993,18,3,650000,38,6,68,66,33,45,14,90,35,94,79,6,55,38,42,1,28,63,6,19,35,52,9309,89,50,53,17,Right,15,0,25,49,6,53,35,78,68,35,13170,04m95hc80ar8qs9scu2fi3mbns\n
Kenny Wiggins,DET,RG,63,31,Fresno State,78,11,10,77,84,10,15,6,35,5,35,68,10,78,10,15,64,35,92,19,330,8/8/1988,5,8,4250000,29,6,10,26,15,79,12,53,67,66,80,6,12,10,10,1,15,29,6,18,69,76,6157,81,40,6,18,Right,15,760000,67,10,6,28,60,55,11,61,2451,uc84alcfpqc2oj2g8h6anqf29c\n
Tre Lamar III,DET,MLB,62,21,Clemson,62,27,10,12,75,39,38,6,80,16,50,82,28,75,52,35,45,81,84,56,253,10/8/1997,8,0,1760000,35,12,34,64,26,59,12,72,45,80,81,6,50,42,60,1,25,83,11,16,45,78,9547,85,32,10,37,Right,15,0,45,30,8,68,45,76,25,45,2888,esf4ejkeq1vush5dbbi4601uus\n
PJ Johnson,DET,DT,62,23,Arizona,55,21,12,31,85,22,14,6,75,5,20,74,17,76,55,16,53,77,83,29,334,6/14/1996,3,0,2540000,40,6,21,58,13,92,12,61,46,63,79,6,26,28,65,1,15,82,6,17,44,82,0,80,29,13,17,Right,10,80000,49,13,6,70,45,58,18,45,1388,hcreis5e50hlsid4rt3i09g4rs\n
Darius Kilgo,DET,DT,62,27,Maryland,51,19,10,28,91,28,15,6,75,3,32,77,21,75,46,15,45,74,88,25,319,12/14/1991,2,4,720000,41,6,20,52,11,97,12,67,45,71,78,6,20,25,63,1,25,74,6,25,45,78,7202,73,44,10,25,Right,10,0,45,10,6,68,45,69,11,45,14216,hkmar5pdnsc6d2vmatqr1du10g\n
Garret Dooley,DET,LOLB,61,24,Wisconsin,51,20,10,14,72,56,29,6,78,12,39,87,47,74,67,31,45,77,82,44,227,12/1/1994,6,1,1090000,42,6,50,52,15,58,12,79,45,80,84,6,34,44,60,1,20,77,6,13,45,70,8872,86,35,14,14,Right,12,0,45,25,6,70,45,80,29,45,12692,bahkb00sdveh3su370qfg7oam4\n
Beau Benzschawel,DET,RG,60,23,Wisconsin,69,22,10,78,82,26,33,6,40,27,45,77,10,78,24,36,63,38,88,20,315,9/10/1995,22,0,1760000,37,6,10,15,31,63,12,64,61,67,85,6,15,15,36,1,30,34,6,12,62,78,9387,83,40,30,17,Right,14,0,64,10,6,35,64,68,21,65,17596,lmlrf637qo6chm28vubel5e9a0\n
Andre Chachere,DET,CB,60,23,San Jose St.,47,24,55,11,59,69,41,6,70,18,63,93,71,72,37,47,35,52,87,59,200,2/10/1996,10,1,1090000,21,6,76,52,25,36,15,89,35,90,84,6,62,25,31,1,20,52,6,11,35,51,8841,89,67,55,10,Right,10,0,35,76,6,44,35,90,64,35,13182,jetod51s45rsfq7iocf8daip0c\n
Don Muhlbach,DET,TE,57,38,Texas AM,81,25,10,56,77,50,49,10,29,40,52,67,40,76,10,40,61,55,94,21,258,8/17/1981,35,16,650000,50,10,40,40,45,48,10,65,59,49,75,10,22,59,10,1,12,65,10,13,50,78,4795,77,70,20,23,Right,12,90000,52,15,10,48,55,61,25,42,11605,f4t6vg6flr56tb341tfqbvhnek\n
Joe Dahl,DET,LG,56,26,Wash. St.,58,22,10,51,84,15,10,6,35,5,22,79,10,76,15,12,69,42,90,12,305,4/9/1993,5,3,2340000,23,6,12,30,10,66,12,66,71,76,95,6,9,10,15,1,12,35,6,20,60,76,7965,89,40,9,22,Right,10,240000,61,10,6,25,68,63,19,62,13314,034s993vjvobinokpfpbsajerc\n
Ryan Pope,DET,RT,56,22,San Diego St.,58,18,10,78,83,14,26,6,31,13,28,84,10,79,10,24,62,30,82,12,315,10/17/1996,7,0,1760000,24,6,13,10,23,74,12,71,64,71,78,6,12,10,10,1,47,38,6,22,62,80,9601,80,22,8,20,Right,10,0,60,10,6,25,60,60,18,59,12796,4i5hom1s09ab1aal3qd6aphui4\n
Tom Savage,DET,QB,55,29,Pittsburgh,60,85,10,10,64,60,15,72,12,14,25,82,47,76,10,15,18,18,86,19,230,4/26/1990,12,5,650000,48,81,50,25,15,3,38,74,18,68,76,69,13,41,10,1,15,12,67,18,12,18,6578,90,54,34,15,Right,77,90000,12,10,68,19,18,64,39,12,13348,ecn8k3pbardsmeb685m0d9o86s\n
