Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Dan Feeney,LAC,LG,66,25,Indiana,72,27,10,85,88,26,20,6,34,7,28,79,23,76,10,24,68,34,87,20,310,5/29/1994,5,2,2810000,35,6,28,20,17,66,12,64,69,72,79,6,12,32,10,1,25,38,6,22,65,84,8550,84,23,8,24,Right,10,920000,64,15,6,37,67,68,18,62,20391,mo51am3ej8oibl19gra20ndtv0\n
Justin Jones,LAC,DT,66,23,N.C. State,67,23,45,31,83,25,22,6,77,7,25,81,21,75,68,17,45,83,89,28,309,8/28/1996,3,1,2630000,34,6,25,67,15,93,12,69,45,72,84,6,21,36,72,1,15,78,6,12,45,81,8953,77,27,18,17,Right,17,840000,45,10,6,65,45,62,26,45,13103,5jpj0vhl01vo1d2f1mjqaav25g\n
Geremy Davis,LAC,WR,65,27,Connecticut,72,35,52,34,72,67,80,22,39,57,84,91,70,75,10,74,45,37,83,25,211,1/10/1992,55,4,710000,65,24,72,25,57,11,22,89,27,87,70,19,20,61,10,1,76,15,22,20,30,54,7073,87,64,64,20,Right,19,30000,45,15,20,29,20,88,60,30,2016,3s02k4kr9mugb2sdsr0428pigk\n
Anthony Lanier II,LAC,RE,65,26,Alabama AM,58,19,10,18,72,10,15,6,75,8,24,84,10,78,63,15,45,73,88,29,285,5/8/1993,4,3,1280000,15,6,10,61,15,90,12,78,45,69,78,6,13,10,79,1,15,75,6,27,45,78,8366,89,36,10,37,Right,12,0,45,10,6,57,45,73,10,45,13147,qv593ar4un832ncaa4d70ji5rg\n
Rayshawn Jenkins,LAC,FS,65,25,Miami,63,30,65,15,72,64,62,15,69,18,68,89,62,73,37,63,35,74,84,61,220,1/25/1994,13,2,2420000,43,18,71,64,28,23,17,89,35,88,74,23,56,38,49,1,22,86,15,15,35,60,8601,92,65,46,20,Right,12,640000,35,61,10,67,35,84,62,35,17834,1qdq8tu002nfv982ka71b56b40\n
Ty Long,LAC,P,64,26,UAB,46,45,10,7,36,22,15,20,24,15,39,82,10,74,10,15,7,29,84,27,205,4/6/1993,15,0,500000,12,26,16,26,15,1,17,76,10,40,43,23,10,15,10,1,15,12,23,59,10,10,0,81,40,10,93,Right,14,0,9,10,17,23,10,68,20,10,17742,tpeg736ai7jsqsdkudkjl7ffpc\n
T.Y. McGill,LAC,DT,64,26,N.C. State,61,14,10,33,85,22,15,6,76,7,33,81,10,72,49,15,45,78,90,29,299,11/23/1992,3,5,1520000,36,6,10,61,15,95,12,73,45,71,82,6,15,35,71,1,15,73,6,11,45,83,7758,84,45,10,17,Right,10,0,45,10,6,64,45,70,10,45,20452,nf7hq4n1q7msi6cfu8pnskd8m8\n
Andre Patton,LAC,WR,64,25,Rutgers,61,21,79,29,58,74,75,6,35,68,79,89,72,74,10,77,38,33,84,26,200,5/28/1994,67,2,500000,62,15,75,20,71,15,22,88,20,85,80,10,15,60,10,1,68,12,10,22,25,49,9886,88,68,72,20,Right,19,0,35,10,6,52,12,91,70,27,12450,sntunj9o27g7vufvqjr2qpogvc\n
Patrick Afriyie,LAC,RE,63,22,Colgate,55,21,10,22,71,49,40,6,76,26,45,87,43,74,68,39,45,75,84,37,240,7/20/1996,20,1,500000,43,6,48,51,33,96,12,79,45,80,82,6,31,29,65,1,25,76,6,12,45,74,0,83,56,37,15,Right,17,0,45,20,6,64,45,76,42,45,12672,7a1s4tbtf9fp2sdl9p01bcm1hc\n
Cortez Broughton,LAC,DT,63,23,Cincinnati,54,26,11,14,83,25,15,6,74,8,32,79,10,74,54,15,45,78,86,25,293,9/2/1995,4,0,2540000,25,6,10,56,15,91,12,73,45,81,82,6,20,29,67,1,15,78,6,25,45,80,0,75,40,10,25,Right,15,60000,45,10,6,69,45,67,12,45,13164,j5nni6s9g4ijbfhgfpgko18ir8\n
Emeke Egbule,LAC,LOLB,63,22,Houston,58,25,13,18,72,51,46,6,75,27,63,87,25,74,66,51,45,74,90,61,245,10/13/1996,22,0,2540000,47,6,34,56,33,51,12,84,45,80,84,6,53,51,60,1,35,80,6,19,45,75,9450,88,54,28,15,Right,10,140000,45,44,6,68,45,81,34,45,2286,trn5i15taqpkkops1645lanad8\n
Detrez Newsome,LAC,HB,63,25,W. Carolina,62,35,65,42,75,74,50,22,37,48,62,89,70,70,30,53,45,43,83,25,210,3/6/1994,41,1,1710000,81,20,80,35,54,38,24,88,35,83,89,20,18,82,30,1,49,35,15,12,29,42,9346,87,81,77,15,Right,11,0,49,15,11,35,35,84,73,24,20523,pbsjcrs6pjr8csl5k5q4fl99lk\n
Daniel Helm,LAC,TE,62,24,Duke,57,26,55,51,68,62,73,15,27,53,75,85,54,76,10,70,56,28,89,19,255,4/20/1995,49,0,1760000,62,22,60,25,61,41,16,77,53,93,84,19,11,61,10,1,60,15,15,12,47,60,9497,86,70,53,15,Right,15,0,54,12,11,30,50,83,49,43,12660,2ta9f2r7km37mffj34ma03q59k\n
Trey Pipkins III,LAC,RT,62,22,Sioux Falls,68,16,10,80,82,10,35,6,35,20,47,82,10,78,30,32,68,40,88,12,309,9/5/1996,15,0,2770000,21,6,10,24,27,79,12,68,66,81,85,6,12,10,40,1,37,35,6,11,66,78,9598,76,42,5,21,Right,13,840000,67,10,6,40,69,66,10,68,10116,uaatpmprnhvfunh3p07j66ka40\n
Easton Stick,LAC,QB,62,22,North Dakota St.,62,83,10,14,65,80,22,78,30,16,27,88,71,73,10,18,21,23,92,17,224,9/15/1996,14,0,2520000,56,79,71,17,21,2,76,85,16,78,92,77,11,43,10,1,16,20,72,30,13,22,9640,91,65,70,29,Right,70,280000,14,10,73,23,12,91,71,13,13628,0gid35a0c2a1tavdrb6u7v12fo\n
Nick Dzubnar,LAC,MLB,61,28,Cal Poly SLO,69,25,15,15,73,49,25,6,73,6,47,82,40,73,55,24,45,85,87,62,240,8/15/1991,5,4,2210000,46,6,42,68,10,48,12,83,45,66,89,6,47,45,53,1,13,68,6,19,45,75,7684,89,45,20,15,Right,16,850000,45,33,6,56,45,76,35,45,2764,gblr6co2dud28cu4qak3eq3u74\n
Troymaine Pope,LAC,HB,61,25,Jacksonville State,50,31,69,40,71,69,53,17,36,46,55,90,70,69,12,55,33,34,90,19,205,11/29/1993,38,3,650000,63,38,81,20,53,35,19,88,20,84,87,23,14,66,11,1,53,21,33,20,31,38,8399,89,84,74,18,Right,11,0,47,16,24,26,17,88,73,25,13463,q9kgmkvdh7bitjlfm8rlos3p8s\n
Scott Quessenberry,LAC,LG,61,24,UCLA,57,23,10,78,82,10,15,6,22,5,27,82,10,75,10,15,69,30,83,15,310,3/23/1995,5,1,2460000,20,6,10,15,15,61,12,69,63,81,86,6,12,30,10,1,15,20,6,12,69,75,9029,85,24,7,17,Right,14,280000,68,10,6,20,70,66,12,66,20641,1pa4ld6fch04p98qnkt9mhj9fc89anmo0rh5n6vi7tcg4c0s4op0\n
Artavis Scott,LAC,WR,61,24,Clemson,55,32,80,24,62,81,79,27,33,66,80,88,74,71,10,77,40,24,92,25,195,10/12/1994,63,2,500000,53,28,80,18,67,10,22,88,22,76,87,30,13,59,10,1,60,27,23,16,10,44,8718,93,72,72,20,Right,19,0,36,18,19,27,14,79,76,17,2640,0niki7hl86pignbhrrcsb53aeg\n
Kyle Wilson,LAC,MLB,61,23,Arkansas St.,55,28,10,27,71,43,20,6,79,5,59,87,35,72,58,32,45,82,85,60,231,11/2/1995,5,1,1050000,40,6,40,57,15,56,12,85,45,73,86,6,54,30,53,1,20,83,6,12,45,74,9959,87,55,22,18,Right,15,0,45,42,6,70,45,73,39,45,11930,h2dqpbv38ed6kftv510nm46hco\n
Spencer Drango,LAC,RG,60,26,Baylor,75,30,10,78,83,21,18,6,30,7,27,77,16,78,18,20,63,33,91,15,315,10/15/1992,5,3,650000,31,6,21,18,17,74,12,63,61,79,92,6,12,32,26,1,15,33,6,25,57,77,7985,84,30,10,25,Right,15,0,63,10,6,24,64,63,20,65,13834,mu0vprr3102apdkrqqvf0ggis0\n
Brandon Facyson,LAC,CB,60,24,Virginia Tech,55,26,45,11,59,57,54,6,68,11,60,90,61,74,33,60,35,53,82,56,197,9/8/1994,5,1,1710000,25,6,75,57,29,28,10,88,35,86,92,6,61,29,26,1,22,61,6,10,35,53,8881,91,59,54,8,Right,11,0,35,78,6,53,35,83,56,35,13713,nvq7eq2ll53i10v9s8i5mts2f0\n
Justice Liggins,LAC,WR,60,24,Stephen F. Austin,54,25,60,31,64,76,76,6,29,62,77,92,69,73,10,77,43,26,88,20,209,12/14/1994,63,0,500000,51,15,76,13,62,82,22,89,27,90,80,12,14,59,10,1,60,16,10,14,22,44,0,87,71,71,17,Right,19,0,39,16,6,26,22,87,70,27,13090,m4ef3koaf13ebd009snlu2e60d6lr23h9ltp6qa9t0vu6675dkc0\n
Arrion Springs,LAC,CB,60,21,Oregon,53,41,35,13,65,70,60,21,68,27,63,92,66,71,44,63,35,55,87,60,205,9/9/1996,24,1,500000,25,36,71,52,34,39,29,90,35,78,84,28,64,28,37,1,29,51,29,12,35,53,0,89,59,57,16,Right,23,0,35,70,25,47,35,83,66,35,20448,vh9bjnshc4rjupqj17o51rv4g0\n
Sam Tevi,LAC,RT,60,24,Utah,67,37,10,78,79,10,18,6,30,5,24,79,10,77,20,14,70,35,89,12,315,11/15/1994,5,2,2420000,20,6,16,10,13,69,12,62,68,66,82,6,12,27,27,1,12,38,6,15,66,78,8746,86,21,6,16,Right,10,160000,65,10,6,29,71,62,12,62,12997,sa80fsjnfnk3p3olibnhrk26l4\n
Andrew Vollert,LAC,TE,60,24,Weber State,45,26,18,38,61,67,72,6,30,54,78,87,57,77,15,83,50,28,87,21,245,3/15/1995,50,1,1080000,59,15,65,18,59,89,14,85,40,78,81,10,14,53,10,1,58,15,10,13,50,52,9950,85,71,45,17,Right,10,0,49,17,6,27,35,85,51,50,12970,80s6easkuoramt8d0744giqu54\n
Jeff Richards,LAC,CB,59,28,Emporia State,50,27,58,17,66,52,55,6,73,14,63,89,60,74,51,60,25,63,86,63,210,1/3/1991,10,3,1050000,48,6,56,54,24,29,10,87,33,83,81,6,60,43,44,1,18,68,6,17,33,47,9275,87,59,39,18,Right,14,0,25,68,6,60,34,86,49,34,2751,pd0ot11lan2euj8sto0kc1n5ng\n
Cardale Jones,LAC,QB,56,26,Ohio State,58,92,23,21,76,75,20,75,28,17,36,85,44,77,9,20,28,32,90,18,250,9/29/1992,15,3,650000,70,70,53,21,18,7,67,81,10,79,88,79,12,49,9,1,19,11,57,22,14,31,8081,91,66,48,26,Right,71,0,17,9,58,28,10,78,51,18,13428,hnn6h99u5n6i5vdco39bvq5pu8\n
Tre'von Johnson,LAC,MLB,55,24,Weber State,57,25,15,15,68,58,46,6,76,8,47,89,51,74,65,42,45,77,88,52,232,2/10/1995,5,2,570000,49,6,56,58,17,50,12,86,45,75,84,6,46,46,58,1,16,84,6,20,45,75,9213,87,44,37,20,Right,10,0,45,47,6,60,45,74,52,45,20473,aoqrn5fhhs97vkkcmagbeocndo\n
Cole Toner,LAC,C,54,25,Harvard,76,30,10,51,78,10,25,6,29,5,42,78,10,77,15,15,64,41,87,15,310,3/13/1994,5,3,650000,20,6,10,20,15,64,12,62,63,60,75,6,13,19,25,1,40,20,6,21,60,76,8236,76,64,8,22,Right,16,0,59,10,6,39,64,55,15,58,20424,ri5timidhl8mj21scbdmm8vcq6ai91npjv0ehtnmcjt8aviae7cg\n
Trenton Scott,LAC,RT,52,25,Grambling St.,48,22,9,75,80,12,15,6,29,5,27,75,12,77,20,15,64,28,90,14,320,1/25/1994,5,1,1050000,20,6,11,19,14,78,12,60,67,66,88,6,11,15,26,1,16,24,6,19,58,77,9912,87,32,7,18,Right,11,0,57,10,6,28,58,55,14,57,11259,putokeas2fv6bm7movu54i5nvs\n
