Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Sean Lee,DAL,LOLB,84,33,Penn State,91,25,10,29,76,25,65,6,87,5,77,87,15,74,53,63,45,86,78,71,245,7/22/1986,5,9,6010000,35,6,30,93,15,50,12,82,45,75,80,6,66,35,59,1,12,83,6,20,45,89,1868,95,50,10,20,Right,16,0,45,53,6,80,45,81,20,45,12859,39i6ak0a65cjoh99fqncg54bsk\n
Jason Witten,DAL,TE,83,37,Tennessee,89,27,8,51,79,84,86,6,41,74,88,80,53,78,10,85,68,20,92,17,263,5/6/1982,65,15,4250000,72,15,73,29,76,82,13,74,62,67,99,10,11,78,10,1,76,25,10,20,54,66,3261,97,78,50,21,Right,15,0,56,25,6,41,65,76,39,52,2587,b8qfpr4ueet6mkq5l3b89qp5jk\n
Dak Prescott,DAL,QB,81,26,Mississippi St.,83,87,13,29,75,89,20,84,33,17,33,86,51,74,9,20,39,42,95,18,238,7/29/1993,15,3,3660000,74,89,73,21,18,4,92,82,38,73,93,88,12,65,9,1,19,40,86,22,14,39,8179,93,60,74,26,Right,83,400000,21,9,85,29,35,84,75,18,13136,8kv97go8fpig27ml5ga4p6h8pc\n
Chidobe Awuzie,DAL,CB,80,24,Colorado,81,32,69,17,69,67,57,6,77,23,68,92,68,72,51,71,35,68,89,76,202,5/24/1995,16,2,3030000,32,6,78,80,34,24,14,91,35,87,79,6,79,42,36,1,27,79,6,22,35,47,8471,94,68,54,26,Right,12,1250000,35,81,6,54,35,89,64,35,17686,m7e4ct2h35atti0qt2k9gbt1sh6lr23h9ltp6qa9t0vu6675dkc0\n
Randall Cobb,DAL,WR,80,29,Kentucky,82,65,86,25,57,87,83,32,35,82,87,91,88,70,10,84,40,35,87,25,192,8/22/1990,78,8,2560000,37,61,91,20,85,18,62,90,30,84,88,67,13,58,10,1,80,12,52,30,10,45,4352,93,76,81,35,Left,47,2000000,45,18,35,35,29,91,85,17,1143,6dq099c2jg48p4kndc3vl04ojc\n
Anthony Brown,DAL,CB,79,25,Purdue,78,27,56,13,69,59,52,6,70,16,65,91,68,71,33,61,11,57,91,77,196,12/15/1993,11,3,3670000,26,6,70,80,26,30,10,95,33,86,88,6,78,29,26,1,27,62,6,17,33,54,7914,90,63,55,18,Right,10,120000,10,80,6,57,34,86,65,34,9798,6jb1lu46gohj4t8arg3dvl1rhc\n
Tyrone Crawford,DAL,RE,79,29,Boise State,82,31,10,15,86,22,10,9,82,3,30,83,15,76,68,15,45,82,83,43,295,11/22/1989,2,7,30180000,30,9,20,85,10,98,12,77,45,84,83,9,33,30,83,1,12,79,9,21,45,86,5121,82,40,10,22,Right,17,15740000,45,25,9,78,45,77,15,45,9878,phjacu7krpkg7omuqe6mu0ca6o\n
Michael Gallup,DAL,WR,78,23,Colorado St.,82,25,55,20,68,85,80,10,31,80,83,91,80,73,10,85,50,32,90,20,198,4/4/1996,83,1,2630000,47,20,86,17,82,13,20,90,26,86,84,10,15,77,10,1,79,28,15,15,24,42,8897,92,76,76,19,Right,18,880000,28,13,10,28,29,88,80,20,2604,o6sna3l2jog9vg4b1slcptikjs\n
Robert Quinn,DAL,RE,78,29,North Carolina,78,33,10,25,84,35,20,6,81,10,49,85,35,76,64,30,45,78,91,48,257,5/18/1990,6,8,6000000,46,6,33,75,20,58,12,81,45,82,78,6,50,40,82,1,12,82,6,22,45,85,4452,88,35,25,14,Right,18,2000000,45,45,6,60,45,84,40,45,1477,o148vhj1nbaddg06grhu2vairk\n
Xavier Woods,DAL,FS,77,24,LA. Tech,77,21,70,21,71,72,72,6,81,14,75,90,67,71,43,69,35,72,93,77,205,7/26/1995,10,2,2420000,42,6,78,74,24,25,12,89,35,81,81,6,73,48,55,1,20,87,6,19,35,66,8789,89,71,54,17,Right,19,130000,35,66,6,57,35,90,69,35,2690,umibu9eh4aj888jbonctk6foek\n
La'el Collins,DAL,RT,76,26,LSU,82,25,10,85,88,10,10,6,23,5,30,76,10,76,10,12,78,34,87,15,315,7/26/1993,5,4,11870000,24,6,10,10,10,71,12,71,76,76,88,6,12,25,10,1,12,20,6,22,81,86,7056,85,40,8,24,Left,15,4160000,78,10,6,15,83,65,15,76,13158,4n335vm5tot24ilp63atkg48j0\n
Randy Gregory,DAL,RE,76,26,Nebraska,72,24,10,12,79,61,32,6,83,8,40,88,49,78,80,38,45,75,84,47,242,11/23/1992,4,4,890000,50,6,51,69,15,94,12,84,45,87,64,6,35,55,64,1,20,75,6,19,45,82,7152,76,55,41,26,Right,16,160000,45,45,6,67,45,87,51,45,11649,arieo0nq9d2fs33eh178reobp0\n
Allen Hurns,DAL,WR,76,27,Miami,82,32,73,29,74,86,85,6,37,81,85,90,77,75,10,85,45,36,86,21,201,11/12/1991,77,5,8500000,66,15,84,24,80,17,23,87,17,86,84,10,10,71,10,1,80,12,10,22,20,49,7180,89,77,77,19,Right,19,2500000,35,10,6,42,10,80,76,20,13087,4hg30nfh3q95u9c69e3cmlbn8ap57hgld1hb0p3cms2t4id7sfi0\n
Taco Charlton,DAL,RE,75,24,Michigan,75,33,10,19,80,43,25,6,80,8,43,88,38,78,75,30,45,82,94,42,273,11/7/1994,4,2,4600000,41,6,48,73,15,97,12,79,45,80,86,6,30,47,61,1,20,82,6,14,45,80,8505,83,45,28,17,Right,15,5440000,45,29,6,69,45,80,38,45,11642,qalgri151g10ccefcji0qmrcac\n
Maliek Collins,DAL,DT,74,24,Nebraska,82,23,9,34,84,22,14,6,79,5,27,81,17,74,81,16,45,82,89,26,305,4/8/1995,3,3,3870000,29,6,16,76,13,96,12,71,46,77,87,6,18,25,62,1,15,81,6,17,44,84,7953,79,31,12,17,Right,16,880000,44,13,6,59,45,70,17,45,12663,v5glutp8ciolu787fqv0enk938\n
Jourdan Lewis,DAL,CB,74,24,Michigan,73,24,81,10,66,73,73,6,79,22,69,90,73,70,36,77,35,64,94,69,195,8/31/1995,15,2,2510000,38,6,78,76,32,27,16,89,35,85,82,6,73,38,27,1,26,64,6,26,35,50,8641,95,65,66,26,Right,10,730000,35,81,6,53,35,89,76,35,2477,u9ben98jc8g193h6kt8vk9hpu4\n
Brett Maher,DAL,K,74,29,Nebraska,57,30,10,10,41,19,10,16,21,10,26,77,16,73,10,12,22,31,84,12,183,11/21/1989,10,1,1050000,11,34,22,18,10,2,14,75,10,51,63,19,12,10,10,1,12,14,29,80,10,14,9341,86,31,13,98,Right,17,0,16,10,23,19,10,61,23,10,12321,httjekfmet8dcmfnjp1036slgc\n
Tavon Austin,DAL,WR,73,29,West Virginia,82,37,89,42,52,78,70,6,35,76,81,93,83,68,10,73,49,21,84,28,179,3/15/1990,73,6,830000,28,15,95,20,77,10,23,94,25,78,84,10,22,44,10,1,67,15,10,20,25,41,5663,91,76,75,21,Right,11,500000,30,15,6,35,23,93,83,20,19982,h80k6qkqe5u1u1j2m6gp09t6jc\n
Christian Covington,DAL,DT,73,25,Rice,82,10,10,19,78,10,10,6,82,3,44,85,10,74,56,12,45,77,81,25,310,10/16/1993,2,4,940000,23,6,10,83,10,95,12,76,45,74,75,6,16,10,78,1,12,72,6,14,45,79,7438,80,39,10,15,Right,15,750000,45,10,6,76,45,69,14,45,11962,hg2j1hb14dmac90sg44geo1vio\n
Jeff Heath,DAL,SS,73,28,Saginaw Valley,77,20,45,20,68,44,45,6,74,10,63,90,39,73,52,66,35,65,91,74,212,5/14/1991,10,6,5870000,40,6,49,74,15,38,15,89,35,87,81,6,72,25,45,1,25,78,6,53,35,65,6752,89,65,20,66,Right,15,2300000,35,62,6,58,35,84,35,35,2531,m2c34bt8ss6u1i7n4gsqgf2irs\n
George Iloka,DAL,SS,73,29,Boise State,74,30,30,20,70,52,45,15,78,10,73,88,60,76,56,60,35,65,93,73,225,3/31/1990,10,7,500000,56,15,62,78,20,20,10,85,35,84,73,15,68,45,53,1,25,84,10,15,35,65,5253,88,66,31,20,Right,21,240000,35,78,10,57,35,87,46,35,2790,raufp5ua7chj50hrbsvuvjclks\n
Blake Jarwin,DAL,TE,73,25,Oklahoma St.,69,30,18,51,71,60,76,20,44,62,79,88,56,77,17,80,72,38,89,21,260,7/16/1994,56,2,1680000,69,25,66,20,65,89,11,81,64,83,86,26,14,62,17,1,63,35,20,19,61,66,9209,83,76,54,21,Right,10,0,62,17,14,35,70,74,50,58,12438,5a3fba6b1kq0dq6a9o7o44dreg\n
Antwaun Woods,DAL,DT,73,26,USC,79,19,10,27,85,25,31,6,83,3,43,82,18,73,57,35,45,80,86,38,318,1/3/1993,2,3,1050000,36,6,24,80,11,99,12,72,45,69,92,6,29,26,72,1,16,81,6,25,45,77,9320,81,31,10,25,Right,10,0,45,12,6,72,45,66,13,45,12998,9appt4kp9d703288vg7nlv3h2t6lr23h9ltp6qa9t0vu6675dkc0\n
Trysten Hill,DAL,DT,72,21,UCF,67,22,10,40,86,48,27,6,81,15,34,83,28,74,74,24,55,81,90,27,315,3/25/1998,13,0,3070000,43,6,27,71,20,79,12,72,53,84,88,6,17,43,69,1,18,81,6,13,53,85,9502,82,46,18,16,Right,10,1780000,53,13,6,75,52,71,20,51,2011,m20jcguobk22elj4npavvvrcus\n
Dorance Armstrong,DAL,LE,71,22,Kansas,66,20,10,18,80,23,23,6,81,10,34,85,23,76,76,20,45,76,87,38,259,6/10/1997,5,1,2460000,27,6,31,64,15,92,12,77,45,80,93,6,27,26,61,1,12,76,6,12,45,78,8804,82,28,15,16,Right,14,680000,45,32,6,69,45,84,19,45,17783,k5ob2rtfh1cgsptcfk6jb6p81o\n
Dalton Schultz,DAL,TE,71,23,Stanford,68,24,38,59,76,66,68,5,34,59,78,87,58,77,10,72,66,29,91,15,244,7/11/1996,53,1,2460000,64,15,63,16,63,86,12,81,63,78,86,10,12,60,10,1,60,27,10,14,64,71,9050,84,67,51,16,Right,10,440000,66,12,5,31,67,81,46,67,12837,8n266njlmv9olkoq8fe5hjnilg\n
Connor Williams,DAL,LG,71,22,Texas,78,16,10,83,85,16,21,6,33,17,22,83,10,78,25,15,72,33,86,13,312,5/12/1997,10,1,3420000,10,6,10,23,22,52,12,71,70,82,88,6,12,10,35,1,20,37,6,13,69,86,9117,82,27,20,17,Right,13,2080000,71,10,6,35,75,60,24,74,13096,h52mps6ld78apncil2uebli8rk\n
Noah Brown,DAL,WR,70,23,Ohio State,65,33,75,41,72,71,80,17,31,69,84,88,63,74,10,86,54,28,86,24,222,1/6/1996,63,2,2427000,42,27,71,22,68,85,22,87,36,86,75,28,16,80,10,1,79,24,23,20,30,61,8492,88,72,68,22,Right,19,80000,52,10,19,26,30,85,64,30,20566,ustkrulb0bb5vnj1osuhr6p4h4\n
Kerry Hyder Jr,DAL,LE,70,28,Texas Tech,68,22,9,15,79,25,17,6,77,6,29,83,25,74,79,19,45,77,87,36,270,5/2/1991,3,4,590000,33,6,24,62,13,51,12,75,44,79,80,6,23,30,63,1,17,73,6,19,45,85,7509,82,37,12,21,Right,13,300000,45,22,6,67,45,75,22,44,12568,jl619a66p7i44l1bqvdanhrj88\n
Kavon Frazier,DAL,SS,69,25,Central Michigan,67,27,42,18,72,53,41,6,74,10,68,87,57,72,39,62,19,75,91,66,217,8/11/1994,10,3,2340000,57,6,63,69,20,35,15,86,33,92,92,6,62,42,43,1,23,83,6,18,34,63,8008,89,62,45,21,Right,10,120000,25,67,6,49,33,86,60,33,13254,12a5gatvt0jg2j45hh2g9jvp30\n
Rico Gathers,DAL,TE,69,25,Baylor,57,32,10,49,77,66,76,17,40,63,78,83,68,78,10,81,61,27,89,25,282,1/7/1994,60,3,1520000,68,26,68,15,67,80,18,79,56,83,92,18,15,64,10,1,69,12,22,18,51,63,8017,86,75,48,17,Right,10,50000,55,10,19,33,60,84,48,54,12535,1hdp92lejnthtptarpeivlkttg\n
Justin March-Lillard,DAL,LOLB,69,26,Akron,65,25,10,21,74,39,41,6,79,19,56,89,33,72,61,46,27,82,80,57,222,7/5/1993,11,4,720000,33,6,35,66,29,53,12,82,45,85,80,6,48,47,56,1,15,78,6,29,45,81,8376,87,47,17,22,Right,15,0,20,41,6,73,45,76,32,45,12653,lfpuc1ro1rhjad1i61psasolok\n
Joe Looney,DAL,C,69,29,Wake Forest,79,19,10,81,84,10,15,6,34,5,35,75,10,75,10,15,74,31,85,18,315,8/31/1990,5,7,1850000,16,6,10,22,15,73,12,69,74,71,90,6,13,10,10,1,15,35,6,35,71,83,5322,83,40,6,17,Right,10,260000,70,10,6,25,72,62,11,67,2063,jgvgp8vvmpdvq53i13um090360\n
Jamize Olawale,DAL,FB,69,30,North Texas,71,30,35,70,78,77,53,10,62,46,64,88,65,73,10,48,56,46,92,15,240,4/17/1989,38,7,3000000,86,20,76,13,56,49,12,85,53,79,77,10,13,74,10,1,54,60,15,24,51,57,6008,81,72,47,25,Right,16,2400000,72,10,10,56,48,77,62,46,2449,s74v199eghktkhha4c26admr1k\n
Cedrick Wilson,DAL,WR,69,23,Boise State,57,46,79,19,51,83,84,27,34,76,81,90,70,74,10,81,42,28,88,22,197,11/20/1995,73,1,2320000,29,50,82,19,79,16,28,88,31,88,89,34,16,42,10,1,61,18,44,11,27,43,9119,90,71,70,16,Right,31,120000,29,10,40,24,25,86,81,23,12429,spg15287kk86kr1c09cqvrlfp0\n
Xavier Su'a-Filo,DAL,LG,68,28,UCLA,80,19,10,67,85,19,15,6,34,5,35,81,10,76,10,15,73,31,93,18,310,1/1/1991,5,5,1600000,16,6,10,21,15,76,12,72,74,68,76,6,13,25,10,1,15,35,6,35,68,81,6603,89,40,6,17,Right,13,0,66,10,6,25,68,68,11,65,11518,r33ol9vkd9eggqbnvfgl761cdg\n
Tony Pollard,DAL,HB,68,22,Memphis,58,25,83,30,66,77,69,10,42,60,70,94,75,72,15,67,32,38,89,36,205,4/30/1997,58,0,2540000,57,21,82,29,63,36,26,93,24,85,83,14,40,66,12,1,62,30,15,10,31,32,9600,87,85,72,14,Right,12,650000,45,24,12,30,29,83,77,32,2620,qdbbam58ooj9jr4cebcsa0n870\n
Joe Thomas,DAL,MLB,68,28,S.C. State,77,25,10,16,74,45,15,6,79,5,56,90,40,73,49,15,45,80,90,67,227,5/6/1991,5,5,3000000,45,6,46,72,15,48,12,83,45,89,82,6,60,40,57,1,12,86,6,20,45,76,7862,84,60,25,20,Right,10,600000,45,47,6,67,45,74,40,45,10446,66d53dsumrve7q00l5dm8iq7ks\n
Darian Thompson,DAL,FS,68,25,Boise State,75,26,48,17,66,58,49,15,64,14,78,89,64,74,26,62,16,74,88,64,211,9/22/1993,10,3,720000,48,15,70,73,24,23,10,86,34,80,82,15,61,40,24,1,22,83,10,19,34,62,8233,88,79,45,20,Right,16,0,10,68,10,45,33,81,60,33,13703,bjk8v6otoe1ccg7gkto8el1ge8\n
Daniel Ross,DAL,DT,67,26,Northeast Mississippi Community College,69,23,9,31,85,20,18,6,75,5,28,81,14,75,66,16,44,77,82,26,305,3/15/1993,3,2,650000,34,6,17,69,13,93,12,72,46,73,86,6,18,27,75,1,15,72,6,17,44,81,9281,78,25,11,17,Right,10,0,44,13,6,63,45,69,16,45,12593,fgk5n11not2lfgvfj7nphjnqdg\n
Devin Smith,DAL,WR,67,27,Ohio State,59,35,76,32,58,76,70,15,70,70,77,91,76,73,10,87,43,57,76,25,199,3/3/1992,72,4,1390000,51,30,81,34,67,15,22,90,26,91,87,10,20,64,10,1,76,15,25,19,10,52,7328,85,72,72,19,Right,17,0,25,15,20,60,18,88,69,10,17667,nhg3pc09gsaifrhso6lhi3tl64\n
Cameron Fleming,DAL,RT,66,26,Stanford,73,32,10,71,85,25,15,6,35,5,50,76,26,78,40,20,74,40,93,12,320,9/3/1992,5,5,6000000,35,6,32,30,10,75,12,63,69,67,69,6,10,35,50,1,12,42,6,22,66,73,6416,82,45,12,25,Right,11,1500000,68,10,6,45,76,53,22,70,2287,1d8qc8rom38b33lhdh30akaog4\n
Michael Jackson Sr,DAL,CB,66,22,Miami,63,25,30,15,61,56,40,6,73,19,66,89,60,73,37,61,35,60,87,69,205,1/10/1997,12,0,2540000,31,6,67,62,29,33,10,90,35,91,81,6,66,38,32,1,45,63,6,14,35,45,9518,88,57,43,15,Right,12,280000,35,73,6,53,35,85,58,35,27061,3jg6ot712ijjfejk963msvthg0\n
Treston DeCoud,DAL,CB,65,26,Oregon State,60,35,56,16,55,67,62,6,76,15,63,90,63,74,42,62,35,67,86,69,206,8/1/1993,11,2,1230000,33,6,69,57,25,34,12,87,35,76,73,6,72,35,30,1,30,67,6,20,35,56,8531,92,59,52,20,Right,10,0,35,75,6,53,35,78,62,35,12522,lk6if5o2vacpha5dakbtir738o\n
C.J. Goodwin,DAL,CB,64,29,California,57,35,44,17,66,70,65,6,65,39,68,91,72,75,38,81,32,48,91,63,220,2/4/1990,32,5,1350000,45,15,73,59,49,29,14,90,32,90,66,10,66,52,31,1,62,46,10,22,25,47,7477,88,69,54,20,Right,13,0,30,74,6,48,27,84,64,24,13121,9kqb5st1sfjdlvgomtq9abbud4\n
Joe Jackson,DAL,RE,64,22,Miami,61,20,10,18,81,38,21,6,78,8,40,80,33,77,60,32,45,74,91,37,265,12/20/1996,4,0,2540000,31,6,41,64,15,56,12,77,45,73,88,6,23,42,69,1,13,83,6,14,45,83,9517,81,45,20,18,Right,10,280000,45,18,6,70,45,66,17,45,13192,ebijr404l88tmr8fth5bt6f2ek\n
Connor McGovern,DAL,RG,64,21,Penn State,68,30,10,75,88,10,15,10,15,5,35,74,10,77,10,15,69,40,90,15,308,11/3/1997,5,0,2790000,20,10,10,15,15,66,12,66,67,67,84,10,12,10,10,1,12,20,10,25,64,80,9565,81,40,5,25,Right,13,840000,66,10,10,20,70,64,10,67,12719,a07f771phmi0k0la1qiorleqjg\n
Mike Weber,DAL,HB,64,22,Ohio State,70,26,60,39,72,78,59,15,27,50,66,92,77,70,10,56,33,28,88,16,214,8/25/1997,40,0,2540000,71,20,76,17,57,40,22,89,25,81,83,15,12,73,10,1,43,27,15,16,34,42,9666,85,80,74,20,Right,11,90000,52,15,10,26,19,77,69,27,17620,bh3ao9in8ot57ugdrvcj1bq8m4\n
Lance Lenoir,DAL,WR,63,24,W. Illinois,59,27,79,30,64,81,81,6,37,68,83,89,69,72,14,79,53,33,88,22,210,2/9/1995,63,2,1230000,40,15,74,18,66,14,23,85,36,85,83,10,15,66,10,1,66,24,10,13,24,48,9848,91,72,68,19,Right,20,0,33,25,6,34,30,85,72,20,11905,85tg4fopm35icf69a38vgudn2k\n
Kasey Redfern,DAL,P,63,27,Wofford,51,39,12,18,53,31,13,20,25,19,21,83,20,73,10,14,17,26,83,19,204,9/26/1991,19,4,1090000,11,30,26,17,19,1,23,77,15,56,49,20,12,13,10,1,12,20,24,59,18,18,8404,84,36,16,87,Right,14,0,13,10,25,18,15,66,26,16,17671,770d6143p0lt7o27dm1iileplc\n
Chris Covington,DAL,LOLB,62,23,Indiana,52,50,10,19,75,51,37,33,77,15,54,88,44,74,57,37,45,81,88,54,245,1/3/1996,10,1,2460000,51,45,57,53,20,59,35,81,45,81,80,38,43,50,48,1,16,76,40,12,45,81,8855,87,59,32,18,Right,42,160000,45,37,35,63,45,82,47,45,11941,9pm39kjj9cfu1t0s5471ko7j84\n
Darius Jackson,DAL,HB,62,25,Eastern Michigan,66,34,72,33,69,75,51,15,22,43,62,91,65,72,10,40,40,27,89,33,221,12/1/1993,35,3,1950000,82,29,76,28,50,26,18,92,28,90,87,27,25,59,10,1,46,12,24,22,31,31,8068,86,85,72,28,Right,11,0,46,30,22,29,24,82,65,25,1148,jpf18arm4l0nfuhv1gdi647vn4\n
Daniel Wise,DAL,DT,62,23,Kansas,60,20,10,38,80,36,27,6,77,14,37,80,26,75,68,23,45,76,91,24,279,1/16/1996,12,0,1760000,44,6,32,61,19,64,12,69,45,70,89,6,15,41,61,1,24,75,6,12,45,81,9688,81,41,20,19,Right,10,0,45,11,6,68,45,68,20,45,13095,4li3svpgvl0jtf9o3k8b7jeils\n
Reggie Davis,DAL,WR,61,23,Georgia,56,27,72,24,42,63,74,16,55,64,75,93,83,72,38,72,36,44,85,36,170,11/22/1995,67,2,1230000,38,29,84,36,63,11,22,94,18,78,72,24,28,43,30,1,50,43,24,17,10,44,9173,87,59,72,23,Right,19,0,35,24,18,48,11,87,78,11,13406,u8p4gfp9sk3mm0ukbip5id1o68\n
Jalen Jelks,DAL,LE,61,23,Oregon,56,18,10,37,75,26,23,6,77,10,40,84,33,78,62,19,48,73,87,52,245,8/3/1996,5,0,2540000,38,6,41,52,15,74,12,75,49,79,84,6,45,38,67,1,12,75,6,12,51,75,9523,85,51,21,17,Right,16,60000,50,38,6,66,46,76,36,47,17675,65lgjknldjhl1mrab1gg6dvb1g\n
Kyle Queiro,DAL,ROLB,60,24,Northwestern,49,25,10,20,67,44,42,6,79,10,67,86,57,74,49,45,45,79,88,64,230,12/18/1994,6,1,1090000,46,6,59,46,15,41,15,81,45,79,83,6,69,41,43,1,19,77,6,14,45,72,9899,87,58,43,15,Right,13,0,45,61,6,59,45,85,49,45,20599,l6kp15g0dnv9lucok6arp978oc\n
Donovan Wilson,DAL,SS,60,24,Texas AM,58,25,30,10,64,60,52,6,70,30,67,87,58,72,39,64,35,68,85,63,207,2/21/1995,24,0,2540000,35,6,67,57,35,37,10,84,35,86,79,6,61,43,32,1,45,86,6,14,35,62,9684,88,51,53,15,Right,17,120000,35,65,6,54,35,83,60,35,20519,3el76sg6oc4eg9gaptedrqeilc\n
Cody Wichmann,DAL,LG,59,27,Fresno State,73,30,10,71,81,10,15,10,15,5,35,83,10,77,10,15,66,40,92,15,325,3/2/1992,5,4,1390000,20,10,10,15,15,78,12,73,63,75,74,10,12,10,10,1,12,20,10,25,61,69,7848,81,40,5,25,Right,13,0,61,10,10,20,68,70,10,62,2020,fg8tovbqqa88p10if2ecuao8muai91npjv0ehtnmcjt8aviae7cg\n
Jameill Showers,DAL,SS,56,27,UTEP,50,80,35,11,66,78,39,44,71,20,60,87,68,74,40,60,18,59,87,69,222,9/6/1991,15,4,1050000,45,65,73,50,30,28,48,84,15,88,67,77,58,41,34,1,29,63,60,20,12,56,7804,85,63,53,25,Right,51,0,15,62,57,58,18,79,68,12,2076,pa8u461kp9d3mrrlgrrpmt65b0\n
Adam Redmond,DAL,C,55,26,Harvard,55,10,10,78,83,10,18,6,27,5,22,79,10,78,10,16,65,29,87,12,300,5/19/1993,5,3,1050000,21,6,10,15,13,61,12,66,63,70,82,6,11,10,10,1,17,38,6,11,67,77,9272,80,26,6,11,Right,10,0,66,10,6,28,66,69,11,64,12423,d2l5e38mvp3vij7u9l8gv9uiig\n
