Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Christopher Herndon IV,NYJ,TE,76,23,Miami,78,30,10,51,71,77,80,10,36,68,82,84,64,76,18,79,55,34,88,18,253,2/23/1996,64,1,2460000,67,20,69,35,72,89,18,80,53,82,82,10,15,75,20,1,68,26,15,14,57,63,8921,85,72,65,19,Right,14,720000,63,10,10,31,56,75,73,63,12401,5akp24rfkn0d7a588bmbrjj2pg\n
Darryl Roberts,NYJ,CB,76,28,Marshall,74,10,63,17,70,64,42,6,65,15,56,94,70,72,35,64,35,55,85,70,182,11/26/1990,10,4,14000000,20,6,74,77,25,27,10,92,35,91,68,6,75,21,30,1,35,62,6,12,35,47,7800,88,52,60,15,Right,13,4000000,35,78,6,46,35,93,70,35,17714,8kgmiacotd3rujfs8injok61js\n
Jordan Jenkins,NYJ,LOLB,75,25,Georgia,71,23,10,11,85,33,24,6,81,5,44,84,29,75,74,27,45,82,86,63,259,7/1/1994,5,3,3710000,31,6,34,72,15,48,12,76,44,83,70,6,54,36,61,1,22,83,6,18,44,71,8073,83,48,14,21,Right,13,720000,45,42,6,78,44,81,29,44,11842,7olgia1lr1a1r13kvpa71dve7c\n
Kelvin Beachum,NYJ,LT,74,30,SMU,85,12,10,80,84,15,10,6,30,5,42,78,25,75,30,15,72,45,95,25,308,6/8/1989,5,7,19500000,24,6,20,15,10,68,12,57,71,78,71,6,15,17,30,1,15,25,6,17,77,79,5038,81,30,12,12,Right,14,4500000,79,10,6,40,75,60,22,80,13211,c788179676p22nhmdh8o5jm166p57hgld1hb0p3cms2t4id7sfi0\n
Sam Darnold,NYJ,QB,74,22,USC,78,88,10,19,60,74,16,82,28,13,37,83,36,75,10,44,25,30,88,16,225,6/5/1997,11,1,10150000,22,87,63,20,14,14,66,78,15,67,92,86,11,47,10,1,12,18,79,14,14,22,8861,95,58,41,18,Right,81,20080000,19,10,81,20,10,81,55,19,2383,blru30rhr0ioe4guruvqh429kc\n
Ty Montgomery,NYJ,HB,74,26,Stanford,71,42,82,54,66,80,75,15,54,64,76,93,83,72,10,80,53,45,82,25,216,1/22/1993,56,4,650000,67,37,89,35,71,88,22,89,42,92,76,35,30,76,10,1,81,15,25,21,44,50,7244,88,80,78,24,Right,16,90000,62,15,25,45,38,87,77,40,11809,phq8jl5o7c0oe2kjehbehcld3k\n
Lac Edwards,NYJ,P,73,27,Sam Houston,62,30,10,19,57,10,10,17,31,10,25,79,10,76,10,12,19,27,85,12,209,4/27/1992,10,3,2340000,16,23,10,10,10,4,18,73,19,45,65,26,12,10,10,1,12,23,22,71,17,19,7990,83,37,11,91,Right,13,80000,17,10,18,24,19,64,21,17,11653,iqo04br9m874rptthp6uif02cs\n
Nathan Shepherd,NYJ,LE,73,25,Fort Hays State,71,30,10,18,90,33,29,6,80,5,33,81,34,76,73,27,45,84,90,27,315,10/9/1993,3,1,2890000,49,6,34,73,10,97,12,70,45,76,89,6,21,46,68,1,12,78,6,12,45,84,9057,89,36,24,16,Right,17,1000000,45,13,6,74,45,76,26,45,13442,dn4j7m2h45jtpjg0krpm5io4p0\n
Josh Bellamy,NYJ,WR,72,30,Louisville,78,40,72,27,66,77,79,10,49,78,82,88,74,72,25,83,54,39,92,63,211,5/18/1989,76,7,2750000,49,10,76,35,79,15,22,88,33,87,76,10,61,58,10,1,73,28,10,22,29,47,5689,86,74,69,30,Right,20,2250000,45,48,10,39,29,89,67,27,13856,3ks22cct9lvf4j935v5bbop7rc\n
Brandon Copeland,NYJ,ROLB,72,28,Penn,74,25,10,18,82,48,35,6,78,8,48,86,62,75,57,40,45,74,87,58,263,7/2/1991,4,5,1250000,36,6,64,72,15,51,12,86,45,80,74,6,49,32,77,1,25,74,6,20,45,78,7672,86,57,34,20,Right,10,500000,45,42,6,63,45,78,44,45,20698,rdkclfccouqaiovk4shuiaf3t4\n
Jachai Polite,NYJ,ROLB,72,22,Florida,71,34,10,17,81,47,39,6,83,27,55,86,43,75,75,42,45,74,87,52,258,3/30/1997,23,0,3150000,41,21,52,70,32,56,12,81,45,78,80,6,42,45,58,1,34,79,14,46,45,73,9599,83,50,32,51,Right,10,1120000,45,31,9,71,45,83,36,45,13833,m4h4gj0f8tq2sm4n14fqjmvcl0\n
Brandon Shell,NYJ,RT,70,27,South Carolina,83,26,10,73,82,23,15,6,35,5,20,82,26,77,30,20,61,36,92,12,324,2/6/1992,5,3,3660000,32,6,19,30,10,72,12,65,58,75,88,6,10,33,40,1,12,68,6,22,76,75,8212,87,29,12,25,Right,12,240000,75,10,6,39,65,69,22,74,13760,6or4jk3uu7p1ionfbc0iqj71gk\n
Neal Sterling,NYJ,TE,70,27,Monmouth,67,34,45,44,68,67,74,5,45,52,76,92,72,76,10,79,73,40,90,20,257,1/14/1992,47,4,590000,71,10,69,15,55,85,19,85,67,85,74,7,10,66,10,1,64,40,5,15,56,59,7821,84,71,59,19,Right,10,150000,57,25,5,42,72,86,57,54,2040,46ldufbq7kg5u2gapqmicfoltg\n
Deonte Thompson,NYJ,WR,70,30,Florida,66,20,82,25,66,61,77,6,44,76,80,92,77,72,29,79,57,38,86,61,205,2/14/1989,78,7,650000,47,15,85,36,75,16,22,91,27,87,61,10,65,53,21,1,71,15,10,15,27,45,6123,85,75,74,10,Right,22,0,35,15,6,47,20,84,73,23,13686,ue4npckotajm0c8sob8aqv7loc\n
Tarell Basham,NYJ,LOLB,69,25,Ohio,64,24,10,19,76,45,35,6,78,14,39,88,36,76,75,32,45,78,93,52,266,3/18/1994,7,2,2060000,33,6,47,63,24,93,12,82,45,79,88,6,42,48,63,1,19,85,6,16,45,79,8476,81,34,25,24,Right,15,0,45,32,6,58,45,79,40,45,14242,a2ikdml15jt0lq253mtellfmql6lr23h9ltp6qa9t0vu6675dkc0\n
Trenton Cannon,NYJ,HB,69,25,Virginia State,63,37,79,27,61,76,52,17,29,54,62,94,79,71,10,48,27,32,88,19,185,7/23/1994,50,1,2460000,46,31,83,12,58,40,25,92,21,89,75,30,12,65,10,1,48,20,26,13,27,28,9329,86,80,65,18,Right,23,120000,39,13,22,21,16,87,77,30,17875,e9jjrurlrf5as8aa3acl9gtg8g\n
Elijah McGuire,NYJ,HB,69,25,UL Lafayette,73,35,67,55,72,78,68,15,39,60,62,89,71,70,10,64,40,35,87,12,214,6/1/1994,52,2,2420000,79,35,82,19,66,25,24,89,29,86,86,15,12,63,10,1,50,28,30,18,35,53,8658,87,84,82,27,Right,11,160000,56,20,20,34,35,80,79,30,17692,777qppj5i2u11uicgfb9v11u5g\n
Parry Nickerson,NYJ,CB,69,24,Tulane,58,25,46,17,55,72,76,6,78,13,76,94,61,70,36,73,35,45,80,66,182,10/11/1994,10,1,2460000,26,6,78,61,17,43,17,95,35,81,79,6,72,30,28,1,13,56,6,15,35,47,9004,89,67,52,15,Right,16,160000,35,73,6,50,35,86,70,35,12942,amnc2l851hdimkjqipklhf0608\n
Eric Tomlinson,NYJ,TE,69,27,UTEP,79,35,25,55,79,61,75,22,45,61,75,82,63,78,33,75,53,42,91,34,263,4/22/1992,56,4,690000,66,35,64,32,64,83,18,79,48,80,74,35,24,69,40,1,62,60,33,14,56,70,7614,83,69,49,15,Right,10,300000,60,25,30,58,52,70,47,59,13157,cbuleee8t1ht2pkqntku56lhk0\n
Trevon Wesco,NYJ,TE,69,23,West Virginia,63,56,28,56,78,74,76,27,34,54,77,83,70,75,10,78,64,32,85,15,268,9/12/1995,50,0,2520000,73,42,61,16,59,47,41,76,62,76,79,48,12,65,17,1,60,33,37,16,58,71,9668,88,75,68,21,Right,30,700000,59,16,32,33,59,81,56,55,20709,drrhp5ukivm4801if9fvjf2ef8\n
Daniel Brown,NYJ,TE,68,27,J. Madison,52,37,35,42,63,71,78,6,28,57,78,89,53,77,10,80,56,39,89,24,247,5/26/1992,52,4,590000,52,15,67,26,62,87,18,86,51,77,79,10,18,58,10,1,68,15,10,15,60,57,7664,86,74,62,19,Right,10,150000,61,25,6,42,55,87,62,56,2472,nar46f9u2veocgml6tp0d0jgm4\n
Blake Cashman,NYJ,MLB,68,23,Minnesota,64,25,10,20,70,20,30,6,82,5,50,90,27,73,62,27,45,84,82,64,235,5/10/1996,5,0,2540000,25,6,29,62,15,53,12,90,45,89,89,6,57,24,56,1,18,83,6,14,45,79,9415,91,52,12,19,Right,10,280000,45,46,6,71,45,85,27,45,20741,nvv4f2l8fd1ehp16vhq129bqpc\n
Matt Darr,NYJ,P,68,27,Tennessee,55,44,10,15,46,15,10,15,35,10,45,63,15,73,10,12,25,24,92,25,214,7/2/1992,10,4,720000,10,15,15,15,10,3,17,67,15,48,50,18,10,18,10,1,12,12,15,62,15,15,7675,87,48,10,91,Right,16,0,20,10,15,10,15,59,20,15,11794,7sg0ik1eg22andg1c3u1ejtgg8\n
Frankie Luvu,NYJ,LOLB,68,22,Wash. St.,71,34,10,13,73,35,22,6,79,5,54,84,39,75,73,49,45,77,89,49,236,9/19/1996,5,1,570000,55,6,44,68,15,50,12,78,45,73,83,6,42,33,62,1,20,86,6,12,45,77,9340,85,48,25,16,Right,15,0,45,55,6,64,45,84,40,45,13337,3je5ltkha8jl1j4ikomusl2n28\n
Chandler Catanzaro,NYJ,K,67,28,Clemson,50,29,10,15,54,25,10,20,32,10,40,79,20,75,20,12,15,28,93,20,200,2/26/1991,10,5,1800000,10,35,25,25,10,7,15,73,14,65,59,20,15,15,15,1,12,13,30,67,16,20,7043,82,45,5,96,Right,13,500000,15,10,25,25,15,63,15,17,20514,cpbgcjt5fui7tlgfoif46ptulg\n
Bronson Kaufusi,NYJ,LE,67,28,BYU,61,22,9,18,83,25,17,6,79,6,42,84,25,78,69,19,44,77,90,29,275,7/6/1991,3,3,650000,29,6,24,61,13,91,12,77,44,74,91,6,26,29,56,1,17,78,6,19,45,78,8092,83,43,12,21,Right,12,0,44,22,6,64,45,81,22,44,2734,1bjueoqfljl84tiovke2anprp0\n
Deontay Burnett,NYJ,WR,66,21,USC,59,41,50,29,45,76,76,6,35,72,78,92,71,72,10,74,48,27,83,25,191,10/4/1997,67,1,570000,45,15,80,20,75,18,27,90,36,83,93,10,15,54,10,1,67,12,10,12,20,42,8830,89,69,72,19,Right,20,0,39,15,6,35,33,88,74,22,13782,jbunl2c35poed1o1m2hahgairg\n
Tom Compton,NYJ,LG,66,30,South Dakota,77,31,10,78,87,10,15,6,45,5,29,80,10,78,30,15,75,35,94,11,315,5/10/1989,5,7,1440000,19,6,10,21,15,77,12,69,68,79,85,6,11,10,40,1,15,40,6,15,65,80,5111,86,35,8,27,Right,10,400000,65,10,6,32,76,62,15,63,12759,eck0ggeqioj8h3flr78jo3tl4o\n
Doug Middleton,NYJ,FS,66,25,Appalach. St.,66,32,45,13,69,68,53,6,71,17,68,89,54,72,30,63,25,68,87,67,210,9/25/1993,12,3,570000,55,6,63,69,27,36,18,87,35,87,81,6,62,50,38,1,26,84,6,13,35,58,8382,85,62,48,14,Right,11,0,25,61,6,57,35,83,63,35,13280,q7ce3k0rpcrle0fcfg90ghv85pke5n74hifcgbj80ork6v24aa80\n
James Burgess Jr,NYJ,MLB,65,25,Louisville,71,25,10,12,74,25,35,6,78,5,65,85,49,72,58,49,45,81,89,50,233,3/9/1994,5,3,1390000,40,6,47,73,10,58,12,81,45,78,75,6,54,40,50,1,12,74,6,20,45,72,8302,85,61,10,20,Right,12,0,45,58,6,67,45,80,20,45,13198,apcbap9p5iskcim8m5o6lkuoh8\n
Greg Dortch,NYJ,WR,65,21,Wake Forest,56,36,81,17,41,81,76,10,26,69,85,90,75,67,10,81,40,23,85,25,173,5/29/1998,67,0,1760000,35,26,84,16,73,2,23,87,16,80,76,27,18,44,10,1,56,16,22,14,10,38,9442,90,68,67,19,Right,20,0,25,12,17,22,19,89,78,13,13223,ds7hh55f0lv6dhn20ammbs76rs\n
Chuma Edoga,NYJ,RT,65,22,USC,69,23,6,81,84,20,21,6,27,7,29,79,10,75,10,16,68,36,83,15,308,5/25/1997,5,0,2760000,28,6,10,15,17,75,12,67,67,63,79,6,12,30,10,1,15,35,6,20,68,79,9446,84,24,9,20,Right,0,840000,70,10,6,26,69,70,18,73,13471,da4sp0cb484q6vmpkmbrjs9s04\n
Jonotthan Harrison,NYJ,C,65,28,Florida,80,30,10,76,87,10,15,6,29,5,45,76,10,76,10,15,68,35,94,15,300,8/25/1991,5,5,2750000,20,6,10,15,15,78,12,66,71,72,75,6,12,30,10,1,15,20,6,25,68,78,6442,82,45,5,25,Right,10,2250000,66,10,6,20,66,57,10,64,20700,3je8r8k122n0dde92hq5888ureai91npjv0ehtnmcjt8aviae7cg\n
Jalin Moore,NYJ,HB,65,23,Appalach. St.,57,30,75,32,73,74,58,15,31,51,60,90,78,70,12,58,30,26,83,18,212,11/28/1995,43,0,1760000,78,25,80,12,59,30,24,88,19,80,84,15,12,78,10,1,53,20,20,10,35,36,9578,89,89,77,16,Right,20,0,54,17,15,24,23,84,70,30,20529,8lqv9pkr9djlouh1d5ur4p242s\n
Charone Peake,NYJ,WR,65,26,Clemson,58,31,65,25,66,76,78,24,37,69,76,94,71,74,11,72,49,27,82,24,209,10/16/1992,68,3,2340000,65,26,77,21,67,17,22,93,30,86,77,22,16,70,11,1,67,15,22,22,21,45,8172,88,68,71,23,Right,19,80000,44,16,24,39,25,85,74,19,20578,vmp9t4d74hcvaombir2882k6q4\n
Neville Hewitt,NYJ,MLB,64,26,Marshall,70,22,10,21,67,33,33,6,78,5,58,87,40,74,64,35,45,78,88,69,232,4/6/1993,5,4,1000000,25,6,49,68,15,46,12,84,45,86,77,6,57,42,55,1,12,83,6,20,45,81,7712,85,49,20,16,Right,15,500000,45,55,6,62,45,78,35,45,20453,c0r7asdan581oqo8p7dkahjhn0\n
Harvey Langi,NYJ,MLB,64,26,BYU,58,27,15,16,77,57,56,6,79,42,64,87,50,74,50,50,45,80,93,63,252,9/24/1992,35,2,1230000,56,24,58,60,51,44,13,84,45,80,86,6,61,48,62,1,46,84,18,20,45,76,8630,88,61,34,20,Right,25,0,45,48,6,69,45,79,49,45,12776,oq9l7c0mck841d5tv745d1s1vg\n
Tim White,NYJ,WR,64,25,Arizona St.,74,35,83,20,55,71,72,6,35,64,79,90,82,70,10,74,38,25,85,25,185,7/15/1994,63,2,1230000,33,15,86,18,66,13,24,89,20,91,68,10,13,35,10,1,60,19,10,18,10,38,9953,90,65,76,24,Right,19,0,31,18,6,35,12,88,81,11,17672,9208jdk480mac2isaf8oun2n80\n
Blessuan Austin,NYJ,CB,62,23,Rutgers,61,41,50,13,61,60,45,17,71,36,66,89,62,73,30,64,35,55,78,63,195,7/19/1996,28,0,2540000,24,35,67,57,40,41,38,87,35,85,81,31,65,25,27,1,31,57,28,24,35,50,9372,88,60,50,21,Right,26,160000,35,71,22,50,35,85,60,35,13303,lm573ajag9eef8s6713chcimro\n
Folorunso Fatukasi,NYJ,RE,62,24,Connecticut,53,20,10,29,90,16,15,6,75,7,23,81,13,76,48,15,45,78,88,28,315,3/4/1995,3,1,2460000,17,6,17,54,15,94,12,63,45,74,89,6,18,23,65,1,15,81,6,15,45,85,8884,82,26,10,10,Right,10,160000,45,12,6,64,45,69,13,45,2646,dks3ff29qmhdug89buj421u948\n
J.J. Jones,NYJ,WR,62,26,West Georgia,55,29,82,31,47,73,71,16,42,64,76,92,75,70,10,72,46,42,80,19,173,12/6/1992,66,1,1230000,39,15,82,20,67,84,26,94,28,90,78,17,16,43,10,1,60,27,10,18,12,47,0,88,72,68,16,Right,19,0,38,15,5,32,22,89,78,12,20341,i7q440t303hpj9ml91kd6c9jdg\n
Brent Qvale,NYJ,LT,62,28,Nebraska,68,35,10,71,78,10,10,6,27,5,25,75,10,79,10,12,64,44,88,26,315,3/11/1991,5,5,850000,19,6,10,24,10,79,12,65,65,73,87,6,20,10,10,1,12,37,6,28,74,73,7583,84,40,5,18,Right,5,550000,72,10,6,30,61,68,10,68,13318,2div18tekn3hkekvc5hs4a3iug\n
Quadree Henderson,NYJ,WR,61,22,Pittsburgh,52,31,87,31,53,81,76,13,39,68,75,90,74,68,23,72,40,35,87,23,190,9/12/1996,63,1,1050000,35,19,85,40,72,10,24,89,26,79,84,10,15,39,15,1,66,25,12,15,19,44,8918,91,68,65,13,Right,20,0,44,10,7,35,20,86,81,19,13451,u3pjrddnso2q96upsug6fsp4no\n
Arthur Maulet,NYJ,CB,61,26,Memphis,62,31,50,14,58,66,62,6,73,23,64,90,68,70,49,64,35,60,88,60,190,7/13/1993,16,2,650000,38,6,77,64,33,37,15,86,35,87,81,6,59,38,38,1,24,63,6,25,35,44,8653,89,57,65,22,Right,14,10000,35,58,6,52,35,82,75,35,12712,g09dtk9gk1di54qf34b2l7nreo\n
Trevor Siemian,NYJ,QB,61,27,Northwestern,68,81,5,10,63,72,16,80,34,10,45,80,54,75,5,17,14,31,85,7,220,12/26/1991,10,4,1000000,35,82,62,23,10,19,34,74,19,78,78,71,7,35,5,1,13,27,74,15,21,14,7805,91,63,55,20,Right,80,1000000,21,9,75,25,19,76,31,21,13871,61ggvs8amhjie00snnm2mnmpn0\n
De'Angelo Henderson Sr,NYJ,HB,60,26,Coastal Carolina,65,32,75,44,76,75,63,27,20,53,65,92,70,67,10,59,38,22,88,20,208,11/24/1992,45,2,650000,80,24,82,15,60,32,18,90,25,82,77,30,10,63,9,1,42,10,25,10,29,42,8580,85,83,62,13,Right,11,0,42,10,15,20,24,76,61,24,13475,s0h5rdcb03rfm9ikjmcvrusm0c\n
Anthony Wint,NYJ,MLB,60,23,FIU,61,30,65,15,70,60,25,15,78,10,52,88,50,72,52,31,45,78,87,61,224,9/14/1995,6,1,570000,64,15,58,63,20,52,24,78,45,84,80,15,54,45,61,1,15,79,10,15,45,72,9961,85,50,34,20,Right,25,0,45,48,10,64,45,76,49,45,2795,eb5r0c72lu8cfo2ddt8dkevcl4\n
Brandon Bryant,NYJ,SS,59,23,Mississippi St.,45,20,40,13,60,57,27,6,73,17,63,92,63,72,44,60,40,68,91,68,215,12/21/1995,11,1,1090000,25,6,72,52,20,38,17,89,35,82,83,6,65,28,37,1,22,80,6,12,40,50,0,91,55,57,14,Right,14,0,35,66,6,52,35,78,65,35,13552,9luetahk1l4g2vsjg1lfkmblts\n
Jeremy Clark,NYJ,CB,58,25,Michigan,49,35,55,18,73,55,58,6,72,17,63,88,52,75,35,61,35,67,86,58,220,6/29/1994,11,2,650000,25,6,63,53,27,23,10,86,35,84,74,6,58,27,26,1,23,73,6,20,35,48,8508,90,58,36,20,Right,13,0,35,75,6,48,35,82,46,35,20749,nu051n4oems2gp37q8o5i3snvs\n
Derrick Jones,NYJ,CB,58,24,Ole Miss,53,27,52,13,58,65,57,6,71,42,61,88,63,74,37,62,34,51,87,60,188,12/4/1994,35,2,2420000,25,6,75,57,52,31,13,90,35,93,76,6,57,32,29,1,49,62,6,15,35,43,9214,90,56,53,11,Right,10,120000,26,73,6,46,35,82,63,35,20737,i1gemvpsu8nhu2dp03qrhe7kv0\n
Jordan Morgan,NYJ,LG,58,25,Kutztown,58,25,10,79,88,18,20,6,36,7,25,76,10,76,10,17,64,27,91,12,309,5/13/1994,5,2,1220000,29,6,17,10,17,66,12,60,62,68,87,6,12,30,10,1,15,38,6,11,60,81,8667,81,22,7,11,Right,0,0,61,10,6,32,65,55,14,62,13395,fikmcnarqh8087jp3385fd3vjs\n
Davis Webb,NYJ,QB,57,24,California,65,85,10,13,62,58,10,76,33,10,27,85,36,77,10,12,19,25,85,26,229,1/22/1995,10,2,650000,50,78,48,19,10,5,61,79,10,80,74,66,13,34,10,1,12,17,70,17,11,23,8771,95,58,42,14,Right,68,0,16,12,73,23,10,77,45,11,13294,lhsa42iu781ifmuk2ikfmrtvnmp57hgld1hb0p3cms2t4id7sfi0\n
Calvin Anderson,NYJ,LT,55,22,Texas,58,25,10,81,83,20,10,6,23,5,30,80,19,77,20,12,61,30,87,15,300,3/25/1996,5,0,1760000,31,6,21,10,10,76,12,62,59,76,86,6,12,26,32,1,12,44,6,22,58,77,0,83,33,8,24,Right,7,0,61,10,6,15,63,73,18,62,20704,v7t97aqs1mhctridagrekbij44\n
Ben Braden,NYJ,RG,52,25,Michigan,56,22,10,52,83,21,20,6,32,6,22,80,16,78,18,17,62,30,91,15,329,3/9/1994,5,2,570000,31,10,21,18,16,69,12,71,62,70,92,6,12,28,26,1,14,33,6,14,60,77,8487,81,20,10,23,Right,10,0,60,10,6,24,64,62,20,59,20590,u1nu4vt7kke4fr6lsk1eav7864\n
