Name,Team,Position,OVR,Age,College,AWR,THP,RET,LBK,STR,BCV,CIT,PAC,PUR,MRR,CTH,ACC,SPM,Height,FMV,SPC,RBK,TAK,INJ,ZCV,Weight,Birthday,DRR,YRS PRO,Salary,TRK,TAS,JKM,PRC,SRR,Jersey #,BSK,SPD,RBP,JMP,TGH,TOR,MCV,SFA,PMV,Version,RLS,POW,TAM,KAC,PBP,IBK,Portrait,STA,CAR,BTK,KPW,Handedness,TUP,Sign Bonus,PBK,PRS,TAD,BSH,RBF,AGI,ELU,PBF,Madden_Id,Encrypted_Id\n
Noah Spence,TB,ROLB,72,25,E. Kentucky,79,22,9,16,79,28,17,6,77,6,35,87,25,74,78,19,44,76,88,33,251,1/8/1994,3,3,3440000,29,6,30,75,13,57,12,80,44,84,82,6,28,33,63,1,17,86,6,19,45,86,8222,82,45,25,21,Right,11,2600000,44,22,6,60,45,80,25,44,13588,1ansfcauoaip2m2d1jepjo4f9c\n
Kendell Beckwith,TB,MLB,71,24,LSU,77,25,10,24,82,52,44,6,79,5,61,85,35,74,49,40,45,85,84,63,243,12/2/1994,5,2,2480000,51,6,43,79,15,51,12,79,45,79,77,6,58,48,53,1,12,86,6,18,45,84,8478,88,57,23,23,Right,16,700000,45,46,6,62,45,80,38,45,12742,6rp66q7i4dhfpeaja70cvfj9o8\n
Carlton Davis III,TB,CB,71,22,Auburn,75,26,40,19,62,56,59,6,69,15,63,89,58,73,35,61,35,57,89,68,203,12/31/1996,10,1,3120000,29,6,67,74,20,33,15,88,35,82,88,6,72,27,24,1,23,57,6,15,35,52,8864,92,65,48,19,Right,13,1280000,35,79,6,51,35,80,58,35,12705,1b7l4bedv4pvocoqg0dnjehf70\n
Beau Allen,TB,RE,70,27,Wisconsin,80,13,10,73,88,10,15,6,80,7,32,74,10,75,54,15,60,83,93,24,327,11/14/1991,3,5,1000000,20,6,10,77,15,91,12,59,45,76,88,6,20,10,75,1,15,74,6,11,45,81,6991,72,40,10,23,Right,11,8000000,53,10,6,68,45,57,15,45,13853,62gudke8869dr3ktaj8jiipt2k\n
Matt Gay,TB,K,70,25,Utah,52,27,10,16,41,10,15,20,15,15,30,76,10,72,10,15,21,13,85,12,232,3/15/1994,15,0,2520000,10,35,10,10,15,9,21,66,17,68,60,20,12,10,10,1,15,12,30,77,16,21,9469,87,40,16,94,Right,24,320000,16,10,25,13,17,59,31,16,20732,8sroit96d3su4ll622qqi24ebk\n
William Gholston,TB,LE,70,28,Michigan St.,80,35,10,14,77,38,10,6,80,3,39,81,45,78,51,15,45,82,87,54,281,7/31/1991,2,6,27500000,54,6,35,82,10,92,12,73,45,76,77,6,24,52,68,1,20,87,6,30,45,84,5815,75,46,14,30,Right,15,0,45,50,6,66,45,75,24,45,20613,sm67l66gnpelv0k575rcn0bhvs\n
Jordan Leggett,TB,TE,70,24,Clemson,58,25,11,55,70,73,78,6,35,57,82,84,61,77,18,76,66,29,86,22,258,1/31/1995,52,2,1390000,66,15,76,21,62,87,12,82,58,80,73,10,10,66,15,1,64,34,10,19,53,70,8638,86,76,70,15,Right,10,0,60,12,6,32,65,75,69,59,13882,6gima70mgpn95nem8rrqhgrvtk\n
M.J. Stewart Jr,TB,SS,69,23,North Carolina,64,25,76,14,66,63,63,6,76,15,65,89,63,71,40,63,35,67,93,67,200,9/16/1995,10,1,3300000,36,6,74,68,25,36,17,87,35,84,86,6,71,37,32,1,20,75,6,11,35,58,9068,92,63,56,10,Right,10,1760000,35,82,6,54,35,87,65,35,20381,kc36rshtgntrino0cep5hmo0vs\n
Deone Bucannon,TB,MLB,68,27,Wash. St.,77,29,35,21,78,74,70,6,79,10,75,91,65,73,45,72,45,80,92,58,211,8/30/1992,6,5,1050000,63,6,61,79,20,20,12,88,45,86,88,6,49,55,47,1,25,89,6,22,45,81,6368,88,68,25,19,Right,10,1450000,45,67,6,56,45,83,40,45,17573,a695kppdju0u641dm4aceiouos\n
Jamel Dean,TB,CB,68,24,Auburn,64,14,65,19,66,71,58,6,72,25,63,89,66,73,39,63,35,57,78,66,208,1/1/1995,22,0,2740000,42,6,71,61,34,35,13,94,35,89,88,6,69,46,30,1,26,65,6,28,35,54,9435,86,59,53,33,Right,13,840000,35,78,6,48,35,85,63,35,13711,c9fct65i4ffra6ndm370svacl8\n
Mike Edwards,TB,FS,68,23,Kentucky,66,22,40,12,63,72,53,6,77,15,65,90,65,71,28,63,35,66,86,67,200,5/18/1996,10,0,2630000,25,6,69,64,25,34,15,88,35,88,90,6,69,39,25,1,15,74,6,25,35,60,9448,91,58,50,25,Right,14,760000,35,73,6,56,35,86,67,35,12606,ve7rqt4ocg98licghuuogtebuk\n
Ronald Jones II,TB,HB,68,22,USC,47,26,50,30,68,72,65,10,35,62,62,93,76,71,16,60,28,29,85,20,208,8/3/1997,57,1,3840000,65,20,88,17,65,27,23,93,22,87,84,17,10,76,12,1,51,16,15,15,29,30,8954,89,84,73,20,Left,15,3240000,54,15,12,23,26,93,77,33,13309,qg27polf53b60dp997ik816ccc\n
Cairo Santos,TB,K,68,27,Tulane,53,25,10,16,33,10,15,15,42,15,25,81,10,68,10,15,17,22,80,14,160,11/12/1991,15,5,800000,10,33,10,29,15,5,15,75,16,60,60,15,20,10,10,1,15,25,15,68,17,16,6576,84,35,15,95,Right,15,200000,17,10,15,26,16,74,25,17,20660,c4hi1t9ib7vkscaeq32mmlldtc\n
Donovan Smith,TB,LT,68,26,Penn State,76,30,10,82,88,15,10,6,24,5,25,81,10,78,10,12,62,39,87,20,338,6/23/1993,5,4,14450000,25,6,10,20,10,76,12,71,64,82,74,6,15,10,10,1,12,19,6,25,76,81,7329,80,25,5,25,Right,15,26800000,76,10,6,25,60,63,10,70,11825,o7hl8fm5jgdeen3o68ts0g0r4s\n
Ryan Smith,TB,CB,68,25,NC Central,68,27,65,15,68,66,41,6,82,16,68,89,59,71,27,62,14,57,88,63,189,9/7/1993,11,3,3660000,28,6,74,71,26,29,10,90,33,86,74,6,69,29,24,1,27,53,6,17,33,55,8219,89,61,48,18,Right,12,600000,10,68,6,55,34,87,58,34,13648,5d86d8p6v8ggr18qnkfuk2ag90\n
Justin Watson,TB,WR,68,24,Penn,57,26,25,42,69,72,81,6,29,71,81,92,62,75,10,83,50,30,90,25,215,4/4/1995,73,1,2460000,58,15,69,18,73,17,22,91,36,93,88,10,17,64,10,1,70,19,10,15,31,53,9355,92,76,70,17,Right,25,320000,39,15,6,27,30,83,62,34,17591,tptn7tissq1nvm4ca99dhlkt1k\n
Jeremiah Ledbetter,TB,RE,67,25,Arkansas,67,32,10,31,85,18,24,6,77,9,34,84,14,75,69,18,45,78,91,31,295,5/29/1994,5,2,1130000,25,6,17,66,17,78,12,78,45,81,84,6,23,25,54,1,15,82,6,25,45,81,8635,74,28,10,21,Right,10,0,45,15,6,60,45,69,14,45,17662,h319ahb8m3adp79f9b6eje7t4d6lr23h9ltp6qa9t0vu6675dkc0\n
Scott Miller,TB,WR,66,22,Bowling Green St.,56,35,74,18,54,76,78,19,36,71,81,93,70,69,10,77,42,27,88,26,174,7/31/1997,71,0,2540000,30,35,76,24,73,10,23,94,15,82,80,30,19,49,10,1,58,18,30,13,10,36,0,87,72,66,17,Right,24,120000,26,18,18,24,11,86,75,11,17768,3vejn29clge6025icmnu6l9qbs\n
Anthony Nelson,TB,LOLB,66,22,Iowa,67,22,9,17,76,29,39,6,78,7,47,87,24,79,66,42,44,78,88,43,271,3/4/1997,3,0,2540000,26,6,27,64,14,98,12,78,44,85,86,6,36,33,71,1,17,80,6,19,46,78,9586,80,33,28,20,Right,17,760000,44,26,6,74,45,82,28,44,13388,2igf5c65ps288mobp7s6opfipo\n
Antony Auclair,TB,TE,65,26,Laval,59,33,10,50,77,66,74,12,52,57,74,86,65,78,26,65,55,46,86,25,256,5/28/1993,52,2,1680000,70,12,68,18,62,82,12,76,54,81,87,12,15,72,33,1,58,42,12,18,58,65,9138,85,66,66,29,Right,10,20000,59,21,12,42,47,78,62,53,2279,ruitjovmqf6fsebp1tcqn6c2s8\n
Devante Bond,TB,ROLB,65,26,Oklahoma,68,27,10,11,74,26,20,6,78,5,46,87,28,73,65,20,45,77,87,51,236,7/3/1993,5,3,720000,27,6,33,69,15,59,12,82,45,85,74,6,40,28,52,1,25,68,6,24,45,71,7900,88,32,15,25,Right,13,0,45,55,6,62,45,81,30,45,17918,fc6fdee16jtmtrqg4hsvcdce3cdamqtjgnohmsphoid14vbhi7d0\n
Kentrell Brice,TB,SS,65,25,LA. Tech,67,22,50,19,71,51,42,6,68,10,60,91,67,71,51,60,35,65,86,66,200,8/11/1994,10,3,990000,45,6,66,63,20,24,10,91,35,95,75,6,57,55,54,1,15,84,6,21,35,64,7910,88,64,29,21,Right,12,0,35,69,6,54,35,77,44,35,17965,8rkrp2p2p47jncurnj7da4q0vk\n
Isaiah Johnson,TB,SS,65,26,South Carolina,60,25,53,14,66,64,62,6,76,14,64,86,58,72,44,62,35,75,90,70,209,10/14/1992,10,3,650000,53,6,67,63,24,39,17,81,35,76,82,6,62,49,35,1,18,86,6,14,35,59,9211,87,58,47,15,Right,10,0,35,61,6,64,35,82,62,35,12502,b6ik4oji8t265tli866uucrhgg\n
Anthony Johnson,TB,WR,65,23,Buffalo,61,40,45,26,69,81,79,15,31,68,82,90,72,74,10,81,48,30,90,21,203,1/29/1996,66,0,1760000,60,33,76,15,70,81,27,87,28,81,84,33,12,67,10,1,70,25,28,12,26,45,9526,88,75,71,17,Right,26,0,39,15,25,29,27,84,73,23,20327,o871ndf93bmrscqr1hlm2cckko\n
Corey Nelson,TB,MLB,65,27,Oklahoma,72,26,10,20,75,15,15,6,77,5,55,88,10,73,46,25,45,79,89,59,226,4/22/1992,5,5,650000,35,6,15,73,15,52,12,85,45,79,74,6,49,15,58,1,20,79,6,26,45,80,7252,89,62,10,26,Right,17,0,45,54,6,66,45,76,20,45,20662,ousq1532tigi1s2egohei35bjo\n
Rakeem Nunez-Roches,TB,LE,65,26,Southern Miss,67,16,10,18,80,10,15,6,78,8,30,83,10,74,51,15,45,84,81,29,307,7/3/1993,4,4,660000,15,6,10,69,15,56,12,71,45,83,76,6,20,10,64,1,15,77,6,25,45,78,7563,86,40,10,15,Right,10,240000,45,20,6,64,45,61,10,45,12922,3dd90p628fr7m981efvcs44160\n
Jordan Whitehead,TB,SS,65,22,Pittsburgh,63,24,40,18,67,79,50,6,70,48,67,88,68,70,36,63,35,71,84,70,198,3/18/1997,40,1,2460000,48,6,76,62,56,31,15,86,35,82,80,6,66,50,30,1,35,79,6,11,35,58,9110,92,65,50,13,Right,18,680000,45,68,6,53,35,81,68,35,13566,1lfi73kk1rctji70545qmbrooo\n
Alex Cappa,TB,RG,64,24,Humboldt State,56,16,11,82,82,39,39,6,28,24,51,76,30,78,39,37,72,43,91,12,305,1/27/1995,16,1,2580000,40,6,32,34,34,65,12,61,72,67,92,6,12,40,43,1,40,35,6,18,63,81,8836,90,46,35,21,Right,16,800000,66,10,6,39,74,60,22,69,13221,s2koadqi5mlcgk7nl65ri0f1fs\n
Tanner Hudson,TB,TE,64,24,Southern Arkansas,55,30,18,48,70,63,73,6,28,57,77,85,58,77,17,71,58,33,87,21,239,11/12/1994,53,1,1050000,70,15,60,22,61,88,14,82,57,80,77,10,14,57,17,1,63,27,10,19,55,63,9807,83,68,53,21,Right,10,0,56,17,6,29,51,77,50,50,17559,cahl4fmo579am4qh58nal79ilc\n
Evan Smith,TB,C,64,33,Idaho State,75,30,10,80,85,15,35,6,29,20,40,78,10,74,10,35,73,30,88,15,308,7/19/1986,12,10,4000000,20,6,14,15,30,62,12,62,69,59,75,6,12,30,10,1,15,20,6,20,62,79,952,83,40,6,21,Right,16,250000,64,10,6,20,74,67,12,66,13409,n8oobvl28oaf355f3qvapul4uc\n
Earl Watford,TB,RG,64,29,J. Madison,76,23,10,84,85,10,15,6,32,5,34,79,10,75,10,15,64,44,95,15,300,6/24/1990,5,6,500000,25,6,10,13,15,71,12,68,66,79,87,6,12,10,10,1,15,20,6,10,66,83,6145,83,44,5,14,Right,16,370000,65,10,6,29,62,60,10,60,13174,1kie30g6p1231pfbhflmdsisus\n
Shaun Wilson,TB,HB,64,23,Duke,60,27,82,39,65,72,60,15,39,53,65,90,74,69,24,66,45,39,88,35,185,12/2/1995,42,1,1710000,69,29,82,20,60,38,20,90,43,88,82,15,25,70,18,1,50,25,24,11,31,37,9960,88,78,68,18,Right,11,0,50,28,20,35,38,88,78,26,12733,vkbnvrmobnrcbhnn2kbe8abf24\n
Bobo Wilson Jr,TB,WR,63,24,Florida State,55,29,81,22,58,77,76,6,35,72,77,91,73,69,10,74,34,26,87,22,186,1/25/1995,70,2,1210000,38,15,79,17,71,85,22,87,16,77,72,10,12,43,10,1,58,24,10,25,13,37,8785,90,69,73,16,Right,19,0,38,15,6,23,12,88,72,10,20810,547natdh250ae47uocnq6piemiai91npjv0ehtnmcjt8aviae7cg\n
Jack Cichy,TB,MLB,62,23,Wisconsin,52,25,10,20,75,20,30,6,81,5,50,87,27,74,64,27,45,82,83,57,234,5/5/1996,5,1,2460000,25,6,29,54,15,48,12,83,45,81,89,6,49,24,55,1,18,80,6,14,45,78,8847,87,52,12,19,Right,10,140000,45,34,6,71,45,82,27,45,13585,r6sq033p36hp9p9s3a9053irvo\n
Donnie Ernsberger,TB,TE,62,22,W. Michigan,45,30,30,70,70,65,70,6,35,55,72,89,61,74,15,64,61,52,93,15,237,10/13/1996,49,1,980000,78,6,70,20,60,86,12,80,62,76,87,6,12,71,15,1,51,42,6,14,55,59,8878,94,74,51,15,Right,14,0,59,10,6,15,58,79,57,51,12518,3ea83ujuen29l59gk86qscqgec\n
DaMarkus Lodge,TB,WR,62,21,Ole Miss,61,24,60,22,61,77,79,6,32,68,77,87,73,74,10,82,50,29,90,20,204,5/12/1997,68,0,1760000,38,15,75,15,70,18,22,87,21,83,83,10,14,66,10,1,65,22,10,13,23,43,9554,89,76,70,18,Right,16,0,36,13,6,27,28,82,71,21,2308,lf02m28sdotojkfbiouq14n9qiai91npjv0ehtnmcjt8aviae7cg\n
Bruce Anderson,TB,HB,61,22,North Dakota St.,60,25,80,32,73,76,57,15,36,47,63,90,72,71,12,56,30,36,87,17,210,6/20/1997,37,0,1760000,77,22,76,21,52,30,14,86,25,76,83,16,14,77,14,1,46,30,16,20,36,35,0,88,85,74,20,Right,13,0,49,21,10,28,23,78,70,31,13564,4ml0igep1l7bg8jq26bpmvb130\n
Caleb Benenoch,TB,RT,61,25,UCLA,77,25,10,71,78,18,25,6,29,5,25,84,16,77,15,15,66,33,86,15,305,8/8/1994,5,3,3670000,30,6,22,20,15,77,12,73,68,77,75,6,13,27,25,1,40,37,6,21,68,73,7892,83,33,11,22,Right,10,240000,68,10,6,39,64,54,21,66,20676,nfo6bgg7u7pgujke5kdjeb3mac\n
K.J. Brent,TB,WR,61,26,Wake Forest,43,35,65,25,61,75,74,6,37,71,75,93,78,75,11,73,40,31,87,24,202,8/6/1993,67,3,1230000,51,15,80,21,70,15,22,88,22,84,76,10,16,54,11,1,70,15,10,22,21,45,7909,88,63,70,23,Right,19,0,36,16,6,39,13,87,75,19,12956,smiq3lrudrqre8utmh32lbgcqs\n
Blaine Gabbert,TB,QB,61,29,Missouri,74,81,10,11,66,76,15,73,30,14,28,82,65,76,10,15,20,26,90,31,235,10/15/1989,12,8,1590000,30,80,69,32,15,11,77,82,11,74,89,72,11,46,10,1,15,15,76,22,15,21,4367,88,50,55,22,Right,68,0,24,10,72,25,11,79,53,19,20677,gs21fejtnce7hpjtdcecc2qub0\n
Dare Ogunbowale,TB,HB,61,25,Wisconsin,50,25,77,45,71,73,61,17,32,56,63,89,72,70,10,57,36,37,91,20,205,5/4/1994,48,2,1090000,38,29,82,15,63,44,20,86,25,84,75,28,15,58,10,1,48,20,24,21,27,43,8679,88,86,74,19,Right,11,0,40,20,21,21,24,85,71,24,13808,grki4q6a249cr2t64vr6umol5k\n
Orion Stewart,TB,SS,61,25,Baylor,51,25,40,12,68,59,70,6,77,10,74,91,56,73,45,65,35,73,91,61,205,1/10/1994,10,2,500000,47,6,67,56,14,30,15,86,35,88,78,6,62,52,34,1,20,75,6,12,35,57,9294,91,68,40,15,Right,10,0,35,61,6,65,35,82,55,35,13476,8ollsaela4dp53eu58rpltsuo0\n
Terry Beckner Jr,TB,LE,60,22,Missouri,57,23,9,28,85,32,14,6,74,5,32,76,26,76,67,16,45,72,83,26,295,3/2/1997,3,0,2540000,32,6,30,58,13,73,12,66,46,63,81,6,18,28,63,1,15,83,6,17,44,78,9385,76,32,11,17,Right,12,100000,44,13,6,72,45,57,26,45,20679,e7hr6nsdq7vb5e6bm8vcb7411s\n
Lukas Denis,TB,FS,59,22,Boston College,56,38,72,23,60,68,60,22,67,35,68,88,60,71,44,65,35,62,88,66,185,4/13/1997,30,0,1760000,25,29,69,54,42,25,26,85,35,81,80,30,60,30,36,1,36,71,24,12,35,56,9437,86,58,54,19,Right,26,0,35,61,19,47,35,87,60,35,17844,cg7likd90eigj9pik7ab6l9i3c\n
Demone Harris,TB,LOLB,59,23,Buffalo,53,22,9,10,79,25,17,6,76,13,40,83,25,76,69,19,45,77,87,41,272,12/30/1995,13,1,1090000,33,6,24,50,13,53,12,76,44,79,82,6,28,29,64,1,17,75,6,19,45,76,9792,84,43,12,16,Right,10,0,44,22,6,67,45,71,22,44,20331,sngvd6lpgpoa3kk8a46np6qd0g\n
Pat O'Connor,TB,ROLB,59,25,Eastern Michigan,50,25,10,12,83,28,26,6,71,10,29,88,14,76,69,20,45,77,88,29,270,11/1/1993,6,2,1230000,37,6,21,47,17,79,12,78,45,76,81,6,21,36,59,1,15,78,6,25,45,82,9255,81,24,10,17,Right,10,0,45,12,6,71,45,71,18,45,17275,i4ehoq60jlf8e0j9q4i8r6gagc\n
Zack Bailey,TB,LG,56,23,South Carolina,54,26,10,78,84,10,15,6,26,5,29,79,10,77,12,15,62,30,84,11,299,11/8/1995,5,0,1760000,19,6,10,21,15,61,12,65,61,70,83,6,11,10,19,1,15,25,6,15,62,77,9374,86,35,8,18,Right,10,0,63,10,6,22,63,61,15,63,2747,u255iv2rhikt9vbmf82d29loms\n
Mike Liedtke,TB,LG,56,27,Illinois St.,50,19,10,79,86,18,46,6,39,22,46,82,20,75,35,35,61,51,87,18,305,1/15/1992,14,4,650000,45,6,27,22,32,67,12,74,61,75,81,6,13,37,58,1,41,60,6,35,61,78,8372,82,46,9,17,Right,10,0,60,10,6,56,63,70,15,58,2831,d49kb7esviu2oi8vdd4r78qdis\n
